"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"LS12064","LS13","LI","0000ND","A24","6","0"
"LS12129","LS13","LI","0000ND","A24","0","1"
"LS40","LS13","LI","0000ND","A24","1","0"
"LS11929","LS13","LI","0000ND","A24","0","8"
"LS11929","LS13","LI","0000ND","A24","1","0"
"LS12055","LS13","LI","0000ND","A24","0","2"
"LS12055","LS13","LI","0000ND","A24","3","0"
"LS58","LS13","DI","0D00NF","A24","0","2"
"LS58","LS13","LI","0000ND","A24","0","11"
"LS58","LS13","LI","0000ND","A24","44","0"
"LS11920","LS13","DI","0D00NF","A24","1","0"
"LS12445","LS13","LI","0000ND","A24","0","1"
"LS11943","LS13","LI","0000ND","A24","0","2"
"LS11943","LS13","LI","0000ND","A24","2","0"
"LS12199","LS13","LI","0000ND","A24","0","1"
"LS12058","LS13","LI","0000ND","A24","0","2"
"LS12058","LS13","LI","0000ND","A24","4","0"
"LS11923","LS13","LI","0000ND","A24","0","1"
"LS11982","LS13","DI","0D00NF","A24","1","0"
"LS11982","LS13","LI","0000ND","A24","0","1"
"LS11982","LS13","LI","0000ND","A24","1","0"
"LS11940","LS13","LI","0000ND","A24","4","0"
"LS11956","LS13","LI","0000ND","A24","0","6"
"LS11956","LS13","LI","0000ND","A24","3","0"
"LS12172","LS13","LI","0000ND","A24","2","0"
"LS12186","LS13","LI","0000ND","A24","0","5"
"LS12186","LS13","LI","0000ND","A24","14","0"
"LS12307","LS13","LI","0000ND","A24","0","7"
"LS12307","LS13","LI","0000ND","A24","4","0"
"LS11928","LS13","LI","0000ND","A24","1","0"
"LS12078","LS13","LI","0000ND","A24","0","2"
"LS12078","LS13","LI","0000ND","A24","1","0"
"LS11974","LS13","LI","0000ND","A24","0","1"
"LS11946","LS13","LI","0000ND","A24","1","0"
"LS11933","LS13","DI","0D00NF","A24","1","0"
"LS11933","LS13","LI","0000ND","A24","2","0"
"LS11973","LS13","LI","0000ND","A24","0","10"
"LS11973","LS13","LI","0000ND","A24","8","0"
"LS8525","LS13","LI","0000ND","A24","0","8"
"LS8525","LS13","LI","0000ND","A24","2","0"
"LS12184","LS13","LI","0000ND","A24","3","0"
"LS11919","LS13","LI","0000ND","A24","0","19"
"LS11919","LS13","LI","0000ND","A24","15","0"
"LS12318","LS13","DI","0D00NF","A24","1","0"
"LS11979","LS13","LI","0000ND","A24","0","18"
"LS11979","LS13","LI","0000ND","A24","15","0"
"LS12182","LS13","DI","0D00NF","A24","1","0"
"LS12182","LS13","LI","0000ND","A24","0","4"
"LS12182","LS13","LI","0000ND","A24","4","0"
"LS12050","LS13","LI","0000ND","A24","0","1"
"LS12190","LS13","LI","0000ND","A24","1","0"
"LS11969","LS13","DI","0D00NF","A24","0","1"
"LS11969","LS13","LI","0000ND","A24","0","1"
"LS11936","LS13","LI","0000ND","A24","1","0"
"LS12189","LS13","LI","0000ND","A24","0","1"
"LS12411","LS13","LI","0000ND","A24","4","0"
"LS11988","LS13","LI","0000ND","A24","0","7"
"LS11988","LS13","LI","0000ND","A24","2","0"
"LS12102","LS13","LI","0000ND","A24","0","1"
"LS12102","LS13","LI","0000ND","A24","1","0"
"LS11967","LS13","LI","0000ND","A24","1","0"
"LS11937","LS13","LI","0000ND","A24","0","2"
"LS12298","LS13","DI","0D00NF","A24","0","1"
"LS12298","LS13","DI","0D00NF","A24","1","0"
"LS12298","LS13","LI","0000ND","A24","0","1"
"LS12202","LS13","LI","0000ND","A24","0","1"
"LS12056","LS13","DI","0D00NF","A24","0","1"
"LS12056","LS13","DI","0D00NF","A24","2","0"
"LS12056","LS13","LI","0000ND","A24","1","0"
"LS12282","LS13","LI","0000ND","A24","1","0"
"LS12084","LS13","DI","0D00NF","A24","1","0"
"LS12053","LS13","DI","0D00NF","A24","1","0"
"LS12003","LS13","LI","0000ND","A24","0","5"
"LS12003","LS13","LI","0000ND","A24","5","0"
"LS11960","LS13","DI","0D00NF","A24","1","0"
"LS11960","LS13","LI","0000ND","A24","0","2"
"LS11960","LS13","LI","0000ND","A24","2","0"
"LS12001","LS13","LI","0000ND","A24","0","8"
"LS12001","LS13","LI","0000ND","A24","9","0"
"LS11942","LS13","DI","0D00NF","A24","0","1"
"LS11942","LS13","DI","0D00NF","A24","5","0"
"LS11942","LS13","LI","0000ND","A24","0","16"
"LS11942","LS13","LI","0000ND","A24","21","0"
"LS12300","LS13","LI","0000ND","A24","0","10"
"LS12300","LS13","LI","0000ND","A24","12","0"
"LS12066","LS13","LI","0000ND","A24","0","4"
"LS12167","LS13","LI","0000ND","A24","0","3"
"LS11980","LS13","LI","0000ND","A24","0","2"
"LS12154","LS13","LI","0000ND","A24","0","4"
"LS12153","LS13","LI","0000ND","A24","1","0"
"LS12070","LS13","LI","0000ND","A24","0","3"
"LS12070","LS13","LI","0000ND","A24","2","0"
"LS12049","LS13","LI","0000ND","A24","1","0"
"LS12293","LS13","LI","0000ND","A24","0","6"
"LS12293","LS13","LI","0000ND","A24","5","0"
"LS12158","LS13","DI","0D00NF","A24","3","0"
"LS12158","LS13","LI","0000ND","A24","0","23"
"LS12158","LS13","LI","0000ND","A24","15","0"
"LS12061","LS13","LI","0000ND","A24","0","2"
"LS12061","LS13","LI","0000ND","A24","2","0"
"LS12052","LS13","DI","0D00NF","A24","1","0"
"LS12052","LS13","LI","0000ND","A24","0","3"
"LS12052","LS13","LI","0000ND","A24","3","0"
"LS12063","LS13","LI","0000ND","A24","0","2"
"LS12002","LS13","DI","0D00NF","A24","1","0"
"LS12103","LS13","LI","0000ND","A24","0","3"
"LS12121","LS13","DI","0D00NF","A24","0","1"
"LS12121","LS13","LI","0000ND","A24","0","5"
"LS12077","LS13","LI","0000ND","A24","0","3"
"LS12077","LS13","LI","0000ND","A24","5","0"
"LS12065","LS13","DI","0D00NF","A24","1","0"
"LS12065","LS13","LI","0000ND","A24","0","4"
"LS12065","LS13","LI","0000ND","A24","1","0"
"LS12239","LS13","LI","0000ND","A24","0","1"
"LS12239","LS13","LI","0000ND","A24","1","0"
"LS12139","LS13","LI","0000ND","A24","0","2"
"LS12139","LS13","LI","0000ND","A24","5","0"
"LS12142","LS13","LI","0000ND","A24","0","1"
"LS12148","LS13","LI","0000ND","A24","1","0"
"LS12192","LS13","DI","0D00NF","A24","1","0"
"LS12219","LS13","LI","0000ND","A24","0","1"
"LS12245","LS13","LI","0000ND","A24","0","1"
"LS12245","LS13","LI","0000ND","A24","2","0"
"LS12224","LS13","LI","0000ND","A24","1","0"
"LS12236","LS13","LI","0000ND","A24","0","2"
"LS12237","LS13","LI","0000ND","A24","0","1"
"LS12237","LS13","LI","0000ND","A24","1","0"
"LS12233","LS13","LI","0000ND","A24","0","2"
"LS12226","LS13","LI","0000ND","A24","0","1"
"LS12218","LS13","LI","0000ND","A24","1","0"
"LS12156","LS13","LI","0000ND","A24","0","6"
"LS12156","LS13","LI","0000ND","A24","14","0"
"M8653","SCLA","SA","012117","A23","0","1"
"M8653","SCLA","SA","011121","A23","0","3"
"M8653","SCLA","SA","011121","A23","1","0"
"M8659","SCLA","DO","016132","A23","0","1"
"M8659","SCLA","DO","016132","A23","2","0"
"M10398","SCLA","DO","016132","A23","0","17941"
"M10398","SCLA","DO","016132","A23","8669","0"
"M10398","SCLA","DO","016135","A23","0","10192"
"M10398","SCLA","DO","016135","A23","3810","0"
"M10398","SCLA","DO","014154","A23","0","22257"
"M10398","SCLA","DO","014154","A23","840","0"
"M10398","SCLA","DO","014155","A23","0","4252"
"M10398","SCLA","DO","014155","A23","41","0"
"M10398","SCLA","DO","014143","A23","0","598"
"M10398","SCLA","DO","014143","A23","501","0"
"M10398","SCLA","DO","014646","A23","0","32"
"M10398","SCLA","DO","014646","A23","13","0"
"M10398","SCLA","IS","016630","A23","0","4782"
"M10398","SCLA","IS","016630","A23","1408","0"
"M10398","SCLA","IS","016638","A23","0","3168"
"M10398","SCLA","IS","016638","A23","698","0"
"M10398","SCLA","IS","014634","A23","0","5035"
"M10398","SCLA","IS","014634","A23","235","0"
"M10398","SCLA","IS","014714","A23","0","1371"
"M10398","SCLA","IS","014714","A23","18","0"
"M10398","SCLA","IS","014656","A23","0","230"
"M10398","SCLA","IS","014656","A23","85","0"
"M10398","SCLA","SA","013159","A23","0","2"
"M10398","SCLA","SA","013159","A23","2","0"
"M10398","SCLA","SA","012117","A23","0","3"
"M10398","SCLA","SA","012117","A23","1","0"
"M10398","SCLA","SA","012119","A23","0","2"
"M10398","SCLA","SA","012119","A23","1","0"
"M10398","SCLA","SA","011121","A23","0","2"
"M10398","SCLA","SA","011121","A23","1","0"
"M10398","SCLA","SR","016139","A23","0","1"
"M10398","SCLA","SR","014138","A23","0","2"
"RS9208","SCLA","DO","016132","A23","0","5"
"RS9208","SCLA","DO","016132","A23","1","0"
"RS9208","SCLA","DO","016135","A23","0","4"
"RS9208","SCLA","DO","016135","A23","1","0"
"RS9208","SCLA","DO","014154","A23","0","17"
"RS9208","SCLA","DO","014154","A23","3","0"
"RS9208","SCLA","DO","014155","A23","1","0"
"RS9208","SCLA","DO","014143","A23","1","0"
"RS9208","SCLA","IS","016630","A23","0","1"
"RS9208","SCLA","IS","014714","A23","0","1"
"M10398","AFAM","PR","018P01","A23","0","53"
"M10398","AFAM","PR","018P01","A23","107","0"
"M10398","AFAM","PR","016P02","A23","0","1"
"M10398","AFAM","PR","016P02","A23","1","0"
"M10398","AFAM","EP","013159","A23","0","28"
"M10398","AFAM","EP","013159","A23","8","0"
"M10398","AFAM","PA","013CTE","A23","0","3"
"M10398","AFAM","PA","013CTE","A23","2","0"
"M10398","AFAM","PA","012117","A23","0","28"
"M10398","AFAM","PA","012117","A23","13","0"
"M10398","AFAM","PA","011121","A23","0","10"
"M10398","AFAM","PA","011121","A23","3","0"
"AG10325","MNST","D2","0D0594","A23","0","1"
"AG10325","MNST","D2","0D0594","A23","1","0"
"AG10325","MNST","MS","0D0497","A23","0","1"
"AG10325","MNST","MS","0D0497","A23","3","0"
"AG10325","MNST","3A","040F01","A23","0","1"
"AG10325","MNST","3A","040F01","A23","3","0"
"AG10325","MNST","2A","032F02","A23","0","4"
"AG10325","MNST","2A","032F02","A23","9","0"
"AG11796","MNST","D2","0D0079","A23","1","0"
"AG11796","MNST","3A","043F04","A23","1","0"
"M8653","MNST","3A","040F01","A23","1","0"
"M8653","MNST","2A","034F03","A23","2","0"
"M8653","MNST","2A","032F02","A23","0","1"
"M8653","MNST","PC","000061","A23","0","134"
"M8653","MNST","PC","000061","A23","84","0"
"M10395","MNST","D2","0D0079","A23","1","0"
"M8659","MNST","3A","042F03","A23","0","1"
"M8659","MNST","3A","042F03","A23","2","0"
"M8659","MNST","3A","040F01","A23","0","15"
"M8659","MNST","3A","040F01","A23","8","0"
"M8652","MNST","D2","0D0079","A23","0","8"
"M8652","MNST","D2","0D0079","A23","4","0"
"M8652","MNST","3A","040F01","A23","0","2"
"M8652","MNST","2A","032F02","A23","0","1"
"M8664","MNST","2A","032F02","A23","0","12"
"M8664","MNST","2A","032F02","A23","4","0"
"M10756","MNST","D2","0D0079","A23","0","1"
"M10756","MNST","D2","0D0079","A23","1","0"
"M10756","MNST","2A","032F02","A23","1","0"
"M8660","MNST","D2","0D0079","A23","0","2"
"M8660","MNST","3A","042F03","A23","0","1"
"M8660","MNST","3A","040F01","A23","1","0"
"M8668","MNST","D2","0D0079","A23","1","0"
"M8668","MNST","3A","040F01","A23","0","3"
"M8668","MNST","3A","040F01","A23","39","0"
"M10398","MNST","3A","040F01","A23","0","3"
"M10398","MNST","3A","040F01","A23","1","0"
"M10398","MNST","2A","032F02","A23","0","3"
"M10400","MNST","D2","0D0079","A23","0","1"
"M10400","MNST","3A","043F04","A23","0","1"
"M10400","MNST","3A","042F03","A23","0","1"
"M10400","MNST","3A","040F01","A23","0","5"
"M10400","MNST","3A","040F01","A23","8","0"
"M10400","MNST","2A","034F03","A23","0","3"
"M10400","MNST","2A","034F03","A23","2","0"
"M8665","MNST","D1","0D0077","A23","2","0"
"M8665","MNST","D1","0D0078","A23","0","2"
"M8665","MNST","D1","0D0078","A23","4","0"
"M8665","MNST","D2","0D0079","A23","0","2"
"M8665","MNST","D2","0D0079","A23","1","0"
"M8665","MNST","D2","0D0080","A23","0","6"
"M8665","MNST","D2","0D0080","A23","10","0"
"AG9844","AGFI","D2","0D0079","A23","0","1"
"AG9844","AGFI","D2","0D0079","A23","1","0"
"AG9847","AGFI","3A","040F01","A23","0","57"
"AG9847","AGFI","3A","040F01","A23","77","0"
"AG9847","AGFI","2A","034F03","A23","0","8"
"AG9847","AGFI","2A","034F03","A23","9","0"
"M8655","VVFF","CR","V30VF1","A23","0","11"
"M8655","VVFF","CR","V30VF1","A23","472","0"
"M8659","CCSS","UF","018226","A23","0","3"
"M8659","CCSS","UF","018226","A23","5","0"
"M8659","CCSS","UF","017225","A23","0","5"
"M8659","CCSS","UF","017225","A23","23","0"
"M8659","CCSS","PP","013214","A23","0","21"
"M8659","CCSS","PP","013214","A23","119","0"
"M8659","CCSS","RP","000180","A23","0","240"
"M8659","CCSS","RP","000180","A23","1706","0"
"M8668","GGFF","RP","000180","A23","0","67"
"M8668","GGFF","RP","000180","A23","452","0"
"M8655","PPSS","RP","000180","A23","0","168"
"M8655","PPSS","RP","000180","A23","1493","0"
"M8652","PPEN","RP","000180","A23","0","117"
"M8652","PPEN","RP","000180","A23","284","0"
"M8659","AAMM","UF","017225","A23","0","22"
"M8659","AAMM","UF","017225","A23","29","0"
"M8659","AAMM","MR","017556","A23","1","0"
"M8659","AAMM","MR","016305","A23","0","1"
"M8659","AAMM","MR","016305","A23","2","0"
"M8659","AAMM","MR","015306","A23","3","0"
"M8659","AAMM","RP","014833","A23","32","0"
"M8659","AAMM","RP","000FP1","A23","0","64"
"M8659","AAMM","RP","000FP1","A23","132","0"
"M8659","AAMM","RP","000180","A23","0","22"
"M8659","AAMM","RP","000180","A23","56","0"
"M8659","AAMM","RP","000SCM","A23","0","12"
"M8659","AAMM","RP","000SCM","A23","23","0"
"M10756","CPOR","UF","018338","A23","0","5"
"M10756","CPOR","UF","018338","A23","8","0"
"M10756","CPOR","RP","000FP4","A23","0","13"
"M10756","CPOR","RP","000FP4","A23","51","0"
"M10756","CPOR","RP","000FP1","A23","0","308"
"M10756","CPOR","RP","000FP1","A23","919","0"
"M10756","CPOR","RP","000180","A23","0","7"
"M10756","CPOR","RP","000180","A23","11","0"
"M8659","EEII","RP","017832","A23","0","4"
"M8659","EEII","RP","017832","A23","35","0"
"M8659","EEII","RP","000FP1","A23","0","572"
"M8659","EEII","RP","000FP1","A23","5848","0"
"M8659","EEII","RP","000180","A23","0","26"
"M8659","EEII","RP","000180","A23","256","0"
"M8659","EEII","RP","000SCM","A23","0","37"
"M8659","EEII","RP","000SCM","A23","123","0"
"M8659","MMAA","UF","018338","A23","0","8"
"M8659","MMAA","UF","018338","A23","17","0"
"M8659","MMAA","UF","017335","A23","0","2"
"M8659","MMAA","UF","017335","A23","10","0"
"M8659","MMAA","VP","013353","A23","0","4"
"M8659","MMAA","VP","013353","A23","1","0"
"M8659","MMAA","RP","000FP4","A23","0","16"
"M8659","MMAA","RP","000FP4","A23","96","0"
"M8659","MMAA","RP","000FP1","A23","0","49"
"M8659","MMAA","RP","000FP1","A23","444","0"
"M8659","MMAA","RP","000180","A23","0","28"
"M8659","MMAA","RP","000180","A23","89","0"
"M8659","MMAA","RP","000SCM","A23","0","32"
"M8659","MMAA","RP","000SCM","A23","32","0"
"M8652","MGOR","G1","0D0MT9","A23","0","4"
"M8652","MGOR","G1","0D0MT9","A23","5","0"
"F8522","EPNE","MD","0D0585","A23","0","3"
"F8522","EPNE","AP","0D0480","A23","2","0"
"F8522","EPNE","AC","040000","A23","0","6"
"F8521","EPNE","D2","0D0079","A23","1","0"
"CS10440","EPNE","AC","040000","A23","0","2"
"CS10440","EPNE","AC","040000","A23","3","0"
"CS10440","EPNE","AB","030000","A23","0","2"
"CS10440","EPNE","AB","030000","A23","3","0"
"PN8576","EPNE","D2","0D0079","A23","1","0"
"PN11009","EPNE","AC","040000","A23","0","1"
"PN11009","EPNE","AB","030000","A23","0","1"
"PN11009","EPNE","AB","030000","A23","1","0"
"IR8540","ERIC","RI","0D0397","A23","2","0"
"IR8598","ERIC","LI","014088","A23","0","1"
"IR8598","ERIC","LI","014088","A23","1","0"
"IR8545","ERIC","RI","0D0093","A23","0","13"
"IR8545","ERIC","RI","0D0093","A23","7","0"
"IR8545","ERIC","TC","0D0094","A23","0","1"
"IR8545","ERIC","TC","0D0094","A23","2","0"
"IR8545","ERIC","D2","0D0079","A23","0","1"
"IR8545","ERIC","D2","0D0079","A23","1","0"
"IR8545","ERIC","LI","014088","A23","0","4"
"IR8545","ERIC","LI","014088","A23","6","0"
"IR8545","ERIC","DB","0D0IST","A23","4","0"
"IR10216","ERIC","RI","0D0093","A23","0","38"
"IR10216","ERIC","RI","0D0093","A23","23","0"
"IR10216","ERIC","TC","0D0094","A23","0","1"
"IR10216","ERIC","DB","0D0IST","A23","1","0"
"AA8542","ERIC","RI","0D0093","A23","2","0"
"F8522","ERIC","RI","0D0093","A23","1","0"
"F8522","ERIC","TC","0D0094","A23","2","0"
"IR8563","ERIC","RI","0D0093","A23","0","3"
"IR8563","ERIC","RI","0D0093","A23","4","0"
"IR8563","ERIC","TC","0D0094","A23","0","1"
"IR8563","ERIC","TC","0D0094","A23","4","0"
"IR9964","ERIC","DG","0D0097","A23","0","1"
"IR9961","ERIC","LI","014088","A23","0","1"
"IR75","ERIC","TC","0D0094","A23","0","1"
"IR8550","ERIC","RI","0D0093","A23","1","0"
"IR8550","ERIC","TC","0D0094","A23","0","1"
"IR8550","ERIC","D2","0D0080","A23","1","0"
"IR8550","ERIC","LI","014088","A23","1","0"
"IR9962","ERIC","RI","0D0397","A23","0","1"
"IR9962","ERIC","RI","0D0093","A23","0","3"
"IR9962","ERIC","TC","0D0090","A23","1","0"
"IR9962","ERIC","LI","014088","A23","0","10"
"Q9189","UNIV","PR","0D0167","A23","4","0"
"Q9144","UNIV","CC","040000","A23","0","1"
"Q9144","UNIV","DG","0D0097","A23","1","0"
"Q9178","UNIV","PR","0D0169","A23","1","0"
"Q9130","UNIV","PR","0D0169","A23","0","3"
"Q9130","UNIV","PR","0D0169","A23","6","0"
"Q9130","UNIV","PR","0D0168","A23","1","0"
"Q9130","UNIV","PR","0D0167","A23","1","0"
"Q9130","UNIV","RI","0D0178","A23","0","3"
"Q9130","UNIV","RI","0D0178","A23","3","0"
"Q9130","UNIV","CD","048000","A23","0","1"
"Q9174","UNIV","PR","0D0169","A23","0","4"
"Q9174","UNIV","PR","0D0169","A23","14","0"
"Q9174","UNIV","PR","0D0168","A23","1","0"
"Q9174","UNIV","RI","0D0178","A23","0","1"
"Q9174","UNIV","D2","0D0079","A23","0","1"
"Q9163","UNIV","PR","0D0169","A23","0","1"
"Q9163","UNIV","PR","0D0169","A23","3","0"
"Q9163","UNIV","D2","0D0080","A23","1","0"
"Q9163","UNIV","CD","048000","A23","0","1"
"Q9163","UNIV","CD","048000","A23","3","0"
"Q9163","UNIV","CC","040000","A23","0","5"
"Q9163","UNIV","CC","040000","A23","2","0"
"Q9184","UNIV","PR","0D0169","A23","0","2"
"Q9184","UNIV","PR","0D0169","A23","2","0"
"Q9149","UNIV","PR","0D0169","A23","0","1"
"Q9149","UNIV","PR","0D0169","A23","2","0"
"Q9149","UNIV","CD","048000","A23","0","2"
"Q9149","UNIV","CD","048000","A23","2","0"
"Q9149","UNIV","CC","040000","A23","0","3"
"Q9149","UNIV","CC","040000","A23","1","0"
"Q9149","UNIV","CB","034000","A23","0","2"
"Q9149","UNIV","CB","034000","A23","2","0"
"Q9171","UNIV","PR","0D0169","A23","2","0"
"Q9170","UNIV","PR","0D0173","A23","0","1"
"Q9170","UNIV","PR","0D0169","A23","0","7"
"Q9170","UNIV","PR","0D0169","A23","3","0"
"Q9160","UNIV","PR","0D0173","A23","1","0"
"Q9160","UNIV","PR","0D0169","A23","0","1"
"Q9160","UNIV","PR","0D0169","A23","1","0"
"Q9160","UNIV","CC","040000","A23","0","11"
"Q9160","UNIV","CC","040000","A23","4","0"
"Q9181","UNIV","PR","0D0169","A23","0","2"
"Q9181","UNIV","PR","0D0169","A23","5","0"
"Q9181","UNIV","CC","040000","A23","0","7"
"Q9181","UNIV","CC","040000","A23","7","0"
"Q9185","UNIV","PR","0D0169","A23","2","0"
"Q9168","UNIV","PR","0D0173","A23","2","0"
"Q9168","UNIV","PR","0D0169","A23","0","2"
"Q9168","UNIV","PR","0D0169","A23","4","0"
"Q9168","UNIV","CD","048000","A23","0","1"
"Q9168","UNIV","CD","048000","A23","2","0"
"Q9168","UNIV","CC","040000","A23","0","1"
"Q9150","UNIV","PR","0D0173","A23","2","0"
"Q9150","UNIV","PR","0D0172","A23","2","0"
"Q9150","UNIV","PR","0D0169","A23","0","6"
"Q9150","UNIV","PR","0D0169","A23","9","0"
"Q9150","UNIV","PR","0D0168","A23","2","0"
"Q9150","UNIV","CD","048000","A23","0","9"
"Q9150","UNIV","CD","048000","A23","7","0"
"Q9150","UNIV","CC","043000","A23","1","0"
"Q9150","UNIV","CC","040000","A23","0","28"
"Q9150","UNIV","CC","040000","A23","10","0"
"Q9150","UNIV","CB","034000","A23","0","7"
"Q9150","UNIV","CB","034000","A23","3","0"
"Q9167","UNIV","PR","0D0169","A23","0","2"
"Q9167","UNIV","PR","0D0169","A23","7","0"
"Q9167","UNIV","PR","0D0168","A23","1","0"
"Q9167","UNIV","D2","0D0079","A23","1","0"
"Q9167","UNIV","CD","048000","A23","0","3"
"Q9167","UNIV","CC","040000","A23","0","10"
"Q9167","UNIV","CC","040000","A23","4","0"
"Q9167","UNIV","AL","000676","A23","0","2"
"Q9172","UNIV","PR","0D0169","A23","1","0"
"M8659","UNIV","PR","0D0175","A23","1","0"
"M8659","UNIV","PR","0D0174","A23","1","0"
"Q9179","UNIV","PR","0D0169","A23","0","1"
"Q9179","UNIV","PR","0D0169","A23","2","0"
"Q9179","UNIV","AL","000676","A23","0","4"
"Q9810","UNIV","PR","0D0169","A23","0","4"
"Q9810","UNIV","PR","0D0169","A23","2","0"
"Q9810","UNIV","RI","0D0176","A23","1","0"
"Q9158","UNIV","PR","0D0173","A23","0","1"
"Q9158","UNIV","PR","0D0173","A23","6","0"
"Q9158","UNIV","PR","0D0172","A23","2","0"
"Q9158","UNIV","PR","0D0169","A23","0","5"
"Q9158","UNIV","PR","0D0169","A23","10","0"
"Q9158","UNIV","RI","0D0178","A23","1","0"
"Q9158","UNIV","D2","0D0079","A23","0","2"
"Q9158","UNIV","CE","059000","A23","0","9"
"Q9158","UNIV","CE","059000","A23","10","0"
"Q9158","UNIV","CD","048000","A23","0","13"
"Q9158","UNIV","CD","048000","A23","7","0"
"Q9158","UNIV","CC","040000","A23","0","57"
"Q9158","UNIV","CC","040000","A23","34","0"
"Q9158","UNIV","AL","000676","A23","0","2"
"Q9158","UNIV","AL","000676","A23","2","0"
"Q9159","UNIV","PR","0D0173","A23","2","0"
"Q9159","UNIV","PR","0D0169","A23","2","0"
"Q9159","UNIV","PR","0D0168","A23","1","0"
"Q9159","UNIV","CD","048000","A23","0","1"
"Q9159","UNIV","CD","048000","A23","2","0"
"Q9159","UNIV","CC","040000","A23","0","7"
"Q9159","UNIV","CC","040000","A23","2","0"
"Q9169","UNIV","PR","0D0169","A23","1","0"
"Q9169","UNIV","CC","040000","A23","0","4"
"Q9169","UNIV","CC","040000","A23","1","0"
"Q9151","UNIV","PR","0D0173","A23","1","0"
"Q9151","UNIV","PR","0D0169","A23","0","2"
"Q9151","UNIV","PR","0D0169","A23","3","0"
"Q9151","UNIV","PR","0D0168","A23","1","0"
"Q9151","UNIV","CD","048000","A23","0","1"
"Q9151","UNIV","CD","048000","A23","1","0"
"Q9151","UNIV","CB","034000","A23","0","10"
"Q9151","UNIV","CB","034000","A23","2","0"
"Q9146","UNIV","PR","0D0173","A23","3","0"
"Q9146","UNIV","PR","0D0169","A23","0","2"
"Q9146","UNIV","PR","0D0169","A23","5","0"
"Q9146","UNIV","CE","059000","A23","1","0"
"Q9146","UNIV","CD","048000","A23","0","5"
"Q9146","UNIV","CD","048000","A23","4","0"
"Q9146","UNIV","CC","040000","A23","0","1"
"Q9146","UNIV","CC","040000","A23","1","0"
"Q9137","UNIV","PR","0D0169","A23","0","1"
"Q9137","UNIV","RI","0D0178","A23","1","0"
"Q9137","UNIV","CE","059000","A23","1","0"
"Q9166","UNIV","PR","0D0169","A23","0","1"
"Q9166","UNIV","PR","0D0169","A23","2","0"
"Q9166","UNIV","CC","040000","A23","0","6"
"Q9166","UNIV","CC","040000","A23","2","0"
"Q9183","UNIV","PR","0D0173","A23","1","0"
"Q9183","UNIV","PR","0D0169","A23","4","0"
"Q9183","UNIV","PR","0D0168","A23","1","0"
"Q9183","UNIV","CD","048000","A23","0","1"
"Q9183","UNIV","CD","048000","A23","2","0"
"Q9183","UNIV","CC","040000","A23","0","5"
"Q9183","UNIV","CC","040000","A23","1","0"
"Q9165","UNIV","PR","0D0175","A23","1","0"
"Q9165","UNIV","PR","0D0169","A23","0","2"
"Q9165","UNIV","PR","0D0169","A23","9","0"
"Q9165","UNIV","RI","0D0178","A23","1","0"
"Q9165","UNIV","CE","059000","A23","0","2"
"Q9165","UNIV","CE","059000","A23","4","0"
"Q9165","UNIV","CC","040000","A23","0","3"
"Q9165","UNIV","CC","040000","A23","5","0"
"Q9161","UNIV","PR","0D0169","A23","0","1"
"Q9161","UNIV","PR","0D0169","A23","2","0"
"Q9161","UNIV","CD","048000","A23","0","1"
"Q9161","UNIV","CC","040000","A23","0","1"
"Q9133","UNIV","PR","0D0169","A23","0","2"
"Q9133","UNIV","PR","0D0169","A23","9","0"
"Q9133","UNIV","PR","0D0168","A23","1","0"
"Q9133","UNIV","CD","048000","A23","0","2"
"Q9133","UNIV","CC","040000","A23","0","4"
"Q10425","UNIV","PR","0D0173","A23","2","0"
"Q9162","UNIV","PR","0D0169","A23","0","1"
"Q9162","UNIV","PR","0D0168","A23","1","0"
"Q9162","UNIV","RI","0D0178","A23","1","0"
"Q9176","UNIV","PR","0D0169","A23","0","1"
"Q9141","UNIV","PR","0D0169","A23","0","1"
"Q9141","UNIV","PR","0D0169","A23","10","0"
"Q9141","UNIV","CE","059000","A23","1","0"
"Q9141","UNIV","CD","048000","A23","0","6"
"Q9141","UNIV","CD","048000","A23","3","0"
"Q9141","UNIV","CC","040000","A23","0","35"
"Q9141","UNIV","CC","040000","A23","4","0"
"Q9141","UNIV","AL","000676","A23","0","1"
"Q9175","UNIV","PR","0D0173","A23","1","0"
"Q9175","UNIV","PR","0D0169","A23","0","3"
"Q9175","UNIV","PR","0D0169","A23","1","0"
"Q9175","UNIV","CD","048000","A23","0","2"
"Q9175","UNIV","CC","040000","A23","0","5"
"Q9175","UNIV","CC","040000","A23","2","0"
"Q9128","UNIV","PR","0D0169","A23","3","0"
"Q9128","UNIV","CD","048000","A23","0","1"
"Q9128","UNIV","CC","040000","A23","0","5"
"Q9128","UNIV","CC","040000","A23","2","0"
"Q9155","UNIV","PR","0D0169","A23","0","4"
"Q9155","UNIV","PR","0D0169","A23","9","0"
"Q9155","UNIV","PR","0D0168","A23","1","0"
"Q9155","UNIV","RI","0D0178","A23","1","0"
"Q9155","UNIV","CD","048000","A23","0","11"
"Q9155","UNIV","CD","048000","A23","5","0"
"Q9155","UNIV","CC","040000","A23","0","15"
"Q9155","UNIV","CC","040000","A23","8","0"
"Q9155","UNIV","AL","000676","A23","0","3"
"Q9142","UNIV","PR","0D0169","A23","0","5"
"Q9142","UNIV","PR","0D0169","A23","3","0"
