"Istituzione","Contratto","Categoria Partenza","Qualifica Partenza","Categoria Arrivo","Qualifica Arrivo","Tipo Passaggio","Numero Passaggi"
"AA8582","EEII","RP","000FBT","TS","0D0532","V","1"
"AA8582","EEII","RP","000FBT","UF","018213","V","3"
"AA8582","EEII","RP","000FBT","UF","018226","V","2"
"AA8582","EEII","RP","000FBT","MR","017556","V","1"
"AA8582","EEII","RP","000FBT","MR","015238","V","13"
"AA8582","EEII","RP","000FBT","SG","014325","V","65"
"AA8582","EEII","RP","000FBT","SG","014308","V","32"
"AA8582","EEII","RP","000FBT","VP","013321","V","6"
"M8659","EEII","RP","000FBT","VP","013321","V","2040"
"AA8582","EEII","RP","000FBT","VP","013318","V","27"
"M8659","MMAA","RP","017832","UF","018338","V","2"
"M8659","MMAA","RP","014833","UF","017335","V","2"
"M8659","MMAA","RP","000FP4","VP","013353","V","15"
"M8659","MMAA","RP","000180","UF","018338","V","1"
"M8659","MMAA","RP","000180","UF","017335","V","73"
"M8659","MMAA","RP","000180","MR","014333","V","177"
"M8659","MMAA","RP","000180","SG","015350","V","1"
"M8659","MMAA","RP","000180","SG","014308","V","3"
"M8659","MMAA","RP","000FBT","VP","013353","V","219"
"M8659","CCSS","RP","000180","PP","013214","V","1457"
"M8668","GGFF","RP","000847","UF","017225","V","7"
"M8668","GGFF","RP","000180","UF","018226","V","9"
"M8668","GGFF","RP","000180","UF","017225","V","81"
"M8668","GGFF","RP","000180","PP","013234","V","322"
"M8655","PPSS","RP","000180","AS","013179","V","1"
"M8655","PPSS","RP","000180","AS","013257","V","41"
"M8660","CFOR","RP","000180","IP","015191","V","15"
"M8652","PPEN","RP","000180","AS","013257","V","479"
"Q9150","UNIV","CD","0D6000","CE","060000","V","1"
"Q9142","UNIV","CD","0D6000","CE","059000","V","2"
"Q9152","UNIV","CD","0D6000","CE","059000","V","1"
"Q9139","UNIV","CD","052000","CE","059000","V","1"
"Q9142","UNIV","CD","052000","CE","059000","V","1"
"Q9147","UNIV","CD","052000","CE","059000","V","1"
"Q9158","UNIV","CD","052000","CE","059000","V","15"
"Q9129","UNIV","CD","051000","PR","0D0169","V","1"
"Q9170","UNIV","CD","051000","CE","059000","V","1"
"Q9150","UNIV","CD","051000","CE","059000","V","5"
"Q9152","UNIV","CD","051000","CE","059000","V","1"
"Q9158","UNIV","CD","051000","CE","059000","V","1"
"Q9167","UNIV","CD","051000","CE","059000","V","1"
"Q9181","UNIV","CD","050000","CE","059000","V","1"
"Q9131","UNIV","CD","050000","CE","059000","V","1"
"Q9142","UNIV","CD","050000","CE","059000","V","2"
"Q9147","UNIV","CD","050000","CE","059000","V","1"
"Q9158","UNIV","CD","050000","CE","059000","V","9"
"Q9182","UNIV","CD","050000","CE","059000","V","1"
"Q9155","UNIV","CD","050000","AL","000676","V","1"
"Q9131","UNIV","CD","049000","PR","0D0169","V","2"
"Q9133","UNIV","CD","049000","PR","0D0169","V","1"
"Q9163","UNIV","CD","049000","PR","0D0169","V","1"
"Q9170","UNIV","CD","049000","D2","0D0079","V","1"
"Q9179","UNIV","CD","049000","CE","059000","V","1"
"Q9142","UNIV","CD","049000","CE","059000","V","2"
"Q9170","UNIV","CD","049000","CE","059000","V","4"
"Q9158","UNIV","CD","049000","CE","059000","V","10"
"Q9167","UNIV","CD","049000","CE","059000","V","1"
"Q9177","UNIV","CD","049000","CE","059000","V","1"
"Q9141","UNIV","CD","048000","PR","0D0169","V","1"
"Q9154","UNIV","CD","048000","PR","0D0169","V","1"
"Q9170","UNIV","CD","048000","D2","0D0079","V","1"
"Q9173","UNIV","CD","048000","CE","059000","V","2"
"Q9131","UNIV","CD","048000","CE","059000","V","1"
"Q9142","UNIV","CD","048000","CE","059000","V","3"
"Q9147","UNIV","CD","048000","CE","059000","V","2"
"Q9150","UNIV","CD","048000","CE","059000","V","2"
"Q9153","UNIV","CD","048000","CE","059000","V","1"
"Q9158","UNIV","CD","048000","CE","059000","V","1"
"Q9177","UNIV","CD","048000","CE","059000","V","1"
"Q9129","UNIV","CD","048000","CE","059000","V","1"
"Q9150","UNIV","CC","097000","CD","048000","V","1"
"Q9152","UNIV","CC","097000","CD","048000","V","2"
"Q9160","UNIV","CC","097000","CD","048000","V","1"
"Q9158","UNIV","CC","046000","CE","059000","V","1"
"Q9129","UNIV","CC","046000","CE","059000","V","1"
"Q9187","UNIV","CC","046000","CD","048000","V","1"
"Q9147","UNIV","CC","046000","CD","048000","V","1"
"Q9150","UNIV","CC","046000","CD","048000","V","1"
"Q9152","UNIV","CC","046000","CD","048000","V","1"
"Q9155","UNIV","CC","046000","CD","048000","V","1"
"Q9170","UNIV","CC","045000","CE","059000","V","1"
"Q9158","UNIV","CC","045000","CE","059000","V","2"
"Q9147","UNIV","CC","045000","CD","048000","V","3"
"Q9150","UNIV","CC","045000","CD","048000","V","2"
"Q9182","UNIV","CC","045000","CD","048000","V","1"
"Q9158","UNIV","CC","043000","CE","059000","V","1"
"Q9173","UNIV","CC","043000","CD","048000","V","1"
"Q9134","UNIV","CC","043000","CD","048000","V","4"
"Q9140","UNIV","CC","043000","CD","048000","V","2"
"Q9187","UNIV","CC","043000","CD","048000","V","1"
"Q9145","UNIV","CC","043000","CD","048000","V","1"
"Q9150","UNIV","CC","043000","CD","048000","V","7"
"Q9151","UNIV","CC","043000","CD","048000","V","6"
"Q9182","UNIV","CC","043000","CD","048000","V","1"
"Q9168","UNIV","CC","043000","CD","048000","V","1"
"Q9158","UNIV","CC","042000","CE","059000","V","3"
"Q9183","UNIV","CC","042000","CD","048000","V","1"
"Q9134","UNIV","CC","042000","CD","048000","V","1"
"Q9140","UNIV","CC","042000","CD","048000","V","1"
"Q9141","UNIV","CC","042000","CD","048000","V","1"
"Q9187","UNIV","CC","042000","CD","048000","V","2"
"Q9145","UNIV","CC","042000","CD","048000","V","4"
"Q9147","UNIV","CC","042000","CD","048000","V","3"
"Q9150","UNIV","CC","042000","CD","048000","V","6"
"Q9155","UNIV","CC","042000","CD","048000","V","1"
"Q9158","UNIV","CC","042000","CD","048000","V","12"
"Q9167","UNIV","CC","042000","CD","048000","V","1"
"Q9133","UNIV","CC","040000","CE","059000","V","1"
"Q9152","UNIV","CC","040000","CE","059000","V","1"
"Q9158","UNIV","CC","040000","CE","059000","V","1"
"Q9131","UNIV","CC","040000","CD","048000","V","1"
"Q9133","UNIV","CC","040000","CD","048000","V","1"
"Q9141","UNIV","CC","040000","CD","048000","V","1"
"Q9187","UNIV","CC","040000","CD","048000","V","1"
"Q9147","UNIV","CC","040000","CD","048000","V","2"
"Q9150","UNIV","CC","040000","CD","048000","V","9"
"Q9158","UNIV","CC","040000","CD","048000","V","1"
"Q9182","UNIV","CC","040000","CD","048000","V","1"
"Q9179","UNIV","CB","038000","CC","040000","V","1"
"Q9150","UNIV","CB","038000","CC","040000","V","1"
"Q9151","UNIV","CB","037000","CD","048000","V","1"
"Q9179","UNIV","CB","037000","CC","040000","V","7"
"Q9151","UNIV","CB","036000","CD","048000","V","1"
"Q9179","UNIV","CB","036000","CC","040000","V","3"
"Q9180","UNIV","CB","036000","CC","040000","V","1"
"Q9150","UNIV","CB","036000","CC","040000","V","2"
"Q9133","UNIV","CB","034000","CD","048000","V","1"
"Q9142","UNIV","CB","034000","CC","040000","V","1"
"Q9150","UNIV","CB","034000","CC","040000","V","1"
"IR8545","ERIC","LI","013088","RI","0D0093","V","1"
"IR10216","ERIC","LI","014088","RI","0D0093","V","3"
"IR10216","ERIC","LI","018092","RI","0D0093","V","1"
"IR10216","ERIC","LI","018396","RI","0D0093","V","1"
"IR24","ERIC","DG","0D0097","D1","0D0077","V","1"
"Q9137","UNIV","DG","0D0097","RI","0D0177","V","1"
"Q9130","UNIV","DG","0D0097","D2","0D0079","V","1"
"M8665","MNST","3A","044F06","D2","0D0079","V","2"
"M10398","MNST","3A","044F06","D2","0D0080","V","4"
"M10395","MNST","3A","044F05","D2","0D0080","V","2"
"M10756","MNST","3A","044F05","D2","0D0080","V","1"
"M8668","MNST","3A","044F05","D2","0D0080","V","2"
"M10398","MNST","3A","044F05","D2","0D0080","V","1"
"M8653","MNST","3A","043F04","D2","0D0079","V","1"
"M8665","MNST","3A","043F04","D2","0D0079","V","3"
"M8668","MNST","3A","043F04","D2","0D0080","V","1"
"M10398","MNST","3A","041F02","D2","0D0080","V","1"
"M8668","MNST","3A","041F02","2A","034F03","V","1"
"M8668","MNST","3A","040F01","D2","0D0079","V","2"
"M8664","MNST","3A","040F01","D2","0D0080","V","1"
"M8668","MNST","3A","040F01","2A","035F04","V","27"
"M8668","MNST","3A","040F01","2A","034F03","V","1"
"M8655","MNST","2A","035F05","3A","040F01","V","22"
"M10398","MNST","2A","035F05","3A","040F01","V","2"
"M8655","MNST","2A","035F04","3A","040F01","V","23"
"M10398","MNST","2A","035F04","3A","040F01","V","1"
"M8664","MNST","2A","034F03","3A","040F01","V","1"
"M8655","MNST","2A","034F03","3A","040F01","V","1"
"M10398","MNST","2A","034F03","3A","040F01","V","5"
"M10398","MNST","2A","032F02","3A","040F01","V","1"
"M8655","MNST","2A","032F02","1A","024F02","V","2"
"E8535","EPNE","AC","046000","D2","0D0080","V","2"
"F8521","EPNE","DG","0D0097","D1","0D0077","V","1"
"IC53","EPNE","DG","0D0097","AC","040000","V","1"
"E8460","EPNE","PC","000061","AA","023000","V","1"
"M8659","AAMM","DI","0D0298","DI","0D0SGD","O","1"
"M8659","AAMM","DI","0D0297","DI","0D0298","O","5"
"M8659","AAMM","DI","0D0220","DI","0D0297","O","8"
"M8659","AAMM","DI","0D0524","DI","0D0218","O","37"
"M8659","AAMM","DI","0D0218","DI","0D0220","O","13"
"M8659","AAMM","DI","0D0217","DI","0D0524","O","43"
"OC9816","AVST","G1","0D0380","G1","0D0381","O","1"
"OC9816","AVST","G1","0D0379","G1","0D0380","O","1"
"OC9816","AVST","G1","0D0A2E","G1","0D0379","O","8"
"OC9816","AVST","G1","0D0A1E","G1","0D0A2E","O","3"
"OC9816","AVST","G1","0D0383","G1","0D0A1E","O","1"
"OC9815","CCON","G1","0D0PSE","G1","0D0PGE","O","2"
"OC9815","CCON","G1","0D0COE","G1","0D0PSE","O","31"
"OC9815","CCON","G1","0D0362","G1","0D0COE","O","23"
"OC9815","CCON","G1","0D0376","G1","0D0362","O","35"
"M8659","CCSS","DI","0D0554","DI","0D0219","O","1"
"M8659","CCSS","DI","0D0221","DI","0D0554","O","3"
"M8659","CCSS","DI","0D0220","DI","0D0221","O","7"
"M8659","CCSS","DI","0D0524","DI","0D0218","O","70"
"M8659","CCSS","DI","0D0218","DI","0D0220","O","16"
"M8659","CCSS","DI","0D0217","DI","0D0524","O","2"
"M8659","CCSS","DI","0D0217","DI","0D0218","O","42"
"M8653","CDIP","E1","0D0109","E1","0D0106","O","6"
"M8653","CDIP","E1","0D0107","E1","0D0109","O","15"
"M8653","CDIP","E1","0D0108","E1","0D0107","O","32"
"M8653","CDIP","E1","0D0110","E1","0D0108","O","14"
"M8660","CFOR","DI","0D0274","DI","0D0189","O","2"
"M8660","CFOR","DI","0D0511","DI","0D0274","O","25"
"M8660","CFOR","DI","0D0194","DI","0D0274","O","13"
"M8659","CM10","DI","0D0191","DI","0D0292","O","1"
"M10756","CPOR","DI","0D0334","DI","0D0329","O","1"
"M10756","CPOR","DI","0D0346","DI","0D0334","O","2"
"M8655","CPRE","I1","0D0113","I1","0D0112","O","23"
"OC9829","CSTA","G1","0D0PSE","G1","0D0374","O","1"
"OC9829","CSTA","G1","0D0COE","G1","0D0PSE","O","39"
"OC9829","CSTA","G1","0D0362","G1","0D0COE","O","25"
"M8659","EEII","DI","0D0SGD","DI","0D0SMD","O","1"
"M8659","EEII","DI","0D0328","DI","0D0SGD","O","1"
"M8659","EEII","DI","0D0323","DI","0D0328","O","4"
"M8659","EEII","DI","0D0317","DI","0D0323","O","10"
"AA8582","EEII","DI","0D0524","DI","0D0218","O","2"
"M8659","EEII","DI","0D0218","DI","0D0317","O","20"
"M8668","GGFF","DI","0D0221","DI","0D0554","O","2"
"M8668","GGFF","DI","0D0220","DI","0D0221","O","5"
"M8668","GGFF","DI","0D0524","DI","0D0218","O","5"
"M8668","GGFF","DI","0D0218","DI","0D0220","O","14"
"M8668","GGFF","DI","0D0217","DI","0D0524","O","8"
"M8652","MGOR","G1","0D0MT4","G1","0D0MT2","O","1"
"M8652","MGOR","G1","0D0MT4","G1","0D0MT3","O","1"
"M8652","MGOR","G1","0D0MT5","G1","0D0MT4","O","426"
"M8652","MGOR","G1","0D0MT6","G1","0D0MT5","O","518"
"M8652","MGOR","G1","0D0MT7","G1","0D0MT6","O","308"
"M8652","MGOR","G1","0D0MT8","G1","0D0MT7","O","32"
"M8652","MGOR","G1","0D0MT9","G1","0D0MT8","O","322"
"M8659","MMAA","DI","0D0339","DI","0D0340","O","2"
"M8659","MMAA","DI","0D0334","DI","0D0339","O","4"
"M8659","MMAA","DI","0D0562","DI","0D0346","O","11"
"M8659","MMAA","DI","0D0346","DI","0D0334","O","9"
"M8659","MMAA","DI","0D0345","DI","0D0562","O","2"
"M8655","PPSS","DI","0D0189","DI","0D0400","O","14"
"M8655","PPSS","DI","0D0511","DI","0D0189","O","2"
"M8655","PPSS","DI","0D0511","DI","0D0274","O","90"
"M8655","PPSS","DI","0D0274","DI","0D0189","O","30"
"M8655","PPSS","DI","0D0194","DI","0D0189","O","1"
"M8655","PPSS","DI","0D0194","DI","0D0511","O","46"
"C3003","PRTN","FP","0D034C","FP","0D033C","O","1"
"C3622","PRTN","FP","0D033C","FP","0D034C","O","1"
"C8197","PRTN","FP","0D033C","FP","0D034C","O","1"
"C7860","PRTN","FP","0D0S4C","FP","0D034C","O","1"
"C5675","REFR","FP","0D0103","FP","0D0102","O","1"
"C2803","REFR","FP","0D0485","FP","0D0103","O","1"
"ER10673","RESA","DI","0D0I97","DI","0D0164","O","1"
"RS9203","RESA","DI","0D0I97","DI","0D0164","O","1"
"ER10673","RESA","DI","0D0IDD","DI","0D0164","O","4"
"ER10531","RESA","DI","0D0IDD","DI","0D0164","O","4"
"RA10651","RESA","DI","0D0IDD","DI","0D0164","O","3"
"RS9203","RESA","DI","0D0164","DI","0D0I97","O","1"
"Q9146","UNIV","PR","0D0173","PR","0D0173","O","1"
"Q10328","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9173","UNIV","PR","0D0173","PR","0D0172","O","2"
"Q9181","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9186","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9130","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9131","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9137","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9187","UNIV","PR","0D0173","PR","0D0172","O","2"
"Q9143","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9147","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9149","UNIV","PR","0D0173","PR","0D0172","O","3"
"Q9151","UNIV","PR","0D0173","PR","0D0172","O","3"
"Q9154","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9158","UNIV","PR","0D0173","PR","0D0172","O","3"
"Q9159","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9160","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9162","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9163","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9165","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9166","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9168","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q9144","UNIV","PR","0D0173","PR","0D0172","O","1"
"Q10328","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9174","UNIV","PR","0D0172","PR","0D0173","O","2"
"Q9131","UNIV","PR","0D0172","PR","0D0173","O","4"
"Q9132","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9137","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9140","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9142","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9187","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9146","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9149","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9151","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9155","UNIV","PR","0D0172","PR","0D0173","O","3"
"Q9158","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9159","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9163","UNIV","PR","0D0172","PR","0D0173","O","3"
"Q9164","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9166","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9138","UNIV","PR","0D0172","PR","0D0173","O","1"
"Q9178","UNIV","PR","0D0175","PR","0D0173","O","8"
"Q9173","UNIV","PR","0D0175","PR","0D0173","O","8"
"Q9174","UNIV","PR","0D0175","PR","0D0173","O","5"
"Q9183","UNIV","PR","0D0175","PR","0D0173","O","3"
"Q9181","UNIV","PR","0D0175","PR","0D0173","O","11"
"Q9179","UNIV","PR","0D0175","PR","0D0173","O","30"
"Q9186","UNIV","PR","0D0175","PR","0D0173","O","7"
"Q9130","UNIV","PR","0D0175","PR","0D0173","O","2"
"Q9180","UNIV","PR","0D0175","PR","0D0173","O","3"
"Q9131","UNIV","PR","0D0175","PR","0D0173","O","26"
"Q9134","UNIV","PR","0D0175","PR","0D0173","O","3"
"Q9136","UNIV","PR","0D0175","PR","0D0173","O","5"
"Q9137","UNIV","PR","0D0175","PR","0D0173","O","4"
"Q9188","UNIV","PR","0D0175","PR","0D0173","O","4"
"Q9139","UNIV","PR","0D0175","PR","0D0173","O","1"
"Q9140","UNIV","PR","0D0175","PR","0D0173","O","4"
"Q9141","UNIV","PR","0D0175","PR","0D0173","O","9"
"Q9142","UNIV","PR","0D0175","PR","0D0173","O","10"
"Q9187","UNIV","PR","0D0175","PR","0D0173","O","1"
"Q9145","UNIV","PR","0D0175","PR","0D0173","O","1"
"Q9146","UNIV","PR","0D0175","PR","0D0173","O","6"
"Q9147","UNIV","PR","0D0175","PR","0D0173","O","20"
"Q9149","UNIV","PR","0D0175","PR","0D0173","O","12"
"Q9171","UNIV","PR","0D0175","PR","0D0173","O","4"
"Q9150","UNIV","PR","0D0175","PR","0D0173","O","28"
"Q9151","UNIV","PR","0D0175","PR","0D0173","O","17"
"Q9152","UNIV","PR","0D0175","PR","0D0173","O","1"
"Q9153","UNIV","PR","0D0175","PR","0D0173","O","17"
"Q9155","UNIV","PR","0D0175","PR","0D0173","O","8"
"Q9156","UNIV","PR","0D0175","PR","0D0173","O","1"
"Q9160","UNIV","PR","0D0175","PR","0D0173","O","15"
"Q9161","UNIV","PR","0D0175","PR","0D0173","O","4"
"Q9163","UNIV","PR","0D0175","PR","0D0173","O","32"
"Q9164","UNIV","PR","0D0175","PR","0D0173","O","3"
"Q9167","UNIV","PR","0D0175","PR","0D0173","O","3"
"Q9168","UNIV","PR","0D0175","PR","0D0173","O","14"
"Q9169","UNIV","PR","0D0175","PR","0D0173","O","7"
"Q9138","UNIV","PR","0D0175","PR","0D0173","O","4"
"Q9144","UNIV","PR","0D0175","PR","0D0173","O","2"
"Q9172","UNIV","PR","0D0175","PR","0D0173","O","1"
"Q9129","UNIV","PR","0D0175","PR","0D0173","O","6"
"Q9179","UNIV","PR","0D0175","PR","0D0172","O","1"
"Q9179","UNIV","PR","0D0174","PR","0D0173","O","1"
"Q9186","UNIV","PR","0D0174","PR","0D0173","O","1"
"Q9145","UNIV","PR","0D0174","PR","0D0173","O","1"
"Q9150","UNIV","PR","0D0174","PR","0D0173","O","1"
"Q9161","UNIV","PR","0D0174","PR","0D0173","O","1"
"Q9173","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9174","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9181","UNIV","PR","0D0174","PR","0D0172","O","4"
"Q9810","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9131","UNIV","PR","0D0174","PR","0D0172","O","2"
"Q9136","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9142","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9187","UNIV","PR","0D0174","PR","0D0172","O","3"
"Q9145","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9147","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9150","UNIV","PR","0D0174","PR","0D0172","O","4"
"Q9153","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9161","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9163","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9167","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9168","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9169","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9144","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9172","UNIV","PR","0D0174","PR","0D0172","O","1"
"Q9130","UNIV","PR","0D0174","PR","0D0175","O","1"
"Q9174","UNIV","PR","0D0174","PR","0D0168","O","1"
"Q9173","UNIV","PR","0D0169","PR","0D0173","O","18"
"Q9174","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9183","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9181","UNIV","PR","0D0169","PR","0D0173","O","6"
"Q9179","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9186","UNIV","PR","0D0169","PR","0D0173","O","10"
"Q9135","UNIV","PR","0D0169","PR","0D0173","O","9"
"Q9185","UNIV","PR","0D0169","PR","0D0173","O","3"
"Q9131","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9132","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9133","UNIV","PR","0D0169","PR","0D0173","O","22"
"Q9134","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9188","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9140","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9141","UNIV","PR","0D0169","PR","0D0173","O","18"
"Q9142","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9146","UNIV","PR","0D0169","PR","0D0173","O","10"
"Q9147","UNIV","PR","0D0169","PR","0D0173","O","37"
"Q9149","UNIV","PR","0D0169","PR","0D0173","O","11"
"Q9150","UNIV","PR","0D0169","PR","0D0173","O","30"
"Q9152","UNIV","PR","0D0169","PR","0D0173","O","20"
"Q9153","UNIV","PR","0D0169","PR","0D0173","O","4"
"Q9155","UNIV","PR","0D0169","PR","0D0173","O","17"
"Q9156","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9158","UNIV","PR","0D0169","PR","0D0173","O","6"
"Q9159","UNIV","PR","0D0169","PR","0D0173","O","1"
"Q9160","UNIV","PR","0D0169","PR","0D0173","O","7"
"Q9162","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9163","UNIV","PR","0D0169","PR","0D0173","O","20"
"Q9164","UNIV","PR","0D0169","PR","0D0173","O","11"
"Q9166","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q10602","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9167","UNIV","PR","0D0169","PR","0D0173","O","10"
"Q9168","UNIV","PR","0D0169","PR","0D0173","O","2"
"Q9169","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9144","UNIV","PR","0D0169","PR","0D0173","O","3"
"Q9177","UNIV","PR","0D0169","PR","0D0173","O","1"
"Q9129","UNIV","PR","0D0169","PR","0D0173","O","5"
"Q9183","UNIV","PR","0D0169","PR","0D0172","O","1"
"Q9181","UNIV","PR","0D0169","PR","0D0175","O","1"
"Q9130","UNIV","PR","0D0169","PR","0D0175","O","7"
"Q9180","UNIV","PR","0D0169","PR","0D0175","O","1"
"Q9139","UNIV","PR","0D0169","PR","0D0175","O","4"
"Q9141","UNIV","PR","0D0169","PR","0D0175","O","1"
"Q9170","UNIV","PR","0D0169","PR","0D0175","O","11"
"Q9157","UNIV","PR","0D0169","PR","0D0175","O","2"
"Q9158","UNIV","PR","0D0169","PR","0D0175","O","5"
"Q10602","UNIV","PR","0D0169","PR","0D0175","O","2"
"Q9173","UNIV","PR","0D0169","PR","0D0168","O","2"
"Q9181","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9186","UNIV","PR","0D0169","PR","0D0168","O","2"
"Q9135","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9185","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9130","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9131","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9132","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9137","UNIV","PR","0D0169","PR","0D0168","O","2"
"Q9140","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9187","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9149","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9170","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9150","UNIV","PR","0D0169","PR","0D0168","O","2"
"Q9152","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9154","UNIV","PR","0D0169","PR","0D0168","O","2"
"Q9159","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9163","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9165","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9166","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9168","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9138","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9144","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9172","UNIV","PR","0D0169","PR","0D0168","O","1"
"Q9176","UNIV","PR","0D0169","PR","0D0167","O","1"
"Q9141","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9142","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9146","UNIV","PR","0D0168","PR","0D0172","O","2"
"Q9147","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9149","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9158","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9160","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9167","UNIV","PR","0D0168","PR","0D0172","O","1"
"Q9130","UNIV","PR","0D0168","PR","0D0174","O","1"
"Q9158","UNIV","PR","0D0168","PR","0D0174","O","1"
"Q9173","UNIV","PR","0D0168","PR","0D0169","O","3"
"Q9181","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9186","UNIV","PR","0D0168","PR","0D0169","O","2"
"Q9184","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9185","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9130","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9131","UNIV","PR","0D0168","PR","0D0169","O","4"
"Q9133","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9137","UNIV","PR","0D0168","PR","0D0169","O","2"
"Q9139","UNIV","PR","0D0168","PR","0D0169","O","2"
"Q9140","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9141","UNIV","PR","0D0168","PR","0D0169","O","3"
"Q9189","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9187","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9149","UNIV","PR","0D0168","PR","0D0169","O","2"
"Q9150","UNIV","PR","0D0168","PR","0D0169","O","3"
"Q9151","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9152","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9155","UNIV","PR","0D0168","PR","0D0169","O","2"
"Q9156","UNIV","PR","0D0168","PR","0D0169","O","1"
"Q9157","UNIV","PR","0D0168","PR","0D0169","O","1"
