"Istituzione","Contratto","Macrocategoria","Categoria","Tele Lavoro Uomini","Tele Lavoro Donne","Soggetti Turnazione Uomini","Soggetti Turnazione Donne","Soggetti Reperibilità Uomini","Soggeti Reperibilità Donne"
"C1520","RALN","ND","CC","0","0","1","0","1","0"
"C5653","RALN","ND","CC","0","0","6","0","6","0"
"C5641","RALN","ND","CC","0","0","0","1","8","0"
"C5660","RALN","ND","CC","0","0","4,75","0,5","5,75","1,5"
"C5663","RALN","ND","CC","0","0","1","0","0","0"
"C5664","RALN","ND","CC","0","0","4","0","5","0"
"C5674","RALN","ND","CC","0","0","4","2","4","3"
"C5677","REFR","ND","CC","0","0","33","15","45","17"
"C5678","RALN","ND","CC","0","0","2","1","0","0"
"C5684","RALN","ND","CC","0","0","66","11","64","11"
"C5696","RALN","ND","CC","0","0","3","4","0","0"
"C5697","RALN","ND","CC","0","0","5","7","0","1"
"C5701","RALN","ND","CC","0","0","0","0","4","1"
"C5702","RALN","ND","CC","0","0","8","3","11","3"
"C5694","RALN","ND","CC","0","0","6","4","1","0"
"C5695","RALN","ND","CC","0","0","0","5","0","0"
"C5707","RALN","ND","CC","0","0","4","1","4","1"
"C5715","RALN","ND","CC","0","0","45","15","34","9"
"C4658","RALN","ND","CC","0","0","4","4","4","4"
"C5717","RALN","ND","CC","0","0","1","1","0","0"
"C5719","RALN","ND","CC","0","0","4","0","0","2"
"C5720","REFR","ND","CC","0","0","2","0","0","0"
"C5721","PRTN","ND","CC","0","0","1","1","0","0"
"C5723","RALN","ND","CC","0","0","7","35","10","5"
"C5725","RALN","ND","CC","0","0","1","1","0","3"
"C5729","RALN","ND","CC","0","0","2","1","3","2"
"C5732","RALN","ND","CC","0","0","168","26","107","16"
"C5734","REFR","ND","CC","0","0","3","1","0","0"
"C5733","RALN","ND","CC","0","0","2","0","1","0"
"C5747","RALN","ND","CC","0","0","2","0","0","0"
"C5758","REFR","ND","CC","0","0","2","0","0","0"
"C5761","RALN","ND","CC","0","0","83","85","54","78"
"C12306","RALN","ND","CC","0","0","1","1","0","0"
"C5771","REFR","ND","CC","0","0","1","0","0","0"
"C5774","PRTN","ND","CC","0","0","0","0","1","0"
"C5778","RALN","ND","CC","0","0","5","1","0","0"
"C5782","REFR","ND","CC","0","0","1","1","0","0"
"C5784","RALN","ND","CC","0","0","0","0","1","0"
"C5794","RALN","ND","CC","0","0","2","0","1","0"
"C5795","RALN","ND","CC","0","0","0","0","0","1"
"C5800","RALN","ND","CC","0","0","1","0","1","0"
"C8266","RALN","ND","CC","0","0","2","0","3","0"
"C5523","RALN","ND","CC","0","0","8","1","9","1"
"C5808","RALN","ND","CC","0","0","1","0","1","1"
"C5810","RALN","ND","CC","0","0","23","0","29","1"
"C5821","RALN","ND","CC","0","0","2","2","0","2"
"C5839","RALN","ND","CC","0","0","9","7","0","0"
"C5841","RALN","ND","CC","0","0","13","5","26","6"
"C5842","RALN","ND","CC","0","0","4","0","4","1"
"C5843","RALN","ND","CC","0","0","36","22","1","1"
"C8286","RALN","ND","CC","0","0","0","0","7","3"
"C5849","RALN","ND","CC","0","0","2","2","0","0"
"C5854","RALN","ND","CC","0","0","1","1","0","0"
"C5861","RALN","ND","CC","0","0","3","0","0","1"
"C5864","RALN","ND","CC","0","0","0","0","2","0"
"C5866","RALN","ND","CC","0","0","1","0","0","1"
"C5867","RALN","ND","CC","0","0","0","0","1","0"
"C5869","RALN","ND","CC","0","0","0","0","1","0"
"C8289","RALN","ND","CC","0","0","0","0","0","2"
"C5873","RALN","ND","CC","0","0","38","19","44","14"
"C5875","RALN","ND","CC","0","0","0","1","0","1"
"C5876","RALN","ND","CC","0","0","8","0","4","0"
"C5880","RALN","ND","CC","0","0","7","5","9","1"
"C5881","RALN","ND","CC","0","0","0","3","0","0"
"C5885","RALN","ND","CC","0","0","0","0","8","2"
"C5894","RALN","ND","CC","0","0","0","0","0","1"
"C5897","RALN","ND","CC","0","0","57","65","51","50"
"C5905","RALN","ND","CC","0","0","0","0","0","1"
"C5906","RALN","ND","CC","0","0","6","5","8","7"
"C5907","RALN","ND","CC","0","0","4","4","0","4"
"C5913","RALN","ND","CC","0","0","0","1","0","0"
"C5914","RALN","ND","CC","0","0","6","0","0","0"
"C5916","RALN","ND","CC","0","1","77","42","10","5"
"C5924","RALN","ND","CC","0","0","16","7","16","5"
"C5926","RALN","ND","CC","0","0","2","0","0","0"
"C5927","RALN","ND","CC","0","0","6","1","0","0"
"C5931","RALN","ND","CC","0","0","1","0","1","0"
"C5945","RALN","ND","CC","0","0","24","15","26","13"
"C5948","RALN","ND","CC","0","0","4","2","0","0"
"C5950","RALN","ND","CC","0","0","7","2","7","2"
"C5955","RALN","ND","CC","0","0","35","38","1","2"
"C5964","RALN","ND","CC","0","0","4","1","4","1"
"C5971","RALN","ND","CC","0","1","102","84","6","2"
"C5980","RALN","ND","CC","0","0","1","1","6","1"
"C5977","RALN","ND","CC","0","0","3","2","3","2"
"C5990","RALN","ND","CC","0","0","1","1","0","0"
"C5995","RALN","ND","CC","0","0","0","0","10","1"
"C5998","RALN","ND","CC","0","0","0","1","0","0"
"C6006","RALN","ND","CC","0","0","0","0","2","0"
"C6004","RALN","ND","CC","0","0","8","2","0","6"
"C6008","RALN","ND","CC","0","0","2","8","1","1"
"C6014","REFR","ND","CC","0","0","1","1","0","0"
"C12289","REFR","ND","CC","0","0","3","0","0","0"
"C6020","RALN","ND","CC","0","3","19","24","30","8"
"C6022","RALN","ND","CC","0","0","3","1","6","2"
"C5130","RALN","ND","CC","0","0","5","2","0","0"
"C6032","RALN","ND","CC","0","0","2","5","2","2"
"C6033","RALN","ND","CC","0","0","2","0","0","0"
"C6038","RALN","ND","CC","0","0","2","0","0","0"
"C6062","RALN","ND","CC","0","0","5","5","9","6"
"C6086","RALN","ND","CC","0","0","5","1","7","1"
"C6089","RALN","ND","CC","0","0","2","1","2","0"
"C6103","RALN","ND","CC","0","0","4","1","5","1"
"C6120","RALN","ND","CC","0","0","1","0","0","0"
"C6130","RALN","ND","CC","0","0","0","1","0","0"
"C6133","RALN","ND","CC","0","0","4","0","1","0"
"C6144","RALN","ND","CC","0","1","1800","2017","1509","1253"
"C6153","RALN","ND","CC","0","0","4","0","0","0"
"C6151","RALN","ND","CC","0","0","7","0","2","2"
"C6158","RALN","ND","CC","0","0","1","1","2","1"
"C6161","RALN","ND","CC","0","0","2","2","0","0"
"C6162","RALN","ND","CC","0","0","3","2","0","0"
"C6166","REFR","ND","CC","0","0","0","6","0","0"
"C6171","RALN","ND","CC","0","0","0","3","0","0"
"C4618","RALN","ND","CC","0","0","7","3","2","0"
"C6201","RALN","ND","CC","0","0","6","2","10","3"
"C6207","RALN","ND","CC","0","0","0","0","1","0"
"C6219","RALN","ND","CC","0","0","7","1","0","0"
"C6221","RALN","ND","CC","0","0","2","2","0","0"
"C6222","RALN","ND","CC","0","0","0","1","0","0"
"C6231","RALN","ND","CC","0","0","0","0","1","0"
"C6233","RALN","ND","CC","0","0","23","6","23","9"
"C6236","RALN","ND","CC","0","0","21","12","16","11"
"C6237","RALN","ND","CC","0","0","0","0","2","2"
"C6239","RALN","ND","CC","0","0","0","0","3","1"
"C6240","REFR","ND","CC","0","0","1","0","0","0"
"C6246","RALN","ND","CC","0","0","0","0","1","2"
"C6250","RALN","ND","CC","0","0","3","1","0","0"
"C6253","RALN","ND","CC","0","0","17","7","17","5"
"C6261","REFR","ND","CC","0","0","5,42","3","5,42","3"
"C6275","REVA","ND","CC","0","0","4","1","2","0"
"C6277","RALN","ND","CC","0","0","0","0","1","1"
"C6290","RALN","ND","CC","0","0","1","1","0","0"
"C6296","RALN","ND","CC","0","0","137","52","187","40"
"C6309","PRBZ","ND","CC","0","0","0","0","1","0"
"C6316","RALN","ND","CC","0","0","6","2","6","0"
"C6317","RALN","ND","CC","0","0","2","1","0","2"
"C6324","RALN","ND","CC","0","0","3","10","4","0"
"C6345","RALN","ND","CC","0","0","27","8","30","6"
"C6351","RALN","ND","CC","0","0","3","0","0","0"
"C6356","RALN","ND","CC","0","0","1","2","0","0"
"C6353","RALN","ND","CC","0","0","0","0","1","0"
"C6358","RALN","ND","CC","0","0","5","2","0","0"
"C6364","RALN","ND","CC","0","0","0","1","0","0"
"C6365","RALN","ND","CC","0","0","4","7","2","0"
"C8261","RALN","ND","CC","0","0","0","0","1","0"
"C8299","RALN","ND","CC","0","0","1","2","0","2"
"C6367","RALN","ND","CC","0","0","5","0","0","0"
"C6368","RALN","ND","CC","0","0","3","1","3","1"
"C6371","RALN","ND","CC","0","0","1","1","1","2"
"C6379","RALN","ND","CC","0","0","0","0","1","0"
"C6385","RALN","ND","CC","0","0","4","2","2","1"
"C6389","REFR","ND","CC","0","0","2","2","2","0"
"C6395","RALN","ND","CC","0","0","16","6","0","0"
"C6398","RALN","ND","CC","0","0","3","1","4","3"
"C6407","RALN","ND","CC","0","0","3","0","0","0"
"C6405","RALN","ND","CC","0","1","0","0","0","0"
"C6412","RALN","ND","CC","0","0","0","0","0","2"
"C6423","RALN","ND","CC","0","0","0","1","1","1"
"C6426","RALN","ND","CC","0","0","4","0","3","1"
"C6436","RALN","ND","CC","0","0","3","4","0","0"
"C6454","RALN","ND","CC","0","0","8","0","13","4"
"C6455","REFR","ND","CC","0","0","3","1","1","1"
"C6456","RALN","ND","CC","0","0","0","4","1","0"
"C6442","RALN","ND","CC","0","0","6","1","9","3"
"C6458","RALN","ND","CC","0","0","2","0","3","0"
"C6460","RALN","ND","CC","0","0","0","0","1","0"
"C6463","REFR","ND","CC","0","0","5","0","0","0"
"C6466","RALN","ND","CC","0","0","0","0","0","1"
"C6473","RALN","ND","CC","0","0","6","0","6","1"
"C6475","RALN","ND","CC","0","0","3","3","1","1"
"C5329","RALN","ND","CC","0","0","2","16","0","0"
"C6476","RALN","ND","CC","0","0","14","0","18","0"
"C5183","RALN","ND","CC","0","0","3","1","0","0"
"C3104","RALN","ND","CC","0","0","2","3","1","0"
"C6461","RALN","ND","CC","0","0","8","4","2","0"
"C6482","RALN","ND","CC","0","0","17","5","2","2"
"C670","RALN","ND","CC","0","0","12","5","12","6"
"C6483","RALN","ND","CC","0","0","15","4","18","4"
"C6485","RALN","ND","CC","0","0","4","2","0","0"
"C6490","RALN","ND","CC","0","0","5","1","6","1"
"C6495","RALN","ND","CC","0","0","11","21","10","11"
"C6503","RALN","ND","CC","0","0","3","0","3","0"
"C6518","RALN","ND","CC","0","0","6","0","6","0"
"C6537","RALN","ND","CC","0","0","0","0","0","3"
"C6540","RALN","ND","CC","0","0","1","1","0","0"
"C6541","RALN","ND","CC","0","0","0","0","1","1"
"C6543","RALN","ND","CC","0","0","1","1","2","0"
"C6546","RALN","ND","CC","0","0","4","0","4","0"
"C6549","RALN","ND","CC","0","0","0","1","0","3"
"C6552","RALN","ND","CC","0","0","3","5","2","6"
"C6555","RALN","ND","CC","0","0","8","5","9","1"
"C6559","RALN","ND","CC","0","0","2","0","0","0"
"C6563","RALN","ND","CC","0","0","0","3","1","0"
"C6564","RALN","ND","CC","0","0","10","3","0","0"
"C6571","RALN","ND","CC","0","0","9","0","12","0"
"C6572","RALN","ND","CC","0","0","10","3","10","4"
"C6581","RALN","ND","CC","0","0","1","2","2","4"
"C6605","RALN","ND","CC","0","0","4","3","4","0"
"C6609","RALN","ND","CC","0","0","2","0","0","0"
"C6613","RALN","ND","CC","0","0","7","0","8","1"
"C6619","RALN","ND","CC","0","0","0","0","1","0"
"C6618","RALN","ND","CC","0","0","0","2","0","0"
"C6621","RALN","ND","CC","0","0","0","0","0","1"
"C6624","RALN","ND","CC","0","0","6","0","0","2"
"C6632","RALN","ND","CC","0","0","0","0","1","1"
"C6638","RALN","ND","CC","0","0","5","3","0","1"
"C6640","RALN","ND","CC","0","0","7","2","0","3"
"C6645","RALN","ND","CC","0","0","5","2","0","1"
"C6647","RALN","ND","CC","0","0","27","7","19","3"
"C6825","RALN","ND","CC","0","0","5","3","4","2"
"C6830","RALN","ND","CC","0","0","9","3","0","0"
"C6836","REFR","ND","CC","0","0","1","0","0","0"
"C6438","RALN","ND","CC","0","0","0","0","2","1"
"C6514","RALN","ND","CC","0","0","4","5","5","6"
"C6644","RALN","ND","CC","0","0","5","3","0","0"
"C6654","RALN","ND","CC","0","0","0","0","3","2"
"C6662","RALN","ND","CC","0","0","1","4","2","1"
"C6670","RALN","ND","CC","0","0","2","0","1","1"
"C6671","RALN","ND","CC","0","0","3","0","3","2"
"C6696","RALN","ND","CC","0","0","0","2","3","1"
"C6697","RALN","ND","CC","0","0","1","1","1","0"
"C6698","RALN","ND","CC","0","0","2","1","2","2"
"C6699","RALN","ND","CC","0","0","0","0","8","0"
"C6702","RALN","ND","CC","0","0","3","1","2","1"
"C6704","RALN","ND","CC","0","0","32","3","47","9"
"C2360","RALN","ND","CC","0","0","0","0","2","0"
"C6708","RALN","ND","CC","0","0","6","0","8","1"
"C6712","RALN","ND","CC","0","0","0","0","1","0"
"C6719","RALN","ND","CC","0","0","4","4","7","5"
"C6764","RALN","ND","CC","0","0","0","0","2","1"
"C6765","RALN","ND","CC","0","0","5","0","8","1"
"C6766","RALN","ND","CC","0","0","4","1","0","1"
"C6767","RALN","ND","CC","0","0","6","1","9","1"
"C6680","RALN","ND","CC","0","0","4","5","6","5"
"C6676","RALN","ND","CC","0","0","3","0","1","0"
"C6682","RALN","ND","CC","0","0","9","1","13","1"
"C6687","RALN","ND","CC","0","0","8","3","13","1"
"C6688","RALN","ND","CC","0","0","2","2","1","0"
"C6692","RALN","ND","CC","0","0","0","1","1","1"
"C6693","RALN","ND","CC","0","0","0","3","0","1"
"C6722","RALN","ND","CC","0","0","2","2","0","0"
"C6725","RALN","ND","CC","0","0","17","1","17","2"
"C6739","RALN","ND","CC","0","0","3","0","1","1"
"C6741","RALN","ND","CC","0","0","1","0","0","1"
"C6745","RALN","ND","CC","0","0","1","1","0","0"
"C6732","RALN","ND","CC","0","0","4","3","0","0"
"C8246","RALN","ND","CC","0","0","2","0","1","0"
"C6752","RALN","ND","CC","0","0","11","0","0","0"
"C6759","RALN","ND","CC","0","0","5","1","8","1"
"C6758","RALN","ND","CC","0","0","0","0","0","1"
"C6760","RALN","ND","CC","0","0","6","1","0","0"
"C6761","RALN","ND","CC","0","0","0","0","0","1"
"C6771","RALN","ND","CC","0","0","0","7","0","2"
"C6770","RALN","ND","CC","0","0","8","1","12","1"
"C6774","RALN","ND","CC","0","0","2","1","2","2"
"C6776","RALN","ND","CC","0","0","5","4","0","1"
"C6781","RALN","ND","CC","0","0","11","3","11","4"
"C6786","RALN","ND","CC","0","0","5","0","0","0"
"C6787","RALN","ND","CC","0","0","2","0","0","0"
"C6807","RALN","ND","CC","0","0","3","3","5","0"
"C6801","RALN","ND","CC","0","0","2","0","2","1"
"C6792","RALN","ND","CC","0","0","0","0","1","0"
"C6798","RALN","ND","CC","0","0","3","0","0","1"
"C6799","RALN","ND","CC","0","0","0","5","0","0"
"C6855","RALN","ND","CC","0","0","0","0","0","1"
"C6858","PRBZ","ND","CC","0","0","0","0","2","0"
"C6860","RALN","ND","CC","0","0","1","2","0","0"
"C6865","RALN","ND","CC","0","0","13","2","26","2"
"C6867","RALN","ND","CC","0","0","20","4","6","4"
"C6871","RALN","ND","CC","0","0","0","3","0","0"
"C6875","RALN","ND","CC","0","0","3","1","2","0"
"C6876","RALN","ND","CC","0","0","62","20","79","24"
"C5738","RALN","ND","CC","0","0","4","4","4","5"
"C6883","RALN","ND","CC","0","0","1","3","2","3"
"C6884","RALN","ND","CC","0","0","22","16","0","0"
"C6888","RALN","ND","CC","0","0","2","1","0","0"
"C6889","RALN","ND","CC","0","0","6","1","5","1"
"C6891","RALN","ND","CC","0","0","7","1","9","1"
"C6894","RALN","ND","CC","0","0","3","1","1","1"
"C6318","RALN","ND","CC","0","0","0","0","0","1"
"C6902","RALN","ND","CC","0","0","39","58","0","0"
"C6904","RALN","ND","CC","0","0","23","11","23","11"
"C6909","RALN","ND","CC","0","0","10","0","1","2"
"C6910","RALN","ND","CC","0","0","2","0","0","0"
"C1769","RALN","ND","CC","0","0","18","50","25","15"
"C8254","RALN","ND","CC","0","0","3","1","1","0"
"C6922","RALN","ND","CC","0","0","3","2","2","1"
"C6924","RALN","ND","CC","0","0","2","2","2","0"
"C12275","RALN","ND","CC","0","0","0","0","0","2"
"C6936","RALN","ND","CC","0","0","0","0","1","0"
"C6945","RALN","ND","CC","0","0","3","0","5","0"
"C6946","RALN","ND","CC","0","0","3","0","0","0"
"C6951","RALN","ND","CC","0","0","3","2","8","2"
"C6954","RALN","ND","CC","0","0","4","3","0","0"
"C6955","RALN","ND","CC","0","0","0","0","0","1"
"C6962","REFR","ND","CC","0","0","2","0","0","0"
"C6971","RALN","ND","CC","0","0","6","0","0","0"
"C6975","RALN","ND","CC","0","0","8","5","6","1"
"C6999","RALN","ND","CC","0","0","17","15","20","11"
"C7009","REFR","ND","CC","0","0","0","1","0","0"
"C7010","RALN","ND","CC","0","0","6","5","1","0"
"C7012","RALN","ND","CC","0","0","22","6","21","8"
"C7015","RALN","ND","CC","0","0","7","4","1","3"
"C7029","RALN","ND","CC","0","0","1","1","0","0"
"C7025","RALN","ND","CC","0","0","2","0","4","1"
"C7027","RALN","ND","CC","0","0","3","0","0","0"
"C7038","RALN","ND","CC","0","0","1","0","0","0"
"C7043","RALN","ND","CC","0","0","5","5","2","0"
"C7056","RALN","ND","CC","0","0","20","3","21","4"
"C7066","RALN","ND","CC","0","0","6","2","0","0"
"C7063","RALN","ND","CC","0","0","20","29","1","5"
"C7068","RALN","ND","CC","0","1","44","12","44","12"
"C7070","RALN","ND","CC","0","0","9","7","0","0"
"C7069","RALN","ND","CC","0","0","0","0","1","0"
"C7072","RALN","ND","CC","0","0","6","0","6","0"
"C7076","RALN","ND","CC","0","2","10","8","0","0"
"C7075","RALN","ND","CC","0","0","0","0","2","2"
"C7084","RALN","ND","CC","0","0","3","4","3","4"
"C7086","RALN","ND","CC","0","0","5","3","0","0"
"C7092","RALN","ND","CC","0","0","1","0","2","2"
"C7096","RALN","ND","CC","0","0","51","23","65","21"
"C7098","RALN","ND","CC","0","0","3","7","2","4"
"C4238","RALN","ND","CC","0","0","3","0","0","0"
"C7108","RALN","ND","CC","0","0","8","2","10","3"
"C591","RALN","ND","CC","0","0","4","2","1","2"
"C7118","RALN","ND","CC","0","0","5","3","0","0"
"C7120","RALN","ND","CC","0","0","89","29","89","29"
"C7020","RALN","ND","CC","0","0","9","3","0","0"
"C7123","RALN","ND","CC","0","0","4","1","0","0"
"C3575","RALN","ND","CC","0","0","2","1","1","1"
"C7142","RALN","ND","CC","0","0","1","1","0","0"
"C7152","RALN","ND","CC","0","0","4","0","2","0"
"C7154","RALN","ND","CC","0","0","0","0","2","0"
"C7157","RALN","ND","CC","0","0","5","3","5","5"
"C7162","RALN","ND","CC","0","0","2","0","0","1"
"C7164","RALN","ND","CC","0","0","5","5","5","6"
"C7166","RALN","ND","CC","0","0","5","1","2","0"
"C7170","RALN","ND","CC","0","0","1","0","0","0"
"C7171","RALN","ND","CC","0","0","6","1","6","0"
"C7172","RALN","ND","CC","0","0","2","0","0","0"
"C7173","RALN","ND","CC","0","0","1","4","0","0"
"C7174","RALN","ND","CC","0","0","14","1","0","0"
"C7179","RALN","ND","CC","0","0","6","8","8","9"
"C7185","RALN","ND","CC","0","0","2","1","0","0"
"C7188","RALN","ND","CC","0","0","4","0","0","0"
"C7190","RALN","ND","CC","0","0","0","0","1","0"
"C7191","RALN","ND","CC","0","0","3","2","4","2"
"C7194","RALN","ND","CC","0","0","2","3","0","1"
"C7201","RALN","ND","CC","0","0","7","4","4","0"
"C7202","RALN","ND","CC","0","0","3","0","4","1"
"C7214","RALN","ND","CC","0","0","1","0","1","2"
"C7215","RALN","ND","CC","0","0","3","0","0","0"
"C7223","RALN","ND","CC","0","0","4","3","6","4"
"C7226","RALN","ND","CC","0","0","4","8","4","1"
"C7230","RALN","ND","CC","0","0","2","1","4","1"
"C7240","RALN","ND","CC","0","0","0","0","1","0"
"C7249","RALN","ND","CC","0","0","17","14","6","9"
"C7250","RALN","ND","CC","0","0","7","8","2","2"
"C7254","RALN","ND","CC","2","0","1","2","0","0"
"C7258","RALN","ND","CC","0","0","8","0","8","1"
"C8302","RALN","ND","CC","0","0","7","2","7","2"
"C7277","RALN","ND","CC","0","0","5","0","1","0"
"C8294","RALN","ND","CC","0","0","1","1","0","0"
"C7292","RALN","ND","CC","0","0","2","1","0","0"
"C7303","RALN","ND","CC","0","0","0","2","0","1"
"C7313","RALN","ND","CC","0","0","0","0","0","1"
"C7314","RALN","ND","CC","0","0","2","0","0","0"
"C7317","RALN","ND","CC","0","0","0","0","2","0"
"C7318","RALN","ND","CC","0","0","0","0","1","0"
"C7319","RALN","ND","CC","0","0","4","2","6","3"
"C7320","RALN","ND","CC","0","0","2","3","3","7"
"C7326","RALN","ND","CC","0","0","1","1","0","1"
"C7327","RALN","ND","CC","0","0","4","5","4","6"
"C7350","REFR","ND","CC","0","0","1","2","0","0"
"C2601","RALN","ND","CC","0","0","7","5","0","0"
"C7354","RALN","ND","CC","0","0","0","1","0","0"
"C7359","RALN","ND","CC","0","0","6","0","2","0"
"C7360","RALN","ND","CC","0","0","6","0","0","0"
"C7361","REFR","ND","CC","0","0","8","0","0","0"
"C7365","RALN","ND","CC","0","0","1","0","0","0"
"C2797","RALN","ND","CC","0","0","5","1","0","0"
"C7376","RALN","ND","CC","0","0","0","0","2","1"
"C7381","RALN","ND","CC","0","0","4","6","0","0"
"C7385","RALN","ND","CC","0","0","1","1","0","0"
"C7388","RALN","ND","CC","0","0","21","24","0","0"
"C7400","RALN","ND","CC","0","0","51","68","44","26"
"C7405","RALN","ND","CC","0","0","3","3","2","2"
"C7412","RALN","ND","CC","0","0","0","0","0","1"
"C7417","RALN","ND","CC","0","0","1","1","0","0"
"C7418","RALN","ND","CC","0","0","8","2","8","4"
"C7428","RALN","ND","CC","0","0","0","2,5","0","0"
"C7429","RALN","ND","CC","0","0","2","2","5","5"
"C7430","RALN","ND","CC","0","0","3","3","1","0"
"C7445","RALN","ND","CC","0","0","5","0","0","0"
"C7450","RALN","ND","CC","0","0","5","0","0","1"
"C7451","RALN","ND","CC","0","0","20","27","14","11"
"C7457","RALN","ND","CC","0","0","8","2","1","1"
"C7461","RALN","ND","CC","0","0","2","1","0","0"
"C7463","RALN","ND","CC","0","0","2","0","0","0"
"C7466","RALN","ND","CC","0","0","1","2","0","0"
"C7469","RALN","ND","CC","0","0","0","0","1","1"
"C7478","RALN","ND","CC","0","0","4","2","4","2"
"C7481","RALN","ND","CC","0","0","1","2","0","0"
"C7484","RALN","ND","CC","4","27","729","1942","686","592"
"C7516","RALN","ND","CC","0","0","73","13","77","10"
"C7530","RALN","ND","CC","0","0","0","0","0","1"
"C7522","RALN","ND","CC","0","0","1","0","0","0"
"C7525","RALN","ND","CC","0","0","6","1","6","2"
"C7545","RALN","ND","CC","0","0","4","1","3","0"
"C7542","RALN","ND","CC","0","0","2","1","2","1"
"C7547","RALN","ND","CC","0","0","3","1","0","2"
"C7550","RALN","ND","CC","0","0","1","2","0","2"
"C7551","RALN","ND","CC","0","0","15","4","17","4"
"C7552","RALN","ND","CC","0","0","3","0","2","1"
"C7554","RALN","ND","CC","0","0","4","9","2","0"
"C7556","REFR","ND","CC","0","0","1","1","0","0"
"C7558","RALN","ND","CC","0","0","5","0","0","0"
"C7567","REFR","ND","CC","0","0","0","0","0","1"
"C7571","RALN","ND","CC","0","0","19","8","19","8"
"C7574","RALN","ND","CC","0","0","56","3","72","5"
"C7580","RALN","ND","CC","0","0","0","0","1","1"
"C6705","RALN","ND","CC","0","0","2","0","0","0"
"C7582","RALN","ND","CC","0","0","4","1","4","1"
"C7593","RALN","ND","CC","0","0","9","1","9","2"
"C7602","RALN","ND","CC","0","0","19","4","0","0"
"C12277","RALN","ND","CC","0","0","3","0","1","0"
"C7607","PRTN","ND","CC","1","5","111","16","11","0"
"C7608","RALN","ND","CC","0","0","10","0","10","1"
"C7612","RALN","ND","CC","0","0","0","0","6","3"
"C7616","RALN","ND","CC","0","0","3","1","3","1"
"C7625","RALN","ND","CC","0","0","11","3","15","2"
"C7626","RALN","ND","CC","0","0","4","1","5","2"
"C7629","RALN","ND","CC","0","0","3","1","0","1"
"C7631","RALN","ND","CC","1","0","46","22","17","6"
"C7635","RALN","ND","CC","0","0","6","2","1","2"
"C7641","RALN","ND","CC","0","0","9","3","2","0"
"C7643","REFR","ND","CC","0","0","2","1","0","0"
"C7646","REFR","ND","CC","0","0","141","59","102","30"
"C7647","RALN","ND","CC","0","0","8","2","7","1"
"C7655","RALN","ND","CC","0","0","1","1","0","0"
"C7658","RALN","ND","CC","0","0","1","1","0","0"
"C7669","RALN","ND","CC","0","0","3","0","0","0"
"C7670","RALN","ND","CC","0","0","5","1","0","0"
"C7677","RALN","ND","CC","0","0","0","0","1","0"
"C7679","RALN","ND","CC","0","0","4","0","0","0"
"C7685","RALN","ND","CC","0","0","1","0","0","1"
"C7686","RALN","ND","CC","0","0","4","1","4","0"
"C7687","RALN","ND","CC","0","0","5","2","6","4"
"C7693","RALN","ND","CC","0","0","1","2","0","0"
"C7695","REFR","ND","CC","0","0","48","25","54","27"
"C7696","RALN","ND","CC","0","0","11","1","13","2"
"C7700","RALN","ND","CC","0","0","0","0","1","1"
"C3184","RALN","ND","CC","0","0","5","1","7","2"
"C7708","RALN","ND","CC","0","0","15","2","18","4"
"C7726","RALN","ND","CC","0","0","1","1","0","0"
"C7731","RALN","ND","CC","0","1","8","2","8","4"
"C7732","RALN","ND","CC","0","0","2","0","0","1"
"C7737","RALN","ND","CC","0","0","1","2","0","2"
"C7740","RALN","ND","CC","0","0","0","0","1","0"
"C7747","RALN","ND","CC","0","0","0","0","5","0"
"C5212","RALN","ND","CC","0","0","7","4","11","4"
"C7758","RALN","ND","CC","0","0","2","0","0","3"
"C7760","RALN","ND","CC","0","0","2","4","5","0"
"C7763","RALN","ND","CC","0","0","17","7","17","7"
"C7776","RALN","ND","CC","0","0","2","0","3","0"
"C7784","RALN","ND","CC","0","0","0","0","2","0"
"C7781","RALN","ND","CC","0","0","1","0","0","0"
"C7789","RALN","ND","CC","0","0","5","2","5","2"
"C7791","RALN","ND","CC","0","0","4","0","1","0"
"C7792","RALN","ND","CC","0","0","3","1","1","1"
"C7800","RALN","ND","CC","0","0","0","0","0","1"
"C7813","RALN","ND","CC","0","0","2","3","0","0"
"C12296","RALN","ND","CC","0","0","7","19","6","9"
"C7827","REVA","ND","CC","0","0","5","0","0","0"
"C7837","RALN","ND","CC","0","0","1","2","0","0"
"C7839","RALN","ND","CC","0","0","3","5","0","0"
"C7840","RALN","ND","CC","0","0","1","2","0","0"
"C7844","RALN","ND","CC","0","0","9","3","0","0"
"C7850","RALN","ND","CC","0","0","55","14","47","12"
"C7852","REFR","ND","CC","0","0","2","0","0","0"
"C7861","RALN","ND","CC","0","0","0","0","1","0"
"C7864","RALN","ND","CC","0","0","3","3","1","2"
"C7866","RALN","ND","CC","0","0","3","0","1","0"
"C7865","RALN","ND","CC","0","0","1","5","0","0"
"C7868","RALN","ND","CC","0","0","3","2","0","0"
"C7882","RALN","ND","CC","0","0","3","1","3","1"
"C7890","RALN","ND","CC","0","0","2","0","0","0"
"C7892","RALN","ND","CC","3","20","199","125","185","91"
"C7894","RALN","ND","CC","0","0","5","1","1","1"
"C7897","RALN","ND","CC","0","0","18","1","25","4"
"C7896","RALN","ND","CC","0","0","0","0","1","0"
"C7900","RALN","ND","CC","0","0","4","1","1","0"
"C7902","RALN","ND","CC","0","0","9","11","13","9"
"C7906","RALN","ND","CC","0","0","23","13","29","6"
