ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;TELE_LAVORO_UOMINI;TELE_LAVORO_DONNE;SOGGETTI_TURNAZIONE_UOMINI;SOGGETTI_TURNAZIONE_DONNE;SOGGETTI_REPERIBILITà_UOMINI;SOGGETTI_REPERIBILITà_DONNE
C6883;RALN;ND;CC;0;0;1;3;2;2
C6883;RALN;ND;CB;0;0;0;0;12;1
C6883;RALN;ND;CD;0;0;0;0;1;0
C6988;RALN;ND;CC;0;0;0;0;0;1
P9106;RALN;ND;CD;0;0;2;0;2;0
P9106;RALN;ND;CB;0;0;0;0;63;2
P9106;RALN;ND;CA;0;0;0;0;3;0
P9106;RALN;ND;CC;0;0;19;3;40;5
P9094;RALN;ND;CD;0;0;2;0;9;2
P9094;RALN;ND;CB;0;0;5;0;26;0
P9094;RALN;ND;CC;0;1;8;3;8;1
C5432;RALN;ND;CC;0;0;4;1;4;2
C6514;RALN;ND;CC;0;0;4;4;4;4
U11805;SSNA;ME;MV;0;0;0;0;41;12
U11805;SSNA;ME;SI;0;0;218;649;101;179
U11805;SSNA;ME;DS;0;0;0;0;8;3
U11805;SSNA;ME;SV;0;0;0;0;47;17
U11805;SSNA;ME;MD;0;0;0;0;176;118
U11805;SSNA;ME;ST;0;0;67;56;58;47
U11805;SSNA;ME;DP;0;0;0;0;1;0
U11805;SSNA;ME;LT;0;0;113;175;60;3
U11805;SSNA;ME;DA;0;0;4;12;2;0
PA113;RALN;ND;CD;0;0;0;1;0;1
PA113;RALN;ND;CC;0;0;4;0;4;0
CS10307;RALN;ND;CD;0;1,97;0;0;0;0
C1332;RALN;ND;CD;0;0;2;0;2;0
C1332;RALN;ND;CC;0;0;2;1;2;1
C7900;RALN;ND;CB;0;0;0;0;2;0
C7900;RALN;ND;CD;0;0;0;0;0;1
C7900;RALN;ND;CC;0;0;5;1;1;0
C6528;PRBZ;NF;CB;0;0;0;0;3;0
C7072;RALN;ND;CA;0;0;0;2;0;0
C7072;RALN;ND;CC;0;0;6;0;6;0
C801;RALN;ND;CB;0;0;3;1;8;0
C7099;PRBZ;NF;CA;0;0;0;0;3;0
C7099;PRBZ;NF;CB;0;0;0;0;7;0
C4117;RALN;ND;CD;0;0;1;0;0;0
C4117;RALN;ND;CC;0;0;2;0;0;0
C5738;RALN;ND;CC;0;0;4;5;6;7
C5738;RALN;ND;CD;0;0;1;0;2;4
C5738;RALN;ND;CB;0;0;0;3;9;2
C8134;RALN;ND;CB;0;0;1;0;13;2
C8134;RALN;ND;CD;0;0;0;1;0;0
C8134;RALN;ND;CC;0;0;3;2;2;2
C799;RALN;ND;CC;0;0;0;4;0;0
C799;RALN;ND;CB;0;0;0;2;4;0
C261;RALN;ND;CC;0;0;0;0;0;2
C261;RALN;ND;CB;0;0;0;0;1;0
C5088;RALN;ND;CC;0;0;2;2;9;3
C5088;RALN;ND;CA;0;0;0;0;2;0
C5210;RALN;ND;CD;0;0;2;0;1;0
C5210;RALN;ND;CB;0;0;0;0;3;0
C5210;RALN;ND;CC;0;0;8;0;1;2
C5210;RALN;ND;CA;0;0;0;0;2;0
C8172;RALN;ND;CC;0;0;21;28;22;9
C8172;RALN;ND;CA;0;0;0;0;2;0
C8172;RALN;ND;CD;0;0;3;0;3;0
C8172;RALN;ND;CB;0;0;0;0;6;0
AP198;PRBZ;NF;CD;0;1;2;3;0;0
AP198;PRBZ;NF;CC;0;1;0;0;1;0
AP198;PRBZ;NF;CB;0;0;34;159;6;22
PA88;RALN;ND;CC;0;0;9;2;0;0
PA88;RALN;ND;CD;0;0;2;0;0;0
AP195;SSNA;ME;DT;0;0;0;0;7;0
AP195;SSNA;ME;LT;5;4;14;3;74;57
AP195;SSNA;ME;SV;0;0;0;0;109;55
AP195;SSNA;ME;DS;0;0;0;0;17;15
AP195;SSNA;ME;ST;1;1;0;0;0;0
AP195;SSNA;ME;LA;1;5;0;0;1;0
C361;RALN;ND;CC;0;0;2;0;4;1
C361;RALN;ND;CB;0;0;0;0;2;0
P9108;RALN;ND;CB;0;0;0;0;22;0
P9108;RALN;ND;CD;0;0;4;0;10;1
P9108;RALN;ND;CC;0;0;7;3;20;8
P9108;RALN;ND;CA;0;0;0;0;1;0
C1286;RALN;ND;CB;0;0;0;0;2;0
C1286;RALN;ND;CC;0;0;0;0;2;1
C1286;RALN;ND;CD;0;0;0;0;1;2
C3861;RALN;ND;CC;0;0;2;1;3;2
C3861;RALN;ND;CD;0;0;2;0;2;0
C3947;RALN;ND;CC;0;0;1;1;0;0
C3947;RALN;ND;CB;0;0;0;0;2;0
C4035;RALN;ND;CC;0;0;6;0;7;0
C4035;RALN;ND;CB;0;0;0;0;3;0
C4035;RALN;ND;CD;0;0;1;0;3;1
C4157;RALN;ND;CC;0;0;2;0;0;0
C4175;RALN;ND;CB;0;0;0;0;11;2
C4175;RALN;ND;CD;0;0;0;0;1;0
C4175;RALN;ND;CC;0;0;2;6;4;7
C4336;RALN;ND;CC;0;0;0;0;1;0
C4302;RALN;ND;CC;0;0;0;1;0;0
C4121;RALN;ND;CC;0;0;2;1;0;0
C4121;RALN;ND;CD;0;0;0;0;0;1
C4973;RALN;ND;CD;0;0;1;0;0;0
C4973;RALN;ND;CC;0;0;4;1;0;0
C5105;RALN;ND;CB;0;0;2;0;0;0
C5105;RALN;ND;CC;0;0;2;1;0;3
C5152;RALN;ND;CC;0;0;2;6;3;7
C5152;RALN;ND;CD;0;0;1;0;1;0
C4920;RALN;ND;CB;0;0;0;0;19;2
C4920;RALN;ND;CD;0;2;3;1;7;1
C4920;RALN;ND;CC;0;1;15;10;21;12
C4917;RALN;ND;CD;0;0;1;0;0;0
C4917;RALN;ND;CC;0;0;4;1;0;0
C3575;RALN;ND;CC;0;0;2;1;1;1
C5808;RALN;ND;CA;0;0;3;0;3;0
C5808;RALN;ND;CD;0;0;0;0;3;1
C5808;RALN;ND;CB;0;0;1;1;3;1
C5808;RALN;ND;CC;0;0;1;0;1;1
C2966;RALN;ND;CA;0;0;0;0;1;0
C2966;RALN;ND;CB;0;0;0;0;1;0
C2966;RALN;ND;CC;0;0;0;0;0;2
C7978;RALN;ND;CA;0;0;0;0;7;0
C7978;RALN;ND;CC;0;0;21;0;25;1
C7978;RALN;ND;CD;0;0;1;0;6;3
C7978;RALN;ND;CB;0;0;0;0;6;1
C8018;RALN;ND;CD;0;0;1;0;0;0
C8018;RALN;ND;CC;0;0;4;2;0;0
C8018;RALN;ND;CB;0;0;0;1;5;0
C4409;RALN;ND;CB;0;0;6;3;20;3
C4409;RALN;ND;CD;0;0;8;0;0;0
C4409;RALN;ND;CC;0;0;23;49;5;4
IP11040;PRTN;NF;CA;0;0;0;4;0;0
IP11040;PRTN;NF;CB;0;0;2;28;0;0
IP11040;PRTN;NF;CC;0;0;0;4;0;0
C7555;RALN;ND;CB;0;0;0;0;3;1
C7555;RALN;ND;CD;0;0;2;0;0;0
C7555;RALN;ND;CC;0;0;1;3;1;0
C7555;RALN;ND;PC;0;0;0;0;22;0
Q9174;UNIV;ND;CB;0;1;1;0;0;0
Q9174;UNIV;ND;CC;0;2;1;1;23;3
Q9174;UNIV;ND;CD;0;6;0;0;11;2
Q9174;UNIV;ND;CE;0;1;0;0;0;0
U9523;SSNA;ME;LA;0;0;12;70;0;0
U9523;SSNA;ME;LT;0;0;54;249;58;45
U9523;SSNA;ME;SV;0;0;45;12;44;11
U9523;SSNA;ME;SF;0;0;3;11;0;0
U9523;SSNA;ME;MD;0;0;0;0;128;136
U9523;SSNA;ME;ST;0;0;38;49;33;52
U9523;SSNA;ME;MV;0;0;0;0;4;4
U9523;SSNA;ME;SI;0;0;144;613;81;234
U9523;SSNA;ME;DS;0;0;0;0;2;8
UC10945;RALN;ND;CD;0;0;1;0;0;0
UC10945;RALN;ND;CC;0;0;6;0;0;0
C7336;PRTN;NF;CB;0;0;0;0;4;0
RS9830;PRTN;NF;VD;8;12;0;0;53;2
RS9830;PRTN;NF;CD;9;25;0;0;118;24
RS9830;PRTN;NF;CC;23;69;20;20;233;11
RS9830;PRTN;NF;VF;0;0;157;2;15;0
RS9830;PRTN;NF;CB;4;42;26;20;314;0
RS9830;SCTN;NF;SA;0;0;34;47;0;0
RS9830;PRTN;NF;CA;0;0;14;2;0;0
P9109;RALN;ND;CB;0;0;32;11;9;3
P9109;RALN;ND;CC;0;0;11;1;11;0
P9109;RALN;ND;CA;0;0;1;0;0;0
P9109;RALN;ND;CD;0;0;4;0;0;0
C3636;RALN;ND;CC;0;0;3;3;0;0
C3636;RALN;ND;CD;0;0;0;1;0;0
C3665;RALN;ND;CD;0;0;4;5;12;1
C3665;RALN;ND;CB;0;0;14;18;17;4
C3665;RALN;ND;CC;0;1;13;19;6;6
C5641;RALN;ND;CD;0;0;1;0;6;1
C5641;RALN;ND;CC;0;0;9;11;11;1
C5641;RALN;ND;CA;0;0;1;0;0;0
IP10580;RALN;ND;CB;0;0;2;36;0;0
IP10580;RALN;ND;CC;0;0;1;6;0;0
C2941;RALN;ND;CD;0;0;6;4;5;4
C2941;RALN;ND;CA;0;0;0;0;0;1
C2941;RALN;ND;CB;0;0;0;0;7;0
C2941;RALN;ND;CC;0;0;26;20;23;16
C4257;RALN;ND;CC;0;0;8;6;11;4
C4257;RALN;ND;CA;0;0;0;0;4;0
C4257;RALN;ND;CD;0;0;0;0;5;1
C8168;RALN;ND;CD;0;0;0;0;1;0
C8168;RALN;ND;CB;0;0;0;0;3;0
C2660;RALN;ND;CC;0;0;0;0;1;0
C2660;RALN;ND;CB;0;0;0;0;1;0
C3079;RALN;ND;CD;0;0;0;0;3;0
C3079;RALN;ND;CC;0;0;17;11;20;9
C3155;RALN;ND;CC;0;0;2;0;0;0
C3224;RALN;ND;CB;0;0;0;0;6;0
C3224;RALN;ND;CD;0;0;2;0;0;1
C3224;RALN;ND;CC;0;0;0;4;4;2
C3260;RALN;ND;CC;0;0;2;1;0;0
C3230;RALN;ND;CB;0;0;2;0;3,5;4
C3318;RALN;ND;CC;0;0;2;0;0;0
C3355;RALN;ND;CC;0;0;3;0;0;2
C3355;RALN;ND;CB;0;0;0;0;0;1
C3532;RALN;ND;CB;0;0;0;1;0;1
C3558;RALN;ND;CC;0;0;3;1;0;0
C3558;RALN;ND;CD;0;0;1;0;0;0
C3608;RALN;ND;CC;0;0;4;1;0;0
PA102;RALN;ND;CC;0;0;2;1;0;0
PA102;RALN;ND;CD;0;0;1;0;0;0
ES156;RALN;ND;CB;0;0;15;8;0;0
ES156;RALN;ND;CC;0;0;2;0;0;0
AP196;SSNA;ME;SV;0;0;111;89;93;62
AP196;SSNA;ME;DS;0;0;0;0;15;10
AP196;SSNA;ME;LT;0;0;114;100;13;9
AP196;SSNA;ME;LA;0;0;29;82;0;0
AP196;SSNA;ME;DP;0;0;0;0;1;0
AP196;SSNA;ME;ST;0;0;3;8;1;2
C10789;PRTN;NF;CB;0;0;0;0;5;0
Q9148;UNIV;ND;CC;0;0;6;13;0;0
Q9148;UNIV;ND;CB;0;0;1;0;0;0
Q9148;UNIV;ND;CD;1;0;3;17;0;1
U9491;SSNA;ME;LT;1;1;64;179;51;37
U9491;SSNA;ME;SF;0;0;1;14;2;2
U9491;SSNA;ME;ST;0;0;11;6;28;27
U9491;SSNA;ME;MD;0;0;0;0;91;69
U9491;SSNA;ME;SI;0;1;107;458;29;65
U9491;SSNA;ME;DS;0;0;0;0;2;2
U9491;SSNA;ME;SV;0;0;0;0;31;16
U9491;SSNA;ME;DT;0;0;0;0;1;0
U9491;SSNA;ME;MV;0;0;0;0;20;7
U9491;SSNA;ME;DP;0;0;0;0;3;0
C5477;RALN;ND;CB;0;0;0;0;4;0
C5477;RALN;ND;CC;0;0;1;2;1;1
C5477;RALN;ND;CD;0;0;1;0;1;0
ES10534;RALN;ND;CB;0;0;6;4;0;0
C3486;RALN;ND;CC;0;0;5;0;0;0
C1039;RALN;ND;CC;0;0;0;0;2;1
C1039;RALN;ND;CD;0;0;0;0;2;2
C1039;RALN;ND;CB;0;0;0;0;4;0
C1048;RALN;ND;CB;0;0;0;0;5;0
C1048;RALN;ND;CC;0;0;0;2;0;0
C1095;RALN;ND;CD;0;0;2;1;6;1
C1095;RALN;ND;CC;0;0;11;8;19;8
C1095;RALN;ND;CB;0;0;0;3;16;0
C1234;RALN;ND;CC;0;0;9;6;1;0
C1234;RALN;ND;CB;0;0;3;0;9;0
C1234;RALN;ND;CD;0;0;0;0;7;0
C1320;RALN;ND;CC;0;0;5;2;0;0
C1358;RALN;ND;CD;0;0;0;0;1;0
C1358;RALN;ND;CB;0;0;0;0;6;0
C1358;RALN;ND;CC;0;0;4;1;1;1
C1327;RALN;ND;CB;0;0;0;0;1;0
C1327;RALN;ND;CC;0;0;0;0;3;2
C1381;RALN;ND;CD;0;0;0;0;1;0
C1381;RALN;ND;CB;0;0;0;0;3;1
C1389;RALN;ND;CC;0;0;6;0;1;2
C1401;RALN;ND;CD;0;0;0;0;0;1
C1401;RALN;ND;CB;0;0;0;0;1;1
C4278;RALN;ND;CC;0;0;1;0;0;0
C4278;RALN;ND;CB;0;0;0;0;2;0
C2016;RALN;ND;CC;0;0;0;0;0;2
C673;RALN;ND;CB;0;0;0;0;1;1
C673;RALN;ND;CC;0;0;4;0;0;0
C7881;PRBZ;NF;CB;0;0;0;0;1;0
C7881;PRBZ;NF;CC;0;0;0;10;0;0
C7881;PRBZ;NF;CA;0;0;0;0;1;0
C7881;PRBZ;NF;CD;0;0;0;2;0;0
C1891;RALN;ND;CD;0;0;1;0;0;0
C1891;RALN;ND;CC;0;0;5;1;0;0
C1891;RALN;ND;CB;0;0;0;1;4;0
C2114;RALN;ND;CB;0;0;0;0;13;0
C2114;RALN;ND;CC;0;0;0;0;5;1
C2114;RALN;ND;CD;0;0;0;0;2;0
C6776;RALN;ND;CC;0;0;5;5;0;1
C6776;RALN;ND;CD;0;0;1;1;1;1
C8153;RALN;ND;CD;0;0;1;0;0;0
C8153;RALN;ND;CB;0;0;1;0;1;0
C8153;RALN;ND;CC;0;0;0;2;0;0
IP10634;RALN;ND;CD;0;0;0;3;0;0
IP10634;RALN;ND;CB;0;0;2;49;0;0
IP10634;RALN;ND;CC;0;0;0;5;0;0
Q9147;UNIV;ND;CD;0;2;0;0;6;1
Q9147;UNIV;ND;CB;0;0;47;49;9;6
Q9147;UNIV;ND;CE;0;0;0;0;1;0
Q9147;UNIV;ND;CC;1;1;4;1;6;0
C849;RALN;ND;CC;0;0;36;9;43;8
C849;RALN;ND;CB;0;0;4;0;20;0
C849;RALN;ND;CA;0;0;10;1;11;0
C849;RALN;ND;CD;0;0;5;1;6;1
M10398;AFAM;AT;EP;0;0;0;0;2;1
M10398;AFAM;AT;PA;0;0;0;0;4;1
M10398;AFAM;AT;PR;0;0;0;0;2;1
C7669;RALN;ND;CC;0;0;3;0;3;0
C1302;PRBZ;NF;CB;0;0;0;0;12;0
C1302;PRBZ;NF;CA;0;0;0;0;1;0
C1995;RALN;ND;CB;0;0;0;5;12;2
C1995;RALN;ND;CC;0;0;8;16;10;6
C1995;RALN;ND;CD;0;0;3;0;3;4
K8647;SSNA;ME;ST;0;0;0;0;12;31
K8647;SSNA;ME;DS;0;0;0;0;1;2
K8647;SSNA;ME;LT;0;0;0;0;3;4
K8647;SSNA;ME;MV;0;0;0;0;9;8
C2247;RALN;ND;CC;0;0;0;0;2;0
C3887;RALN;ND;CB;0;0;4;0;4;0
C3887;RALN;ND;CC;0;0;0;0;0;2
C3731;RALN;ND;CD;0;0;1;3;3;0
C3731;RALN;ND;CB;0;0;6;3;16;0
C3731;RALN;ND;CC;0;0;5;4;9;2
C482;RALN;ND;CD;0;0;0;0;0;1
C482;RALN;ND;CB;0;0;0;0;1;0
C482;RALN;ND;CC;0;0;3;0;0;0
AP193;SSNA;ME;DT;0;0;0;0;1;0
AP193;SSNA;ME;LT;0;0;0;0;2;4
AP193;SSNA;ME;SV;0;0;0;0;4;1
UC10798;RALN;ND;CC;0;0;16;6;0;0
UC10798;RALN;ND;CD;0;0;2;0;0;0
C3426;RALN;ND;CD;0;0;1,83;0;0;0
C3426;RALN;ND;CB;0;0;1;0,5;0;0
C3426;RALN;ND;CC;0;0;2;1;0;1
C3344;RALN;ND;CB;4;0;0;0;0;0
C3344;RALN;ND;CC;0;0;1;2;0;0
C3410;RALN;ND;CC;0;0;17;17;15;2
C3410;RALN;ND;CD;0;0;0;0;0;1
C3410;RALN;ND;CB;0;0;1;2;12;1
C1396;RALN;ND;CC;0;0;14;6;0;0
C1396;RALN;ND;CB;0;0;0;1;0;1
C1396;RALN;ND;CD;0;0;30;9;0;1
C4563;RALN;ND;CB;0;0;0;0;5;0
C4563;RALN;ND;CC;0;0;2;1;0;1
C4563;RALN;ND;CD;0;0;0;1;1;0
C6619;RALN;ND;CC;0;0;0;0;1;0
C6619;RALN;ND;CB;0;0;0;0;1;0
IP10369;REVA;SC;PC;0;0;2;0;0;0
C7625;RALN;ND;CA;0;0;0;0;1;0
C7625;RALN;ND;CB;0;0;0;0;9;0
C7625;RALN;ND;CD;0;0;5;1;4;1
C7625;RALN;ND;CC;0;0;13;2;20;2
UC10585;RALN;ND;CD;0;0;2;0;0;1
UC10585;RALN;ND;CC;0;0;4;1;2;0
P9039;RALN;ND;CD;0;0;0;0;3;0
P9039;RALN;ND;CC;0;0;0;0;28;0
C3850;RALN;ND;CC;0;0;13;22;0;0
C3850;RALN;ND;CA;0;0;1;2;0;0
C3850;RALN;ND;CB;0;0;1;0;0;0
C3850;RALN;ND;CD;0;0;4;0;0;0
C1599;RALN;ND;CB;0;0;0;0;4;0
C1599;RALN;ND;CC;0;0;5;2;5;0
C1599;RALN;ND;CD;0;0;3;0;1;0
C6231;RALN;ND;CC;0;0;0;0;1;0
C6231;RALN;ND;CB;0;0;0;0;1;0
C5701;RALN;ND;CC;0;0;0;0;4;1
C7431;RALN;ND;CB;0;2;0;0;0;0
C7305;RALN;ND;CB;0;0;1;0;0;0
C7305;RALN;ND;CC;0;0;1;0;0;0
C7726;RALN;ND;CC;0;0;1;1;0;0
C7726;RALN;ND;CD;0;0;1;0;0;0
C7582;RALN;ND;CC;0;0;5;1;5;1
C7582;RALN;ND;CD;0;0;0;1;0;1
C7582;RALN;ND;CB;0;0;0;0;0;3
C591;RALN;ND;CD;0;0;0;2;0;0
C591;RALN;ND;CC;0;0;3;5;1;2
C750;RALN;ND;CD;0;0;0;1;1;2
C750;RALN;ND;CB;0;0;0;4;0;0
C750;RALN;ND;CC;0;0;2;5;2;3
C2895;RALN;ND;CB;0;0;0;0;0;1
C2895;RALN;ND;CC;0;0;0;0;2;2
C4319;RALN;ND;CC;0;0;2;4;2;2
C4319;RALN;ND;CB;0;0;0;2;4;0
AA8565;ASSI;2F;TC;1;5;0;0;0;0
AA8565;ASSI;2F;LI;1;2;0;0;0;0
C6741;RALN;ND;CC;0;0;1;0;0;1
C6741;RALN;ND;CB;0;0;0;0;0;1
C4166;RALN;ND;CA;0;0;0;0;1;1
C5525;RALN;ND;CB;0;1;22;4;30;2
C5525;RALN;ND;CC;0;0;63;50;11;1
C5525;RALN;ND;CD;0;0;15;8;20;4
C5035;RALN;ND;CC;0;0;1;0;0;0
C4915;RALN;ND;CB;0;0;0;31;0;0
C4915;RALN;ND;CC;0;0;3;5;3;5
C4915;RALN;ND;CD;0;0;0;1;0;1
C4879;RALN;ND;CB;0;0;0;0;5;0
C4879;RALN;ND;CC;0;0;6;1;7;1
C4879;RALN;ND;CD;0;0;0;0;5;0
C5931;RALN;ND;CC;0;0;2;0;1;0
C5931;RALN;ND;CB;0;0;1;0;1;0
C5931;RALN;ND;CD;0;0;1;0;1;0
C5875;RALN;ND;CC;0;0;0;1;0;0
C5875;RALN;ND;CD;0;0;1;0;0;0
C5862;RALN;ND;PC;0;0;0;0;3;0
C5862;RALN;ND;CB;0;0;0;0;0;1
C5862;RALN;ND;CC;0;0;5;0;8;1
C6237;RALN;ND;CC;0;0;0;0;3;2
C6237;RALN;ND;CB;0;0;2;0;6;0
C6237;RALN;ND;CD;0;0;0;0;5;0
P9124;RALN;ND;CD;0;0;9;0;9;1
P9124;RALN;ND;CC;0;0;24;1;29;2
P9124;RALN;ND;CB;1;1;0;0;3;0
R9209;RALN;ND;CC;3;7;0;0;62;22
R9209;RALN;ND;CB;0;1;0;0;48;17
R9209;RALN;ND;CD;3;4;0;0;41;15
U9536;SSNA;ME;SV;0;0;43;20;42;17
U9536;SSNA;ME;ST;0;0;15;57;8;22
U9536;SSNA;ME;LT;0;0;64;181;27;3
U9536;SSNA;ME;SI;0;0;169;565;79;244
U9536;SSNA;ME;MD;0;0;54;55;104;85
U9536;SSNA;ME;MV;0;0;0;0;14;9
U9536;SSNA;ME;DS;0;0;0;0;2;2
U9536;SSNA;ME;LA;0;0;2;13;0;0
C7923;RALN;ND;CD;0;0;1;0;0;0
C7923;RALN;ND;CC;0;0;0;2;0;0
C3733;RALN;ND;CD;0;0;0;0;1;0
C3733;RALN;ND;CB;0;0;0;0;3;1
C3733;RALN;ND;CC;0;0;0;0;0;3
U10510;SSNA;ME;SI;0;0;459;968;396;436
U10510;SSNA;ME;DS;0;0;0;0;9;20
U10510;SSNA;ME;MV;0;0;0;0;63;5
U10510;SSNA;ME;SF;0;0;1;11;0;0
U10510;SSNA;ME;SV;0;0;0;0;98;12
U10510;SSNA;ME;ST;0;0;130;97;118;79
U10510;SSNA;ME;DP;0;0;0;0;6;0
U10510;SSNA;ME;MD;0;0;1;0;547;277
U10510;SSNA;ME;LA;0;0;28;5;3;0
U10510;SSNA;ME;DT;0;0;0;0;1;0
U10510;SSNA;ME;LT;0;0;543;292;322;34
C269;RALN;ND;CC;0;0;0;0;5;0
C269;RALN;ND;CD;0;0;0;0;2;0
C269;RALN;ND;CB;0;0;0;0;5;0
C968;RALN;ND;CC;0;0;0;0;1;0
C968;RALN;ND;CD;0;0;0;0;0;1
C2778;RALN;ND;CB;0;0;2;2;0;0
C2778;RALN;ND;CC;0;0;0;7;0;0
C4331;RALN;ND;CC;0;0;1;1;0;0
C4657;RALN;ND;CB;0;0;0;0;5;0
C4657;RALN;ND;CC;0;0;6;1;10;1
C4657;RALN;ND;CD;0;0;3;0;3;0
C5347;RALN;ND;CC;0;0;5;3;2;0
C5347;RALN;ND;CB;0;0;0;0;2;0
C5347;RALN;ND;CD;0;0;1;0;1;0
C5179;RALN;ND;CA;0;0;0;0;5;0
C5179;RALN;ND;CC;0;0;5;1;8;1
C5179;RALN;ND;CB;0;0;0;0;3;4
C5179;RALN;ND;CD;0;0;0;0;4;1
C5412;RALN;ND;CC;0;0;5;11;2;3
C5412;RALN;ND;CB;0;0;0;4;9;0
C5411;RALN;ND;CB;0;0;4;0;4;0
C5411;RALN;ND;CC;0;0;13;0;18;0
C5411;RALN;ND;CD;0;0;0;0;2;0
C5411;RALN;ND;CA;0;0;2;0;2;0
C5386;RALN;ND;CC;0;1;43;47;7;3
C5386;RALN;ND;CD;0;1;18;6;3;3
C5386;RALN;ND;CB;0;0;8;3;4;0
C4519;RALN;ND;CC;0;1;0;0;0;0
C6222;RALN;ND;CC;0;0;0;1;0;0
C6222;RALN;ND;CD;0;0;1;0;0;0
C1014;RALN;ND;CC;0;0;2;1,5;0;0
C1014;RALN;ND;CB;0;0;0;0;4;0
C1277;RALN;ND;CC;0;0;3;3;4;0
C1277;RALN;ND;CD;0;0;4;0;0;0
C1277;RALN;ND;CB;0;0;0;0;3;0
C3308;RALN;ND;CA;0;0;0;0;3;0
C3308;RALN;ND;CD;0;0;1;0;1;0
C3308;RALN;ND;CC;0;0;5;2;0;0
C4314;RALN;ND;CB;0;0;0;8;0;0
C5512;RALN;ND;CD;0;0;3;1;0;0
C5512;RALN;ND;CC;0;0;16;6;2;0
C5512;RALN;ND;CB;0;0;0;0;2;0
C5699;RALN;ND;CD;0;0;2;0;0;0
C5699;RALN;ND;CC;0;0;12;6;0;4
C5699;RALN;ND;CB;0;0;7;0;1;0
C7589;RALN;ND;CB;0;0;0;0;2;0
C5715;RALN;ND;CA;0;0;0;0;9;0
C5715;RALN;ND;CB;0;0;13;0;14;1
C5715;RALN;ND;CC;0;0;46;15;35;8
C5715;RALN;ND;CD;0;0;7;3;21;5
IP10705;RALN;ND;CB;0;0;1;5;0;0
IP10705;RALN;ND;CD;0;0;0;1;0;0
C4177;RALN;ND;CC;0;0;7;5;1;2
C4177;RALN;ND;CB;0;0;0;0;1;1
C4177;RALN;ND;CD;0;0;1;0;0;0
C7901;PRBZ;NF;CA;0;0;2;0;0;0
C7901;PRBZ;NF;CB;0;0;1;0;2;0
C3718;RALN;ND;CC;0;0;1;2;0;1
C3718;RALN;ND;CB;0;0;0;0;0;1
C3718;RALN;ND;CD;0;0;1;0;0;1
C728;PRBZ;NF;CB;0;0;0;0;2;0
C3371;RALN;ND;CC;0;0;3;0;0;1
C3371;RALN;ND;CD;0;0;1;0;0;1
C826;RALN;ND;CA;0;0;0;0;1;0
C826;RALN;ND;CD;0;0;3;1;1;0
C826;RALN;ND;CB;0;0;2;0;16;0
C826;RALN;ND;CC;0;0;13;4;6;0
C1520;RALN;ND;CB;0;0;0;5;0;0
C1524;RALN;ND;CA;0;0;2;1;0;0
C1524;RALN;ND;CB;0;0;2;0;2;0
C1524;RALN;ND;CC;0;0;0;0;4;2
C1615;RALN;ND;CC;0;0;11;0;17;2
C1615;RALN;ND;CA;0;0;1;0;8;0
C1615;RALN;ND;CB;0;0;0;0;10;0
C1615;RALN;ND;CD;0;0;1;0;0;1
C1736;RALN;ND;CD;0;0;2;0;2;0
C1736;RALN;ND;CB;0;0;3;0;1;0
C1736;RALN;ND;CC;0;0;7;4;6;7
C1648;RALN;ND;CC;0;0;2;1;0;0
C1930;RALN;ND;CC;0;0;0;1;1;1
C1930;RALN;ND;CB;0;0;0;3;3;4
C1832;PRBZ;NF;CB;0;0;0;0;3;0
C1946;RALN;ND;CB;0;0;2;4;3;1
C1946;RALN;ND;CC;0;0;0;9;1;0
C2203;RALN;ND;CC;0;0;1;0;0;0
C1937;PRTN;NF;CB;0;0;0;0;3;0
U9602;SSNA;ME;SF;1;3;3;17;1;7
U9602;SSNA;ME;MV;0;0;0;0;26;3
U9602;SSNA;ME;DS;0;0;0;0;4;15
U9602;SSNA;ME;MD;0;0;216;170;363;220
U9602;SSNA;ME;SI;1;4;339;1449;158;452
U9602;SSNA;ME;LT;8;3;434;755;288;64
U9602;SSNA;ME;LA;5;26;0;0;0;0
U9602;SSNA;ME;SV;1;1;0;0;24;7
U9602;SSNA;ME;ST;0;0;104;119;94;88
R9207;RALN;ND;CB;0;0;33;16;7;0
R9207;RALN;ND;CD;0;0;0;0;16;8
R9207;RALN;ND;CC;0;0;0;0;4;2
R9207;RALN;ND;CC;0;0;0;0;19;1
R9207;RALN;ND;CD;0;0;0;0;2;1
R9207;RALN;ND;CB;0;0;11;2;0;0
Q9186;UNIV;ND;CB;0;0;1;0;0;0
Q9186;UNIV;ND;CC;0;0;8;0;0;0
Q9186;UNIV;ND;CD;0;0;15;12;0;0
C7162;RALN;ND;CC;0;0;2;0;0;1
C4823;RALN;ND;CD;0;0;1;1;0;1
C4823;RALN;ND;CC;0;0;3;7;1;3
C7670;RALN;ND;CC;0;0;5;1;0;1
C7685;RALN;ND;CD;0;0;1;0;0;0
C7685;RALN;ND;CC;0;0;1;0;0;0
C7327;RALN;ND;CC;0;0;3;6;3;8
C7249;RALN;ND;CB;0;0;0;0;4;0
C7249;RALN;ND;CC;0;0;19;15;0;0
C7249;RALN;ND;CD;0;0;4;7;0;0
C2317;RALN;ND;CB;0;0;0;0;4;0
C2317;RALN;ND;CD;0;0;1;0;0;0
C2317;RALN;ND;CC;0;0;4;1;0;1
