ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;TRATTAMENTO_INIZIALE_UOMINI;FASCIA1_UOMINI;FASCIA2_UOMINI;FASCIA3_UOMINI;FASCIA4_UOMINI;FASCIA5_UOMINI;FASCIA6_UOMINI;TRATTAMENTO_INIZIALE_DONNE;FASCIA1_DONNE;FASCIA2_DONNE;FASCIA3_DONNE;FASCIA4_DONNE;FASCIA5_DONNE;FASCIA6_DONNE
AG9899;SSNA;LA;A16028;0;1;0;0;0;0;0;2;10;1;0;0;0;0
AG9899;SSNA;LA;A18029;0;0;0;0;0;0;0;0;0;2;0;0;0;0
AG9899;SSNA;LA;A12017;0;0;0;0;0;0;0;0;0;0;0;1;0;0
AG9899;SSNA;LT;T12057;0;1;0;0;0;0;0;2;0;0;0;0;0;0
AG9899;SSNA;LT;T13059;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9635;SSNA;LT;T11008;0;1;3;7;1;0;0;0;0;1;6;1;0;0
U9635;SSNA;LA;A16028;11;0;1;1;0;0;0;14;0;4;1;0;0;0
U9635;SSNA;ST;S16021;9;9;32;1;1;0;0;7;4;17;0;0;0;0
U9635;SSNA;LT;T16026;2;0;1;0;0;0;0;0;0;0;0;0;0;0
U9635;SSNA;LA;A11030;0;0;0;1;0;0;0;3;0;0;1;0;0;0
U9635;SSNA;SI;S14E52;13;1;0;0;0;0;0;44;0;0;0;0;0;0
U9635;SSNA;LT;T12057;43;6;0;12;0;0;0;15;0;0;4;0;0;0
U9635;SSNA;LA;A14005;7;0;12;14;0;0;0;4;0;12;18;0;0;0
U9635;SSNA;SF;S16019;4;10;2;0;0;0;0;9;16;7;4;0;0;0
U9635;SSNA;LT;T14063;5;0;0;1;0;0;0;0;0;0;1;0;0;0
U9635;SSNA;LT;T13660;24;10;0;0;0;0;0;59;16;0;1;0;0;0
U9635;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U9635;SSNA;LT;T13059;20;8;1;23;1;0;0;0;0;0;0;0;0;0
U9635;SSNA;LA;A12017;12;0;6;15;0;0;0;20;0;9;19;1;0;0
U9635;SSNA;SI;S16020;35;50;49;15;2;1;0;88;97;216;33;8;0;1
U9635;SSNA;LA;A18029;0;0;0;0;0;0;0;0;1;0;0;0;0;0
U9635;SSNA;LT;T16024;0;0;0;0;0;0;0;2;1;5;1;0;0;0
U9635;SSNA;LT;T14007;0;0;0;0;2;0;0;0;0;0;0;0;0;0
U9635;SSNA;SI;S18023;3;2;2;0;0;0;0;4;6;1;0;0;0;0
U9635;SSNA;LA;A13018;0;0;1;0;0;0;0;0;0;0;1;0;0;0
U9635;SSNA;LT;T12058;0;0;0;0;0;0;0;0;1;0;3;2;0;0
U9635;SSNA;SV;S16022;0;0;30;1;0;1;0;0;0;4;1;0;0;0
U10510;SSNA;SI;S13052;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10510;SSNA;SF;S13051;0;0;0;0;0;1;0;0;0;0;0;0;0;0
U10510;SSNA;LA;A11030;15;4;0;1;1;43;0;1;3;0;0;0;29;0
U10510;SSNA;LT;T14063;2;0;0;0;0;0;0;0;0;0;0;1;0;0
U10510;SSNA;SF;S14E51;0;0;0;0;0;0;0;0;0;0;1;0;0;0
U10510;SSNA;SV;S18921;0;0;0;3;3;4;1;0;0;0;0;0;0;0
U10510;SSNA;LT;T14007;3;2;0;5;14;0;0;1;0;0;3;0;0;0
U10510;SSNA;LA;A12017;33;9;2;14;22;3;0;47;21;3;6;14;10;0
U10510;SSNA;LT;T12057;63;12;4;29;21;13;0;17;10;3;7;5;14;0
U10510;SSNA;LT;T12058;0;0;0;10;2;21;0;0;0;0;6;1;25;0
U10510;SSNA;LP;P16006;1;1;1;0;1;0;1;0;0;0;0;0;0;0
U10510;SSNA;ST;S16021;6;13;4;4;3;4;131;5;36;6;3;8;7;69
U10510;SSNA;LT;T13059;3;33;3;21;1;33;0;0;0;0;7;0;2;0
U10510;SSNA;SI;S18023;0;0;0;4;7;17;18;0;0;0;1;5;38;30
U10510;SSNA;LT;T13660;8;7;3;33;1;0;0;6;11;1;37;0;0;0
U10510;SSNA;LT;T11008;35;145;24;1;0;133;0;20;203;29;3;2;115;0
U10510;SSNA;LT;T14E59;1;1;20;67;43;7;0;0;0;2;0;1;0;0
U10510;SSNA;SF;S16019;6;22;8;3;3;1;20;16;148;48;9;3;4;243
U10510;SSNA;LA;A14005;52;40;3;34;47;6;0;40;36;2;35;44;68;0
U10510;SSNA;SI;S14E52;0;0;0;22;39;2;0;0;0;0;74;67;4;0
U10510;SSNA;SI;S16020;21;121;35;28;56;41;469;52;575;65;55;102;75;1163
U10510;SSNA;SV;S16022;2;6;4;0;3;0;77;0;4;0;2;0;1;8
U10510;SSNA;LT;T16024;0;2;0;0;0;0;6;3;15;4;1;3;1;67
U10510;SSNA;LA;A13018;0;9;1;1;0;8;0;0;5;0;5;1;10;0
U10510;SSNA;SI;S14056;0;0;0;0;0;0;0;0;0;0;0;0;1;0
U10510;SSNA;SF;S18922;0;0;0;0;0;1;1;0;0;0;0;0;4;4
U10510;SSNA;LT;T16026;0;1;2;1;0;1;1;0;0;0;0;0;2;0
U10510;SSNA;LA;A16028;2;5;0;4;11;22;28;2;9;0;11;10;15;25
U10510;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;0;2;4;2;0
U10510;SSNA;LA;A18029;0;2;8;1;5;18;11;2;3;2;3;5;15;9
U10510;SSNA;ST;S18920;0;0;0;1;2;4;0;0;0;0;0;0;1;0
P9077;SCLA;DO;016132;0;0;0;5;6;2;1;0;0;3;6;12;3;1
P9077;SCLA;DO;014143;0;0;0;1;1;1;4;0;1;0;0;1;0;1
J8624;SSNA;LT;T12057;3;0;1;0;0;1;0;0;0;0;0;0;0;0
J8624;SSNA;LT;T13059;0;0;1;0;2;0;0;0;0;0;1;0;0;0
J8624;SSNA;LT;T13660;0;0;1;0;0;9;0;0;1;0;0;0;2;0
J8624;SSNA;LA;A12017;2;0;0;1;0;1;0;0;0;0;0;0;1;0
J8624;SSNA;SI;S14056;0;0;0;0;0;3;0;0;0;0;0;0;0;0
J8624;SSNA;LA;A13018;0;0;0;0;0;1;0;0;0;0;0;2;0;0
J8624;SSNA;LA;A18029;0;0;0;0;2;0;2;0;0;0;0;7;0;2
J8624;SSNA;LA;A16028;0;0;0;0;2;0;1;1;2;0;0;4;0;7
J8624;SSNA;ST;S16021;6;7;2;1;4;4;36;3;2;1;0;2;1;5
J8624;SSNA;LA;A11030;2;0;0;3;0;0;0;0;0;0;0;0;0;0
J8624;SSNA;LT;T14007;3;0;0;0;0;3;0;0;0;0;0;0;0;0
J8624;SSNA;SI;S18023;0;0;0;0;0;0;6;0;0;0;0;0;0;6
J8624;SSNA;LA;A14005;5;1;1;0;0;4;0;5;3;0;0;1;3;0
J8624;SSNA;SI;S16020;1;0;0;15;11;15;70;4;5;3;15;21;18;80
J8624;SSNA;LT;T16026;0;0;0;0;1;1;1;0;0;0;0;0;0;1
U9646;SSNA;LA;A16028;6;1;1;1;0;0;0;6;2;4;5;0;0;0
U9646;SSNA;SV;S16022;0;0;1;0;0;0;0;0;0;0;0;1;6;0
U9646;SSNA;LA;A12017;6;0;6;1;0;0;0;7;0;15;0;1;0;0
U9646;SSNA;SI;S14056;0;0;0;0;0;0;0;0;0;0;0;0;3;0
U9646;SSNA;LT;T14E59;3;0;0;0;0;0;0;0;0;0;0;0;0;0
U9646;SSNA;LA;A14005;0;4;9;0;0;0;0;1;5;8;0;0;1;0
U9646;SSNA;LT;T12057;16;2;75;2;0;0;0;3;4;30;1;0;0;0
U9646;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U9646;SSNA;SI;S18023;0;0;4;3;3;0;0;0;0;14;8;6;0;0
U9646;SSNA;SF;S16019;0;0;0;0;1;6;0;6;1;3;0;2;13;0
U9646;SSNA;LT;T16026;0;1;2;2;0;0;0;0;0;3;0;0;0;0
U9646;SSNA;LT;T14007;0;2;23;0;1;0;0;0;0;1;0;0;0;0
U9646;SSNA;SI;S16020;48;47;7;9;9;35;3;120;116;15;9;30;229;16
U9646;SSNA;LA;A11030;1;0;0;0;0;0;0;2;0;0;0;0;0;0
U9646;SSNA;SI;S14E52;0;0;0;0;0;0;0;0;17;0;0;0;0;0
U9646;SSNA;LA;A18029;0;0;1;0;0;0;0;0;0;0;0;0;0;0
U9646;SSNA;SV;S18921;0;0;0;0;1;0;0;0;0;0;0;1;0;0
U9646;SSNA;LT;T11008;21;5;0;0;0;2;0;5;14;0;0;0;0;0
U9646;SSNA;LT;T13660;14;16;17;0;0;0;0;37;4;16;0;0;0;0
U9646;SSNA;LT;T13059;0;0;0;8;0;0;0;0;1;0;4;0;0;0
U9646;SSNA;SF;S18922;0;0;0;2;0;0;0;0;0;0;1;0;0;0
U9646;SSNA;ST;S18920;0;0;6;2;0;0;0;0;0;0;1;0;0;0
U9646;SSNA;LT;T12058;0;0;7;0;0;8;0;0;0;3;0;0;9;0
U9646;SSNA;ST;S16021;18;2;0;2;4;36;0;23;1;0;7;4;46;0
IP10501;SSNA;LT;T12058;0;0;0;0;0;0;0;6;2;4;1;9;0;0
IP10501;SSNA;SI;S14056;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP10501;SSNA;LA;A14005;0;0;0;0;0;0;0;0;1;0;1;0;0;0
IP10501;SSNA;SI;S16020;0;0;0;0;0;0;0;1;0;2;0;3;0;0
IP10501;SSNA;LT;T13660;0;0;0;0;0;0;0;8;2;1;3;0;1;0
IP10501;SSNA;SI;S18023;0;0;0;0;0;0;0;0;0;0;0;1;0;0
IP10501;SSNA;LA;A18029;0;0;0;0;0;0;1;0;0;0;0;0;0;0
U9630;SSNA;SF;S16019;0;0;5;1;0;0;0;12;1;3;7;0;2;1
U9630;SSNA;LT;T12057;3;5;2;3;0;0;0;2;1;1;0;0;0;0
U9630;SSNA;LT;T13660;20;0;0;0;0;0;0;104;1;1;0;1;0;0
U9630;SSNA;SI;S14E52;2;0;0;0;0;0;0;13;0;0;0;0;0;0
U9630;SSNA;SV;S16022;2;0;0;22;0;0;0;1;0;0;4;0;0;1
U9630;SSNA;SI;S16020;10;12;30;13;2;1;1;128;44;95;121;32;2;7
U9630;SSNA;LA;A14005;18;2;0;3;0;1;0;47;17;1;5;0;0;0
U9630;SSNA;ST;S16021;1;0;4;17;1;0;0;19;0;1;23;1;1;0
U9630;SSNA;LA;A16028;7;4;0;0;0;0;0;27;10;0;1;0;0;0
U9630;SSNA;SI;S18023;1;0;0;0;0;0;0;0;0;2;4;0;0;0
U9630;SSNA;LT;T12058;0;0;0;0;2;0;0;1;0;0;0;1;0;0
U9630;SSNA;LT;T11008;0;0;0;1;10;0;0;1;0;0;1;17;1;0
U9630;SSNA;LT;T14007;2;1;0;0;0;0;0;1;0;0;0;0;0;0
U9630;SSNA;LA;A12017;7;0;0;1;0;0;0;20;4;0;1;0;0;0
U9630;SSNA;LT;T16024;0;0;0;3;0;0;0;1;0;1;5;0;1;0
U9630;SSNA;LA;A11030;0;0;0;0;2;1;0;0;0;0;0;1;0;0
U9630;SSNA;LP;P16006;3;0;0;0;0;0;0;0;0;0;0;0;0;0
U9630;SSNA;LA;A18029;0;3;0;0;0;0;0;0;4;0;0;0;0;0
U9630;SSNA;LT;T13059;15;6;2;3;0;0;0;2;3;0;0;0;0;0
U9630;SSNA;SI;S13052;0;0;0;0;0;0;0;1;0;0;0;1;0;0
U9630;SSNA;LT;T14063;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;SV;S18921;0;3;0;3;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;ST;S18920;0;3;4;3;0;0;0;0;0;2;1;0;0;0
U9444;SSNA;LT;T14007;0;3;0;1;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;LT;T12057;10;11;14;18;1;3;0;32;1;3;2;2;3;0
U9444;SSNA;LT;T16026;0;1;0;4;5;0;0;0;0;0;1;1;0;0
U9444;SSNA;LT;T13660;3;8;24;22;0;0;0;9;36;28;28;0;0;0
U9444;SSNA;LT;T14063;2;1;4;0;0;0;0;0;3;2;0;0;0;0
U9444;SSNA;LA;A11030;3;0;0;0;0;0;0;0;1;1;0;1;2;0
U9444;SSNA;LA;A13018;0;1;3;0;0;0;0;0;5;4;1;0;0;0
U9444;SSNA;LA;A18029;0;5;4;5;0;0;0;0;6;9;0;0;0;0
U9444;SSNA;SV;S16022;0;0;0;8;7;2;0;1;0;0;4;2;1;0
U9444;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;SI;S18023;0;3;5;4;5;0;0;0;3;15;18;12;0;2
U9444;SSNA;LT;T18025;0;0;0;0;0;0;0;0;1;1;1;0;0;0
U9444;SSNA;LA;A12017;2;14;21;2;0;0;0;3;11;17;0;0;1;0
U9444;SSNA;SI;S14E52;0;25;23;0;0;0;0;0;37;62;0;0;0;0
U9444;SSNA;LA;A14005;0;19;28;0;1;0;0;0;31;34;1;2;1;0
U9444;SSNA;SI;S16020;55;24;38;44;96;44;4;131;72;142;149;309;73;17
U9444;SSNA;LT;T16024;0;0;0;0;0;0;0;0;0;1;15;16;7;0
U9444;SSNA;LT;T12058;0;0;0;1;3;1;0;0;1;1;1;3;2;0
U9444;SSNA;LT;T13059;18;3;11;14;0;2;0;1;3;5;8;0;0;0
U9444;SSNA;LT;T14E59;0;5;6;0;0;0;0;0;0;0;0;0;0;0
U9444;SSNA;ST;S16021;14;9;13;14;41;11;5;16;11;7;12;9;5;0
U9444;SSNA;LA;A16028;0;1;0;5;9;0;0;1;4;1;6;9;0;0
U9444;SSNA;LT;T11008;1;17;2;1;4;14;0;0;5;5;1;2;14;0
U9444;SSNA;SF;S16019;2;0;1;6;8;1;0;3;0;2;8;9;2;1
U9444;SSNA;SF;S18922;0;0;2;1;0;0;0;0;0;2;0;0;0;0
U9444;SSNA;SI;S13052;0;0;0;0;1;0;0;0;1;0;1;0;0;0
U9477;SSNA;SF;S18922;0;0;0;0;1;0;0;0;0;1;0;17;0;0
U9477;SSNA;SF;S14053;0;0;0;0;1;1;0;0;0;0;0;0;0;0
U9477;SSNA;LT;T12058;0;0;2;0;1;0;0;0;2;2;0;4;0;0
U9477;SSNA;LT;T13059;23;3;1;5;4;1;0;9;1;3;4;13;0;0
U9477;SSNA;SI;S18023;0;1;2;1;11;1;0;5;4;5;15;85;33;0
U9477;SSNA;LT;T14007;3;3;3;0;0;0;0;3;2;0;0;2;0;0
U9477;SSNA;SI;S14E52;0;0;0;0;4;0;0;0;0;0;0;25;0;0
U9477;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;0;0;6;0;0
U9477;SSNA;LT;T16024;0;0;0;1;0;1;0;0;0;2;1;9;0;0
U9477;SSNA;LA;A13018;3;3;0;0;4;0;0;11;9;3;2;20;0;0
U9477;SSNA;SI;S16020;133;77;72;29;124;6;1;395;385;269;80;757;64;9
U9477;SSNA;LA;A18029;0;0;3;1;4;0;0;1;4;2;4;25;6;0
U9477;SSNA;LT;T12057;16;10;4;1;11;0;0;10;17;11;2;52;0;0
U9477;SSNA;SV;S16022;6;8;6;2;27;3;0;8;4;4;4;34;7;7
U9477;SSNA;LT;T18027;0;0;0;0;2;0;0;0;0;1;0;1;0;0
U9477;SSNA;LT;T13660;28;7;4;1;1;0;0;181;81;34;5;57;2;0
U9477;SSNA;LT;T14063;3;1;1;0;5;0;0;0;1;0;0;1;0;0
U9477;SSNA;LA;A16028;5;1;1;0;7;0;0;19;14;3;1;74;0;0
U9477;SSNA;LT;T16026;3;3;7;1;7;0;0;3;4;2;0;5;0;0
U9477;SSNA;LA;A11030;1;0;0;0;1;0;0;0;0;0;0;0;0;0
U9477;SSNA;SV;S18921;0;0;0;1;13;7;0;0;1;0;0;17;6;0
U9477;SSNA;LA;A14005;6;4;6;1;23;0;0;34;35;18;10;139;3;0
U9477;SSNA;ST;S16021;21;7;3;5;22;0;0;64;23;28;13;82;1;0
U9477;SSNA;LT;T14E59;14;14;13;2;48;0;0;2;1;0;1;16;0;0
U9477;SSNA;LP;P16006;2;0;0;0;0;0;0;0;0;0;0;0;0;0
U9477;SSNA;SF;S16019;8;4;1;1;16;6;0;60;27;21;13;60;22;0
U9477;SSNA;LA;A12017;4;2;1;0;2;0;0;10;3;1;0;17;0;0
U9477;SSNA;ST;S18920;0;2;1;0;3;0;0;0;0;0;2;12;0;0
U9428;SSNA;SF;S16019;0;0;1;2;0;0;1;5;4;1;2;7;1;0
U9428;SSNA;LT;T11008;0;2;0;0;1;2;0;1;6;0;0;0;1;0
U9428;SSNA;LA;A12017;10;1;1;4;7;8;0;3;13;0;3;5;6;0
U9428;SSNA;LA;A16028;2;3;3;3;9;2;1;2;15;2;8;11;0;1
U9428;SSNA;SV;S18921;0;0;0;1;6;3;0;0;0;0;0;0;0;0
U9428;SSNA;LT;T12058;0;1;0;0;0;3;0;0;0;0;0;0;0;0
U9428;SSNA;SI;S16020;17;15;14;8;6;5;39;89;75;70;41;44;58;108
U9428;SSNA;LT;T13059;0;1;2;2;3;2;0;0;0;0;1;0;0;0
U9428;SSNA;ST;S18920;0;0;0;3;4;1;0;0;0;0;1;0;0;0
U9428;SSNA;LT;T18025;0;0;0;0;0;0;0;0;0;0;1;0;0;0
U9428;SSNA;ST;S16021;5;1;1;1;0;4;10;7;4;0;1;4;1;6
U9428;SSNA;LT;T16026;0;0;0;3;0;0;0;0;0;0;0;0;0;1
U9428;SSNA;SI;S14E52;0;2;10;0;0;0;0;0;6;12;0;0;0;0
U9428;SSNA;LT;T14007;0;0;1;1;2;0;0;0;0;0;0;0;0;0
U9428;SSNA;LP;P16006;1;0;0;0;0;0;0;0;0;0;0;0;0;0
U9428;SSNA;LT;T13660;4;2;3;1;0;1;0;4;2;0;2;1;0;0
U9428;SSNA;LT;T16024;0;0;0;0;0;0;0;0;1;0;1;4;3;8
U9428;SSNA;LT;T12057;7;6;1;4;7;4;0;1;6;0;1;0;1;0
U9428;SSNA;LA;A18029;0;2;0;0;0;0;0;0;0;0;0;1;1;0
U9428;SSNA;LT;T14063;0;0;0;0;1;0;0;0;0;0;0;0;0;0
U9428;SSNA;SI;S18023;0;0;1;3;1;0;2;3;0;1;8;11;7;5
U9428;SSNA;LT;T14E59;0;7;4;0;0;0;0;0;0;0;0;0;0;0
U9428;SSNA;LA;A14005;6;5;4;3;22;4;0;8;22;4;7;14;18;0
U9428;SSNA;LA;A13018;0;2;2;2;0;3;0;0;6;1;1;2;1;0
U9428;SSNA;SV;S16022;1;13;0;0;2;10;3;0;0;0;0;0;0;0
U9428;SSNA;SF;S18922;0;0;0;0;0;0;0;0;1;0;1;0;0;0
U9423;SSNA;LA;A14005;4;17;1;37;2;19;0;8;11;0;61;3;41;0
U9423;SSNA;LT;T16026;0;0;1;0;3;1;1;0;0;1;0;2;0;0
U9423;SSNA;LT;T12058;0;0;0;0;0;10;0;0;0;0;0;0;3;0
U9423;SSNA;LT;T14E59;4;0;0;4;0;0;0;0;0;0;0;0;0;0
U9423;SSNA;SV;S18921;0;0;0;0;1;0;0;0;0;0;0;0;0;1
U9423;SSNA;SI;S16020;3;12;1;11;4;26;68;10;46;10;39;10;75;243
U9423;SSNA;SI;S13052;0;0;0;0;0;1;0;0;0;0;0;0;1;0
U9423;SSNA;LT;T18025;0;0;0;2;0;0;1;0;0;0;4;0;0;0
U9423;SSNA;ST;S18920;0;0;0;5;2;0;4;0;0;0;1;5;0;1
U9423;SSNA;SI;S14E52;0;0;0;12;0;0;0;0;0;0;19;0;0;0
U9423;SSNA;LT;T11008;0;0;0;0;0;19;0;0;1;0;3;1;2;0
U9423;SSNA;SF;S16019;0;0;0;0;0;3;8;0;0;1;4;2;2;21
U9423;SSNA;LT;T12057;1;1;0;1;0;13;0;0;1;0;0;0;5;0
