REGIONE;ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;UOMINI;DONNE
R00063;M8655;MNST;1A;024F02;3;0
R00045;M8655;MNST;2A;035F05;25;49
R00063;M8655;VVFF;CR;Q34CR3;1;0
R00223;M8655;PPSS;DI;0D0274;2;0
R00090;M8655;MNST;2A;035F06;0;4
R00063;M8655;VVFF;CR;Q32CS2;86;0
R00045;M8655;PPSS;DI;0D0189;12;0
R00045;M8655;PPSS;IP;016192;83;2
R00152;M8655;MNST;3A;042F03;132;223
R00063;M8655;VVFF;CR;V30VF3;45;0
R00063;M8655;VVFF;IA;I42SD2;4;0
R00045;M8655;PPSS;IP;017268;83;11
R00090;M8655;MNST;2A;035F05;8;22
R00045;M8655;PPSS;RS;015839;59;0
R00143;M8655;MNST;1A;023F01;0;1
R00198;M8655;PPSS;IP;016192;2;0
R00027;M8655;VVFF;CR;V30VF2;45;0
R00081;M8655;MNST;3A;040F01;6;40
R00090;M8655;PPSS;IP;016192;69;1
R00090;M8655;PPSS;DI;0D0189;16;1
R00045;M8655;MNST;1A;024F02;2;0
R00090;M8655;PPSS;IP;015191;44;42
R00063;M8655;PPSS;RP;000180;212;31
R00072;M8655;CPRE;I1;0D0111;41;34
R00072;M8655;VVFF;VD;D43D05;4;0
R00072;M8655;VVFF;IA;I42SD1;13;0
R00045;M8655;VVFF;CR;V30VF1;162;0
R00125;M8655;VVFF;CR;Q34CR2;6;0
R00090;M8655;PPSS;DI;0D0274;14;8
R00045;M8655;VVFF;CR;Q32CS2;252;0
R00143;M8655;MNST;3A;040F01;8;23
R00045;M8655;VVFF;CL;C40CA1;6;7
R00090;M8655;VVFF;OP;O25OP4;24;28
R00161;M8655;MNST;2A;034F03;52;120
R00090;M8655;VVFF;CT;C40CI3;1;0
R00090;M8655;PPSS;AS;013179;907;37
R00143;M8655;MNST;2A;032F02;40;28
R00090;M8655;VVFF;DI;0D0189;3;0
R00090;M8655;CPRE;I1;0D0112;16;20
R00045;M8655;MNST;2A;030F01;76;24
R00143;M8655;MNST;3A;042F03;24;93
R00090;M8655;PPSS;IP;017268;67;6
R00090;M8655;VVFF;CL;C40CA1;14;30
R00045;M8655;VVFF;CR;Q34CR3;11;0
R00143;M8655;MNST;2A;034F03;25;77
R00090;M8655;VVFF;DI;0D0188;1;0
R00063;M8655;MNST;3A;044F05;2;7
R00072;M8655;MNST;D1;0D0078;2;0
R00045;M8655;VVFF;IA;I42IS4;3;0
R00152;M8655;MNST;D2;0D0079;6;4
R00045;M8655;PPSS;AS;013257;77;23
R00045;M8655;VVFF;AT;E32AS2;29;15
R00198;M8655;MNST;3A;042F03;0;2
R00027;M8655;VVFF;CR;Q32CS2;51;0
R00045;M8655;VVFF;IA;I42IS2;14;0
R00045;M8655;VVFF;CL;C40DA2;6;6
R00198;M8655;MNST;2A;034F03;3;7
R00198;M8655;PPSS;DI;0D0189;1;0
R00045;M8655;VVFF;CR;Q32CS3;73;0
R00198;M8655;MNST;2A;032F02;5;7
R00045;M8655;VVFF;DI;0D0188;1;0
R00223;M8655;PPSS;RS;015839;3;0
R00125;M8655;VVFF;FT;F43FT1;1;0
R00125;M8655;PPSS;AS;013179;357;19
R00116;M8655;PPSS;AS;013842;105;23
R00125;M8655;PPSS;IP;015191;31;17
R00116;M8655;PPSS;AS;013259;173;18
R00072;M8655;PPSS;DI;0D0400;13;0
R00116;M8655;MNST;1A;024F03;5;2
R00045;M8655;VVFF;DI;0D026A;3;0
R00116;M8655;MNST;3A;044F05;3;6
R00045;M8655;PPSS;TS;0D0515;16;5
R00116;M8655;MNST;2A;034F03;14;22
R00045;M8655;VVFF;DI;0D0194;1;1
R00116;M8655;MNST;3A;041F02;6;9
R00045;M8655;PPSS;VD;018182;0;2
R00045;M8655;PPSS;TS;0D0203;16;10
R00223;M8655;PPSS;AS;013259;108;12
R00045;M8655;PPSS;TS;0D0202;36;25
R00152;M8655;MNST;1A;023F01;9;0
R00045;M8655;CPRE;I1;0D0112;19;26
R00045;M8655;PPSS;IP;015191;55;31
R00045;M8655;PPSS;AS;013179;461;25
R00116;M8655;MNST;2A;035F04;6;11
R00045;M8655;PPSS;RS;015198;334;14
R00152;M8655;MNST;2A;030F01;68;19
R00045;M8655;PPSS;AS;013181;1282;254
R00045;M8655;MNST;3A;040F01;37;69
R00045;M8655;VVFF;OP;O25OP3;9;2
R00045;M8655;VVFF;OP;O25OP4;24;3
R00045;M8655;VVFF;DI;0D0189;2;0
R00045;M8655;PPSS;IP;016IC0;589;64
R00223;M8655;PPSS;AS;013181;69;23
R00134;M8655;MNST;2A;034F03;78;97
R00081;M8655;MNST;2A;030F01;15;15
R00223;M8655;PPSS;AS;013257;52;4
R00045;M8655;VVFF;FA;F43FA2;2;5
R00045;M8655;PPSS;AS;013259;1904;190
R00223;M8655;PPSS;IP;016IC0;63;3
R00045;M8655;PPSS;RS;014280;63;4
R00045;M8655;PPSS;AS;013842;1689;367
R00152;M8655;MNST;3A;040F01;50;81
R00045;M8655;PPSS;RS;014197;627;45
R00134;M8655;MNST;2A;032F02;83;55
R00134;M8655;MNST;D2;0D0079;6;2
R00134;M8655;MNST;1A;023F01;1;1
R00134;M8655;MNST;3A;040F01;24;44
R00116;M8655;CPRE;I1;0D0111;2;0
R00134;M8655;MNST;3A;042F03;73;89
R00116;M8655;PPSS;RP;000180;167;24
R00134;M8655;MNST;2A;030F01;36;29
R00090;M8655;VVFF;CL;C40DA1;1;1
R00125;M8655;VVFF;CR;Q32CS3;145;0
R00223;M8655;MNST;3A;044F05;0;3
R00090;M8655;VVFF;CT;C40CI1;11;2
R00125;M8655;VVFF;IA;I42IS4;7;0
R00189;M8655;VVFF;CR;Q34CR3;7;0
R00125;M8655;VVFF;IA;I42IS2;4;0
R00189;M8655;VVFF;VD;D43D04;1;0
R00189;M8655;VVFF;CR;V30VF2;51;0
R00090;M8655;VVFF;AT;E32AS2;8;24
R00189;M8655;VVFF;CR;V30VF1;103;3
R00189;M8655;VVFF;IA;I42SD2;3;0
R00036;M8655;MNST;2A;034F03;57;46
R00027;M8655;VVFF;VD;D43D03;3;0
R00036;M8655;MNST;2A;030F01;28;23
R00090;M8655;VVFF;IA;I42IS4;5;0
R00090;M8655;VVFF;DI;0D026A;2;0
R00063;M8655;MNST;2A;032F02;48;53
R00189;M8655;VVFF;CR;Q32CS2;91;0
R00125;M8655;PPSS;AS;013257;726;61
R00125;M8655;VVFF;AT;E32AS2;1;14
R00090;M8655;PPSS;DI;0D0400;1;0
R00223;M8655;MNST;1A;024F02;1;4
R00072;M8655;VVFF;CL;C40DA3;23;57
R00090;M8655;VVFF;CR;Q32CS3;228;0
R00189;M8655;MNST;3A;044F06;1;4
R00125;M8655;PPSS;IP;017836;132;30
R00189;M8655;VVFF;IA;I42IS2;4;0
R00189;M8655;MNST;3A;041F02;5;9
R00189;M8655;VVFF;CR;Q32CS3;53;0
R00189;M8655;PPSS;AS;013257;3;0
R00090;M8655;VVFF;OP;O25OP3;10;46
R00125;M8655;PPSS;AS;013259;704;86
R00090;M8655;VVFF;FA;F43FA4;0;1
R00125;M8655;PPSS;AS;013842;722;183
R00125;M8655;PPSS;RS;014280;10;1
R00189;M8655;VVFF;AT;E32AS2;2;4
R00125;M8655;VVFF;CL;C40DA2;4;4
R00125;M8655;PPSS;VD;018185;37;12
R00189;M8655;MNST;2A;035F04;3;17
R00072;M8655;MNST;3A;044F05;88;126
R00189;M8655;VVFF;CR;Q32CS1;17;0
R00125;M8655;PPSS;IP;017837;24;1
R00125;M8655;MNST;3A;041F02;29;38
R00125;M8655;VVFF;OP;O25OP1;1;2
R00125;M8655;PPSS;TS;0D0516;10;6
R00063;M8655;MNST;3A;042F03;16;49
R00125;M8655;PPSS;VD;019207;13;10
R00125;M8655;VVFF;OP;O25OP2;1;3
R00018;M8655;MNST;2A;030F01;12;6
R00125;M8655;VVFF;CL;C40CA2;3;13
R00090;M8655;PPSS;AS;013259;1417;175
R00143;M8655;VVFF;CR;V30VF4;500;1
R00189;M8655;VVFF;IA;I42SD3;4;0
R00072;M8655;VVFF;DI;0D0194;19;4
R00072;M8655;VVFF;IA;I42IS2;17;0
R00045;M8655;MNST;2A;035F04;60;105
R00072;M8655;VVFF;DI;0D0188;6;0
R00018;M8655;MNST;D2;0D0079;3;1
R00072;M8655;PPSS;AS;013257;345;70
R00072;M8655;VVFF;CR;Q32CS3;263;0
R00072;M8655;VVFF;AT;E32AS3;8;0
R00189;M8655;VVFF;CR;V30VF5;1;0
R00072;M8655;VVFF;AT;E32AS2;13;36
R00189;M8655;VVFF;CR;V30VF4;173;0
R00072;M8655;PPSS;RS;014197;1481;256
R00036;M8655;MNST;3A;040F01;14;21
R00072;M8655;PPSS;RS;015198;639;106
R00072;M8655;VVFF;IA;I42IS4;8;1
R00072;M8655;PPSS;AS;013842;3070;902
R00072;M8655;PPSS;IP;014201;1;1
R00116;M8655;MNST;3A;042F03;11;29
R00189;M8655;VVFF;VD;D43D02;6;0
R00090;M8655;MNST;3A;041F02;39;70
R00072;M8655;PPSS;AS;013259;4666;602
R00198;M8655;PPSS;RS;014197;32;0
R00018;M8655;MNST;3A;043F04;5;16
R00090;M8655;VVFF;DI;0D0194;7;1
R00036;M8655;MNST;D2;0D0079;5;1
R00090;M8655;PPSS;AS;013842;1071;223
R00036;M8655;MNST;3A;043F04;5;9
R00036;M8655;MNST;3A;042F03;36;85
R00090;M8655;PPSS;RS;014197;704;36
R00090;M8655;PPSS;TS;0D0516;20;14
R00116;M8655;MNST;2A;032F02;13;9
R00223;M8655;PPSS;DI;0D0511;3;0
R00090;M8655;PPSS;VD;018182;12;8
R00161;M8655;MNST;1A;023F01;1;0
R00116;M8655;MNST;3A;043F04;2;4
R00036;M8655;MNST;2A;032F02;87;77
R00045;M8655;MNST;1A;024F03;103;22
R00090;M8655;PPSS;TS;0D0202;25;23
R00063;M8655;MNST;D2;0D0079;1;0
R00072;M8655;PPSS;IP;016IC0;1069;196
R00090;M8655;PPSS;TS;0D0515;2;1
R00125;M8655;PPSS;RS;015198;187;10
R00090;M8655;VVFF;AT;E32AS3;1;1
R00027;M8655;MNST;3A;044F05;2;6
R00072;M8655;PPSS;AS;013181;2158;826
R00090;M8655;PPSS;TS;0D0203;8;4
R00072;M8655;MNST;3A;040F01;84;225
R00189;M8655;VVFF;CR;V30VF3;51;0
R00090;M8655;PPSS;AS;013257;4661;421
R00189;M8655;VVFF;CR;Q34CR1;15;0
R00143;M8655;VVFF;IA;I42IS4;2;0
R00143;M8655;VVFF;CR;V30VF5;8;0
R00072;M8655;VVFF;FA;F43FA4;2;0
R00063;M8655;MNST;3A;040F01;6;26
R00125;M8655;PPSS;RS;014197;575;69
R00143;M8655;PPSS;TS;0D0515;4;4
R00090;M8655;VVFF;FA;F43FA2;0;2
R00125;M8655;MNST;3A;044F05;5;5
R00072;M8655;MNST;3A;043F04;49;203
R00143;M8655;VVFF;CR;Q32CS3;125;0
R00143;M8655;VVFF;CL;C40DA2;3;0
R00143;M8655;VVFF;IA;I42SD3;7;0
R00090;M8655;PPSS;DI;0D0194;8;6
R00107;M8655;MNST;3A;043F04;2;15
R00018;M8655;MNST;2A;032F02;61;19
R00027;M8655;MNST;2A;035F05;4;1
R00143;M8655;PPSS;TS;0D0202;18;3
R00143;M8655;MNST;3A;041F02;13;25
R00143;M8655;MNST;3A;044F05;6;5
R00143;M8655;VVFF;IA;I42IS2;3;0
R00198;M8655;PPSS;DI;0D0274;1;0
R00143;M8655;MNST;1A;024F03;27;9
R00143;M8655;PPSS;RS;014197;200;20
R00143;M8655;VVFF;CL;C40CA2;6;4
R00072;M8655;VVFF;OP;O25OP3;17;10
R00143;M8655;PPSS;IP;017836;47;9
R00143;M8655;PPSS;AS;013259;449;66
R00143;M8655;VVFF;OP;O25OP2;0;2
R00143;M8655;PPSS;RS;014280;2;0
R00143;M8655;VVFF;AT;E32AS2;7;24
R00072;M8655;VVFF;CL;C40CA1;20;57
R00143;M8655;MNST;3A;044F06;12;9
R00063;M8655;MNST;2A;030F01;21;9
R00223;M8655;PPSS;AS;013179;22;3
R00143;M8655;PPSS;IP;017837;6;1
R00143;M8655;PPSS;AS;013257;86;2
R00143;M8655;PPSS;RS;015198;70;3
R00090;M8655;PPSS;IP;017837;20;7
R00072;M8655;MNST;1A;024F03;161;79
R00125;M8655;VVFF;FA;F43FA2;1;1
R00090;M8655;CPRE;I1;0D0113;8;16
R00143;M8655;PPSS;VD;018182;2;0
R00143;M8655;VVFF;CR;V30VF3;134;0
R00090;M8655;VVFF;FT;F43FT2;1;0
R00143;M8655;PPSS;AS;013842;438;123
R00143;M8655;VVFF;CR;Q32CS1;84;0
R00090;M8655;PPSS;RS;014280;6;0
R00143;M8655;PPSS;VD;018185;17;5
R00189;M8655;MNST;3A;044F05;2;6
R00090;M8655;PPSS;DI;0D0511;11;5
R00143;M8655;PPSS;DI;0D0194;2;0
R00223;M8655;PPSS;IP;015191;4;0
R00018;M8655;MNST;3A;042F03;32;69
R00143;M8655;VVFF;AT;E32AS3;3;0
R00143;M8655;PPSS;TS;0D0516;2;1
R00223;M8655;MNST;1A;024F03;8;3
R00143;M8655;PPSS;VD;019207;13;3
R00090;M8655;VVFF;CL;C40DA3;3;9
R00125;M8655;PPSS;DI;0D0194;3;3
R00143;M8655;VVFF;CR;Q34CR1;49;0
R00189;M8655;MNST;1A;024F03;15;2
R00090;M8655;VVFF;CL;C40DA2;2;4
R00143;M8655;PPSS;TS;0D0203;1;0
R00036;M8665;MNST;3A;040F01;13;23
R00036;M8665;MNST;3A;043F04;33;20
R00045;M8665;MNST;3A;041F02;28;18
R00018;M8665;MNST;2A;030F01;22;27
R00161;M8665;MNST;2A;035F04;30;25
R00036;M8665;MNST;1A;023F01;1;0
R00036;M8665;MNST;D2;0D0079;1;2
R00036;M8665;MNST;3A;042F03;48;65
R00116;M8665;MNST;3A;040F01;12;9
R00045;M8665;MNST;2A;034F03;824;444
R00081;M8665;MNST;2A;032F02;23;30
R00081;M8665;MNST;2A;035F04;12;7
R00214;M8665;MNST;2A;030F01;2;1
R00090;M8665;CCSS;UF;018213;1;0
R00107;M8665;MNST;2A;034F03;86;94
R00189;M8665;MNST;2A;034F03;80;98
R00072;M8665;CCSS;UF;019222;1;0
R00125;M8665;CCSS;UF;018213;1;0
R00063;M8665;MNST;1A;023F01;2;1
R00205;M8665;MNST;D1;0D0077;1;0
R00116;M8665;MNST;3A;041F02;25;25
R00107;M8665;MNST;3A;043F04;11;15
R00063;M8665;MNST;3A;043F04;5;9
R00018;M8665;MNST;3A;041F02;26;20
R00027;M8665;MNST;1A;024F02;30;12
R00081;M8665;MNST;3A;040F01;13;20
R00161;M8665;MNST;1A;023F01;7;17
R00072;M8665;CCSS;TS;0D0229;1;0
R00205;M8665;MNST;2A;035F04;14;12
R00036;M8665;MNST;2A;030F01;71;23
R00027;M8665;MNST;2A;034F03;66;81
R00161;M8665;MNST;2A;032F02;212;293
R00036;M8665;MNST;2A;032F02;55;12
R00081;M8665;MNST;2A;034F03;56;90
R00063;M8665;MNST;D1;0D0078;1;0
R00161;M8665;MNST;3A;042F03;20;33
R00036;M8665;MNST;2A;034F03;152;130
R00072;M8665;MNST;3A;044F05;59;211
R00027;M8665;MNST;D1;0D0078;1;0
R00143;M8665;MNST;3A;041F02;10;9
R00143;M8665;MNST;2A;035F04;10;8
R00072;M8665;CCSS;TS;0D0528;1;0
R00081;M8665;MNST;1A;023F01;2;4
R00027;M8665;MNST;3A;042F03;47;38
R00143;M8665;MNST;D2;0D0079;1;1
R00125;M8665;MNST;2A;035F04;8;8
R00072;M8665;MNST;3A;043F04;149;326
R00072;M8665;MNST;3A;042F03;82;115
R00143;M8665;MNST;2A;032F02;41;43
R00143;M8665;MNST;3A;042F03;22;23
R00018;M8665;MNST;2A;032F02;46;46
R00125;M8665;MNST;3A;041F02;5;3
R00143;M8665;MNST;1A;023F01;4;5
R00161;M8665;MNST;3A;043F04;73;123
R00018;M8665;MNST;2A;035F04;23;15
R00072;M8665;MNST;2A;035F04;132;116
R00143;M8665;MNST;D1;0D0078;0;1
R00072;M8665;CCSS;TS;0D0232;1;0
R00116;M8665;MNST;2A;034F03;24;24
R00116;M8665;MNST;2A;035F04;3;0
R00081;M8665;MNST;2A;030F01;18;34
R00045;M8665;MNST;3A;044F05;37;124
R00189;M8665;MNST;3A;041F02;11;3
R00189;M8665;MNST;3A;044F05;5;26
R00036;M8665;CCSS;UF;019222;1;0
R00189;M8665;MNST;1A;024F02;0;1
R00090;M8665;MNST;1A;024F02;14;11
R00081;M8665;MNST;D2;0D0079;1;2
R00214;M8665;MNST;3A;040F01;0;1
R00027;M8665;MNST;3A;043F04;17;20
R00125;M8665;MNST;3A;044F05;7;16
R00116;M8665;MNST;D1;0D0077;1;0
R00072;M8665;CCSS;UF;018226;2;1
R00018;M8665;MNST;D2;0D0079;1;2
R00018;M8665;MNST;3A;042F03;34;30
R00090;M8665;CCSS;RS;014211;2;0
R00107;M8665;MNST;3A;041F02;2;4
R00116;M8665;MNST;3A;042F03;45;12
R00090;M8665;MNST;2A;034F03;111;211
R00072;M8665;CCSS;UF;018213;5;0
R00063;M8665;MNST;D2;0D0079;2;1
R00036;M8665;MNST;3A;041F02;20;20
R00027;M8665;MNST;3A;040F01;14;6
R00027;M8665;MNST;2A;032F02;28;31
R00189;M8665;MNST;3A;042F03;29;22
R00072;M8665;CCSS;RS;014211;7;0
R00072;M8665;MNST;3A;040F01;67;116
R00161;M8665;CCSS;UF;018213;1;0
R00161;M8665;MNST;D2;0D0079;5;6
R00072;M8665;MNST;2A;034F03;655;1019
R00189;M8665;MNST;3A;040F01;12;12
R00027;M8665;MNST;3A;044F05;14;20
R00116;M8665;MNST;1A;023F01;1;0
R00125;M8665;MNST;2A;030F01;29;86
R00125;M8665;MNST;2A;032F02;36;51
R00214;M8665;MNST;3A;043F04;0;1
R00018;M8665;MNST;3A;043F04;20;31
R00090;M8665;MNST;D1;0D0078;0;1
R00027;M8665;MNST;2A;030F01;43;42
R00063;M8665;MNST;3A;042F03;4;12
R00107;M8665;MNST;D1;0D0078;0;1
R00063;M8665;MNST;3A;040F01;13;14
R00107;M8665;MNST;1A;024F02;7;3
R00125;M8665;MNST;D2;0D0079;1;3
R00090;M8665;MNST;3A;042F03;12;16
R00018;M8665;MNST;D1;0D0078;1;0
R00027;M8665;MNST;D2;0D0079;2;1
R00116;M8665;MNST;3A;043F04;16;15
R00090;M8665;CCSS;PP;013231;1;0
R00081;M8665;MNST;3A;041F02;5;3
R00189;M8665;MNST;2A;032F02;31;31
R00116;M8665;MNST;2A;030F01;5;3
R00090;M8665;MNST;1A;023F01;3;3
R00116;M8665;MNST;2A;032F02;7;4
R00090;M8665;MNST;3A;043F04;16;41
R00161;M8665;MNST;1A;024F02;26;38
R00134;M8665;MNST;3A;041F02;12;13
R00125;M8665;MNST;1A;023F01;3;4
R00063;M8665;MNST;2A;032F02;13;27
R00205;M8665;MNST;1A;024F02;7;7
R00090;M8665;MNST;D2;0D0079;4;4
R00090;M8665;MNST;3A;041F02;4;10
R00036;M8665;MNST;1A;024F02;49;21
R00125;M8665;MNST;D1;0D0077;1;0
R00063;M8665;MNST;2A;030F01;15;45
R00045;M8665;MNST;3A;042F03;59;77
R00205;M8665;MNST;3A;044F05;9;23
R00045;M8665;MNST;D2;0D0079;3;4
R00081;M8665;MNST;3A;044F05;4;11
R00116;M8665;MNST;3A;044F05;3;12
R00090;M8665;CCSS;RS;015212;1;0
R00116;M8665;MNST;1A;024F02;1;4
R00072;M8665;CCSS;IP;016224;3;0
R00072;M8665;MNST;3A;041F02;47;38
R00125;M8665;MNST;1A;024F02;8;6
R00072;M8665;CCSS;IP;017237;3;0
R00161;M8665;MNST;3A;041F02;11;6
R00018;M8665;MNST;1A;023F01;1;2
R00018;M8665;MNST;2A;034F03;50;60
R00107;M8665;MNST;2A;035F04;8;5
R00045;M8665;MNST;1A;023F01;6;6
R00125;M8665;MNST;3A;040F01;23;57
R00161;M8665;MNST;3A;044F05;22;53
R00116;M8665;MNST;D2;0D0079;2;1
R00036;M8665;MNST;3A;044F05;20;45
R00125;M8665;MNST;2A;034F03;99;152
R00189;M8665;MNST;D2;0D0079;4;1
R00072;M8665;MNST;D1;0D0CDP;0;1
R00072;M8665;CCSS;RS;015839;1;0
R00125;M8665;MNST;3A;042F03;4;14
R00189;M8665;MNST;2A;030F01;17;34
R00090;M8665;MNST;2A;030F01;60;104
R00018;M8665;MNST;3A;044F05;25;46
R00125;M8665;MNST;3A;043F04;10;30
R00090;M8665;MNST;3A;040F01;26;45
R00090;M8665;MNST;2A;032F02;27;68
R00045;M8665;MNST;2A;035F04;81;42
R00205;M8665;MNST;D2;0D0079;4;3
R00189;M8665;MNST;1A;023F01;13;13
R00054;M8665;MNST;2A;035F04;7;17
R00134;M8665;MNST;2A;034F03;118;100
R00072;M8665;CCSS;PP;013231;2;0
R00036;M8665;MNST;D1;0D0077;1;0
R00072;M8665;CCSS;DI;0D0218;1;0
R00045;M8665;MNST;2A;032F02;352;167
R00134;M8665;CCSS;UF;018213;0;1
R00205;M8665;MNST;2A;034F03;122;171
R00134;M8665;MNST;3A;040F01;20;24
R00027;M8665;MNST;3A;041F02;25;23
R00054;M8665;MNST;D1;0D0077;0;1
R00214;M8665;MNST;3A;041F02;1;1
R00072;M8665;CCSS;PP;013210;4;0
R00072;M8665;CCSS;IP;017836;8;0
R00152;M8665;MNST;3A;041F02;1;2
R00161;M8665;MNST;2A;030F01;105;245
R00081;M8665;CCSS;UF;018213;1;0
R00072;M8665;MNST;1A;023F01;31;23
R00143;M8665;CCSS;UF;018213;1;0
R00063;M8665;MNST;3A;041F02;4;9
R00081;M8665;MNST;D2;0D0080;1;0
R00205;M8665;MNST;3A;041F02;9;5
R00152;M8665;MNST;3A;044F05;1;9
R00081;M8665;MNST;3A;042F03;12;17
R00063;M8665;MNST;D2;0D0080;1;0
R00072;M8665;CCSS;PP;013842;3;0
R00054;M8665;CCSS;UF;018213;1;0
R00036;M8665;MNST;2A;035F04;31;16
R00214;M8665;MNST;2A;034F03;2;3
R00072;M8665;MNST;2A;032F02;363;359
R00152;M8665;MNST;1A;023F01;4;0
R00045;M8665;MNST;1A;024F02;127;40
R00134;M8665;MNST;D2;0D0079;2;2
R00072;M8665;MNST;2A;030F01;305;398
R00072;M8665;CCSS;DI;0D0220;1;0
R00054;M8665;MNST;2A;032F02;45;58
R00081;M8665;MNST;D1;0D0078;1;0
R00045;M8665;CCSS;UF;018213;1;0
R00134;M8665;MNST;2A;032F02;82;38
R00134;M8665;MNST;3A;042F03;19;36
R00134;M8665;MNST;1A;023F01;12;8
R00134;M8665;MNST;3A;043F04;23;41
R00152;M8665;MNST;2A;030F01;33;7
R00134;M8665;MNST;2A;030F01;49;24
R00027;M8665;MNST;2A;035F04;8;4
R00054;M8665;MNST;3A;043F04;22;55
R00205;M8665;CCSS;UF;019222;1;0
R00143;M8665;MNST;2A;034F03;74;114
R00072;M8665;CCSS;IP;017837;1;0
R00205;M8665;MNST;2A;030F01;53;109
R00063;M8665;MNST;3A;044F05;5;11
R00152;M8665;MNST;1A;024F02;10;5
R00054;M8665;MNST;3A;042F03;15;16
R00045;M8665;CCSS;PP;013231;1;0
R00205;M8665;MNST;1A;023F01;5;8
R00072;M8665;MNST;D1;0D0078;3;2
R00152;M8665;MNST;D2;0D0079;1;0
R00054;M8665;MNST;1A;023F01;6;11
R00161;M8665;MNST;2A;034F03;255;516
R00063;M8665;MNST;2A;035F04;10;4
R00152;M8665;MNST;3A;040F01;4;5
R00134;M8665;MNST;3A;044F05;15;67
R00189;M8665;MNST;3A;043F04;17;27
R00072;M8665;MNST;1A;024F02;90;73
R00072;M8665;MNST;D1;0D0077;2;2
R00072;M8665;MNST;D2;0D0080;3;3
R00152;M8665;MNST;2A;032F02;34;8
R00143;M8665;MNST;3A;043F04;13;24
R00107;M8665;MNST;3A;042F03;5;9
R00107;M8665;MNST;1A;023F01;2;4
R00027;M8665;MNST;1A;023F01;5;1
R00205;M8665;MNST;3A;042F03;11;12
R00063;M8665;MNST;1A;024F02;4;4
R00143;M8665;CCSS;RS;014211;2;0
R00107;M8665;MNST;3A;040F01;8;15
R00063;M8665;MNST;2A;034F03;32;69
R00205;M8665;MNST;3A;043F04;27;48
R00081;M8665;MNST;1A;024F02;7;6
R00152;M8665;CCSS;UF;018213;1;0
R00152;M8665;MNST;2A;035F04;9;4
R00107;M8665;MNST;2A;032F02;26;60
R00054;M8665;MNST;1A;024F02;6;9
R00090;M8665;MNST;3A;044F05;8;25
R00018;M8665;MNST;3A;040F01;16;18
R00189;M8665;MNST;D1;0D0077;1;0
R00143;M8665;MNST;3A;044F05;2;27
R00143;M8665;MNST;2A;030F01;70;59
R00054;M8665;MNST;D2;0D0079;6;6
R00143;M8665;MNST;1A;024F02;40;26
R00045;M8665;MNST;D1;0D0077;1;0
R00143;M8665;MNST;3A;040F01;14;28
R00081;M8665;MNST;3A;043F04;7;17
R00072;M8665;CCSS;IP;015238;2;1
R00214;M8665;MNST;1A;024F02;1;0
R00107;M8665;MNST;D2;0D0079;1;2
R00189;M8665;MNST;2A;035F04;15;8
R00072;M8665;CCSS;IP;016MC0;1;0
R00045;M8665;CCSS;RS;014211;1;0
R00134;M8665;MNST;1A;024F02;41;17
R00205;M8665;MNST;3A;040F01;20;44
R00045;M8665;MNST;3A;040F01;40;37
R00045;M8665;CCSS;RS;015212;2;0
R00072;M8665;CCSS;RS;014230;5;0
R00152;M8665;MNST;3A;043F04;4;14
R00152;M8665;MNST;2A;034F03;55;27
R00090;M8665;MNST;2A;035F04;8;9
R00072;M8665;CCSS;PP;013216;12;0
R00054;M8665;MNST;2A;034F03;77;185
R00161;M8665;MNST;3A;040F01;35;50
R00107;M8665;MNST;3A;044F05;4;15
R00214;M8665;MNST;2A;035F04;0;2
R00054;M8665;MNST;3A;040F01;31;54
R00054;M8665;MNST;3A;044F05;6;27
R00214;M8665;MNST;3A;042F03;1;1
R00214;M8665;MNST;2A;032F02;2;1
R00054;M8665;MNST;2A;030F01;62;101
R00134;M8665;MNST;2A;035F04;22;24
R00152;M8665;MNST;3A;042F03;6;4
R00045;M8665;MNST;2A;030F01;353;122
R00054;M8665;MNST;3A;041F02;9;14
R00107;M8665;MNST;2A;030F01;17;32
R00161;M8665;MNST;D1;0D0078;0;1
R00045;M8665;MNST;3A;043F04;116;109
R00018;M8665;MNST;1A;024F02;8;8
R00205;M8665;MNST;2A;032F02;43;47
R00072;M8665;MNST;D2;0D0079;28;43
R00143;M8668;MNST;2A;035F06;0;1
R00063;M8668;MNST;3A;044F06;0;1
R00143;M8668;MNST;3A;043F04;13;8
R00125;M8668;GGFF;TS;0D0525;1;0
R00090;M8668;GGFF;IP;015238;494;162
R00161;M8668;GGFF;TS;0D0526;1;0
R00143;M8668;MNST;1A;024F02;0;1
R00045;M8668;GGFF;TS;0D0302;14;0
R00161;M8668;GGFF;UF;017225;3;1
R00125;M8668;GGFF;RS;015212;52;0
R00223;M8668;GGFF;IP;014324;18;2
R00018;M8668;GGFF;PP;013210;69;0
R00018;M8668;GGFF;PP;013236;25;0
R00134;M8668;GGFF;PP;013236;70;1
R00045;M8668;GGFF;RP;000847;0;1
R00125;M8668;GGFF;IP;015238;151;38
R00090;M8668;GGFF;IP;016224;642;0
R00045;M8668;GGFF;TS;0D0525;1;0
R00072;M8668;MNST;D2;0D0080;27;30
R00090;M8668;GGFF;IP;017237;95;0
R00143;M8668;MNST;2A;035F05;5;16
R00090;M8668;GGFF;RP;000180;90;30
R00189;M8668;MNST;3A;044F05;2;6
R00125;M8668;MNST;3A;044F05;4;5
