ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C963;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3931;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CM9053;RALN;CC;046000;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C1098;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6144;RALN;CC;046000;3;13;0;0;0;0;0;0;0;0;0;0;0;0;6;9
C1961;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM12343;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10678;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2706;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10916;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0
C357;RALN;CC;046000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C850;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
V12459;RALN;CC;046000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3006;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C7929;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1031;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5257;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9092;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C514;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4410;RALN;CC;046000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1389;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10579;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C381;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5696;RALN;CC;046000;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7413;RALN;CC;046000;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12470;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3801;RALN;CC;046000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2642;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1992;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2357;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
C1478;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C455;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C7974;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C531;RALN;CC;046000;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
C4174;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C8018;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10833;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
UC10798;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
C6753;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
C7348;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IP10435;RALN;CC;046000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3475;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1980;RALN;CC;046000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
C3094;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2497;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2072;RALN;CC;046000;0;2;0;0;0;0;0;0;9;0;0;0;0;0;0;0
UC12501;RALN;CC;046000;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
C7459;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3815;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3619;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6764;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5761;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C392;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C5568;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4306;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7596;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1887;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N10732;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1465;RALN;CC;046000;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
C7405;RALN;CC;046000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9848;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C630;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6099;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
R9209;RALN;CC;046000;26;30;0;0;3;1;0;0;0;0;0;0;0;0;0;1
C270;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
ES10898;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11854;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
C4516;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
ER12738;RALN;CC;046000;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0
C2388;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2674;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6433;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9124;RALN;CC;046000;2;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0
RA68;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
C3566;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12484;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C5603;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
IP12522;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
P9110;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6639;RALN;CC;046000;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
PA12745;RALN;CC;046000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C4920;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2346;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6419;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4558;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2335;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3249;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C468;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5203;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6197;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5093;RALN;CC;046000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
C4871;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3269;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC10784;RALN;CC;046000;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10514;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CM9080;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4225;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2378;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C264;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7304;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC12518;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C3373;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9105;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1022;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5113;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C7557;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4656;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
C1457;RALN;CC;046000;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0
C6217;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
PA136;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2433;RALN;CC;046000;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
UC10767;RALN;CC;046000;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
UC12337;RALN;CC;046000;0;0;0;0;1;2;0;0;0;0;1;1;0;0;0;0
C4318;RALN;CC;046000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5532;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C8301;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6365;RALN;CC;046000;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4622;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9086;RALN;CC;046000;1;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0
N8933;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2995;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12234;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0
C3489;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6291;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5434;RALN;CC;046000;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0
C5337;RALN;CC;046000;15;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3344;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
V9757;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N11880;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC9980;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7812;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9986;RALN;CC;046000;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5961;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5065;RALN;CC;046000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4932;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C594;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8117;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5040;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3573;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3030;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
UC8797;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC11802;RALN;CC;046000;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
C7158;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4441;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
P9071;RALN;CC;046000;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10149;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0
C1640;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3623;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C345;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
PA12214;RALN;CC;046000;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
C2838;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C935;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7993;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12319;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
ER10171;RALN;CC;046000;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
C3275;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5558;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5344;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1593;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C271;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4580;RALN;CC;046000;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2775;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C957;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C314;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3875;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
IP11847;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC11082;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C1264;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6489;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6720;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7868;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9193;RALN;CC;046000;20;10;0;0;5;1;0;0;0;0;0;0;0;0;0;0
C5916;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3987;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C5304;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3769;RALN;CC;046000;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0
C1657;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12764;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C3015;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C7530;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1275;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7800;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C860;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6490;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1821;RALN;CC;046000;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0
C3709;RALN;CC;046000;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC11888;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC12578;RALN;CC;046000;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
C5024;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2869;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4492;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3333;RALN;CC;046000;0;7;0;0;0;1;0;0;0;0;0;0;0;0;1;0
C5269;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C2382;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
R9813;RALN;CC;046000;1;19;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4463;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9997;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7928;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C435;RALN;CC;046000;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4664;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7382;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PA12877;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7076;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
UC10178;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1013;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC10299;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
UC10780;RALN;CC;046000;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
C789;RALN;CC;046000;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0
C1972;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
IP10785;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5640;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C1326;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C1273;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5097;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12535;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
V12587;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C4618;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
R9190;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7197;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5456;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0
C8199;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C561;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1580;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
C7504;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
N8909;RALN;CC;046000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC9890;RALN;CC;046000;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
IP10554;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12325;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7073;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1062;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5740;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1312;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7919;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7753;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C987;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
C8230;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6130;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3626;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1564;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2539;RALN;CC;046000;0;0;0;0;0;0;0;0;2;0;1;2;0;0;0;0
C6436;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1401;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C5230;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2075;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
R9201;RALN;CC;046000;2;0;0;0;0;0;0;0;27;156;0;0;0;0;1;0
C5522;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC10890;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C601;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C3793;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7068;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C3805;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1959;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7793;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9081;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
C1914;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5103;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1403;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6236;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C12759;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7079;RALN;CC;046000;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC12531;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6396;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C2512;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C5443;RALN;CC;046000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5358;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5395;RALN;CC;046000;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C504;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
P9104;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3312;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
C7368;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6296;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CS11104;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C7925;RALN;CC;046000;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
C2231;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6416;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C4111;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7666;RALN;CC;046000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2973;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
C7634;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4599;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5955;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C7186;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0
D8330;RALN;CC;046000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UC10148;RALN;CC;046000;0;0;0;0;11;7;0;0;0;0;0;0;0;0;0;0
C4922;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
R9205;RALN;CC;046000;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C3857;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
C6770;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C2578;RALN;CC;046000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C7876;RALN;CC;046000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C859;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
C702;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6632;RALN;CC;046000;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
C4891;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6637;RALN;CC;046000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2188;RALN;CC;046000;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
