ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
U9629;SSNA;SI;S18863;Z01;10;56;0,15384615384615;0,86153846153846
U9629;SSNA;DS;SD0A65;Z01;13;60;0;0
U9629;SSNA;LA;A11030;Z01;3;0;0,090909090909091;0
U9629;SSNA;SV;S16022;Z01;225;132;1,890756302521;1,109243697479
U9629;SSNA;SF;S16019;Z01;55;122;0;0
U9629;SSNA;SV;S18865;Z01;4;0;0;0
U9629;SSNA;DA;AD0032;Z01;4;4;0;0
U9629;SSNA;DP;PD0A45;Z01;2;0;2;0
U9629;SSNA;DP;PD0046;Z01;2;2;0;0
U9629;SSNA;MD;SD0N33;Z01;3;0;0;0
U9629;SSNA;SF;S14S51;Z01;0;1;0;0
U9629;SSNA;LA;A12017;Z01;11;24;0,044897959183673;0,097959183673469
U9629;SSNA;DS;SD0A15;Z01;5;0;0;0
U9629;SSNA;DS;SD0E12;Z01;0;3;0;0
U9629;SSNA;LA;A14005;Z01;37;57;0,098143236074271;0,15119363395225
U9629;SSNA;LA;A13870;Z01;0;1;0;0
U9629;SSNA;LA;A16028;Z01;33;49;0,14864864864865;0,22072072072072
U9629;SSNA;DS;SD0E39;Z01;2;3;0;0
U9629;SSNA;DS;SD0A12;Z01;2;4;0,042553191489362;0,085106382978723
U9629;SSNA;MD;SD0E33;Z01;108;75;3,2727272727273;2,2727272727273
U9629;SSNA;MD;SD0036;Z01;28;17;0,48275862068966;0,29310344827586
U9629;SSNA;MD;SD0035;Z01;341;711;0,25277983691623;0,52705707931801
U9629;SSNA;DS;SD0A41;Z01;1;13;0;0
U9629;SSNA;DS;SD0A38;Z01;0;7;0;0,1
U9629;SSNA;MD;SD0E34;Z01;73;78;0,84883720930233;0,90697674418605
U9629;SSNA;MV;SD0E73;Z01;6;0;0;0
U9629;SSNA;DS;SD0483;Z01;11;12;0;0
U9629;SSNA;MV;SD0E74;Z01;9;0;0;0
U9629;SSNA;ST;S16021;Z01;48;48;0,12;0,12
U9629;SSNA;MV;SD0A73;Z01;19;16;0,32203389830508;0,27118644067797
C943;RALN;CC;043000;Z01;2;0;0;0
C943;RALN;CB;032000;Z01;2;0;0;0
C943;RALN;CB;034000;Z01;2;0;0;0
C943;RALN;CB;0B7A00;Z01;4;2;0;0
C943;RALN;CD;099000;Z01;2;2;0;0
C943;RALN;CC;046000;Z01;4;4;0;0
C943;RALN;CC;045000;Z01;4;4;0;0
C943;RALN;CD;0D4000;Z01;2;0;0;0
C943;RALN;CC;042000;Z01;2;0;0;0
C943;RALN;CB;055000;Z01;2;0;0;0
C943;RALN;CB;038491;Z01;0;2;0;0
C3527;RALN;CB;037493;Z01;2;0;0;0
C3527;RALN;CB;036495;Z01;0;2;0;0
C3527;RALN;CD;0D5000;Z01;3;0;0;0
C3527;RALN;CB;036494;Z01;2;0;0;0
C3527;RALN;CC;046000;Z01;4;0;0;0
ES185;RALN;CD;0D5000;Z01;3;0;0;0
ES185;RALN;CC;045000;Z01;0;1;0;0
ES185;RALN;CB;037492;Z01;5;0;0;0
ES185;RALN;CD;050000;Z01;0;4;0;0
ES185;RALN;CC;0C1000;Z01;1;0;0;0
C5698;RALN;CB;036495;Z01;1;0;0;0
C5698;RALN;CC;046000;Z01;0;3;0;0
C5698;RALN;CC;043000;Z01;0;3;0;0
C5698;RALN;CD;0D1000;Z01;1;1;0;0
C5698;RALN;CD;050000;Z01;0;4;0;0
C5698;RALN;CD;0D5000;Z01;1;0;0;0
C5698;RALN;CD;049000;Z01;0;1;0;0
C5698;RALN;CD;099000;Z01;6;0;0;0
C5698;RALN;CD;0D4000;Z01;3;0;0;0
C3685;PRBZ;CB;000723;Z01;7;1;0;0
C3685;PRBZ;CD;000719;Z01;11;0;0;0
C3685;PRBZ;CC;000721;Z01;4;34;0;0
IC10967;PRTN;CC;056000;Z01;7;8;0;0
IC10967;PRTN;DI;0D0164;Z01;0;6;0;0
UC12601;RALN;CC;042000;Z01;0;1;0;0
UC12601;RALN;DI;0D0165;Z01;2;0;0;0
UC12601;RALN;CC;043000;Z01;0;3;0;3
Q9138;UNIV;CD;0D6000;Z01;23;27;0;0
Q9138;UNIV;CC;045000;Z01;38;62;0;0
Q9138;UNIV;CC;0C7000;Z01;0;2;0;0
Q9138;UNIV;CD;049000;Z01;8;52;0;0
Q9138;UNIV;CD;051000;Z01;11;12;0;0
Q9138;UNIV;CB;038000;Z01;1;8;0;0
Q9138;UNIV;CE;059000;Z01;2;7;0;0
Q9138;UNIV;CB;036000;Z01;5;1;0;0
Q9138;UNIV;CE;062000;Z01;0;3;0;0
Q9138;UNIV;CD;052000;Z01;5;16;0;0
Q9138;UNIV;CC;040000;Z01;1;0;0;0
Q9138;UNIV;CC;043000;Z01;26;14;0;0
Q9138;UNIV;CD;048000;Z01;18;46;0;0
Q9138;UNIV;CC;042000;Z01;13;11;1,3;1,1
Q9138;UNIV;CC;097000;Z01;11;36;0;0
Q9138;UNIV;CC;046000;Z01;0;1;0;0,33333333333333
C7197;RALN;CC;045000;Z01;3;1;0;0
C7197;RALN;CC;0C1000;Z01;0;2;0;0
C7197;RALN;CD;0D1000;Z01;2;0;0;0
C7197;RALN;CD;050000;Z01;1;0;0;0
C7197;RALN;CC;043000;Z01;0;2;0;0
C7197;RALN;CD;0D4000;Z01;0;15;0;0
C7197;RALN;CC;046000;Z01;0;1;0;0,5
C6836;REFR;CD;049000;Z01;0;3;0;0
C6836;REFR;CC;042000;Z01;0;1;0;0
C4893;RALN;CD;099000;Z01;0;5;0;5
C4893;RALN;CC;0C1000;Z01;1;26;0;0
C4893;RALN;CB;037493;Z01;0;5;0;2,5
C4893;RALN;CD;049000;Z01;3;0;0;0
C4893;RALN;CD;050000;Z01;0;2;0;0
C4893;RALN;SP;0D0I95;Z01;2;0;0;0
C4893;RALN;CB;038490;Z01;0;6;0;2
C4893;RALN;CC;045000;Z01;0;9;0;0
C4893;RALN;CB;037492;Z01;1;0;0,5;0
C4893;RALN;CD;0D1000;Z01;2;4;0;0
C4893;RALN;CC;046000;Z01;1;2;0,33333333333333;0,66666666666667
C4893;RALN;CC;042000;Z01;0;9;0;0
C5617;RALN;FP;0D0102;Z01;0;20;0;0
C3871;RALN;CC;046000;Z01;6;13;0;0
C3871;RALN;CD;0D4000;Z01;11;12;0;0
C3871;RALN;CD;0D1000;Z01;0;7;0;0
C3871;RALN;CC;0C1000;Z01;0;6;0;0
C1621;RALN;CD;050000;Z01;2;0;0;0
C1621;RALN;CD;099000;Z01;0;4;0;0
C1621;RALN;CC;046000;Z01;0;7;0;0
C1621;RALN;CB;054000;Z01;0;1;0;0
C1621;RALN;CB;034000;Z01;3;7;0;0
C1621;RALN;CB;032000;Z01;8;15;0;0
C1621;RALN;CB;036495;Z01;3;0;0;0
C1621;RALN;CD;049000;Z01;0;1;0;0
C2774;RALN;CD;0D5000;Z01;0;9;0;0
C5794;RALN;CC;046000;Z01;0;3;0;0
C5794;RALN;CD;050000;Z01;3;0;0;0
C5794;RALN;CD;0D5000;Z01;2;2;0;0
C5794;RALN;CB;055000;Z01;0;5;0;0
C5794;RALN;CD;0D1000;Z01;0;6;0;0
C5794;RALN;CC;045000;Z01;1;0;0;0
C5794;RALN;CD;049000;Z01;0;6;0;0
C5794;RALN;CC;043000;Z01;1;1;0;0
P9120;RALN;CD;099000;Z01;54;32;5,4;3,2
P9120;RALN;CC;045000;Z01;4;31;0;0
P9120;RALN;CD;0D4000;Z01;0;26;0;2,8888888888889
P9120;RALN;CD;0D5000;Z01;16;43;0,8;2,15
P9120;RALN;CC;042000;Z01;8;22;0;0
P9120;RALN;CC;046000;Z01;29;60;0,82857142857143;1,7142857142857
P9120;RALN;CB;037492;Z01;1;12;0;0
P9120;RALN;CB;037493;Z01;0;3;0;0
P9120;RALN;CB;054000;Z01;0;3;0;0
P9120;RALN;CC;043000;Z01;11;48;0,61111111111111;2,6666666666667
P9120;RALN;CB;038490;Z01;0;3;0;0
P9120;RALN;CC;0C1000;Z01;0;4;0;0
P9120;RALN;CB;0B7A00;Z01;0;7;0;0
P9120;RALN;CD;049000;Z01;30;18;1,0714285714286;0,64285714285714
P9120;RALN;CD;0D1000;Z01;29;23;0;0
P9120;RALN;CB;036495;Z01;0;9;0;0
P9120;RALN;CD;050000;Z01;19;26;0;0
P9120;RALN;CA;0A1000;Z01;0;3;0;0
P9120;RALN;CB;036494;Z01;1;3;0;0
P9031;RALN;CC;046000;Z01;1;3;0;0
P9031;RALN;CD;049000;Z01;12;0;3;0
P9031;RALN;CB;037492;Z01;4;0;0;0
P9031;RALN;CB;0B7A00;Z01;1;0;0;0
P9031;RALN;CD;099000;Z01;0;10;0;2
P9031;RALN;CB;038490;Z01;2;0;0;0
P9031;RALN;CC;042000;Z01;4;2;0,57142857142857;0,28571428571429
P9031;RALN;CD;0D1000;Z01;2;0;0;0
P9031;RALN;CD;050000;Z01;1;1;0;0
P9031;RALN;CC;0C1000;Z01;6;0;0;0
C5290;RALN;CC;045000;Z01;0;2;0;0
IP10696;RALN;CB;037493;Z01;0;2;0;0
IP10696;RALN;CB;054000;Z01;3;17;0,2;1,1333333333333
IP10696;RALN;CD;049000;Z01;0;2;0;0
IP10696;RALN;CB;032000;Z01;6;46;0;0
IP10696;RALN;CC;042000;Z01;0;7;0;0
IP10696;RALN;CB;036495;Z01;0;1;0;0
IP10696;RALN;CD;0D7000;Z01;0;2;0;0
D8381;EN60;LI;0000ND;Z01;37;38;2,0555555555556;2,1111111111111
LS12138;LS13;LI;0000ND;Z01;2;4;0;0
RS9203;RESA;CB;037000;Z01;1;10;0,045454545454545;0,45454545454545
RS9203;RESA;CD;050000;Z01;382;402;2,5637583892617;2,6979865771812
RS9203;RESA;CC;040000;Z01;3;5;0,15789473684211;0,26315789473684
RS9203;RESA;CC;043581;Z01;6;12;0;0
RS9203;RESA;CB;038000;Z01;5;1;0,71428571428571;0,14285714285714
RS9203;RESA;CC;042192;Z01;10;2;0;0
RS9203;RESA;CA;0A5FOR;Z01;17;36;0,425;0,9
RS9203;RESA;CA;028842;Z01;0;1;0;0
RS9203;RESA;CA;027259;Z01;33;23;0,32038834951456;0,22330097087379
RS9203;RESA;CD;048000;Z01;43;124;0,25748502994012;0,74251497005988
RS9203;RESA;CC;046580;Z01;9;9;0;0
RS9203;RESA;DI;0D0164;Z01;9;33;0,19565217391304;0,71739130434783
RS9203;RESA;DI;0D0I97;Z01;12;5;0;0
RS9203;RESA;CD;049000;Z01;163;87;2,1733333333333;1,16
RS9203;RESA;CD;0D6000;Z01;19;5;1,7272727272727;0,45454545454545
RS9203;RESA;CD;052000;Z01;120;240;0,75471698113208;1,5094339622642
RS9203;RESA;CD;051000;Z01;21;47;0,84;1,88
RS9203;RESA;CA;025181;Z01;0;4;0;0,22222222222222
RS9203;RESA;PC;000061;Z01;4;2;0,33333333333333;0,16666666666667
RS9203;RESA;CB;032000;Z01;1;2;0,071428571428571;0,14285714285714
RS9203;RESA;CB;034000;Z01;2;8;0,22222222222222;0,88888888888889
RS9203;RESA;CB;037FOR;Z01;21;7;1,9090909090909;0,63636363636364
RS9203;RESA;CB;034268;Z01;10;0;1,4285714285714;0
RS9203;RESA;CC;045580;Z01;4;0;0;0
RS9203;RESA;CC;043000;Z01;70;368;0,22508038585209;1,1832797427653
RS9203;RESA;CC;042000;Z01;1;2;0,125;0,25
RS9203;RESA;CB;030000;Z01;1;3;0,047619047619048;0,14285714285714
RS9203;RESA;CB;032192;Z01;0;2;0;0
RS9203;RESA;CA;028000;Z01;2;1;0,22222222222222;0,11111111111111
RS9203;RESA;CC;046000;Z01;144;149;1,6;1,6555555555556
RS9203;RESA;CC;045000;Z01;39;42;3,25;3,5
RS9203;RESA;CB;036000;Z01;4;86;0,020833333333333;0,44791666666667
AA11101;SSNA;LA;A16028;Z01;0;3;0;0,33333333333333
AA11101;SSNA;DS;SD0A12;Z01;0;1;0;0
AA11101;SSNA;LA;A13870;Z01;1;0;0;0
AA11101;SSNA;MD;SD0036;Z01;3;0;0;0
AA11101;SSNA;MD;SD0E33;Z01;12;0;0;0
AA11101;SSNA;MD;SD0035;Z01;65;24;0;0
AA11101;SSNA;LA;A14005;Z01;21;0;0;0
AA11101;SSNA;MO;SD0E49;Z01;3;0;0;0
AA11101;SSNA;DA;AD0A31;Z01;0;3;0;0
AA11101;SSNA;DS;SD0064;Z01;0;1;0;0
AA11101;SSNA;SI;S16020;Z01;0;1;0;0
AA11101;SSNA;DS;SD0A65;Z01;0;3;0;0
C7798;RALN;DF;0D0095;Z01;3;0;0;0
C7798;RALN;CC;046000;Z01;0;4;0;0
C7798;RALN;CC;042000;Z01;2;0;0;0
C7798;RALN;CD;050000;Z01;0;1;0;0
C6464;RALN;CD;049000;Z01;1;0;0;0
C5987;RALN;CD;0D4000;Z01;0;3;0;0
C5987;RALN;CC;043000;Z01;0;2;0;0
IP10625;RALN;CB;055000;Z01;34;98;0;0
IP10625;RALN;CC;043000;Z01;0;1;0;0
IP10625;RALN;CB;038490;Z01;0;5;0;0
IP10625;RALN;CD;050000;Z01;6;8;3;4
IP10625;RALN;CD;049000;Z01;3;20;1,5;10
IP10625;RALN;CB;0B7A00;Z01;0;1;0;0
IP10625;RALN;DG;0D0097;Z01;0;3;0;0
IP10625;RALN;CA;0A5000;Z01;0;1;0;0
IP10625;RALN;CD;0D1000;Z01;9;42;0,75;3,5
IP10625;RALN;CC;042000;Z01;0;1;0;0
IP10625;RALN;CD;0D5000;Z01;4;7;1;1,75
IP10625;RALN;CB;037492;Z01;0;13;0;0
IP10625;RALN;CB;036494;Z01;0;5;0;0
IP10625;RALN;CC;0C1000;Z01;8;51;0;0
C2288;PRBZ;FP;0D0485;Z01;0;10;0;0
C2288;PRBZ;CC;000721;Z01;18;14;0;0
C2288;PRBZ;CB;000723;Z01;0;2;0;0
C2288;PRBZ;CD;000718;Z01;0;3;0;0
C2288;PRBZ;CB;000725;Z01;6;0;0;0
C2288;PRBZ;CB;000726;Z01;1;0;0;0
C2543;RALN;CC;045000;Z01;5;0;0;0
C2543;RALN;CC;0C1000;Z01;0;1;0;0
C2738;RALN;CB;055000;Z01;1;0;0;0
C2738;RALN;CD;049000;Z01;0;1;0;0
C2738;RALN;CC;045000;Z01;0;2;0;0
C2738;RALN;CD;099000;Z01;0;1;0;0
C2738;RALN;CC;042000;Z01;4;0;0;0
C2738;RALN;CD;050000;Z01;0;2;0;0
C2738;RALN;CB;036495;Z01;1;0;0;0
C5218;PRBZ;FP;0D0485;Z01;15;0;0;0
C5218;PRBZ;CB;000723;Z01;8;3;0;0
C5218;PRBZ;CC;000721;Z01;3;5;0;0
C5218;PRBZ;CA;000727;Z01;4;0;0;0
C5218;PRBZ;CB;000725;Z01;8;0;0;0
C5218;PRBZ;CB;000726;Z01;2;0;0;0
C5218;PRBZ;CA;000729;Z01;0;2;0;0
C1204;REFR;CD;052000;Z01;0;3;0;3
C1204;REFR;CB;0B8000;Z01;5;1;5;1
C1204;REFR;XB;0PL904;Z01;2;0;0;0
C1204;REFR;CC;043000;Z01;0;13;0;4,3333333333333
C1204;REFR;CC;040000;Z01;0;3;0;3
C1204;REFR;CB;034000;Z01;10;0;0;0
C1204;REFR;CB;032000;Z01;5;0;0;0
C1204;REFR;CC;042000;Z01;0;9;0;4,5
C1204;REFR;CC;046000;Z01;1;7;0;0
C1204;REFR;CC;045000;Z01;0;3;0;0
C1204;REFR;CD;049000;Z01;0;11;0;0
C1204;REFR;CD;050000;Z01;0;12;0;6
C1204;REFR;CC;097000;Z01;3;0;0;0
C1204;REFR;FP;0D0103;Z01;0;5;0;5
AA8581;CNEL;AC;042000;Z01;6;20;0,75;2,5
AA8581;CNEL;AC;043000;Z01;5;0;1,25;0
AA8581;CNEL;D1;0D0077;Z01;15;0;0;0
AA8581;CNEL;AB;030000;Z01;0;1;0;1
AA8581;CNEL;AC;046000;Z01;2;0;0;0
AA8581;CNEL;AB;032000;Z01;18;0;0;0
AA8581;CNEL;AB;034000;Z01;3;0;0;0
C1308;PRTN;CA;053000;Z01;2;0;0;0
C1308;PRTN;CB;0BE000;Z01;2;1;0;0
C1308;PRTN;CB;054000;Z01;4;0;0;0
C1308;PRTN;CC;0CE000;Z01;5;2;0;0
C1308;PRTN;CC;056000;Z01;4;5;0,44444444444444;0,55555555555556
C12483;PRTN;CC;0CE000;Z01;5;0;0;0
C12483;PRTN;FP;0D0S4C;Z01;0;1;0;0
C12483;PRTN;CB;0BE000;Z01;0;5;0;0
C12483;PRTN;CB;054000;Z01;2;0;0;0
J8637;SSNA;SI;S18863;Z01;2;0;0,33333333333333;0
J8637;SSNA;DA;AD0S31;Z01;0;3;0;0
J8637;SSNA;DS;SD0A65;Z01;1;1;0;0
J8637;SSNA;MD;SD0E34;Z01;22;48;0;0
J8637;SSNA;DS;SD0A38;Z01;1;7;0;0
J8637;SSNA;DS;SD0A12;Z01;8;48;0;0
J8637;SSNA;DS;SD0483;Z01;0;1;0;0
J8637;SSNA;MD;SD0036;Z01;0;26;0;0
J8637;SSNA;SI;S14056;Z01;0;365;0;0
J8637;SSNA;MD;SD0035;Z01;42;77;1;1,8333333333333
J8637;SSNA;DT;TD0S01;Z01;365;0;0;0
J8637;SSNA;DS;SD0E39;Z01;0;11;0;0
J8637;SSNA;DS;SD0E12;Z01;0;12;0;0
J8637;SSNA;MD;SD0E33;Z01;97;0;0;0
J8637;SSNA;DS;SD0E13;Z01;0;12;0;0
J8637;SSNA;SI;S16020;Z01;1;0;0,0071942446043165;0
J8637;SSNA;DS;SD0A15;Z01;0;1;0;0
C1504;RALN;DI;0D0165;Z01;1;0;0;0
C1504;RALN;CA;027000;Z01;2;0;0;0
C1504;RALN;CB;032000;Z01;0;3;0;0
C1504;RALN;CD;0D5000;Z01;5;9;0;0
C1504;RALN;CC;043000;Z01;4;2;0;0
C1504;RALN;CD;0D4000;Z01;2;6;0;0
C1504;RALN;CD;050000;Z01;6;3;0;0
C1504;RALN;CB;054000;Z01;0;2;0;0
C1504;RALN;CC;042000;Z01;7;12;0;0
C1504;RALN;CC;046000;Z01;15;18;0;0
C1504;RALN;CD;049000;Z01;0;9;0;0
C1504;RALN;CD;099000;Z01;11;16;0;0
C1504;RALN;CB;036495;Z01;3;0;0;0
C1504;RALN;CC;045000;Z01;13;23;0;0
C1504;RALN;CB;037493;Z01;1;2;0;0
C1504;RALN;CB;0B7A00;Z01;5;0;0;0
C1504;RALN;CD;0D1000;Z01;0;3;0;0
C1504;RALN;FP;0D0102;Z01;3;0;0;0
C1504;RALN;CB;034000;Z01;1;3;0;0
C1504;RALN;CB;036494;Z01;0;3;0;0
C1504;RALN;CC;0C1000;Z01;14;11;7;5,5
C1504;RALN;CB;0B7000;Z01;3;0;0;0
C4712;RALN;CC;0C1000;Z01;121;61;0;0
C4712;RALN;CB;055000;Z01;1;17;0;0
C4712;RALN;CC;045000;Z01;56;65;0,61538461538462;0,71428571428571
C4712;RALN;FP;0D0102;Z01;5;0;0;0
C4712;RALN;CB;037492;Z01;0;2;0;0
C4712;RALN;CB;036495;Z01;0;1;0;0
C4712;RALN;SP;0D0I95;Z01;3;7;0;0
C4712;RALN;CD;0D4000;Z01;76;141;0;0
C4712;RALN;CC;042000;Z01;101;96;1,3466666666667;1,28
C4712;RALN;CD;099000;Z01;4;9;0;0
C4712;RALN;CC;046000;Z01;12;37;0;0
C4712;RALN;CB;034000;Z01;0;2;0;0
C4712;RALN;CB;036494;Z01;1;29;0;0
C4712;RALN;CD;050000;Z01;48;44;1,7777777777778;1,6296296296296
C4712;RALN;CB;0B7A00;Z01;0;6;0;0
C4712;RALN;CD;049000;Z01;19;100;0;0
