ISTITUZIONE;CONTRATTO;CATEGORIA_PARTENZA;QUALIFICA_PARTENZA;CATEGORIA_ARRIVO;QUALIFICA_ARRIVO;TIPO_PASSAGGIO;NUMERO_PASSAGGI
C3466;RALN;CA;027000;CA;028000;O;1
C3466;RALN;CC;0C1000;CC;042000;O;2
C2519;RALN;CB;034000;CB;036494;O;1
C3294;PRBZ;CC;000722;CC;000721;O;1
C3294;PRBZ;CB;000723;CC;000721;V;1
C7921;RALN;CC;042000;CC;043000;O;1
C7921;RALN;CB;055000;CD;0D1000;V;1
C2415;RALN;CD;0D1000;CD;049000;O;1
C2415;RALN;CC;045000;CC;046000;O;1
C210;RALN;CB;034000;CB;036495;O;1
C210;RALN;CB;038490;CC;0C1000;V;1
C210;RALN;CC;0C1000;CC;042000;O;1
C210;RALN;CC;043000;CC;045000;O;3
C210;RALN;CC;045000;CC;046000;O;3
C210;RALN;CB;038490;CB;0B7A00;O;3
C210;RALN;CD;0D5000;CD;099000;O;1
U9508;SSNA;DS;SD0A38;DS;SD0E38;O;2
U9508;SSNA;LT;T14S59;LA;A14005;V;1
U9508;SSNA;ST;S16021;ST;S18864;O;1
U9508;SSNA;MD;SD0035;MD;SD0E34;O;12
U9508;SSNA;LT;T11008;LA;A11030;V;8
U9508;SSNA;DS;SD0E12;DS;SD0A12;O;3
U9508;SSNA;MD;SD0036;MD;SD0N34;O;2
U9508;SSNA;DS;SD0E38;DS;SD0A38;O;4
U9508;SSNA;DS;SD0E65;DS;SD0A65;O;2
U9508;SSNA;MD;SD0035;MD;SD0E33;O;2
U9508;SSNA;MD;SD0035;MD;SD0036;O;4
U9508;SSNA;DS;SD0A65;DS;SD0E65;O;1
U9508;SSNA;DT;TD0S67;DT;TD0A67;O;1
P9037;RALN;CB;055000;CB;036494;O;2
P9037;RALN;CD;0D5000;CD;099000;O;3
P9037;RALN;CD;050000;CD;0D4000;O;2
P9037;RALN;CB;054000;CB;032000;O;4
P9037;RALN;CD;0D1000;CD;049000;O;2
P9037;RALN;CB;037492;CB;038490;O;1
P9037;RALN;CC;045000;CC;046000;O;5
P9037;RALN;CA;028000;CA;0A5000;O;1
P9037;RALN;CB;034000;CB;036495;O;4
P9037;RALN;CD;0D4000;CD;0D5000;O;3
P9037;RALN;CB;032000;CB;034000;O;1
P9037;RALN;CC;0C1000;CC;042000;O;3
P9037;RALN;CB;038490;CB;0B7A00;O;2
P9037;RALN;CB;036495;CB;037493;O;2
P9037;RALN;CC;043000;CC;045000;O;2
P9037;RALN;CC;042000;CD;0D1000;V;1
P9037;RALN;CB;037493;CB;038491;O;2
P9037;RALN;CB;038491;CB;0B7000;O;2
C970;PRBZ;CD;000717;DI;0D0164;V;4
C970;PRBZ;DI;0D0164;CD;000719;V;1
C970;PRBZ;CD;000718;DI;0D0164;V;1
C970;PRBZ;CD;000718;CD;000717;O;2
C970;PRBZ;DI;0D0164;CD;000717;V;4
C970;PRBZ;CB;000723;CB;000724;O;1
C970;PRBZ;CC;000721;CD;000718;V;1
C970;PRBZ;DI;0D0164;CC;000721;V;1
C970;PRBZ;CB;000724;CB;000723;O;1
C970;PRBZ;CA;000729;CB;000725;V;1
C970;PRBZ;DI;0D0164;CD;000715;V;2
C970;PRBZ;CD;000715;DI;0D0164;V;1
C4945;RALN;CB;037493;CB;038491;O;1
C4945;RALN;CB;034000;CB;036495;O;2
C4945;RALN;CB;032000;CB;034000;O;1
C4945;RALN;CC;045000;CC;046000;O;4
C4945;RALN;CC;043000;CC;045000;O;2
C4945;RALN;CD;050000;CD;0D4000;O;1
C6988;RALN;CC;043000;CC;045000;O;1
C6988;RALN;CD;050000;CD;0D4000;O;1
C6988;RALN;CC;045000;CC;046000;O;2
C6988;RALN;CD;0D4000;CD;050000;O;1
C6988;RALN;CC;0C1000;CC;042000;O;2
C819;RALN;CD;0D1000;CD;049000;O;1
C819;RALN;CD;049000;CD;050000;O;1
C819;RALN;CC;042000;CC;043000;O;2
C819;RALN;CB;054000;CB;032000;O;1
C819;RALN;CC;043000;CC;045000;O;1
C819;RALN;CC;0C1000;CC;042000;O;6
C819;RALN;CC;045000;CC;046000;O;6
C819;RALN;CD;050000;CD;0D4000;O;2
C306;RALN;CC;0C1000;CD;0D1000;V;1
C4658;RALN;CC;043000;CD;0D1000;V;1
ER11079;SSNA;MD;SD0035;MD;SD0036;O;1
ER11079;SSNA;MD;SD0035;MD;SD0E34;O;1
ER11079;SSNA;LT;T14007;LT;T14063;O;5
C6924;RALN;CB;055000;CB;036494;O;3
C6924;RALN;CD;0D1000;CD;049000;O;1
C6924;RALN;CC;0C1000;CC;042000;O;6
C12502;RALN;CB;054000;CB;032000;O;1
C12502;RALN;CD;0D1000;CD;049000;O;1
C12502;RALN;CD;050000;CD;0D4000;O;2
C12502;RALN;CB;038490;CB;0B7A00;O;2
C7498;RALN;CD;050000;CD;0D4000;O;1
C7892;RALN;CD;050000;DI;0D0165;V;1
C7892;RALN;DI;0D0165;DI;0D0164;O;1
C4124;RALN;CD;0D5000;DI;0D0165;V;1
C747;RALN;CB;032000;CB;034000;O;9
C747;RALN;CD;049000;CD;050000;O;5
C747;RALN;CA;027000;CA;028000;O;1
C747;RALN;CA;028000;CA;0A5000;O;1
C747;RALN;CC;045000;CC;046000;O;7
C747;RALN;CD;0D5000;CD;099000;O;7
C747;RALN;CB;038491;CB;0B7000;O;2
C747;RALN;CB;054000;CB;032000;O;6
C747;RALN;CD;050000;CD;0D4000;O;4
C747;RALN;CD;0D4000;CD;0D5000;O;4
C747;RALN;CD;0D1000;CD;049000;O;18
C747;RALN;CC;0C1000;CD;0D1000;V;1
C747;RALN;CC;042000;CC;043000;O;41
C747;RALN;CB;036494;CB;037492;O;1
C747;RALN;CC;0C1000;CC;042000;O;22
C747;RALN;CB;037493;CB;038491;O;3
C747;RALN;CB;036495;CC;0C1000;V;1
C747;RALN;DI;0D0164;CD;099000;V;1
C747;RALN;CB;037493;CC;0C1000;V;1
C747;RALN;CC;043000;CD;0D1000;V;2
C747;RALN;CB;034000;CB;036495;O;3
C747;RALN;CA;025000;CA;027000;O;1
C747;RALN;CC;042000;CD;0D1000;V;1
C747;RALN;CB;036495;CB;037493;O;4
C747;RALN;CC;043000;CC;045000;O;20
C4055;RALN;CD;0D1000;CD;049000;O;1
C4055;RALN;CC;046000;CC;097000;O;1
R9193;RALN;CD;049000;CD;050000;O;15
R9193;RALN;CB;037493;CB;038491;O;1
R9193;RALN;CD;0D4000;CD;0D5000;O;1
R9193;RALN;CD;050000;CD;0D4000;O;13
R9193;RALN;CD;0D5000;CD;099000;O;4
R9193;RALN;CB;034000;CB;036495;O;1
R9193;RALN;CB;036495;CB;037493;O;1
R9193;RALN;CC;043000;CC;045000;O;17
R9193;RALN;CC;042000;CC;043000;O;9
R9193;RALN;CB;038491;CB;0B7000;O;1
C4687;RALN;CD;0D1000;CD;049000;O;1
C4687;RALN;CB;038490;CB;0B7A00;O;1
C4687;RALN;CB;055000;CB;038490;O;1
C4687;RALN;CC;0C1000;CC;042000;O;1
C4687;RALN;CB;055000;CB;037492;O;1
C6359;RALN;CC;045000;CC;046000;O;1
C6359;RALN;CD;0D5000;CD;099000;O;1
V9740;RALN;CB;037492;CB;038490;O;1
V9740;RALN;CD;099000;CD;0D7000;O;2
V9740;RALN;CD;050000;CD;0D4000;O;1
V9740;RALN;CB;0B7A00;CB;0B8000;O;4
V9740;RALN;CA;0A5000;CA;0A6000;O;1
V9740;RALN;CC;046000;CC;097000;O;17
C7331;RALN;CB;032000;CB;034000;O;4
C7331;RALN;CC;042000;CC;043000;O;3
C7331;RALN;SP;0D0I95;CD;0D1000;V;1
C3987;RALN;CD;099000;DI;0D0165;V;1
C4714;RALN;CB;038490;CC;0C1000;V;1
C4654;RALN;CC;0C1000;CC;042000;O;1
AP203;SSNA;DP;PD0606;DP;PD0A45;O;1
Q9141;PRUN;RI;0D0176;RI;0D0177;O;1
Q9141;UNIV;CC;043000;CC;046000;O;2
Q9141;PRUN;PR;0D0169;PR;0D0173;O;32
Q9141;UNIV;CD;048000;;0D0169;V;1
Q9141;PRUN;RI;0D0177;PR;0D0169;V;68
Q9141;PRUN;PR;0D0169;PR;0D0168;O;2
Q9141;PRUN;PR;0D0168;PR;0D0169;O;1
Q9141;UNIV;CC;043000;CD;048000;V;2
Q9141;UNIV;CC;0C7000;CD;048000;V;1
Q9141;UNIV;CD;049000;CD;051000;O;2
Q9141;UNIV;CC;040000;CD;048000;V;3
Q9141;UNIV;CC;045000;CC;097000;O;2
Q9141;UNIV;CD;052000;;0D0169;V;1
Q9141;PRUN;RI;0D0176;PR;0D0168;V;4
Q9141;UNIV;CC;046000;CD;048000;V;1
Q9141;PRUN;PR;0D0173;PR;0D0172;O;2
C4791;RALN;CC;0C1000;CC;042000;O;1
CS10450;RALN;CC;043000;CC;045000;O;1
CS10450;RALN;CB;036494;CB;037492;O;1
C6865;RALN;CD;099000;DI;0D0165;V;1
C5987;RALN;CB;036495;CB;037493;O;1
C5987;RALN;CD;050000;CD;0D4000;O;1
C5987;RALN;CC;042000;CC;043000;O;1
IP10625;RALN;CB;037492;CC;0C1000;V;1
IP10625;RALN;CB;055000;CC;0C1000;V;1
CM12343;RALN;CA;028000;CA;0A5000;O;1
CM12343;RALN;CD;0D1000;CD;049000;O;18
CM12343;RALN;CC;045000;CC;046000;O;14
CM12343;RALN;CB;055000;CB;036494;O;95
CM12343;RALN;CB;038490;CB;0B7A00;O;7
CM12343;RALN;CC;043000;CC;045000;O;13
CM12343;RALN;CB;038491;CB;0B7000;O;5
CM12343;RALN;CD;049000;CD;050000;O;2
CM12343;RALN;CB;054000;CB;032000;O;27
CM12343;RALN;CC;0C1000;CC;042000;O;25
CM12343;RALN;CD;050000;CD;0D4000;O;8
CM12343;RALN;CA;025000;CA;027000;O;3
CM12343;RALN;CB;036494;CB;037492;O;5
CM12343;RALN;CD;0D5000;CD;099000;O;11
CM12343;RALN;CB;037493;CB;038491;O;16
CM12343;RALN;CB;037492;CB;038490;O;37
CM12343;RALN;CB;032000;CB;034000;O;14
CM12343;RALN;CC;042000;CC;043000;O;4
CM12343;RALN;CB;036495;CB;037493;O;16
CM12343;RALN;CB;034000;CB;036495;O;15
CM12343;RALN;CD;0D4000;CD;0D5000;O;4
C4818;RALN;CC;045000;CC;046000;O;1
C3344;RALN;CC;042000;CD;0D1000;V;1
C3344;RALN;CD;0D1000;CD;049000;O;1
C3344;RALN;CB;036494;CC;0C1000;V;1
PU10574;SSNA;MO;SD0A48;MO;SD0047;O;1
PU10574;SSNA;LA;A14005;LA;A16028;O;1
PU10574;SSNA;MD;SD0N33;MD;SD0E33;O;1
PU10574;SSNA;DS;SD0E15;DS;SD0A15;O;1
PU10574;SSNA;LT;T13660;SI;S16020;V;1
PU10574;SSNA;LA;A13870;LT;T13660;V;1
PU10574;SSNA;SI;S16020;LA;A14005;V;1
PU10574;SSNA;MD;SD0035;MD;SD0036;O;6
PU10574;SSNA;MD;SD0036;MD;SD0035;O;1
C5633;RALN;CC;045000;CC;046000;O;3
C5633;RALN;CD;049000;CD;050000;O;1
C5633;RALN;CC;0C1000;CC;042000;O;1
C2256;RALN;CB;0B7A00;CB;0B7000;O;1
C5878;RALN;CD;0D1000;CD;049000;O;1
C1697;RALN;CB;038490;CB;0B7A00;O;1
C1697;RALN;CB;054000;CB;032000;O;3
C1697;RALN;CC;0C1000;CC;042000;O;13
C1697;RALN;CD;0D4000;CD;0D5000;O;3
C1697;RALN;CD;049000;CD;050000;O;1
C1697;RALN;CD;0D1000;CD;049000;O;3
C1697;RALN;CB;032000;CB;034000;O;1
C1697;RALN;CB;036495;CB;037493;O;1
C1697;RALN;CB;055000;CB;036494;O;1
C1697;RALN;CD;050000;CD;0D4000;O;1
C1697;RALN;CB;037493;CB;038491;O;2
C1697;RALN;CB;036494;CB;037492;O;1
C1697;RALN;CC;042000;CC;043000;O;5
C1697;RALN;CC;045000;CC;046000;O;4
AG10561;REFR;CD;052000;CD;0D6000;O;1
C2109;RALN;CC;045000;CC;046000;O;1
C2109;RALN;CC;0C1000;CC;042000;O;2
C2109;RALN;CD;050000;CD;0D4000;O;1
C2109;RALN;CC;043000;CC;045000;O;2
C2109;RALN;CB;055000;CB;036494;O;3
C2109;RALN;CB;036494;CB;037492;O;1
C1883;RALN;CB;036495;CB;037493;O;1
C1883;RALN;CC;042000;CC;043000;O;1
C1883;RALN;CD;0D5000;CD;099000;O;1
C5187;RALN;CB;038491;CB;0B7000;O;1
C5187;RALN;CB;032000;CB;034000;O;1
C5187;RALN;CC;042000;CC;043000;O;2
C5187;RALN;CC;045000;CC;046000;O;1
C5187;RALN;CD;049000;CD;050000;O;2
C5187;RALN;CA;025000;CA;027000;O;1
C233;RALN;CC;045000;CC;046000;O;1
C233;RALN;CB;036495;CB;037493;O;2
C7788;RALN;CB;037493;CB;038491;O;1
AP11913;SSNA;LT;T16026;LA;A16028;V;1
AP11913;SSNA;LA;A11030;LT;T11008;V;1
AP11913;SSNA;DS;SD0E15;DS;SD0E16;O;3
AP11913;SSNA;LA;A12017;LT;T12057;V;1
AP11913;SSNA;ST;S16021;LA;A16028;V;1
AP11913;SSNA;DS;SD0A15;DS;SD0E16;O;1
AP11913;SSNA;LT;T12057;LA;A12017;V;1
AP11913;SSNA;DS;SD0E41;DS;SD0E42;O;1
C2038;RALN;CC;0C1000;CC;042000;O;1
C2038;RALN;CC;042000;CC;043000;O;1
C2038;RALN;CB;037493;CB;038491;O;1
C2038;RALN;CC;045000;CC;046000;O;5
C2038;RALN;CD;049000;CD;050000;O;1
C2038;RALN;CB;034000;CB;036495;O;1
C2038;RALN;CC;043000;CC;045000;O;1
C2038;RALN;CB;038490;CB;0B7A00;O;1
C2038;RALN;CB;037492;CB;038490;O;2
C2038;RALN;CD;0D5000;CD;099000;O;1
C4655;RALN;CB;055000;CB;036494;O;1
C4655;RALN;CB;036494;CB;037492;O;2
C4655;RALN;CB;037492;CB;038490;O;1
C4655;RALN;CD;050000;CD;0D4000;O;1
C3700;RALN;CB;037492;CB;038490;O;2
C3700;RALN;CB;036494;CB;037492;O;1
C3700;RALN;CD;050000;CD;0D4000;O;1
C3700;RALN;CB;034000;CB;036495;O;1
C3700;RALN;CB;038490;CB;0B7A00;O;1
C3700;RALN;CD;0D1000;CD;049000;O;1
C5426;RALN;CB;032000;CB;034000;O;3
C5426;RALN;CC;045000;CC;046000;O;3
C5426;RALN;CB;036495;CB;037493;O;1
C5426;RALN;CD;0D4000;CD;0D5000;O;1
C5426;RALN;CD;049000;CD;050000;O;1
C5426;RALN;CC;046000;CC;097000;O;2
C5426;RALN;CB;037493;CB;038491;O;2
C3728;RALN;CD;099000;CD;0D7000;O;7
C3728;RALN;CD;050000;CD;0D4000;O;25
C3728;RALN;CB;054000;CB;032000;O;2
C3728;RALN;CB;036495;CB;037493;O;1
C3728;RALN;CB;034000;CB;036495;O;19
C3728;RALN;CB;037492;CB;038490;O;3
C3728;RALN;CB;0B7A00;CB;0B8000;O;4
C3728;RALN;CB;032000;CB;034000;O;4
C3728;RALN;CD;0D4000;CD;0D5000;O;5
C3728;RALN;CC;046000;CC;097000;O;52
C3728;RALN;CD;0D1000;CD;049000;O;20
C3728;RALN;CC;043000;CC;045000;O;42
C3728;RALN;CB;055000;CB;036494;O;7
C3728;RALN;CC;042000;CC;043000;O;30
C3728;RALN;CB;037493;CB;038491;O;4
C3728;RALN;CA;0A5000;CA;0A6000;O;3
C3728;RALN;CC;0C1000;CC;042000;O;42
C3728;RALN;CD;049000;CD;050000;O;20
C3728;RALN;CB;038491;CB;0B7000;O;4
C3728;RALN;CC;045000;CC;046000;O;9
C3728;RALN;CD;0D5000;CD;099000;O;13
C3728;RALN;CA;028000;CA;0A5000;O;3
Q9169;UNIV;CC;040000;CC;042000;O;1
Q9169;PRUN;RI;0D0177;RI;0D0176;O;1
Q9169;UNIV;CD;052000;CD;0D6000;O;13
Q9169;PRUN;PR;0D0169;PR;0D0173;O;6
Q9169;UNIV;CB;037000;CB;038000;O;8
Q9169;UNIV;CC;0C7000;CC;0C8000;O;25
Q9169;UNIV;CB;030000;CB;032000;O;1
Q9169;UNIV;CC;097000;CC;0C7000;O;74
Q9169;UNIV;CD;0D6000;CD;0D7000;O;5
Q9169;UNIV;CC;046000;CC;097000;O;12
Q9169;UNIV;CE;060000;CE;061000;O;4
Q9169;UNIV;DG;0D0097;;0D0169;V;1
Q9169;UNIV;CC;0C7000;CD;048000;V;1
Q9169;UNIV;CB;034000;CB;036000;O;6
Q9169;UNIV;CC;043000;CC;045000;O;18
Q9169;UNIV;CD;049000;CD;050000;O;2
Q9169;PRUN;RI;0D0177;PR;0D0169;V;4
Q9169;UNIV;CC;045000;CC;046000;O;12
Q9169;UNIV;CE;0E6000;CE;0E7000;O;3
Q9169;UNIV;CB;038000;CB;0B7000;O;9
Q9169;UNIV;CD;051000;CD;052000;O;13
Q9169;UNIV;CC;042000;CC;043000;O;31
Q9169;UNIV;CD;050000;CD;051000;O;30
Q9169;UNIV;CB;036000;CB;037000;O;9
U9578;SSNA;DS;SD0A65;DS;SD0E65;O;1
U9578;SSNA;MD;SD0E34;MD;SD0N34;O;2
U9578;SSNA;DA;AD0A31;DA;AD0S31;O;2
U9578;SSNA;MV;SD0N73;MV;SD0072;O;1
U9578;SSNA;MD;SD0E34;MD;SD0E33;O;1
U9578;SSNA;MD;SD0035;MD;SD0E34;O;5
U9578;SSNA;MD;SD0N34;MD;SD0036;O;1
U9578;SSNA;MD;SD0E34;MD;SD0035;O;5
U9578;SSNA;SI;S16020;ST;S16021;V;1
U9578;SSNA;MD;SD0035;MD;SD0036;O;2
U9578;SSNA;DT;TD0002;DT;TD0S01;O;1
U9578;SSNA;DS;SD0E65;DS;SD0A65;O;1
U9578;SSNA;DG;0D0484;DG;0D0163;O;1
U9578;SSNA;DS;SD0E15;DS;SD0A15;O;1
U9578;SSNA;MV;SD0E73;MV;SD0A73;O;3
U9578;SSNA;DP;PD0046;DP;PD0S45;O;1
U9578;SSNA;LT;T13660;LT;T13059;O;1
C6365;RALN;CC;043000;CC;045000;O;1
C6365;RALN;CC;046000;CC;097000;O;1
C6365;RALN;CB;055000;CB;036494;O;1
C6365;RALN;CC;045000;CC;046000;O;2
C6365;RALN;CB;036494;CB;037492;O;1
C6365;RALN;CD;049000;CD;050000;O;1
C6365;RALN;CC;042000;CC;043000;O;2
C6365;RALN;CB;038490;CB;0B7A00;O;2
U12351;SSNA;MD;SD0035;MD;SD0E33;O;2
U12351;SSNA;DA;AD0S31;DA;AD0032;O;2
U12351;SSNA;DA;AD0612;DA;AD0032;O;1
U12351;SSNA;MD;SD0036;MD;SD0035;O;8
U12351;SSNA;MD;SD0N34;MD;SD0036;O;3
U12351;SSNA;DA;AD0A31;DA;AD0032;O;1
U12351;SSNA;SV;S16022;DA;AD0A31;V;1
U12351;SSNA;MV;SD0E73;MV;SD0A73;O;4
U12351;SSNA;SV;S18865;LA;A16028;V;1
U12351;SSNA;MD;SD0E34;MD;SD0035;O;59
U12351;SSNA;MD;SD0035;MD;SD0036;O;5
U12351;SSNA;ST;S18864;DS;SD0483;V;1
U12351;SSNA;DS;SD0A12;MD;SD0035;V;1
U12351;SSNA;SV;S16022;MV;SD0A73;V;1
U12351;SSNA;LT;T16026;DP;PD0A45;V;1
U12351;SSNA;LA;A14005;LA;A16028;O;2
U12351;SSNA;DP;PD0A45;DP;PD0046;O;1
U12351;SSNA;MV;SD0A73;MV;SD0E73;O;4
U12351;SSNA;LT;T13660;LA;A13870;V;2
U12351;SSNA;MD;SD0597;MD;SD0E34;O;3
U12351;SSNA;SI;S16020;LA;A14005;V;1
U12351;SSNA;MD;SD0036;MD;SD0E34;O;3
U12351;SSNA;MV;SD0072;MV;SD0E73;O;1
U12351;SSNA;MD;SD0035;MD;SD0E34;O;35
U12351;SSNA;DP;PD0A45;DP;PD0S45;O;1
U12351;SSNA;DA;AD0A31;DA;AD0S31;O;1
U12351;SSNA;DS;SD0A41;DS;SD0E41;O;1
U12351;SSNA;DS;SD0E65;DS;SD0A65;O;1
U12351;SSNA;DS;SD0A38;DS;SD0E38;O;1
U12351;SSNA;DS;SD0A12;DS;SD0E12;O;1
U12351;SSNA;DS;SD0E15;DS;SD0A15;O;1
U12351;SSNA;SF;S16019;DS;SD0483;V;1
U12351;SSNA;MD;SD0E34;MD;SD0E33;O;1
U12351;SSNA;SV;S18865;DS;SD048A;V;1
U9639;SSNA;DS;SD0E38;DS;SD0E39;O;1
U9639;SSNA;MD;SD0036;MD;SD0035;O;1
U9639;SSNA;LT;T12057;LA;A12017;V;1
U9639;SSNA;SI;S16020;LA;A13870;V;1
U9639;SSNA;LT;T11008;LA;A11030;V;1
U9639;SSNA;MD;SD0036;MD;SD0N34;O;4
U9639;SSNA;LT;T13059;LA;A13870;V;1
U9639;SSNA;LT;T14S59;LT;T12057;O;2
U9639;SSNA;MD;SD0035;MD;SD0E34;O;40
U9639;SSNA;SI;S16020;LA;A16028;V;1
U9639;SSNA;MD;SD0E34;MD;SD0035;O;44
U9639;SSNA;MD;SD0035;MD;SD0N34;O;1
U9639;SSNA;MD;SD0035;MD;SD0036;O;6
U9639;SSNA;SI;S16020;LA;A14005;V;1
U9639;SSNA;DS;SD0E12;DS;SD0A12;O;1
U9639;SSNA;MD;SD0036;MD;SD0E34;O;1
U9639;SSNA;LT;T13660;LT;T13059;O;1
U9639;SSNA;MD;SD0N34;MD;SD0036;O;1
U9639;SSNA;DS;SD0A12;DS;SD0E12;O;3
U9639;SSNA;DS;SD0A41;DS;SD0E41;O;1
C782;RALN;CB;034000;CB;036495;O;1
C782;RALN;CB;038491;CB;0B7000;O;1
Q9181;PRUN;RI;0D0176;RI;0D0177;O;1
Q9181;PRUN;PR;0D0169;PR;0D0168;O;3
Q9181;PRUN;RI;0D0177;PR;0D0168;V;1
Q9181;PRUN;RI;0D0176;PR;0D0168;V;1
Q9181;PRUN;PR;0D0172;PR;0D0173;O;2
Q9181;UNIV;CC;043000;CE;059000;V;1
Q9181;PRUN;PR;0D0169;PR;0D0173;O;17
Q9181;PRUN;PR;0D0168;PR;0D0172;O;2
Q9181;PRUN;RI;0D0177;RI;0D0176;O;1
Q9181;PRUN;RI;0D0177;PR;0D0169;V;40
Q9181;UNIV;CD;049000;CE;059000;V;2
Q9181;UNIV;CB;036000;CC;040000;V;1
Q9181;UNIV;CD;051000;CE;059000;V;2
Q9181;UNIV;CD;0D6000;CE;059000;V;1
Q9181;UNIV;CD;052000;CE;059000;V;2
C7289;RALN;CC;0C1000;CC;042000;O;1
C7289;RALN;CB;034000;CB;036495;O;2
C7289;RALN;CC;045000;CC;046000;O;1
C7289;RALN;CB;037492;CB;038490;O;1
C7289;RALN;CC;043000;CC;045000;O;1
C7289;RALN;CC;042000;CC;043000;O;1
C4893;RALN;CB;036495;CB;037493;O;1
C4893;RALN;CD;0D1000;CD;049000;O;1
C4893;RALN;CC;0C1000;CC;042000;O;1
C4893;RALN;CC;042000;CC;043000;O;1
C4893;RALN;CB;036494;CB;037492;O;1
C4893;RALN;CD;049000;CD;050000;O;1
C4893;RALN;CB;037492;CB;038490;O;3
C4893;RALN;CC;043000;CC;045000;O;2
C4893;RALN;CD;0D5000;CD;099000;O;1
C4893;RALN;CC;045000;CC;046000;O;3
C5894;RALN;CD;050000;CD;0D4000;O;1
C5894;RALN;CB;037492;CB;038490;O;1
C5894;RALN;CC;043000;CC;045000;O;2
C5894;RALN;CC;0C1000;CC;042000;O;2
E8535;EPNE;AB;034000;AC;040000;V;6
E8535;EPNE;AC;043000;AC;045000;O;797
E8535;EPNE;AC;045000;AC;046000;O;555
E8535;EPNE;AC;046000;D2;0D0080;V;4
E8535;EPNE;AB;032000;AC;040000;V;1
P9028;RALN;PC;000061;CD;050000;V;1
P9028;RALN;PC;000061;CD;0D1000;V;1
C4985;RALN;CA;027000;CA;028000;O;1
C4985;RALN;CB;036495;CB;037493;O;1
C4985;RALN;CC;045000;CC;046000;O;1
C4985;RALN;CC;043000;CC;045000;O;1
C4985;RALN;CC;0C1000;CC;042000;O;3
C4985;RALN;CA;028000;CA;0A5000;O;1
C2318;RALN;CD;050000;CD;0D4000;O;1
C2318;RALN;CB;0B7000;CB;0B8000;O;1
C2318;RALN;CD;099000;CD;0D7000;O;1
C2318;RALN;CC;042000;CC;043000;O;1
C2318;RALN;CC;046000;CC;097000;O;1
C2318;RALN;CB;0B7A00;CB;0B8000;O;2
U9480;SSNA;MD;SD0035;MD;SD0E34;O;1
U9480;SSNA;DA;AD0A31;DA;AD0032;O;1
U9480;SSNA;MD;SD0E34;MD;SD0E33;O;1
U9480;SSNA;MD;SD0036;MD;SD0035;O;1
C7673;PRBZ;CB;000726;CB;000725;O;1
C5308;PRBZ;CB;000726;CB;000725;O;1
C5308;PRBZ;CC;000722;CC;000721;O;1
C2555;RALN;CB;054000;CB;032000;O;3
C2555;RALN;CB;037492;CB;038490;O;2
C2555;RALN;CB;034000;CB;036495;O;6
C2555;RALN;CC;0C1000;CC;042000;O;3
C2555;RALN;CB;032000;CB;034000;O;1
AA11035;ENAC;AC;042000;1P;0P4000;V;1
AA11035;ENAC;AC;040000;AC;042000;O;1
C5929;RALN;CA;028000;CA;0A5000;O;2
C5929;RALN;CB;055000;CB;036494;O;4
C5929;RALN;CD;0D1000;CD;049000;O;1
C5929;RALN;CB;032000;CB;034000;O;1
C5929;RALN;CC;043000;CC;045000;O;1
C5929;RALN;CB;036495;CB;037493;O;12
C5929;RALN;CC;045000;CC;046000;O;1
C5929;RALN;CD;0D5000;CD;099000;O;4
C5929;RALN;CC;042000;CC;043000;O;3
C5929;RALN;CB;037493;CB;038491;O;1
C5929;RALN;CD;050000;CD;0D4000;O;2
C5929;RALN;CB;038490;CB;0B7A00;O;54
C5929;RALN;CB;054000;CB;032000;O;6
C5929;RALN;CC;0C1000;CC;042000;O;1
C5929;RALN;CB;038491;CB;0B7000;O;5
C5929;RALN;CD;0D4000;CD;0D5000;O;5
C6370;RALN;CD;0D1000;CD;049000;O;1
C1796;RALN;CB;036495;CB;037493;O;1
C4109;RALN;CC;043000;CC;045000;O;1
M8655;VVFF;CR;V30VF1;VD;D43D01;V;1
M8655;PPSS;IP;017837;IP;017268;O;5112
M8655;MNST;3A;043F04;3A;044F05;O;2
M8655;PPSS;IP;017951;IP;017268;O;15
M8655;PPSS;IP;016192;IP;017268;O;5
M8655;VVFF;IA;I42IS4;VD;D43D01;V;1
M8655;VVFF;VD;D43AB3;VD;D43D04;O;8
M8655;PPSS;DI;0D0516;DI;0D0511;O;4
M8655;CPRE;I1;0D0113;I1;0D0112;O;61
M8655;PPSS;AS;013259;AS;013181;O;9
M8655;CPRE;I1;0D0291;I1;0D0113;O;48
M8655;PPSS;RS;015198;RS;014197;O;358
M8655;PPSS;VD;018185;DI;0D0511;V;2
M8655;PPSS;DI;0D0515;DI;0D0511;O;10
M8655;VVFF;VD;D43D03;VD;D43D04;O;1
M8655;PPSS;DI;0D0189;DI;0D0511;O;1
M8655;PPSS;DI;0D0194;DI;0D0511;O;13
M8655;VVFF;CR;Q32AB1;CR;Q32CS2;O;79
M8655;PPSS;DI;0D0511;DI;0D0194;O;1
M8655;VVFF;VD;D43D04;DI;0D0194;V;12
M8655;VVFF;VD;D43D03;DI;0D0194;V;4
M8655;PPSS;DI;019207;DI;0D0194;O;3
M8655;PPSS;IP;014201;IP;015191;O;2
M8655;VVFF;DM;0D0M94;DM;0D0M89;O;1
M8655;PPSS;AS;013259;AS;013955;O;431
M8655;PPSS;VD;018182;DI;0D0194;V;1
M8655;VVFF;DM;0D0M94;DM;0D0M26;O;1
M8655;PPSS;AS;013955;RS;014280;V;27
