ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSUNZIONE;UOMINI;DONNE
C5171;RALN;CB;055000;A23;1;0
C4238;RALN;CB;055000;A23;1;0
UC14026;RALN;CB;055000;A23;1;0
CM9114;RALN;CB;055000;A23;30;0
C7370;RALN;CB;055000;A23;1;0
C4751;RALN;CB;055000;A23;0;1
C826;RALN;CB;055000;A24;0;1
C4495;RALN;CB;055000;A23;1;0
C4039;RALN;CB;055000;A23;1;0
C591;RALN;CB;055000;A23;2;0
CS10364;RALN;CB;055000;A23;1;1
C2606;RALN;CB;055000;A23;1;0
C1533;RALN;CB;055000;A23;2;0
C2125;RALN;CB;055000;A23;1;0
C7609;RALN;CB;055000;A23;0;1
C5917;RALN;CB;055000;A30;1;0
C8178;RALN;CB;055000;A23;1;1
C8097;RALN;CB;055000;A23;1;0
C5263;RALN;CB;055000;A23;0;2
C8114;RALN;CB;055000;A23;1;0
C1158;RALN;CB;055000;A23;1;0
C7856;RALN;CB;055000;A23;1;0
C5508;RALN;CB;055000;A23;0;1
C13343;RALN;CB;055000;A30;1;0
C609;RALN;CB;055000;A23;2;4
C2033;RALN;CB;055000;A23;1;0
C3864;RALN;CB;055000;A23;1;0
IP10785;RALN;CB;055000;A23;0;3
C6255;RALN;CB;055000;A23;0;3
C4161;RALN;CB;055000;A23;1;0
C1542;RALN;CB;055000;A30;1;0
C4540;RALN;CB;055000;A23;1;0
C4642;RALN;CB;055000;A23;1;0
C2463;RALN;CB;055000;A23;1;0
C3709;RALN;CB;055000;A23;1;0
C6685;RALN;CB;055000;A23;3;0
C538;RALN;CB;055000;A23;1;1
C7602;RALN;CB;055000;A23;3;0
C2169;RALN;CB;055000;A23;0;1
C5702;RALN;CB;055000;A23;0;2
C7550;RALN;CB;055000;A23;2;0
C4076;RALN;CB;055000;A23;1;0
C3366;RALN;CB;055000;A23;1;0
C3320;RALN;CB;055000;A23;0;1
C4666;RALN;CB;055000;A24;1;0
IP10522;RALN;CB;055000;A23;1;4
C1713;RALN;CB;055000;A23;0;1
C2909;RALN;CB;055000;A41;1;0
C5622;RALN;CB;055000;A23;1;0
C4076;RALN;CB;055000;A24;1;0
C2608;RALN;CB;055000;A23;4;1
IP10641;RALN;CB;055000;A24;0;2
C5336;RALN;CB;055000;A23;11;6
C1510;RALN;CB;055000;A23;1;0
C1091;RALN;CB;055000;A30;0;1
C1627;RALN;CB;055000;A23;2;0
C6933;RALN;CB;055000;A23;0;1
C3292;RALN;CB;055000;A23;1;0
C6983;RALN;CB;055000;A23;0;1
C2319;RALN;CB;055000;A23;2;0
C429;RALN;CB;055000;A23;1;0
C7173;RALN;CB;055000;A23;1;0
C3287;RALN;CB;055000;A23;2;1
C3281;RALN;CB;055000;A23;1;0
C7654;RALN;CB;055000;A23;1;0
C3291;RALN;CB;055000;A23;1;0
C6766;RALN;CB;055000;A23;1;0
C2249;RALN;CB;055000;A41;2;3
C2613;RALN;CB;055000;A24;1;0
N10747;RALN;CB;055000;A23;1;1
C5182;RALN;CB;055000;A23;1;0
C4889;RALN;CB;055000;A23;1;0
C380;RALN;CB;055000;A23;0;1
C4566;RALN;CB;055000;A23;1;0
C7737;RALN;CB;055000;A23;2;0
C3150;RALN;CB;055000;A23;1;0
C2543;RALN;CB;055000;A31;1;0
C6792;RALN;CB;055000;A23;0;1
C2714;RALN;CB;055000;A23;1;0
C3942;RALN;CB;055000;A23;1;0
C7972;RALN;CB;055000;A23;2;0
C2799;RALN;CB;055000;A24;1;0
C8246;RALN;CB;055000;A23;3;0
C1687;RALN;CB;055000;A30;0;1
C5695;RALN;CB;055000;A23;1;0
C1297;RALN;CB;055000;A23;1;0
C1297;RALN;CB;055000;A30;0;1
C1310;RALN;CB;055000;A23;0;1
C4630;RALN;CB;055000;A31;1;0
C6103;RALN;CB;055000;A23;2;0
C4630;RALN;CB;055000;A23;2;0
P9126;RALN;CB;055000;A30;1;0
C5077;RALN;CB;055000;A28;1;0
C7428;RALN;CB;055000;A23;1;0
C5064;RALN;CB;055000;A30;1;0
C3342;RALN;CB;055000;A23;1;0
C5064;RALN;CB;055000;A23;6;0
C3832;RALN;CB;055000;A23;3;0
C2058;RALN;CB;055000;A23;0;1
C6605;RALN;CB;055000;A23;1;0
P9116;RALN;CB;055000;A23;1;0
C1451;RALN;CB;055000;A23;1;0
UC8797;RALN;CB;055000;A23;1;0
C6461;RALN;CB;055000;A23;2;0
C6344;RALN;CB;055000;A23;0;1
C5096;RALN;CB;055000;A23;1;3
C699;RALN;CB;055000;A23;1;0
C6786;RALN;CB;055000;A23;1;0
C5338;RALN;CB;055000;A23;1;0
C3162;RALN;CB;055000;A23;1;0
C1831;RALN;CB;055000;A23;1;0
C4208;RALN;CB;055000;A23;2;0
C4213;RALN;CB;055000;A30;1;0
C8095;RALN;CB;055000;A23;2;0
P9095;RALN;CB;055000;A30;0;1
C1100;RALN;CB;055000;A23;1;0
C4753;RALN;CB;055000;A23;1;0
C350;RALN;CB;055000;A23;0;1
IP10343;RALN;CB;055000;A23;3;0
C7488;RALN;CB;055000;A23;1;0
C7172;RALN;CB;055000;A23;2;0
C4252;RALN;CB;055000;A23;0;1
C779;RALN;CB;055000;A23;1;4
C6815;RALN;CB;055000;A23;0;1
C5698;RALN;CB;055000;A23;4;0
C323;RALN;CB;055000;A41;1;0
C3772;RALN;CB;055000;A23;1;0
C1863;RALN;CB;055000;A23;4;0
IP10630;RALN;CB;055000;A23;0;13
C3776;RALN;CB;055000;A23;0;1
C7913;RALN;CB;055000;A23;1;0
C7239;RALN;CB;055000;A23;0;2
C6065;RALN;CB;055000;A30;1;0
C3982;RALN;CB;055000;A23;1;0
C3954;RALN;CB;055000;A23;1;0
C3635;RALN;CB;055000;A23;2;0
C1330;RALN;CB;055000;A23;1;0
C6829;RALN;CB;055000;A23;1;0
C8277;RALN;CB;055000;A23;1;1
C2539;RALN;CB;055000;A23;0;2
C3837;RALN;CB;055000;A23;2;0
C6839;RALN;CB;055000;A23;1;0
C7631;RALN;CB;055000;A23;9;2
C615;RALN;CB;055000;A23;2;0
C2876;RALN;CB;055000;A23;1;0
C2250;RALN;CB;055000;A23;0;1
C5279;RALN;CB;055000;A23;1;0
C1648;RALN;CB;055000;A23;0;3
IP10709;RALN;CB;055000;A23;1;9
C2181;RALN;CB;055000;A23;1;0
R9191;RALN;CB;055000;A23;0;1
C5009;RALN;CB;055000;A23;2;0
C3731;RALN;CB;055000;A23;0;1
C3578;RALN;CB;055000;A23;2;0
C1917;RALN;CB;055000;A24;1;0
C14057;RALN;CB;055000;A23;1;0
C3076;RALN;CB;055000;A23;3;0
C3657;RALN;CB;055000;A23;3;0
C5412;RALN;CB;055000;A23;1;0
C725;RALN;CB;055000;A23;4;0
C5477;RALN;CB;055000;A23;2;0
UC12393;RALN;CB;055000;A23;2;0
C928;RALN;CB;055000;A23;0;1
C3882;RALN;CB;055000;A30;0;1
C727;RALN;CB;055000;A23;1;0
C5681;RALN;CB;055000;A23;1;0
C3334;RALN;CB;055000;A23;1;0
C4819;RALN;CB;055000;A23;1;1
C2364;RALN;CB;055000;A23;1;0
C7747;RALN;CB;055000;A23;2;0
C5230;RALN;CB;055000;A23;1;0
C2912;RALN;CB;055000;A23;1;0
R9190;RALN;CB;055000;A23;36;21
C5277;RALN;CB;055000;A23;1;0
C2280;RALN;CB;055000;A23;1;0
C3036;RALN;CB;055000;A23;1;0
R9190;RALN;CB;055000;A24;0;1
C5726;RALN;CB;055000;A23;2;0
C1338;RALN;CB;055000;A23;0;1
C2673;RALN;CB;055000;A23;0;1
ER11953;RALN;CB;055000;A41;23;12
P9034;RALN;CB;055000;A23;6;0
C7084;RALN;CB;055000;A23;1;1
C5513;RALN;CB;055000;A23;1;0
C1853;RALN;CB;055000;A23;1;0
C8286;RALN;CB;055000;A23;2;1
IP10428;RALN;CB;055000;A23;0;2
C4904;RALN;CB;055000;A23;2;2
C813;RALN;CB;055000;A23;1;0
C5436;RALN;CB;055000;A23;1;0
C7994;RALN;CB;055000;A24;1;0
C7441;RALN;CB;055000;A23;1;0
C1814;RALN;CB;055000;A23;1;0
C3940;RALN;CB;055000;A23;0;1
C1641;RALN;CB;055000;A23;1;0
C6579;RALN;CB;055000;A23;1;0
C4407;RALN;CB;055000;A23;1;0
C4935;RALN;CB;055000;A23;1;0
C3957;RALN;CB;055000;A35;1;0
C2736;RALN;CB;055000;A23;1;0
C563;RALN;CB;055000;A23;1;0
C2420;RALN;CB;055000;A24;1;0
C6618;RALN;CB;055000;A23;1;0
C1728;RALN;CB;055000;A23;1;5
C6049;RALN;CB;055000;A23;1;0
C2404;RALN;CB;055000;A23;1;0
C3433;RALN;CB;055000;A23;0;1
C5627;RALN;CB;055000;A23;1;0
C1632;RALN;CB;055000;A23;1;1
C2387;RALN;CB;055000;A23;2;0
V9729;RALN;CB;055000;A29;1;2
C2474;RALN;CB;055000;A23;1;0
C3450;RALN;CB;055000;A23;2;0
C3237;RALN;CB;055000;A23;1;0
T10300;RALN;CB;055000;A30;0;1
C4255;RALN;CB;055000;A23;1;0
C4644;RALN;CB;055000;A23;1;0
C8126;RALN;CB;055000;A23;1;0
P9047;RALN;CB;055000;A23;3;0
C5054;RALN;CB;055000;A23;1;0
C2989;RALN;CB;055000;A23;4;13
C5591;RALN;CB;055000;A23;0;1
C5911;RALN;CB;055000;A23;1;0
C4636;RALN;CB;055000;A23;1;0
C3536;RALN;CB;055000;A23;1;1
UC10150;RALN;CB;055000;A23;2;0
C1095;RALN;CB;055000;A41;0;1
C1547;RALN;CB;055000;A23;2;0
C4572;RALN;CB;055000;A41;2;0
C4418;RALN;CB;055000;A23;2;0
C2989;RALN;CB;055000;A27;1;0
P9049;RALN;CB;055000;A23;1;0
C1647;RALN;CB;055000;A23;1;0
C3866;RALN;CB;055000;A23;0;2
C8173;RALN;CB;055000;A23;1;0
C5042;RALN;CB;055000;A23;1;0
IP10690;RALN;CB;055000;A23;8;14
C7755;RALN;CB;055000;A23;1;0
C754;RALN;CB;055000;A30;1;0
C2418;RALN;CB;055000;A23;1;0
C3763;RALN;CB;055000;A23;0;1
C4184;RALN;CB;055000;A23;1;0
C492;RALN;CB;055000;A31;1;0
C1972;RALN;CB;055000;A23;1;0
C1394;RALN;CB;055000;A23;1;0
P9063;RALN;CB;055000;A23;5;0
C1824;RALN;CB;055000;A23;0;1
C648;RALN;CB;055000;A23;1;0
C5652;RALN;CB;055000;A23;1;0
C3810;RALN;CB;055000;A23;1;0
C5719;RALN;CB;055000;A30;1;0
C392;RALN;CB;055000;A23;2;0
C5525;RALN;CB;055000;A23;19;1
C2627;RALN;CB;055000;A41;1;0
C7431;RALN;CB;055000;A23;1;0
C5020;RALN;CB;055000;A23;1;0
C3369;RALN;CB;055000;A23;1;0
C5427;RALN;CB;055000;A23;1;0
C5906;RALN;CB;055000;A30;1;0
C5718;RALN;CB;055000;A23;1;0
C5906;RALN;CB;055000;A23;3;0
C2692;RALN;CB;055000;A23;1;0
P9056;RALN;CB;055000;A23;2;0
C3526;RALN;CB;055000;A30;0;1
C3233;RALN;CB;055000;A23;1;0
C6395;RALN;CB;055000;A23;2;0
C7043;RALN;CB;055000;A23;1;0
C269;RALN;CB;055000;A23;1;0
D8325;RALN;CB;055000;A23;1;0
C3487;RALN;CB;055000;A23;1;0
C1312;RALN;CB;055000;A23;1;0
C5139;RALN;CB;055000;A24;1;1
IP10611;RALN;CB;055000;A23;3;19
C7096;RALN;CB;055000;A23;4;10
C7850;RALN;CB;055000;A23;0;2
C6436;RALN;CB;055000;A23;1;0
UC10797;RALN;CB;055000;A23;2;0
C3843;RALN;CB;055000;A23;1;0
C2414;RALN;CB;055000;A23;1;0
C1811;RALN;CB;055000;A23;3;2
C2636;RALN;CB;055000;A30;0;1
C7708;RALN;CB;055000;A23;3;0
C2636;RALN;CB;055000;A23;3;0
C7688;RALN;CB;055000;A23;1;0
C1869;RALN;CB;055000;A23;1;0
C3038;RALN;CB;055000;A23;1;0
C3762;RALN;CB;055000;A23;1;0
P9046;RALN;CB;055000;A23;3;2
C748;RALN;CB;055000;A23;0;1
P9077;RALN;CB;055000;A23;5;0
C3879;RALN;CB;055000;A23;0;1
C2670;RALN;CB;055000;A23;1;0
C4343;RALN;CB;055000;A24;1;0
C4442;RALN;CB;055000;A23;0;2
C4343;RALN;CB;055000;A23;3;0
C7540;RALN;CB;055000;A23;1;0
C2625;RALN;CB;055000;A41;0;1
C7425;RALN;CB;055000;A23;1;0
C7378;RALN;CB;055000;A23;0;1
C5757;RALN;CB;055000;A23;1;0
C12278;RALN;CB;055000;A23;0;1
C7812;RALN;CB;055000;A23;1;0
C8112;RALN;CB;055000;A23;1;0
C5667;RALN;CB;055000;A23;1;0
C6460;RALN;CB;055000;A23;1;0
C5315;RALN;CB;055000;A23;0;1
C7045;RALN;CB;055000;A23;2;0
C4921;RALN;CB;055000;A23;2;0
C477;RALN;CB;055000;A23;1;0
C6633;RALN;CB;055000;A23;2;0
C7700;RALN;CB;055000;A23;1;0
P9118;RALN;CB;055000;A23;2;0
C5348;RALN;CB;055000;A23;0;1
C2754;RALN;CB;055000;A30;1;0
C5512;RALN;CB;055000;A24;1;0
C3584;RALN;CB;055000;A23;6;7
C4195;RALN;CB;055000;A23;0;1
C1714;RALN;CB;055000;A23;2;0
C6822;RALN;CB;055000;A23;1;0
UC10155;RALN;CB;055000;A23;1;0
C1260;RALN;CB;055000;A23;1;0
C2039;RALN;CB;055000;A23;1;0
C7769;RALN;CB;055000;A23;1;0
C3241;RALN;CB;055000;A23;2;0
C2383;RALN;CB;055000;A41;1;0
C1400;RALN;CB;055000;A30;0;1
CS10360;RALN;CB;055000;A23;0;3
C1400;RALN;CB;055000;A23;5;0
C4175;RALN;CB;055000;A23;2;0
C7958;RALN;CB;055000;A23;1;0
C2045;RALN;CB;055000;A41;3;1
D8341;RALN;CB;055000;A23;0;2
C6409;RALN;CB;055000;A23;2;0
C5947;RALN;CB;055000;A24;1;0
C1455;RALN;CB;055000;A24;0;1
C973;RALN;CB;055000;A23;1;0
C5333;RALN;CB;055000;A23;1;0
C1263;RALN;CB;055000;A23;2;0
C6263;RALN;CB;055000;A23;1;0
C4476;RALN;CB;055000;A23;1;0
C7068;RALN;CB;055000;A24;3;0
C1916;RALN;CB;055000;A23;1;0
C4262;RALN;CB;055000;A23;1;0
C2146;RALN;CB;055000;A23;1;1
C4188;RALN;CB;055000;A23;1;0
C2383;RALN;CB;055000;A23;3;0
C2933;RALN;CB;055000;A23;1;0
C5482;RALN;CB;055000;A23;1;0
IP10523;RALN;CB;055000;A23;9;6
C1264;RALN;CB;055000;A23;7;2
C1956;RALN;CB;055000;A23;1;0
C692;RALN;CB;055000;A24;1;0
C7166;RALN;CB;055000;A23;0;1
C5730;RALN;CB;055000;A23;2;0
C2827;RALN;CB;055000;A30;1;0
C1440;RALN;CB;055000;A23;1;0
C6986;RALN;CB;055000;A23;1;2
C5560;RALN;CB;055000;A23;1;2
C4512;RALN;CB;055000;A23;1;1
C2276;RALN;CB;055000;A23;1;0
C2114;RALN;CB;055000;A41;1;0
C2114;RALN;CB;055000;A23;1;0
C3909;RALN;CB;055000;A23;0;1
C6107;RALN;CB;055000;A23;1;0
C1304;RALN;CB;055000;A23;0;1
C2373;RALN;CB;055000;A23;0;1
C4087;RALN;CB;055000;A23;0;1
ES10815;RALN;CB;055000;A29;1;0
P9085;RALN;CB;055000;A23;3;0
C3469;RALN;CB;055000;A23;1;0
C7490;RALN;CB;055000;A23;1;0
C992;RALN;CB;055000;A23;1;0
C7149;RALN;CB;055000;A23;1;0
C2943;RALN;CB;055000;A23;1;1
C4368;RALN;CB;055000;A23;1;0
C7530;RALN;CB;055000;A23;2;0
P9111;RALN;CB;055000;A23;4;0
C4335;RALN;CB;055000;A23;1;0
C5821;RALN;CB;055000;A23;1;3
C5697;RALN;CB;055000;A23;2;0
C4627;RALN;CB;055000;A23;2;0
C2591;RALN;CB;055000;A23;4;0
C12498;RALN;CB;055000;A23;1;0
C981;RALN;CB;055000;A23;1;0
C3122;RALN;CB;055000;A23;4;0
C2899;RALN;CB;055000;A23;0;1
C5106;RALN;CB;055000;A23;1;0
C2537;RALN;CB;055000;A23;0;1
C403;RALN;CB;055000;A23;0;1
C1712;RALN;CB;055000;A23;1;0
C5643;RALN;CB;055000;A23;1;0
C4735;RALN;CB;055000;A23;0;1
C4694;RALN;CB;055000;A23;1;0
C2506;RALN;CB;055000;A23;1;0
C4788;RALN;CB;055000;A23;0;1
C1115;RALN;CB;055000;A23;1;0
C652;RALN;CB;055000;A23;1;0
C7033;RALN;CB;055000;A23;0;1
C5049;RALN;CB;055000;A23;1;0
C4308;RALN;CB;055000;A23;56;40
C4712;RALN;CB;055000;A23;2;0
C4308;RALN;CB;055000;A24;3;1
C4735;RALN;CB;055000;A24;1;0
C3751;RALN;CB;055000;A23;0;1
C7331;RALN;CB;055000;A23;3;0
C1693;RALN;CB;055000;A23;1;0
C582;RALN;CB;055000;A23;2;0
C1258;RALN;CB;055000;A23;1;1
C7518;RALN;CB;055000;A23;0;1
C7460;RALN;CB;055000;A23;1;0
C4722;RALN;CB;055000;A30;0;1
C6647;RALN;CB;055000;A23;5;4
C4308;RALN;CB;055000;A41;4;4
C2586;RALN;CB;055000;A23;1;0
C210;RALN;CB;055000;A23;2;0
C7719;RALN;CB;055000;A23;0;1
P9107;RALN;CB;055000;A23;1;0
C4541;RALN;CB;055000;A23;1;0
C7326;RALN;CB;055000;A23;1;0
C5802;RALN;CB;055000;A23;1;0
C6345;RALN;CB;055000;A23;1;0
C4518;RALN;CB;055000;A23;1;0
C5916;RALN;CB;055000;A30;2;8
C12260;RALN;CB;055000;A23;2;0
C8279;RALN;CB;055000;A23;1;0
C1392;RALN;CB;055000;A30;1;0
C4838;RALN;CB;055000;A23;1;0
C8085;RALN;CB;055000;A23;0;1
C2939;RALN;CB;055000;A23;3;0
C2029;RALN;CB;055000;A23;1;0
C6697;RALN;CB;055000;A23;1;0
C551;RALN;CB;055000;A41;0;1
C430;RALN;CB;055000;A23;7;5
C2770;RALN;CB;055000;A23;1;0
C2379;RALN;CB;055000;A23;2;0
C5007;RALN;CB;055000;A24;0;2
C4027;RALN;CB;055000;A23;2;0
C430;RALN;CB;055000;A29;1;1
C819;RALN;CB;055000;A23;1;0
UC10784;RALN;CB;055000;A23;2;0
C3583;RALN;CB;055000;A23;1;0
C7162;RALN;CB;055000;A23;1;0
C3839;RALN;CB;055000;A23;0;1
R9209;RALN;CB;055000;A28;4;3
R9209;RALN;CB;055000;A23;30;44
IP10936;RALN;CB;055000;A23;1;0
C5579;RALN;CB;055000;A30;1;0
C5579;RALN;CB;055000;A31;1;0
IP10936;RALN;CB;055000;A24;8;32
C3556;RALN;CB;055000;A23;2;0
C5163;RALN;CB;055000;A23;1;0
C4338;RALN;CB;055000;A23;1;0
C1612;RALN;CB;055000;A23;1;0
C2034;RALN;CB;055000;A23;1;0
C517;RALN;CB;055000;A23;1;2
UC10073;RALN;CB;055000;A24;1;0
R9209;RALN;CB;055000;A27;2;4
C253;RALN;CB;055000;A24;1;0
C4725;RALN;CB;055000;A24;1;0
C4326;RALN;CB;055000;A23;2;0
C306;RALN;CB;055000;A23;3;0
C3941;RALN;CB;055000;A23;1;0
C3592;RALN;CB;055000;A23;0;1
C6040;RALN;CB;055000;A23;2;0
UC12577;RALN;CB;055000;A23;0;1
C1332;RALN;CB;055000;A23;1;0
C4950;RALN;CB;055000;A23;3;0
C6323;RALN;CB;055000;A23;1;0
C7802;RALN;CB;055000;A23;0;1
ER10715;RALN;CB;055000;A23;1;0
C7685;RALN;CB;055000;A41;0;1
C3315;RALN;CB;055000;A23;1;0
C3297;RALN;CB;055000;A23;1;2
C7987;RALN;CB;055000;A23;1;0
C4435;RALN;CB;055000;A23;1;0
C386;RALN;CB;055000;A23;2;0
C1803;RALN;CB;055000;A23;1;0
C2751;RALN;CB;055000;A23;1;1
C12829;RALN;CB;055000;A23;1;0
C7250;RALN;CB;055000;A23;1;2
C4599;RALN;CB;055000;A23;1;0
C8227;RALN;CB;055000;A23;1;0
C464;RALN;CB;055000;A24;1;0
C8005;RALN;CB;055000;A30;0;1
C1709;RALN;CB;055000;A23;1;0
C807;RALN;CB;055000;A30;1;0
C8196;RALN;CB;055000;A30;1;0
C7269;RALN;CB;055000;A23;1;0
C8040;RALN;CB;055000;A23;1;0
C2292;RALN;CB;055000;A23;1;0
P12464;RALN;CB;055000;A30;1;0
C2363;RALN;CB;055000;A23;1;0
C7498;RALN;CB;055000;A23;0;1
C1526;RALN;CB;055000;A23;1;0
C7501;RALN;CB;055000;A23;1;0
C1375;RALN;CB;055000;A23;0;1
C4590;RALN;CB;055000;A23;1;0
C1045;RALN;CB;055000;A23;1;3
AG14028;RALN;CB;055000;A23;0;1
C3639;RALN;CB;055000;A23;1;0
C5059;RALN;CB;055000;A23;1;0
C3026;RALN;CB;055000;A23;2;0
C5700;RALN;CB;055000;A23;0;1
C1508;RALN;CB;055000;A24;3;0
IP10622;RALN;CB;055000;A24;2;4
C7593;RALN;CB;055000;A23;1;6
C4049;RALN;CB;055000;A23;1;1
C1848;RALN;CB;055000;A23;1;0
C12892;RALN;CB;055000;A24;1;0
C6860;RALN;CB;055000;A23;0;1
C264;RALN;CB;055000;A23;1;0
C5597;RALN;CB;055000;A24;1;0
IP10537;RALN;CB;055000;A23;8;15
IP11916;RALN;CB;055000;A23;1;9
C337;RALN;CB;055000;A23;1;0
C3392;RALN;CB;055000;A23;1;0
C5738;RALN;CB;055000;A23;2;0
C1133;RALN;CB;055000;A23;1;1
C3008;RALN;CB;055000;A23;0;1
C5435;RALN;CB;055000;A23;1;0
C6503;RALN;CB;055000;A23;2;0
C3639;RALN;CB;055000;A31;1;0
C4501;RALN;CB;055000;A23;0;1
C4370;RALN;CB;055000;A23;1;0
C1701;RALN;CB;055000;A23;1;0
C4530;RALN;CB;055000;A23;1;0
C4209;RALN;CB;055000;A23;1;0
C7263;RALN;CB;055000;A23;1;0
C3931;RALN;CB;055000;A23;2;0
C2954;RALN;CB;055000;A23;1;0
C3032;RALN;CB;055000;A23;1;0
C867;RALN;CB;055000;A23;0;1
C7182;RALN;CB;055000;A23;1;0
C3653;RALN;CB;055000;A23;1;0
C3254;RALN;CB;055000;A23;1;0
C2200;RALN;CB;055000;A23;2;0
P9039;RALN;CB;055000;A23;2;0
C2459;RALN;CB;055000;A23;2;0
C2431;RALN;CB;055000;A23;1;0
C1960;RALN;CB;055000;A23;2;0
C2644;RALN;CB;055000;A23;0;1
C7758;RALN;CB;055000;A23;1;0
C7799;RALN;CB;055000;A23;1;0
C4687;RALN;CB;055000;A23;1;0
C1784;RALN;CB;055000;A23;1;0
C2183;RALN;CB;055000;A23;1;0
P9037;RALN;CB;055000;A23;8;0
C7710;RALN;CB;055000;A23;0;1
P9037;RALN;CB;055000;A24;0;1
C7481;RALN;CB;055000;A23;1;0
C4419;RALN;CB;055000;A23;1;0
C6555;RALN;CB;055000;A23;1;0
C2260;RALN;CB;055000;A24;2;0
C2557;RALN;CB;055000;A23;1;0
C1280;RALN;CB;055000;A23;1;0
C7760;RALN;CB;055000;A23;3;0
C254;RALN;CB;055000;A35;1;0
C8244;RALN;CB;055000;A23;2;0
C7388;RALN;CB;055000;A23;1;1
C3537;RALN;CB;055000;A23;0;1
C6198;RALN;CB;055000;A23;4;1
C3934;RALN;CB;055000;A23;2;0
P9097;RALN;CB;055000;A28;0;1
C3573;RALN;CB;055000;A23;3;1
C6514;RALN;CB;055000;A23;3;0
C7249;RALN;CB;055000;A23;1;0
C3627;RALN;CB;055000;A23;1;2
C4658;RALN;CB;055000;A23;0;1
C5131;RALN;CB;055000;A41;0;1
C5131;RALN;CB;055000;A23;4;0
C7381;RALN;CB;055000;A23;0;2
C5887;RALN;CB;055000;A23;2;0
C7060;RALN;CB;055000;A23;1;0
C1087;RALN;CB;055000;A23;1;0
C4482;RALN;CB;055000;A23;1;0
C3023;RALN;CB;055000;A23;1;0
C3042;RALN;CB;055000;A41;3;0
C4883;RALN;CB;055000;A23;1;0
C5909;RALN;CB;055000;A23;1;0
C2882;RALN;CB;055000;A23;1;0
CS12612;RALN;CB;055000;A23;1;2
C7595;RALN;CB;055000;A23;0;1
C2856;RALN;CB;055000;A29;1;0
C4068;RALN;CB;055000;A24;0;1
C959;RALN;CB;055000;A23;1;0
C6885;RALN;CB;055000;A23;1;0
P9125;RALN;CB;055000;A28;0;1
C2481;RALN;CB;055000;A29;0;1
C4584;RALN;CB;055000;A23;2;0
C4605;RALN;CB;055000;A23;1;0
C5664;RALN;CB;055000;A23;1;0
C6745;RALN;CB;055000;A23;1;0
C4021;RALN;CB;055000;A23;1;0
UC10026;RALN;CB;055000;A23;1;0
C883;RALN;CB;055000;A23;0;1
C7586;RALN;CB;055000;A24;2;0
C2956;RALN;CB;055000;A23;1;0
C1701;RALN;CB;055000;A31;0;2
C1986;RALN;CB;055000;A23;1;0
C2176;RALN;CB;055000;A23;0;1
C2407;RALN;CB;055000;A23;6;0
C3238;RALN;CB;055000;A23;1;0
C3159;RALN;CB;055000;A23;1;0
C2975;RALN;CB;055000;A23;1;0
P9094;RALN;CB;055000;A23;1;0
C7274;RALN;CB;055000;A23;1;0
C1636;RALN;CB;055000;A23;1;2
C1816;RALN;CB;055000;A23;3;0
C6617;RALN;CB;055000;A23;2;0
C5699;RALN;CB;055000;A23;1;0
C5689;RALN;CB;055000;A23;1;0
C3546;RALN;CB;055000;A23;2;0
C546;RALN;CB;055000;A23;2;0
C2454;RALN;CB;055000;A23;1;0
C7984;RALN;CB;055000;A23;0;1
C7055;RALN;CB;055000;A23;0;1
C5900;RALN;CB;055000;A23;1;0
C1725;RALN;CB;055000;A24;1;0
C1028;RALN;CB;055000;A24;1;0
C1028;RALN;CB;055000;A23;1;0
C7655;RALN;CB;055000;A23;2;0
C1114;RALN;CB;055000;A23;1;0
C6903;RALN;CB;055000;A30;1;0
C3046;RALN;CB;055000;A23;0;1
V9727;RALN;CB;055000;A23;1;1
C4519;RALN;CB;055000;A24;1;0
C408;RALN;CB;055000;A24;1;0
C6601;RALN;CB;055000;A23;1;0
C1570;RALN;CB;055000;A23;3;0
C5421;RALN;CB;055000;A23;2;0
C14041;RALN;CB;055000;A30;1;0
C8022;RALN;CB;055000;A23;1;0
C2193;RALN;CB;055000;A23;2;0
C246;RALN;CB;055000;A23;2;0
C6549;RALN;CB;055000;A23;3;0
C4111;RALN;CB;055000;A31;1;0
C7627;RALN;CB;055000;A23;0;1
C11891;RALN;CB;055000;A23;0;1
UC14140;RALN;CB;055000;A23;0;1
C8167;RALN;CB;055000;A23;0;1
C2668;RALN;CB;055000;A23;1;0
C7872;RALN;CB;055000;A23;1;0
C526;RALN;CB;055000;A23;3;1
C7635;RALN;CB;055000;A23;0;1
C969;RALN;CB;055000;A23;0;1
C4624;RALN;CB;055000;A23;2;0
C1769;RALN;CB;055000;A30;1;0
C7371;RALN;CB;055000;A23;1;0
C1255;RALN;CB;055000;A23;1;0
P9052;RALN;CB;055000;A23;3;0
C371;RALN;CB;055000;A23;1;0
C12914;RALN;CB;055000;A23;3;1
C8278;RALN;CB;055000;A23;0;1
C3637;RALN;CB;055000;A23;1;0
C1747;RALN;CB;055000;A30;0;1
C4786;RALN;CB;055000;A23;2;0
C7103;RALN;CB;055000;A23;0;1
C6308;RALN;CB;055000;A23;1;0
C703;RALN;CB;055000;A23;1;0
C596;RALN;CB;055000;A23;0;1
C5003;RALN;CB;055000;A23;1;0
C4135;RALN;CB;055000;A23;4;8
C7998;RALN;CB;055000;A23;2;0
C4334;RALN;CB;055000;A23;2;0
