ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
C1450;PRTN;NF;CC;0;0,9;0;0;0;0;0;0
LS12143;LS13;NF;LI;12,57;28;0;0;3,23;0,75;0;0
C7156;RALN;ND;CC;0,75;0,25;0;0;0;0;0;0
C7156;RALN;ND;CD;0;0;0;0;1;1;0;0
C5570;RALN;ND;CD;1;5;0;0;0;0;0;0
C5570;RALN;ND;CC;1;0;0;0;0;0;0;0
C5970;RALN;ND;CC;1;1;0;0;0;0;0;0
C5970;RALN;ND;CD;0;1;0;0;0;0;0;0
C5985;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C7599;RALN;ND;CC;0;2,13;0;0;0,46;0,8;0;0
C7599;RALN;ND;CD;0;0,3;0;0;0;0;0;0
C3931;RALN;ND;CC;0;0;0;0,99;0;0;0;0
AP11913;SSNA;ND;DA;0;1;0;0;0;0;0;0
AP11913;SSNA;ND;LT;21,01;4;0;0;0;0;0;0
AP11913;SSNA;ND;DT;2;2;0;0;0;0;0;0
C3653;RALN;ND;CC;0;0;0;0;0;0;0;0,02
C3653;RALN;ND;CB;0;0;0;0;0;0;0,12;0
C3032;RALN;ND;CB;0;0;0;0;0;0,83;0;0
C4543;RALN;ND;CD;0;0;0;0;0;5,41;0;0
C4543;RALN;ND;CC;0,15;0,15;0;0;0;2,11;0;0
C4543;RALN;ND;CB;0;0;0;0;2,17;1,33;0;0
C3961;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C2680;RALN;ND;CC;0;0,29;0;0;0;0;0;0
C2680;RALN;ND;CA;0;0,53;0;0;0;0;0;0
N8919;RALN;ND;CA;0;0;0;0;0;0;4;1
C491;RALN;ND;CC;0;0,04;0;0;0;0;0;0
C1809;RALN;ND;CB;0;0;0;0;0;0;0,45;0,45
C6038;RALN;ND;CB;0;0,33;0;0;0;0;0;0
C807;RALN;ND;CC;0,42;0;0;0;0;0;0;0
C6359;RALN;ND;CD;0,09;0;0;0;0;0;0;0
C439;REFR;SC;CC;0,05;0;0;0;0;0;0;0
C6930;RALN;ND;CB;0;0;0;0;0,5;0;0;0
C6930;RALN;ND;CC;0;0;0;0;0,4;0;0;0
C226;RALN;ND;CC;2,19;0;0;0;0;0;0;0
C226;RALN;ND;CD;7,62;23,52;0;0;0;0;0;0
LS12155;LS13;NF;LI;0;0;0;0;1;0;0;0
OR13500;EPNE;ME;OP;0;0;0;0;0;1;0;0
C2941;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C2941;RALN;ND;CB;0;1,74;0;0;0;0;0;0
C7441;RALN;ND;CC;0;0,65;0;0;0;0;0;0
C7626;RALN;ND;CC;0,38;0,63;0;0;0;0;0;0
C6901;REFR;SC;CC;0;0;0;0;0;0,87;0;0
C6645;RALN;ND;CB;0,09;0;0;0;0;0;0;0
C6645;RALN;ND;CD;2,33;3,35;0;0;0;0;0;0
C6645;RALN;ND;CC;4,8;2,63;0;0;0;0;0;0
C1677;RALN;ND;CD;0,41;0;0;0;0;0;0;0
CS14091;RALN;ND;CB;0,5;0;0;0;0;0;0;0
CS14091;RALN;ND;CC;1,32;0;0;0;0;0;0;0
CS14091;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C6865;RALN;ND;CD;2,17;0,78;0;0;0;0;0;0
C6865;RALN;ND;CC;0;0;0;0;6;0;0;0
C7282;RALN;ND;CD;0;0;0;0;0;1;0;0
C7282;RALN;ND;CB;0;0;0;0;0;4;0;0
C225;RALN;ND;CD;0;0,12;0;0;0;0;0;0
C2405;RALN;ND;CC;0;0,58;0;0;0;0,25;0;0
LS12298;LS13;NF;LI;0,75;1,42;0;0;1,6;1,3;0;0
C1801;RALN;ND;CD;0,67;0;0;0;0;0;0;0
C2768;RALN;ND;CC;2;1;0;0;0;0;0;0
C2768;RALN;ND;CD;2;0;0;0;0;0;0;0
C6893;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C6893;RALN;ND;CC;0,17;0;0;0;0;0;0;0
C1772;RALN;ND;CD;2;0;0;0;0;0;0;0
C5613;PRTN;NF;CC;0,92;0;0;0;0;0;0;0
C5613;PRTN;NF;CB;2,09;0,43;0;0;0;0;0;0
C5613;PRTN;NF;CA;0;0,38;0;0;0;0;0;0
C2895;RALN;ND;CD;0;1;0;0;0;0;0;0
C2172;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C6209;RALN;ND;CC;0;1;0;0;0;0;0;0
C2151;RALN;ND;CD;0,31;0;0;0;0;0;0;0
V9808;RESI;NF;CB;0;5,81;0;0;0;0;0;0
V9808;RESI;NF;CA;2,49;0,83;0;0;0;0;0;0
C5619;RALN;ND;CA;0;0;0;0;0;0;0,17;0
C5619;RALN;ND;CD;0,75;0;0;0;0;0;0;0
C6873;RALN;ND;CC;1;0;0;0;0;0;0;0
C4056;RALN;ND;CD;0,4;0;0;0;0;0;0;0
C1555;RALN;ND;CD;0,5;0,42;0;0;0;0;0;0
C5975;RALN;ND;CD;0;0,07;0;0;0;0;0;0
C3677;RALN;ND;CC;0,06;0;0;0;0;0;0;0
C1871;RALN;ND;CC;0,22;0;0;0;0;0;0;0
C2504;RALN;ND;CD;0,06;0;0;0;0;0;0;0
C2504;RALN;ND;CC;0,39;0;0;0;0;0;0;0
C6596;RALN;ND;CC;0,31;0;0;0;0;0;0;0
C6596;RALN;ND;CD;0;0,58;0;0;0;0;0;0
C8299;RALN;ND;CC;0;0,67;0;0;0;0,28;0;0
C12748;RALN;ND;CC;0;0,79;0;0;0;0;0;0
C6787;RALN;ND;CC;2,25;1;0;0;0;0;0;0
C7027;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C7027;RALN;ND;CC;0,5;0;0;0;0;0;0;0
C3256;RALN;ND;CC;0,42;0;0;0;0;0;0;0
C4627;RALN;ND;CB;1;0;0;0;0;0;0;0
C4627;RALN;ND;CD;0;0,1;0;0;0;0;0;0
C4627;RALN;ND;CC;2,5;1,34;0;0;0;0;0;0
C261;RALN;ND;CC;0,54;0;0;0;0;0;0;0
UC12399;RALN;ND;CB;0,81;0;0;0;0;0;0;0
C6528;PRBZ;NF;CA;0,21;0,32;0;0;0;0;0;0
C6528;PRBZ;NF;CC;0;0,52;0;0;0;0;0;0
C8149;RALN;ND;CD;0,3;0,15;0;0;0;0;0;0
C8149;RALN;ND;CC;0,45;0;0;0;0;0;0;0
C4153;RALN;ND;CD;0;0,26;0;0;0;0;0;0
C4153;RALN;ND;CC;0,17;0;0;0;0;0;0;0
C12925;RALN;ND;CC;0,11;0;0;0;0;0;0;0
C7155;RALN;ND;CC;0;0;0;0;0;0,42;0;0
D8364;EN60;ND;PC;1;0;0;0;0;0;0;0
Q9189;UNIV;ND;CD;2,67;1,41;0;0;0;0;0;0
Q9189;UNIV;ND;AL;0;1,58;0;0;0;0;0;0
Q9189;UNIV;ND;CB;0;0,67;0;0;0;0;0;0
Q9189;UNIV;ND;CC;4;11;0;0;0;0;0;0
Q9189;UNIV;ND;RC;37;40;0;0;0;0;0;0
N8914;RALN;ND;PC;139,15;51,01;0;0;0;0;0;0
C8247;RALN;ND;CB;0;0;0;0;0;0;1,35;4,4
C8247;RALN;ND;CA;0;0;0;0;0;0;4,35;12,55
C8247;RALN;ND;CC;0;0;0;0;0;0;0,67;3,85
C1631;PRBZ;NF;CC;1;1,5;0;0;0;0;0;0
C1631;PRBZ;NF;CA;0;0,09;0;0;0;0;0;0
C1631;PRBZ;NF;PC;0;0;0;0;0;0;1,55;0,25
C1631;PRBZ;NF;CB;0,49;0,62;0;0;0;0;0;0
C1815;RALN;ND;CB;0;0;0;0;0;0;0,2;0
C5723;RALN;ND;CD;0;0;0;0;0;3;0;0
C5723;RALN;ND;PC;3;0;0;0;0;3;0;0
C3166;RALN;ND;CB;0;0;0;0;0;0;0,55;1,1
C3166;RALN;ND;CC;0;0,33;0;0;0;0;0;0,55
C3369;RALN;ND;CC;0,21;1,55;0;0;0;0;0;0
UC10632;RALN;ND;CD;0,65;2,93;0;0;0;0;0;0
C640;RALN;ND;CD;0,09;0;0;0;0;0;0;0
C7219;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C2237;RALN;ND;CD;0;0,48;0;0;0;0;0;0
C6280;RALN;ND;CC;0;0;0;0;0;1;0;0
U9580;SSNA;ND;LA;9,49;38,97;0;0;0;0;0;0
U9580;SSNA;ND;SI;0,68;6,76;0;0;0;1;0;0
U9580;SSNA;ND;BI;1,01;2;0;0;0;0;0;0
U9580;SSNA;ND;FM;0;0,16;0;0;0;0;0;0
U9580;SSNA;ND;LT;15,92;35,46;0;0;0;0;0;0
U9580;SSNA;ND;SF;2,4;8,8;0;0;0;0;0;0
U9580;SSNA;ND;MO;0,72;0;0;0;0;0;0;0
U9580;SSNA;ND;SV;0,29;1,26;0;0;0;0;0;0
U9580;SSNA;ND;ST;1,31;6,9;0;0;0;0;0;0
U9580;SSNA;ND;MV;2,3;3,11;0;0;0;0;0;0
U9580;SSNA;ND;DA;1,1;0;0;0;0;0;0;0
U9580;SSNA;ND;MD;14,92;23,32;0;0;0;0;0;0
C5634;RALN;ND;CC;4,5;2,37;0;0;0;0;0;0
C5634;RALN;ND;CD;1,01;0,51;0;0;0;0;0;0
C2072;RALN;ND;CC;0;2,72;0;0;0;0;0;0
C2840;RALN;ND;CB;0;0;0;0;0;0;0,2;0
C6367;RALN;ND;CC;0,25;1;0;0;0;0;0;0
C6367;RALN;ND;CD;0;0,36;0;0;0;0;0;0
C7270;RALN;ND;CB;0;0,23;0;0;0,83;0;0;0
OL14223;EPNE;ME;AT;0;0;0;0;1;0;0;0
C7816;RALN;ND;CC;0;0,71;0;0;0;0;0;0
C7816;RALN;ND;CD;0,25;0,33;0;0;0;0;0;0
C6318;RALN;ND;CA;0;0;0;0;0;0;0,55;1,75
C6746;RALN;ND;CB;0;0,04;0;0;0;0;0;0
C6746;RALN;ND;CA;0;0;0;0;0;0;0,56;3,89
C7049;RALN;ND;CD;2,05;0,3;0;0;0;0;0;0
C4969;RALN;ND;CD;1;0;0;0;0;0;0;0
C4969;RALN;ND;CC;0,58;0;0;0;0;0;0;0
OR13644;EPNE;ME;AT;0;0;0;0;0;1;0;0
C6519;RALN;ND;CC;0;0,42;0;0;0;0;0;0
C6519;RALN;ND;CB;0;0;0;0;0,9;0,75;0;0
C1314;RALN;ND;CD;0,71;0;0;0;0;0;0;0
C2416;RALN;ND;CD;0;1;0;0;0;0;0;0
C2416;RALN;ND;CA;0;1;0;0;0;0;0;0
C3624;RALN;ND;CC;1;1;0;0;0;0;0;0
AP10042;SSNA;ND;DT;0;1;0;0;0;0;0;0
AP10042;SSNA;ND;LT;4,67;3,38;0;0;0;0;0;0
C1348;RALN;ND;CC;0;2,86;0;0;0;0;0;0
C4966;RALN;ND;CC;0;1,17;0;0;0;0;0;0
C3705;PRBZ;NF;CD;0;1;0;0;0;0;0;0
C3705;PRBZ;NF;CB;0,51;0,9;0;0;0;0;2,14;1,06
C3705;PRBZ;NF;CC;0,19;0,7;0;0;0;0;0;0
C7129;RALN;ND;CC;0,49;0,38;0;0;0;0;0;0
OL13020;EPNE;ME;FU;0;0;0;0;1;0;0;0
C6928;PRBZ;NF;CA;1;0,61;0;0;0;0;0,39;0,21
C7065;PRBZ;NF;CA;0;0,55;0;0;0;0;0;0
C7065;PRBZ;NF;CC;0,73;0;0;0;0;0;0;0
IP12420;RALN;ND;CC;0;0;0;0;0;1;0;0
IP12420;RALN;ND;CB;0;0;0;0;0;7,83;0;0
IP12420;RALN;ND;CA;0;0;0;0;0,25;2,16;0;0
IP12420;RALN;ND;CD;0;0;0;0;0;1;0;0
C650;RALN;ND;CC;0;0,15;0;0;0;0;0;0
C650;RALN;ND;CD;0,12;0;0;0;0;0;0;0
C6699;RALN;ND;CC;1;0;0;0;0;0;0;0
C4464;RALN;ND;CC;0;0,13;0;0;0;0;0;0
C4058;RALN;ND;CD;0,4;0;0;0;0;0;0;0
IR8550;ERIC;ND;6L;11;3;0;0;0;0;0;0
IR8550;ERIC;ND;7L;1;8;0;0;1;2;0;0
IR8550;ERIC;ND;RI;3;1;0;0;0;0;0;0
IR8550;ERIC;ND;8L;3;5;0;0;0;0;0;0
IR8550;ERIC;ND;TC;2;5;0;0;0;0;0;0
IR8550;ERIC;ND;RC;18;22;0;0;0;0;0;0
C8029;PRBZ;NF;CC;1,19;1,23;0;0;0;0;0;0
C6591;RALN;ND;CA;0;0;0;0;0;0;2,8;2,1
C6591;RALN;ND;CC;0;0;0;0;0;0;0,7;1,48
C6591;RALN;ND;CB;0;0;0;0;0;0;0,7;0
C6591;RALN;ND;CD;0;0,47;0;0;0;0;0;0
C395;RALN;ND;CB;0,39;0;0;0;0;0;0;0
C395;RALN;ND;CC;0,06;0,17;0;0;0;0;0;0
C8032;RALN;ND;CB;0;0;0;0;0,32;0,66;0;0
IP11005;PRTN;NF;CA;0;0,58;0;0;0;0;0,77;3,17
IP11005;PRTN;NF;CB;1,23;9,75;0;0;0;0;0;0
IP11005;PRTN;NF;CC;0,92;0,09;0;0;0;0;0;0
C3758;RALN;ND;CC;0;0,58;0;0;0;0;0;0
C5185;RALN;ND;CD;0,68;0,35;0;0;0;0;0;0
C4876;RALN;ND;CC;0;0;0;0;2,16;0,62;0;0
D8372;EN60;ND;LI;5,46;1,85;0;0;0;0;0;0
C6577;RALN;ND;CC;0,2;0,3;0;0;0;0;0;0
C1891;RALN;ND;PC;0;0;0;0;0;0;3,21;0
C1364;RALN;ND;CC;1,91;0,7;0;0;0;0;0;0
C1364;RALN;ND;CD;3,38;2,57;0;0;0;0;0;0
LS12300;LS13;NF;LI;1;1;0;0;34,05;45,18;0;0
OL13053;EPNE;ME;AT;0;0;0;0;0;2;0;0
N8724;REVA;NF;CB;0;1,26;0;0;0;0,42;0;0
N8724;REVA;NF;CC;0,43;0;0;0;0;0;0;0
N8724;REVA;NF;CA;0,33;0;0;0;0;0;0;0
N8724;REVA;NF;CD;0;0,46;0;0;0;0;0;0
OL13140;EPNE;ME;AT;0;0;0;0;0;1;0;0
C2545;RALN;ND;CC;0;0,5;0;0;0;0;0;0
C2545;RALN;ND;CA;0;0;0;0;0;0;0;1,1
C3078;RALN;ND;CD;0;0,84;0;0;0;0;0,56;1,12
IP11004;PRTN;NF;CC;0,06;3,82;0;0;0;0;0;0
IP11004;PRTN;NF;CD;0;0,17;0;0;0;0;0;0
IP11004;PRTN;NF;CB;0;0,37;0;0;0;0;0;0
IP11004;PRTN;NF;CA;1;4,75;0;0;0;0;0;0
C1654;RALN;ND;CC;8,33;0;0;0;0;0;0;0
C1024;RALN;ND;CC;0;2;0;0;0;1;0;0
P9126;RALN;ND;CC;0,28;1,12;0;0;0;0;0;0
C1903;RALN;ND;CC;0;0,65;0;0;0;0;0;0
C7120;RALN;ND;PC;1;0;0;0;0;0;0;0
C7120;RALN;ND;CD;5;20,36;0;0;0;0;0;0
C7120;RALN;ND;CC;1,89;4,89;0;0;0;0;0;0
C2337;RALN;ND;CC;0,17;0;0;0;0;0;0;0
C1356;RALN;ND;CD;0;0,33;0;0;0;0;0;0
CV14416;AFAM;AT;PR;0;0,2;0;0;0;0;0;0
C1475;RALN;ND;CB;1;0;0;0;0;0;0;0
C1475;RALN;ND;CD;1;1;0;0;0;0;0;0
C5541;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C7092;RALN;ND;CC;0,75;0,75;0;0;0;0;0;0
C5094;RALN;ND;CC;0;0,25;0;0;0;0;0;0
C5808;RALN;ND;CB;0;0;0;0;0;0;0;1,6
C5808;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C5808;RALN;ND;CC;0;0;0;0;0;0;0;3,2
C257;RALN;ND;CC;2;26;0;0;0;0;0;0
C257;RALN;ND;CD;5;6;0;0;0;0;0;0
C1163;RALN;ND;CD;1,5;0;0;0;0;0;0;0
C1163;RALN;ND;PC;1;0;0;0;0;0;0;0
C4795;RALN;ND;CC;0,33;0;0;0;0;0;0;0
C4795;RALN;ND;CD;0;0,42;0;0;0;0;0;0
OL13090;EPNE;ME;OP;0;0;0;0;0;1;0;0
C4558;RALN;ND;PC;0;0;0;0;1;0;0;0
C4558;RALN;ND;CC;0,66;0;0;0;0;0;0;0
C4558;RALN;ND;CB;0;0,16;0;0;0;0;0;0
C5953;RALN;ND;CB;0,45;0;0;0;0;0;0;0
C1486;RALN;ND;CC;0,5;0;0;0;0;0,5;0;0
C1486;RALN;ND;CD;0,17;0,33;0;0;0;0;0;0
UC12803;RALN;ND;CC;0;0,13;0;0;0;0;0;0
C1771;RALN;ND;CD;0,48;0;0;0;0;0;0;0
C1771;RALN;ND;CB;0;0;0;0;0;0,19;0;0
C6950;RALN;ND;CD;0,13;0;0;0;0;0;0;0
C2496;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C2496;RALN;ND;CA;0;0;0;0;0;0;1;2,42
C476;REVA;NF;CC;1,04;0,37;0;0;2;1;0;0
C476;REVA;NF;CD;0,92;0,42;0;0;0;1;0;0
C476;REVA;NF;CB;0;1,7;0;0;0;0;0;0
C4786;RALN;ND;CC;1;1;0;0;0;0;0;0
C4786;RALN;ND;CB;0,78;0;0;0;0;0;0;0
C4786;RALN;ND;CD;2;1;0;0;0;0;0;0
IP11021;PRTN;NF;CB;1,2;3,79;0;0;0;0;0;0
IP11021;PRTN;NF;CC;0,08;2,39;0;0;0;0;0;0
IP11021;PRTN;NF;PC;0;0;0;0;0;0;0;1
IP11021;PRTN;NF;CA;0;1,18;0;0;0;0;0;0
C8078;RALN;ND;CB;0;0;0;0;0;0,02;0;0
C5983;RALN;ND;CA;0;0;0;0;0,3;0;0;0
C2966;RALN;ND;CC;1,47;1,94;0;0;0;0;0;0
C2966;RALN;ND;CB;0;0;0;0;0;0;1;0
C2966;RALN;ND;CD;1;1;0;0;0;0;0;0
C410;RALN;ND;CC;2,34;0,75;0;0;0;0;0;0
C5196;REFR;SC;CC;0;0;0;0;0;0,32;0;0
C4135;RALN;ND;CD;2,58;5,39;0;0;0;0;0;0
C4135;RALN;ND;CC;0,61;0,16;0;0;0;0;0;0
C6222;RALN;ND;PC;0;0;0;0;0;0;0,16;0,01
UC11947;RALN;ND;CC;0,79;0,21;0;0;0,14;0;0;0
UC11947;RALN;ND;CD;0,47;0,62;0;0;0;0;0;0
C987;RALN;ND;CC;0;1;0;0;0;0;0;0
C7353;REFR;SC;CC;0;0;0;0;0,98;1,34;0;0
C5494;RALN;ND;CD;0;0,33;0;0;0;0;0;0
C1132;RALN;ND;CC;0;0,46;0;0;0,25;0;0;0
C6855;RALN;ND;CD;0;0,42;0;0;0;0;0;0
C6855;RALN;ND;CC;0,58;0;0;0;0;0;0;0
C2862;RALN;ND;CD;0;0,4;0;0;0;0;0;0
C2862;RALN;ND;CC;0,08;0;0;0;0;0;0;0
C1543;RALN;ND;CB;0;0;0;0;0,5;0;0;0
C1543;RALN;ND;CC;0,32;0,91;0;0;0;0,5;0;0
C1543;RALN;ND;CD;0,03;0;0;0;0;0;0;0
C6126;RALN;ND;CC;0;1;0;0;0;0;0;0
C6126;RALN;ND;CB;0;0;0;0;0;1;0;0
IP11000;PRTN;NF;CB;0,17;8,84;0;0;0;0;0;0
IP11000;PRTN;NF;CA;0;7,29;0;0;0;0;1,23;5,52
IP11000;PRTN;NF;CC;0,32;0,88;0;0;0;0;0;0
C264;RALN;ND;CA;0;0;0;0;0;0;1,07;0
C6913;RALN;ND;CD;1;0;0;0;0;0;0;0
C6000;PRTN;NF;CC;4,61;13,64;0;0;0;0;0;0
C6000;PRTN;NF;CB;1;0,83;0;0;0;0;0;0
C6000;PRTN;NF;CA;0;2,53;0;0;0;0;0;0
C480;RALN;ND;CD;0,44;0;0;0;0;0;0;0
OL14474;EPNE;ME;AT;0;0;0;0;0;0,14;0;0
C2599;RALN;ND;CC;0,06;0,01;0;0;0;0;0;0
AS11990;LS13;NF;LI;0;0;0;0;1;3;0;0
C347;PRBZ;NF;PC;1,17;0;0;0;0;0;0;0
C347;PRBZ;NF;CC;0;0,82;0;0;0;0;0;0
C347;PRBZ;NF;CD;0;0,09;0;0;0;0;0;0
C14030;RALN;ND;CD;0;0;0;0;0;1;0;0
OL13383;EPNE;ME;PC;0;0;0;0;0;1;0;0
C1105;RALN;ND;CC;0,04;0;0;0;0;0;0;0
C3533;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C3533;RALN;ND;CC;0,29;0;0;0;0;0;0;0
C424;RALN;ND;CC;0,15;0;0;0;0;0;0;0
C7096;RALN;ND;CC;3,12;17,22;0;0;0;0;0;0
C7096;RALN;ND;CB;0,35;5,28;0;0;1;0;0;0
C12917;RALN;ND;CD;0;1;0;0;0;0;0;0
C12917;RALN;ND;CC;0;0,67;0;0;0;0;0;0
C5851;RALN;ND;CD;1;1;0;0;0;0;0;0
C6308;RALN;ND;CC;0;0,92;0;0;0;0;0;0
C1305;PRTN;NF;CA;0,25;0;0;0;0;0;0;0
C1305;PRTN;NF;CB;0;0,82;0;0;0;0;0;0
C7920;RALN;ND;CB;0;0;0,67;0;0;0;0;0
C7920;RALN;ND;CC;0;0;0;1;0;0;0;0
C1632;RALN;ND;CB;0;0;0;0;0;0;0,08;0
ER9837;RALN;ND;CD;0;0,27;0;0;0;0;0;0
C3805;RALN;ND;CA;0,24;0;0;0;0;0;0;0
C4817;RALN;ND;CC;0;0,13;0;0,26;0;0;0;0
C4817;RALN;ND;CB;0;0;0;0;0;0,17;0;0
C2770;RALN;ND;CC;0,25;0,02;0;0;0;0;0;0
C2770;RALN;ND;CD;0;0,02;0;0;0;0;0;0
C7709;RALN;ND;CD;1;0;0;0;0;0;0;0
C7709;RALN;ND;CC;1;0;0;0;0;0;0;0
C5590;RALN;ND;CD;2;0;0;0;0;0;0;0
C6171;RALN;ND;CC;0;0,81;0;0;0;0;0;0
C6171;RALN;ND;CB;0;0,09;0;0;0;0;0;0
C8276;RALN;ND;CD;0;0,01;0;0;0;0;0;0
C3408;RALN;ND;CC;0;0,33;0;0;0;0;0;0
C7928;RALN;ND;CD;2;1;0;0;0;0;0;0
C7467;PRTN;NF;CC;2;0,86;0;0;0;0;0;0
C5457;RALN;ND;CD;1;0;0;0;0;0;0;0
CS10168;RALN;ND;CD;0;2;0;0;0;0;0;0
CS10168;RALN;ND;CC;0;0;0;0;0;1;0;0
C3199;REFR;SC;CD;0;0,02;0;0;0;0;0;0
C885;RALN;ND;CD;1;0;0;0;0;0;0;0
C1674;RALN;ND;CB;0;0;0;0;0;0;0,92;0,92
IP10990;PRTN;NF;CB;2,04;8,36;0;0;0;0;0,9;11,11
IP10990;PRTN;NF;CA;1,69;5,07;0;0;0;0;0;0
IP10990;PRTN;NF;CC;0;2,92;0;0;0;0;0;0
P9054;RALN;ND;CD;1,08;0;0;0;0;0;0;0
C2411;RALN;ND;CA;0,14;0;0;0;0;0;0;0
C2411;RALN;ND;CC;0,12;0;0;0;0;0;0;0
C2411;RALN;ND;CB;0;0,12;0;0;0;0;0;0
C2345;RALN;ND;CC;0;0,5;0;0;0;0;0;0
C1397;PRTN;NF;CB;0,71;0;0;0;0;0;0;0
C1397;PRTN;NF;CC;1,55;0,9;0;0;0;0;0;0
C6864;RALN;ND;CB;0;0;0,2;0;0;0;0;0
C6864;RALN;ND;CC;0,16;0,16;0;1,32;0;0;0;0
C1209;RALN;ND;CC;0,75;0,5;0;0;0;0;0;0
C3723;PRBZ;NF;CC;0;1,82;0;0;0;0;0;0
C3723;PRBZ;NF;CA;0;0,59;0;0;0;0;0;0
C3723;PRBZ;NF;CD;0;0,5;0;0;0;0;0;0
N10876;PRTN;NF;CB;0,67;0,21;0;0;0;0;0;0
C7293;RALN;ND;CC;0,33;0;0;0;0;0;0;0
CS10454;RALN;ND;CC;0;0;0;0;0,23;0,28;0;0
CS10454;RALN;ND;CD;0;0,37;0;0;0;0;0;0
C1391;RALN;ND;CB;0;0;0;0;0,04;0;0;0
C1934;PRTN;NF;CC;0,75;0;0;0;0;0;0;0
C1934;PRTN;NF;CB;0,01;0;0;0;0;0;0;0
C2417;RALN;ND;CC;0;1,11;0;0;0;0;0;0
C2417;RALN;ND;CB;0;0,49;0;0;0,5;0;0;0
C3528;RALN;ND;CB;0;0,83;0;0;0;0;0;0
C3185;RALN;ND;CB;0;0;0;0;0;0,05;0,03;0
C7930;REVA;NF;CC;0;0;0;0;1;1;0;0
C7930;REVA;NF;CB;0;1;0;0;1;0;0;0
C5876;RALN;ND;CD;0;2,23;0;0;0;0;0;0
C3184;RALN;ND;CC;0;0;0;0;0;2,31;0;0
C3184;RALN;ND;CB;0;0;0;0;0;0,58;0;0
C3184;RALN;ND;CD;1;1,61;0;0;0;0;0;0
C6568;RALN;ND;CC;0,22;0;0;0;0;0;0;0
C7853;PRBZ;NF;CA;2,09;2,16;0;0;0;0;0,25;0
C7853;PRBZ;NF;CC;1;0,57;0;0;0;0;0;0
C7853;PRBZ;NF;CD;0,33;0,76;0;0;0;0;0;0
C7853;PRBZ;NF;CB;0,17;0;0;0;0;0;0;0
CS14258;RALN;ND;CC;0;1;0;0;0;0;0;0
CS14258;RALN;ND;CD;0;0;1;1;0;0;0;0
CS14258;RALN;ND;CB;0;0;0;0;0;1;0;0
C5911;RALN;ND;CC;0;0,56;0;0;0;0;0;0
C3058;RALN;ND;CD;0,33;0;0;0;0;0;0;0
C1592;RALN;ND;CC;0,28;0;0;0;0;0;0;0
C2129;RALN;ND;CC;1;0;0;0;0;0;0;0
C6903;RALN;ND;CC;8;0;0;0;0;0;0;0
C4532;RALN;ND;CD;0,14;0;0;0;0;0;0;0
C4532;RALN;ND;CC;0;1;0;0;0;0;0;0
C2231;RALN;ND;CB;1,69;0;0;0;0;0;0;0
C2231;RALN;ND;CC;1,18;1,18;0;0;0;0;0;0
C2231;RALN;ND;CA;0,01;0;0;0;0;0;0;0
C2231;RALN;ND;CD;0;0,56;0;0;0;0;0;0
U9472;SSNA;ND;ST;6,1;7,41;0;0;0;0;0;0
U9472;SSNA;ND;SI;4,76;24,8;0;0;0;0,12;0;0
U9472;SSNA;ND;BI;3,73;2,04;0;0;0;0;0;0
U9472;SSNA;ND;MD;5,33;21,39;0;0;0;0;0;0
U9472;SSNA;ND;LT;1,14;0;0;0;4,23;7,08;0;0
U9472;SSNA;ND;FM;0;0,76;0;0;0;0;0;0
U9472;SSNA;ND;LA;0,11;0;0;0;0;0;0;0
C12463;RALN;ND;CB;0;0;0;0;0;1;0;0
OL12975;EPNE;ME;AT;0;0;0;0;0;1;0;0
C843;RALN;ND;CC;0;0,28;0;0;0;0;0;0
C5770;RALN;ND;CD;0,25;0;0;0;0;0;0;0
FL12056;LS13;NF;LI;32;38,3;0;0;0;0;0;0
C7432;RALN;ND;CD;0,5;0;0;0;0;0;0;0
C7432;RALN;ND;CC;0,43;0,73;0;0;0;0;0;0
C1863;RALN;ND;CC;0;0;0;0;0;1;0;0
C3510;RALN;ND;CD;1;0;0;0;0;0;0;0
C3510;RALN;ND;CA;0;0;0;0;0;0;2;0
C3237;RALN;ND;CC;2;2;0;0;0;0;0;0
C3237;RALN;ND;CD;1;0,5;0;0;0;0;0;0
C8027;RALN;ND;CC;0;1,55;0;0;0;0;0;0
C12891;RALN;ND;CC;0;0;0;0;0;1;0;0
P9118;RALN;ND;CC;0;0;0;0,91;0;0;0;0
P9118;RALN;ND;CD;0;0;0,92;0;0;0;0;0
