ANNO;CODI_CONTRATTO;CODI_TIPO_VOCE_SPESA;TIPO_VOCE_SPESA;CODI_VOCE_SPESA;DESC_VOCE_SPESA;FLAG_SEGNO
2022;MNST;U;UTILIZZO;00L;SPECIFICHE RESPONSABILITÀ;+
2022;EPNE;U;UTILIZZO;00L;SPECIFICHE RESPONSABILITÀ;+
2022;RALN;U;UTILIZZO;00U;RETRIBUZIONE DI POSIZIONE;+
2022;RALN;U;UTILIZZO;05Q;STRAORDINARIO ELETTORALE;+
2022;RALN;U;UTILIZZO;00W;RETRIBUZIONE DI RISULTATO;+
2022;RALN;U;UTILIZZO;05P;STRAORDINARIO ORDINARIO;+
2022;UCAM;U;UTILIZZO;05P;STRAORDINARIO ORDINARIO;+
2022;RALN;F;FINANZIA;00Z;ART 67 C 2 L B CCNL 16-18 - RIDET. INCREM. STIP. CCNL 16-18;+
2022;RALN;F;FINANZIA;00C;ART 67 C 2 L C CCNL 16-18 - RIA E ASS. AD PERS. CESSATO;+
2022;CDIP;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;ERIC;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;UNIV;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;EPNE;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;PCMD;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;UCAM;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;ENAC;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;RESI;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;RESA;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;CNEL;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;REVA;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;RALN;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;SSNA;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;MNST;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;REFR;F;FINANZIA;00P;ART 23 C 2 DLGS 75/2017 - DEC. FONDO RISPETTO LIMITE 2016;-
2022;REFR;F;FINANZIA;05W;ART 32 C 1,4 CCRL 16-18 - RISORSE STABILI AL 1.1.2018;+
2022;REFR;F;FINANZIA;06J;ART 32 C 8 CCRL 16-18 - RIS STABILI INCREM. DOT. ORGANICA;+
2022;REFR;F;FINANZIA;06M;ART 32 C 1 CCRL 16-18 - RIS VAR DIP TI 31.12.2016;+
2022;REFR;F;FINANZIA;06P;ART 32  C 3 L B) CCRL 16-18 - EC. ACCERTATE FONDO ANNO PREC.;+
2022;REFR;F;FINANZIA;06Q;ART 32  C 3 L C) CCRL 16-18 - QUOTA RISORSE PERSONALE T.D.;+
2022;REFR;F;FINANZIA;16U;ART 32 C 6 CCRL 16-18 - RIS BILANCIO SALARIO AGGIUNTIVO;+
2022;REFR;U;UTILIZZO;02U;ART 32 C 1 CCRL 16-18 - PROGR ECON ORIZZONTALI (STORICHE);+
2022;REFR;U;UTILIZZO;03H;ART 32 C 1 CCRL 16-18 - INCENTIVI PRODUTTIVITÀ - PERFORMANCE;+
2022;REFR;U;UTILIZZO;02X;ART 26 C 3 CCRL 02-05 - SALARIO AGGIUNTIVO;+
2022;REFR;U;UTILIZZO;03C;ART 17 C 8 CCRL 2002 - PRESTAZIONI LAVORO STRAORDINARIO;+
2022;CNEL;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2022;EPNE;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2022;MNST;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2022;ENAC;F;FINANZIA;05L;ART 76 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2017;+
2022;CNEL;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2022;EPNE;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2022;MNST;F;FINANZIA;05O;ART 76 C 3 L C) CCNL 16-18 - IND AMM/ENTE PERS CESS NON RIUT;+
2022;EPNE;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2022;MNST;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2022;ENAC;F;FINANZIA;05S;ART 76 C 4 L D) CCNL 16-18 - RIA IND AMM/ENTE CES MENS RESID;+
2022;ENAC;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;PCMD;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;UCAM;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;SCLA;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;UNIV;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;AFAM;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;ERIC;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;MNST;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;SSNA;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;RESA;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;REVA;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;CNEL;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;REFR;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;EPNE;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;RALN;F;FINANZIA;00O;ALTRE RISORSE NON COMPRESE FRA LE PRECEDENTI;+
2022;EPNE;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2022;MNST;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2022;ENAC;U;UTILIZZO;02L;PERFORMANCE ORGANIZZATIVA;+
2022;ENAC;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2022;MNST;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2022;EPNE;U;UTILIZZO;02M;PERFORMANCE INDIVIDUALE;+
2022;EPNE;U;UTILIZZO;02N;INDENNITÀ CONDIZIONI DI LAVORO;+
2022;CNEL;U;UTILIZZO;02N;INDENNITÀ CONDIZIONI DI LAVORO;+
2022;ENAC;U;UTILIZZO;02N;INDENNITÀ CONDIZIONI DI LAVORO;+
2022;MNST;U;UTILIZZO;02N;INDENNITÀ CONDIZIONI DI LAVORO;+
2022;ENAC;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2022;EPNE;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2022;MNST;U;UTILIZZO;02Q;INDENNITÀ POSIZIONI ORGANIZZATIVE;+
2022;RALN;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;UNIV;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;CNEL;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;PCMD;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;REVA;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;ERIC;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;SSNA;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;UCAM;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;ENAC;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;RESI;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;EPNE;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;SCLA;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;RESA;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;AFAM;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;MNST;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;REFR;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;ASSI;U;UTILIZZO;998;ALTRI ISTITUTI NON COMPRESI FRA I PRECEDENTI;+
2022;RALN;F;FINANZIA;18J;RIS TRATT ACCESS SEGRET COM.LE E PROV.LE ANNO DI RILEVAZIONE;+
2022;CNEL;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;SSNA;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;ERIC;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;UNIV;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;MNST;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;RALN;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;CPRE;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;ENAC;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;UCAM;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;EPNE;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;CDIP;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;ASSI;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;RESA;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;PCMD;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;REFR;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;AGID;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;SCLA;U;UTILIZZO;448;RETRIBUZIONE DI POSIZIONE;+
2022;RALN;U;UTILIZZO;06Z;MAGGIORAZIONE RETRIBUZIONE DI POSIZIONE;+
2022;SSNA;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;ERIC;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;EPNE;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;REVA;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;UNIV;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;RALN;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;UCAM;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;MNST;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;ENAC;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;CDIP;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;RESA;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;REFR;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;PCMD;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;CPRE;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;RESI;U;UTILIZZO;449;RETRIBUZIONE DI RISULTATO;+
2022;RALN;F;FINANZIA;18K;ART 57 C 2 L A CCNL 16-18 - UNICO IMPORTO 2020;+
2022;CNEL;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;RALN;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;SCLA;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;MNST;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;EPNE;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;SSNA;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;AFAM;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;ENAC;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;ERIC;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;UNIV;F;FINANZIA;999;SOMME NON UTILIZZATE FONDO ANNO PRECEDENTE;+
2022;AFAM;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;EPNE;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;MNST;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;UNIV;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;REVA;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;ERIC;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;ENAC;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;RESI;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;UCAM;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;CNEL;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;SCLA;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;REFR;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;SSNA;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;RESA;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;RALN;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;PCMD;F;FINANZIA;27I;ART 1 C 456 L 147/2013 - DECURTAZIONE PERMANENTE;-
2022;RALN;F;FINANZIA;00W;ART 67 C 3 L E CCNL 16-18 -RISP. STRAORD. CONS. ANNO PREC.;+
2022;RALN;F;FINANZIA;01J;ART 67 C 3 L H CCNL 16-18 - INTEGRAZIONE 1,2% M.S. 1997;+
2022;RALN;F;FINANZIA;01Q;ART 67 C 2 L E CCNL 16-18 -DEC. PERS. TRASF. DISP. LEGGE;-
2022;RALN;F;FINANZIA;15N;ART 14 CCNL 98-01 - RIS STRAORDINARIO ORDINARIO ANNO 2017;+
2022;RALN;U;UTILIZZO;00T;PROGRESSIONI ECONOMICHE ORIZZONTALI ANNO DI RIFERIMENTO;+
2022;RALN;F;FINANZIA;15K;ART 67 C 2 L H CCNL 16-18 - NUOVE ASS. ART 33 DL34/19;+
2022;RALN;F;FINANZIA;00T;ART 67 C 3 L C CCNL 16-18 - ALTRE SPEC. DISP. DI LEGGE;+
2022;RALN;F;FINANZIA;01K;ART 67 C 3 L I CCNL 16-18-RIS. OBIETT. ENTE ANCHE MANTEN.;+
2022;RALN;F;FINANZIA;01N;ART 68 C 1 CCNL 16-18-RIS FISSE NON UTILIZZATE FONDI PREC.;+
2022;RALN;F;FINANZIA;20N;ART 57 C 2 L C CCNL 16-18 - RIA CESS ANN PREC MISURA INTERA;+
2022;REFR;F;FINANZIA;00N;ART 113 DLGS 50/2016 - QUOTE INCENTIVI FUNZIONI TECNICHE;+
2022;MNST;F;FINANZIA;00N;ART 113 DLGS 50/2016 - QUOTE INCENTIVI FUNZIONI TECNICHE;+
2022;EPNE;F;FINANZIA;00N;ART 113 DLGS 50/2016 - QUOTE INCENTIVI FUNZIONI TECNICHE;+
2022;SSNA;F;FINANZIA;00N;ART 113 DLGS 50/2016 - QUOTE INCENTIVI FUNZIONI TECNICHE;+
2022;RALN;F;FINANZIA;00N;ART 113 DLGS 50/2016 - QUOTE INCENTIVI FUNZIONI TECNICHE;+
2022;UNIV;F;FINANZIA;00N;ART 113 DLGS 50/2016 - QUOTE INCENTIVI FUNZIONI TECNICHE;+
2022;RALN;F;FINANZIA;10M;ART 9 C 3 DL 90/2014 - COMP AVVOCATI CARICO CONTROPARTI;+
2022;UNIV;F;FINANZIA;10M;ART 9 C 3 DL 90/2014 - COMP AVVOCATI CARICO CONTROPARTI;+
2022;SSNA;F;FINANZIA;10M;ART 9 C 3 DL 90/2014 - COMP AVVOCATI CARICO CONTROPARTI;+
2022;RALN;F;FINANZIA;15M;ART 33 DL34/19 - QUOTA PARTE DESTINATA ALLE P.O.;+
2022;RALN;U;UTILIZZO;00G;PREMI CORRELATI ALLA PERFORMANCE ORGANIZZATIVA;+
2022;RALN;U;UTILIZZO;00K;IND TURNO, REPERIB E LAV FEST (ART 24 C 1 CCNL 14.09.2000);+
2022;RALN;U;UTILIZZO;00R;COMPENSI AI MESSI NOTIFICATORI;+
2022;RALN;U;UTILIZZO;00V;POLIZIA LOCALE - INDENNITÀ DI SERVIZIO ESTERNO;+
2022;RALN;F;FINANZIA;03R;ART 7 C 4 L U CCNL 16-18 - INCREM. RISORSE DESTINATE P.O.;+
2022;MNST;U;UTILIZZO;22I;ART 113 DLGS 50/2016 - INCENTIVI FUNZIONI TECNICHE;+
2022;RALN;U;UTILIZZO;22I;ART 113 DLGS 50/2016 - INCENTIVI FUNZIONI TECNICHE;+
2022;SSNA;U;UTILIZZO;22I;ART 113 DLGS 50/2016 - INCENTIVI FUNZIONI TECNICHE;+
2022;EPNE;U;UTILIZZO;22I;ART 113 DLGS 50/2016 - INCENTIVI FUNZIONI TECNICHE;+
2022;REFR;U;UTILIZZO;22I;ART 113 DLGS 50/2016 - INCENTIVI FUNZIONI TECNICHE;+
2022;UNIV;U;UTILIZZO;22I;ART 113 DLGS 50/2016 - INCENTIVI FUNZIONI TECNICHE;+
2022;RALN;U;UTILIZZO;00P;COMPENSI ISTAT ENTI E ORGANISMI PUBBLICI AUTORIZZATI;+
2022;RALN;U;UTILIZZO;00Y;POLIZIA LOCALE - INDENNITÀ DI FUNZIONE;+
2022;PCMD;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;UNIV;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;REVA;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;EPNE;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;RESI;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;RALN;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;CNEL;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;SSNA;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;ENAC;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;UCAM;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;MNST;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;ERIC;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;REFR;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;AFAM;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;RESA;F;FINANZIA;01P;ALTRE DECURTAZIONI NON COMPRESE FRA LE PRECEDENTI;-
2022;RALN;U;UTILIZZO;04C;INCENTIVI RECUPERO EVASIONE IMU E TARI;+
2022;RALN;F;FINANZIA;00D;ART 67 C 2 L E CCNL 16-18-INCREM. PERS. TRASF. DISP. LEGGE;+
2022;RALN;F;FINANZIA;15P;ART 39 CCNL 14.9.00 - RIS STRAORD EVENTI STR E CAL NATURALI;+
2022;RALN;F;FINANZIA;00K;ART 67 C 2 L G CCNL 16-18 - INCREM. RIDUZ. STAB. STRAORD.;+
2022;RALN;F;FINANZIA;10L;ART 1 C 1091 L 145/2018 - REC. EV. IMU E TARI;+
2022;RALN;F;FINANZIA;00X;ART 67 C 3 L F CCNL 16-18 - MESSI NOTIFICATORI;+
2022;RALN;U;UTILIZZO;00Q;ALTRE SPECIFICHE DISPOSIZIONI DI LEGGE;+
2022;RALN;F;FINANZIA;00S;ART 70-TER CCNL 16-18 - CONTR ISTAT E ENTI PUBBL AUTORIZZ;+
2022;RALN;F;FINANZIA;03Q;ART 7 C 4 L U CCNL 16-18 - DEC. RISORSE DESTINATE P.O.;-
2022;EPNE;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;SSNA;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;PCMD;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;UNIV;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;UCAM;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;RALN;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;ERIC;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;MNST;F;FINANZIA;50H;ART 43 L 449/1997 - ENTR. CONTO TERZI O UTENZA O SPONSOR.;+
2022;RALN;F;FINANZIA;15L;ART 11BIS C2 DL135/18 - INCREM POS E RIS P.O. RINUNCE ASS.LI;+
2022;ERIC;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2022;EPNE;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2022;UNIV;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2022;MNST;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2022;PCMD;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2022;RALN;U;UTILIZZO;02I;RETRIBUZIONE DI RISULTATO (ONNICOMPRENSIVITÀ);+
2022;RALN;F;FINANZIA;00U;ART 67 C 3 L D CCNL 16-18-RIA CESS ANNO PREC MENSIL RESIDUE;+
2022;RALN;U;UTILIZZO;01B;POLIZIA LOCALE - SERVIZI AGGIUNTIVI INIZIATIVA PRIVATA;+
2022;RALN;F;FINANZIA;23X;ART 79 C 1 L D CCNL 19-21 - RIDET. INCREM. STIP. CCNL 19-21;+
2022;AFAM;U;UTILIZZO;837;QUOTE CONTRATTATE PERSONALE DOCENTE;+
2022;REVA;F;FINANZIA;07L;ART 153 C 1 TUDC - ALIM FUA PROPORZ DIP 31.12 ANNO PREC;+
2022;REVA;F;FINANZIA;07Q;ART 143 C 3 TUDC - ALIM DA FONDO PROGR ANNO PREC;+
2022;REVA;F;FINANZIA;01O;ART 058 C 5 TUDC - FONDO LAVORO STRAORDINARIO;+
2022;RALN;F;FINANZIA;01R;ART 67 C 2 L E CCNL 16-18 -DEC. ALTRO PERS. TRASF.;-
2022;RALN;F;FINANZIA;01W;ART 15 C 7 CCNL 16-18 - RIDUZIONE RISORSE DESTINATE P.O.;-
2022;RALN;U;UTILIZZO;00E;INCREMENTO INDENNITÀ PERSONALE ASILI NIDO;+
2022;SSNA;F;FINANZIA;10J;ART 94 C 2 CCNL 16-18 - UNICO IMPORTO CONSOLIDATO 2019;+
