ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
C3521;RALN;CC;045000;Z01;0;12;0;0
C3521;RALN;CC;043000;Z01;0;1;0;0
C3521;RALN;CB;055000;Z01;2;0;0;0
C738;RALN;CB;037492;Z01;1;0;0;0
C738;RALN;CD;050000;Z01;3;2;0;0
C738;RALN;FP;0D0103;Z01;0;2;0;2
C738;RALN;CC;0C1000;Z01;2;0;0;0
C738;RALN;CD;0D1000;Z01;0;5;0;1,6666666666667
C738;RALN;CD;0D5000;Z01;1;4;0;0
C738;RALN;CC;043000;Z01;3;5;0;0
C738;RALN;CD;0D4000;Z01;0;3;0;0
C738;RALN;CC;042000;Z01;1;4;0;0
C738;RALN;CB;036495;Z01;1;0;0;0
C738;RALN;CB;038490;Z01;2;0;0;0
C738;RALN;CC;045000;Z01;1;17;0;0
C4959;RALN;CC;042000;Z01;1;2;0;0
C4959;RALN;CC;046000;Z01;0;12;0;0
C4959;RALN;CD;049000;Z01;2;1;0;0
C4959;RALN;CB;054000;Z01;0;3;0;0
C4959;RALN;CC;045000;Z01;7;3;0;0
C4959;RALN;CB;037492;Z01;0;1;0;0
C4959;RALN;CD;0D4000;Z01;2;5;0;0
C4959;RALN;FP;0D0103;Z01;0;1;0;0
C4959;RALN;CD;050000;Z01;1;1;0;0
C4959;RALN;CD;0D1000;Z01;1;0;0;0
C4959;RALN;CD;0D5000;Z01;2;6;0;0
C4959;RALN;CB;038490;Z01;1;4;0;0
C4959;RALN;CC;0C1000;Z01;4;6;0;0
UC10890;RALN;CD;049000;Z01;2;0;0;0
UC10890;RALN;CC;043000;Z01;2;4;0;0
UC10890;RALN;CD;050000;Z01;1;1;0;0
UC10890;RALN;CD;099000;Z01;1;0;0;0
UC10890;RALN;CC;0C1000;Z01;0;4;0;0
UC10890;RALN;CB;038491;Z01;1;0;0;0
UC10890;RALN;CB;0B7A00;Z01;4;3;0;0
UC10890;RALN;CC;046000;Z01;0;8;0;0
UC10890;RALN;CC;045000;Z01;0;9;0;0
UC10890;RALN;CB;036494;Z01;4;0;0;0
UC10890;RALN;CB;038490;Z01;5;0;0;0
UC10890;RALN;CB;032000;Z01;0;1;0;0
UC10890;RALN;CD;0D1000;Z01;0;7;0;1,4
UC10890;RALN;CC;042000;Z01;6;5;1,5;1,25
UC10890;RALN;CD;0D4000;Z01;2;0;0,28571428571429;0
UC10890;RALN;CB;036495;Z01;3;0;0;0
C1736;RALN;FP;0D0103;Z01;0;1;0;0
C2049;RALN;CC;045000;Z01;0;3;0;0
C2049;RALN;CD;0D5000;Z01;10;11;0;0
C2049;RALN;CC;043000;Z01;0;9;0;9
C2049;RALN;CD;0D4000;Z01;6;0;0;0
C2049;RALN;CD;099000;Z01;3;10;0;0
C2049;RALN;CC;046000;Z01;8;27;0;0
C2049;RALN;CC;042000;Z01;0;4;0;0
CM9074;RALN;CB;038490;Z01;48;1;3,6923076923077;0,076923076923077
CM9074;RALN;FP;0D0102;Z01;0;5;0;0
CM9074;RALN;CC;097000;Z01;6;13;0,3;0,65
CM9074;RALN;CD;0D7000;Z01;3;2;0;0
CM9074;RALN;CC;045000;Z01;38;33;0,80851063829787;0,70212765957447
CM9074;RALN;CC;043000;Z01;5;5;1,25;1,25
CM9074;RALN;CD;099000;Z01;8;8;0,57142857142857;0,57142857142857
CM9074;RALN;CB;0B8000;Z01;3;0;0;0
CM9074;RALN;CB;036495;Z01;56;1;11,2;0,2
CM9074;RALN;CB;038491;Z01;3;0;0;0
CM9074;RALN;CB;037493;Z01;1;0;0;0
CM9074;RALN;CB;034000;Z01;5;0;0;0
CM9074;RALN;DI;0D0164;Z01;0;1;0;0
CM9074;RALN;CB;0B7A00;Z01;5;4;0,41666666666667;0,33333333333333
CM9074;RALN;CB;0B7000;Z01;4;9;0;0
CM9074;RALN;CD;0D4000;Z01;0;2;0;0
CM9074;RALN;CD;050000;Z01;21;5;0,875;0,20833333333333
CM9074;RALN;CD;0D5000;Z01;1;0;0;0
C8221;RALN;CC;045000;Z01;0;6;0;0
C8221;RALN;CD;0D4000;Z01;2;0;0;0
C8221;RALN;CB;036494;Z01;0;6;0;0
C8221;RALN;CC;043000;Z01;0;2;0;0
C8221;RALN;CD;0D5000;Z01;3;0;0;0
C5698;RALN;CC;097000;Z01;0;1;0;0
C5698;RALN;CD;0D4000;Z01;1;0;0;0
C5698;RALN;CC;046000;Z01;0;2;0;0
C5698;RALN;CD;0D1000;Z01;3;0;0;0
C5698;RALN;CD;050000;Z01;0;2;0;0,66666666666667
C5698;RALN;CD;049000;Z01;0;2;0;0
C5698;RALN;CB;055000;Z01;2;0;0;0
C5698;RALN;CC;043000;Z01;0;2;0;0
C5698;RALN;CB;037493;Z01;1;0;0;0
C5698;RALN;CD;0D5000;Z01;1;0;0;0
C5698;RALN;CD;099000;Z01;2;0;0;0
C5698;RALN;CD;0D7000;Z01;2;0;0;0
C5698;RALN;CC;045000;Z01;1;0;0;0
C5698;RALN;DI;0D0165;Z01;0;2;0;0
C1564;RALN;CB;0B7000;Z01;0;1;0;0
C1564;RALN;CC;0C1000;Z01;2;0;0;0
C1564;RALN;CB;054000;Z01;1;0;0;0
C1564;RALN;CD;0D5000;Z01;1;0;0;0
C1564;RALN;CD;0D1000;Z01;2;1;0;0
C1564;RALN;CC;046000;Z01;3;0;0;0
C2274;RALN;CB;036495;Z01;1;0;0;0
C2274;RALN;CD;050000;Z01;1;9;0;0
C2274;RALN;CC;0C1000;Z01;4;11;0;0
C2274;RALN;CD;049000;Z01;0;1;0;0
C2274;RALN;CB;037492;Z01;9;0;0;0
C2274;RALN;CC;043000;Z01;2;6;0,25;0,75
C2274;RALN;CD;0D5000;Z01;0;4;0;0
C2274;RALN;CB;055000;Z01;3;0;0;0
C2274;RALN;CD;0D1000;Z01;0;4;0;4
C2274;RALN;CB;034000;Z01;4;0;0;0
C4273;RALN;CB;054000;Z01;2;0;0;0
C4273;RALN;CC;045000;Z01;3;0;0;0
C4273;RALN;CD;0D1000;Z01;2;0;0;0
C4273;RALN;CD;0D7000;Z01;6;0;0;0
F8521;EPNE;AA;027000;Z01;1427;1446;0;0
F8521;EPNE;AP;0D0480;Z01;226;143;0;0
F8521;EPNE;D1;0D0078;Z01;1;0;0;0
F8521;EPNE;AC;045000;Z01;10299;24028;2,4068707641972;5,6153306847394
F8521;EPNE;AC;043000;Z01;4525;8349;3,0719619823489;5,6680244399185
F8521;EPNE;AB;032000;Z01;1642;3071;2,7051070840198;5,0593080724876
F8521;EPNE;AC;046000;Z01;14224;20575;3,9130674002751;5,6602475928473
F8521;EPNE;D2;0D0079;Z01;265;316;1,4640883977901;1,7458563535912
F8521;EPNE;AC;040000;Z01;90541;121722;44,317670093;59,580029368576
F8521;EPNE;AB;034000;Z01;5495;11007;2,4090311266988;4,8255151249452
F8521;EPNE;D1;0D0077;Z01;9;0;0;0
F8521;EPNE;AA;025000;Z01;684;390;0;0
F8521;EPNE;AC;042000;Z01;2126;5761;1,6913285600636;4,5831344470963
F8521;EPNE;AA;023000;Z01;282;7;0;0
F8521;EPNE;MD;0D0585;Z01;48;32;0,29447852760736;0,19631901840491
F8521;EPNE;AP;0D0481;Z01;84;50;0;0
F8521;EPNE;AP;0D0473;Z01;24;36;0;0
F8521;EPNE;D2;0D0080;Z01;1;0;0;0
F8521;EPNE;AP;0D0472;Z01;90;181;0;0
F8521;EPNE;MD;0D0584;Z01;9;8;0;0
F8521;EPNE;AB;030000;Z01;556;649;6,8641975308642;8,0123456790123
UC12444;RALN;CD;0D1000;Z01;13;51;0;0
UC12444;RALN;CB;055000;Z01;0;4;0;0
UC12444;RALN;CC;0C1000;Z01;4;19;0;0
C4425;RALN;CD;0D1000;Z01;0;3;0;0
C4425;RALN;CB;0B7A00;Z01;2;0;0;0
C4425;RALN;CC;0C1000;Z01;0;2;0;0,4
C4425;RALN;CD;050000;Z01;0;1;0;0
C4425;RALN;SP;0D0I95;Z01;0;2;0;0
C4425;RALN;CB;055000;Z01;2;4;0;0
C1258;RALN;CD;050000;Z01;0;1;0;0
C1258;RALN;CC;046000;Z01;0;2;0;0
C1258;RALN;CC;045000;Z01;0;1;0;0
UC10776;RALN;CC;045000;Z01;0;1;0;0,5
UC10776;RALN;CD;0D4000;Z01;1;0;0;0
UC10776;RALN;SP;0D0I95;Z01;0;3;0;0
UC10776;RALN;CB;038490;Z01;0;1;0;0,5
UC10776;RALN;CD;0D1000;Z01;0;7;0;0
UC10776;RALN;DF;0D0095;Z01;1;0;0;0
UC10776;RALN;CB;036494;Z01;0;1;0;0
UC10776;RALN;CC;046000;Z01;0;1;0;0
UC10776;RALN;CC;042000;Z01;0;7;0;1,4
UC10776;RALN;CD;049000;Z01;1;0;0;0
UC10776;RALN;CD;050000;Z01;0;3;0;3
UC10776;RALN;CB;037492;Z01;1;0;0;0
UC10776;RALN;CC;0C1000;Z01;0;5;0;0,71428571428571
UC10776;RALN;CC;043000;Z01;2;2;0,33333333333333;0,33333333333333
C2047;RALN;CD;0D4000;Z01;1;0;0;0
C2047;RALN;CD;0D1000;Z01;0;1;0;0
C6719;RALN;CB;0B7A00;Z01;2;0;0;0
C6719;RALN;CD;099000;Z01;4;3;0;0
C6719;RALN;CC;042000;Z01;0;2;0;0
C6719;RALN;CB;038491;Z01;2;0;0;0
C6719;RALN;CD;049000;Z01;2;1;0;0
C6719;RALN;CC;043000;Z01;3;14;0;0
C6719;RALN;CD;050000;Z01;1;17;0;0
C6719;RALN;CD;0D5000;Z01;0;1;0;0
C6719;RALN;CC;046000;Z01;1;2;0;0
C7993;RALN;CC;046000;Z01;0;3;0;1,5
C7993;RALN;CB;038491;Z01;0;2;0;0
C7993;RALN;CC;043000;Z01;2;8;0;0
C7993;RALN;CC;042000;Z01;0;1;0;0
C7993;RALN;CD;0D1000;Z01;0;5;0;0
C7993;RALN;CD;0D4000;Z01;1;10;0,33333333333333;3,3333333333333
C7993;RALN;CB;037493;Z01;4;5;0;0
C7993;RALN;FP;0D0103;Z01;4;0;0;0
C7993;RALN;CD;099000;Z01;1;3;0;0
C7993;RALN;CC;045000;Z01;2;5;0;0
C7993;RALN;CD;0D5000;Z01;0;2;0;0
C7993;RALN;CD;050000;Z01;0;6;0;6
C7993;RALN;CC;0C1000;Z01;4;10;0;0
C7993;RALN;CB;032000;Z01;0;5;0;0
C333;RALN;CC;045000;Z01;0;1;0;0
C333;RALN;CC;0C1000;Z01;1;1;0;0
C333;RALN;CB;037492;Z01;0;1;0;0
C333;RALN;CD;0D1000;Z01;0;3;0;0
C333;RALN;CD;050000;Z01;0;2;0;0
C2550;RALN;CD;049000;Z01;1;0;0;0
Q9151;UNIV;CC;097000;Z01;21;24;0;0
Q9151;UNIV;CD;052000;Z01;36;55;0;0
Q9151;UNIV;CE;063000;Z01;28;8;0;0
Q9151;UNIV;CC;0C8000;Z01;8;21;0;0
Q9151;UNIV;CC;043000;Z01;27;28;0,41538461538462;0,43076923076923
Q9151;UNIV;CC;046000;Z01;60;34;0;0
Q9151;UNIV;CC;0C7000;Z01;19;16;0;0
Q9151;UNIV;CB;038000;Z01;13;20;0;0
Q9151;UNIV;CE;0E6000;Z01;0;3;0;0
Q9151;UNIV;CD;048000;Z01;14;18;0,15217391304348;0,19565217391304
Q9151;UNIV;CD;051000;Z01;16;70;0;0
Q9151;UNIV;CD;0D6000;Z01;32;63;0;0
Q9151;UNIV;CC;045000;Z01;68;47;0;0
Q9151;UNIV;CB;0B7000;Z01;29;32;0;0
Q9151;UNIV;CB;034000;Z01;0;17;0;0,3953488372093
Q9151;UNIV;CD;050000;Z01;7;29;0;0
Q9151;UNIV;CC;042000;Z01;10;0;0,52631578947368;0
Q9151;UNIV;CE;062000;Z01;19;9;0;0
Q9151;UNIV;CD;0D7000;Z01;41;74;0;0
Q9151;UNIV;CD;049000;Z01;14;13;0;0
Q9151;UNIV;CC;040000;Z01;1;0;0,025;0
Q9151;UNIV;CD;0D8000;Z01;10;43;0;0
Q9151;UNIV;CE;0E7000;Z01;1;4;0;0
Q9151;UNIV;CB;037000;Z01;24;14;0;0
Q9151;UNIV;CB;036000;Z01;0;26;0;0,44827586206897
Q9151;UNIV;CE;0E8000;Z01;0;2;0;0
C3016;RALN;CC;046000;Z01;2;1;0;0
C3016;RALN;CD;050000;Z01;0;8;0;4
C3016;RALN;CC;045000;Z01;0;5;0;0
C3016;RALN;CD;049000;Z01;3;4;3;4
C3016;RALN;CD;0D4000;Z01;0;3;0;0
C3016;RALN;CC;042000;Z01;8;4;0;0
C3016;RALN;CD;0D5000;Z01;1;6;0;0
C3016;RALN;CB;055000;Z01;5;0;0;0
C6989;RALN;CD;049000;Z01;12;0;0;0
C8022;RALN;CC;045000;Z01;1;0;0;0
C8022;RALN;CC;0C1000;Z01;0;1;0;0
C8022;RALN;CC;043000;Z01;2;2;0;0
C8022;RALN;CD;050000;Z01;2;3;0;0
C8022;RALN;CD;099000;Z01;1;1;0;0
C8022;RALN;CC;046000;Z01;3;9;0;0
IP10936;RALN;CB;037492;Z01;0;20;0;0
IP10936;RALN;CB;036495;Z01;0;7;0;0
IP10936;RALN;CA;025000;Z01;0;1;0;0
IP10936;RALN;CD;049000;Z01;15;4;0;0
IP10936;RALN;CB;037493;Z01;0;13;0;0
IP10936;RALN;CB;034000;Z01;2;26;0,22222222222222;2,8888888888889
IP10936;RALN;CC;042000;Z01;0;11;0;0
IP10936;RALN;CB;055000;Z01;70;294;0;0
IP10936;RALN;CC;043000;Z01;0;3;0;0
IP10936;RALN;CB;036494;Z01;8;30;0;0
C7393;PRBZ;CC;000721;Z01;14;32;0;0
C7393;PRBZ;CA;000729;Z01;0;6;0;0
C7393;PRBZ;CB;000723;Z01;0;1;0;0
C7393;PRBZ;CB;000725;Z01;7;0;0;0
C7393;PRBZ;CA;000727;Z01;0;4;0;0
C7393;PRBZ;CC;000722;Z01;0;9;0;0
C7393;PRBZ;CD;000716;Z01;0;2;0;0
C7393;PRBZ;CB;000726;Z01;2;0;0;0
C7393;PRBZ;FP;0D0103;Z01;7;0;0;0
C3184;RALN;CD;050000;Z01;63;34;9;4,8571428571429
C3184;RALN;CC;046000;Z01;44;0;4,8888888888889;0
C3184;RALN;CC;042000;Z01;12;26;0;0
C3184;RALN;CC;043000;Z01;53;36;10,6;7,2
C3184;RALN;FP;0D0102;Z01;22;0;0;0
C3184;RALN;CD;0D5000;Z01;49;24;0;0
C3184;RALN;CD;0D4000;Z01;21;0;21;0
C3184;RALN;CD;049000;Z01;0;15;0;5
C3184;RALN;CC;0C1000;Z01;0;49;0;0
C3184;RALN;CD;0D1000;Z01;0;5;0;1,6666666666667
V12460;RALN;CB;037492;Z01;1;7;0;0
V12460;RALN;DG;0D0104;Z01;10;0;0;0
V12460;RALN;DI;0D0164;Z01;17;0;0;0
V12460;RALN;CB;0B7A00;Z01;4;25;0;0
V12460;RALN;CD;0D5000;Z01;19;7;0;0
V12460;RALN;CC;042000;Z01;0;10;0;2,5
V12460;RALN;CC;046000;Z01;21;61;0;0
V12460;RALN;CD;049000;Z01;6;19;0;0
V12460;RALN;CC;045000;Z01;15;20;0;0
V12460;RALN;CB;037493;Z01;3;1;0;0
V12460;RALN;CB;034000;Z01;0;1;0;0
V12460;RALN;CD;050000;Z01;4;22;0;0
V12460;RALN;CB;038490;Z01;1;8;0,33333333333333;2,6666666666667
V12460;RALN;CD;099000;Z01;10;91;0;0
V12460;RALN;CD;0D4000;Z01;8;22;0;0
AP198;PRBZ;CD;000715;Z01;3;2;0;0
AP198;PRBZ;CD;000717;Z01;35;51;2,3333333333333;3,4
AP198;PRBZ;CB;000725;Z01;40;177;0;0
AP198;PRBZ;CC;000722;Z01;11;26;0;0
AP198;PRBZ;CC;000721;Z01;14;51;0,32558139534884;1,1860465116279
AP198;PRBZ;CA;000727;Z01;0;5;0;0
AP198;PRBZ;CD;000720;Z01;0;5;0;0
AP198;PRBZ;CB;000726;Z01;42;99;0;0
AP198;PRBZ;CD;000718;Z01;0;19;0;0
AP198;PRBZ;CD;000719;Z01;14;20;0;0
AP198;PRBZ;CD;000734;Z01;2;150;0,068965517241379;5,1724137931034
AP198;PRBZ;CB;000724;Z01;1;33;0,025641025641026;0,84615384615385
AP198;PRBZ;CD;000733;Z01;16;155;0,42105263157895;4,0789473684211
AP198;PRBZ;CB;000723;Z01;52;243;0,25242718446602;1,1796116504854
C1503;RALN;CD;050000;Z01;9;0;9;0
C4104;RALN;CC;045000;Z01;7;33;0;0
C4104;RALN;CD;0D1000;Z01;5;22;0;0
C4104;RALN;CD;049000;Z01;6;7;6;7
C4104;RALN;CC;042000;Z01;8;15;1,6;3
C4104;RALN;CD;050000;Z01;24;16;8;5,3333333333333
C4104;RALN;CC;046000;Z01;0;14;0;0
C4104;RALN;CB;038490;Z01;0;15;0;0
C4104;RALN;CB;036494;Z01;6;4;0;0
C4104;RALN;CB;037492;Z01;0;3;0;0
C4104;RALN;CD;0D4000;Z01;0;29;0;0
C4104;RALN;CB;0B7A00;Z01;0;7;0;0
C4104;RALN;CD;0D5000;Z01;0;19;0;0
C4104;RALN;CB;034000;Z01;0;1;0;0
C4104;RALN;CB;055000;Z01;4;22;0;0
C4104;RALN;CC;043000;Z01;13;0;0;0
C4104;RALN;CC;0C1000;Z01;0;70;0;0
C7905;RALN;CD;049000;Z01;0;2;0;0
