ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C3305;RALN;CC;045000;C03;0;1
C931;RALN;CC;045000;C03;0;1
C5131;RALN;CC;045000;C03;0;1
C4818;RALN;CC;045000;C18;1;0
C6462;RALN;CC;045000;C25;1;0
V9796;RALN;CC;045000;C18;3;1
C4021;RALN;CC;045000;C03;0;2
C5433;RALN;CC;045000;C25;1;0
C6708;RALN;CC;045000;C01;0;1
C5423;RALN;CC;045000;C99;0;1
IP10495;RALN;CC;045000;C99;0;1
C5131;RALN;CC;045000;C99;0;1
C864;RALN;CC;045000;C99;0;1
C801;RALN;CC;045000;C18;0;1
C5684;RALN;CC;045000;C01;0;1
C7903;RALN;CC;045000;C03;0;1
ES155;RALN;CC;045000;C99;1;0
UC10893;RALN;CC;045000;C18;1;1
C7982;RALN;CC;045000;C03;1;0
C1392;RALN;CC;045000;C03;0;1
C969;RALN;CC;045000;C27;0;1
C3987;RALN;CC;045000;C03;1;0
C2237;RALN;CC;045000;C03;1;0
UC12400;RALN;CC;045000;C21;1;0
N10593;RALN;CC;045000;C18;0;1
C337;RALN;CC;045000;C18;0;1
C5163;RALN;CC;045000;C27;0;1
C7696;RALN;CC;045000;C03;0;1
C1095;RALN;CC;045000;C03;1;1
V9781;RALN;CC;045000;C03;0;1
CM9084;RALN;CC;045000;C19;1;0
C6596;RALN;CC;045000;C01;1;0
P9028;RALN;CC;045000;C01;1;1
P9028;RALN;CC;045000;C03;1;1
CM9084;RALN;CC;045000;C03;0;1
C2431;RALN;CC;045000;C18;0;1
C5832;RALN;CC;045000;C03;0;1
P9115;RALN;CC;045000;C03;1;0
C2770;RALN;CC;045000;C18;1;0
C7633;RALN;CC;045000;C03;0;1
C3235;RALN;CC;045000;C03;0;2
C12302;RALN;CC;045000;C99;1;0
C6902;RALN;CC;045000;C03;1;1
C3610;RALN;CC;045000;C03;0;1
UC10154;RALN;CC;045000;C18;0;1
C6892;RALN;CC;045000;C03;0;1
C8054;RALN;CC;045000;C03;0;1
C4188;RALN;CC;045000;C01;0;1
C5694;RALN;CC;045000;C18;0;1
C8278;RALN;CC;045000;C01;0;1
C6284;RALN;CC;045000;C03;1;0
C7120;RALN;CC;045000;C03;1;4
C3728;RALN;CC;045000;C21;0;1
C5708;RALN;CC;045000;C18;1;0
C5532;RALN;CC;045000;C19;0;1
C2414;RALN;CC;045000;C03;1;0
C4859;RALN;CC;045000;C25;0;2
C4859;RALN;CC;045000;C99;0;3
C7120;RALN;CC;045000;C01;1;0
C7696;RALN;CC;045000;C01;1;0
C7906;RALN;CC;045000;C03;2;1
R9194;RALN;CC;045000;C27;0;4
C3850;RALN;CC;045000;C03;0;1
C1707;RALN;CC;045000;C18;0;1
C5652;RALN;CC;045000;C03;1;0
C3122;RALN;CC;045000;C03;0;3
C6068;RALN;CC;045000;C18;1;0
C6262;RALN;CC;045000;C18;1;0
C3233;RALN;CC;045000;C01;1;0
V9728;RALN;CC;045000;C03;0;1
C3575;RALN;CC;045000;C03;0;1
C5652;RALN;CC;045000;C01;1;0
C225;RALN;CC;045000;C01;3;0
C7167;RALN;CC;045000;C18;0;1
C7557;RALN;CC;045000;C01;0;1
C5684;RALN;CC;045000;C03;1;0
C3122;RALN;CC;045000;C27;1;0
C5336;RALN;CC;045000;C99;0;1
C1554;RALN;CC;045000;C27;1;0
C1485;RALN;CC;045000;C03;2;1
C3652;RALN;CC;045000;C99;1;0
C512;RALN;CC;045000;C03;0;1
P9054;RALN;CC;045000;C99;2;0
R9194;RALN;CC;045000;C03;1;2
C7193;RALN;CC;045000;C03;1;0
C2274;RALN;CC;045000;C03;1;0
C6902;RALN;CC;045000;C21;0;2
R9194;RALN;CC;045000;C18;0;1
C5653;RALN;CC;045000;C03;0;1
C7975;RALN;CC;045000;C99;1;0
C823;RALN;CC;045000;C01;0;1
C5971;RALN;CC;045000;C01;0;2
C2154;RALN;CC;045000;C99;0;1
C5336;RALN;CC;045000;C03;0;1
C7631;RALN;CC;045000;C03;0;1
C4896;RALN;CC;045000;C03;1;0
C4076;RALN;CC;045000;C03;0;1
C5059;RALN;CC;045000;C03;1;0
C2615;RALN;CC;045000;C03;1;0
C3593;RALN;CC;045000;C03;0;1
C1325;RALN;CC;045000;C03;1;1
UC11814;RALN;CC;045000;C19;0;1
C375;RALN;CC;045000;C03;0;1
C1441;RALN;CC;045000;C21;1;0
C4641;RALN;CC;045000;C21;0;1
R9205;RALN;CC;045000;C01;0;1
D8333;RALN;CC;045000;C03;1;0
UC10044;RALN;CC;045000;C18;1;0
C4188;RALN;CC;045000;C03;1;0
UC10484;RALN;CC;045000;C03;0;5
C2014;RALN;CC;045000;C01;1;0
V12905;RALN;CC;045000;C01;0;1
C5095;RALN;CC;045000;C03;0;1
C7631;RALN;CC;045000;C21;0;1
C3146;RALN;CC;045000;C27;0;1
C6144;RALN;CC;045000;C03;4;9
C1960;RALN;CC;045000;C99;1;0
C4606;RALN;CC;045000;C01;0;1
C3150;RALN;CC;045000;C03;0;1
C630;RALN;CC;045000;C01;0;1
C3533;RALN;CC;045000;C03;1;0
CM9102;RALN;CC;045000;C19;0;1
C630;RALN;CC;045000;C03;1;0
C5011;RALN;CC;045000;C03;1;0
C4382;RALN;CC;045000;C03;0;1
C1120;RALN;CC;045000;C27;1;0
C6937;RALN;CC;045000;C03;0;1
ER12536;RALN;CC;045000;C99;1;0
C1658;RALN;CC;045000;C01;1;0
C3115;RALN;CC;045000;C21;1;0
C492;RALN;CC;045000;C03;1;0
R9205;RALN;CC;045000;C03;2;4
C504;RALN;CC;045000;C18;1;0
C6224;RALN;CC;045000;C99;5;0
C591;RALN;CC;045000;C99;0;1
C6488;RALN;CC;045000;C03;0;1
C5772;RALN;CC;045000;C03;0;2
C2608;RALN;CC;045000;C03;0;4
C4195;RALN;CC;045000;C21;0;1
C2066;RALN;CC;045000;C03;1;0
C3706;RALN;CC;045000;C03;0;2
C1325;RALN;CC;045000;C01;1;0
C225;RALN;CC;045000;C03;3;0
C786;RALN;CC;045000;C03;0;2
C5234;RALN;CC;045000;C03;1;0
C2294;RALN;CC;045000;C19;1;0
C750;RALN;CC;045000;C27;0;1
C5340;RALN;CC;045000;C01;1;2
C2077;RALN;CC;045000;C27;1;0
C6499;RALN;CC;045000;C01;1;0
C6144;RALN;CC;045000;C18;2;1
C2467;RALN;CC;045000;C01;0;1
C1248;RALN;CC;045000;C03;1;0
C5823;RALN;CC;045000;C01;0;1
P9088;RALN;CC;045000;C01;1;0
R9194;RALN;CC;045000;C21;0;2
C2861;RALN;CC;045000;C03;0;1
C5699;RALN;CC;045000;C01;0;1
C807;RALN;CC;045000;C18;0;1
C4052;RALN;CC;045000;C19;0;1
C6443;RALN;CC;045000;C03;1;0
C6324;RALN;CC;045000;C18;1;1
C2383;RALN;CC;045000;C03;0;2
C364;RALN;CC;045000;C01;1;0
C7012;RALN;CC;045000;C03;3;0
C2072;RALN;CC;045000;C01;2;3
C5455;RALN;CC;045000;C03;1;0
V12905;RALN;CC;045000;C27;1;0
C3307;RALN;CC;045000;C03;0;1
C5894;RALN;CC;045000;C03;0;1
C3015;RALN;CC;045000;C18;1;0
C6345;RALN;CC;045000;C01;0;1
C6654;RALN;CC;045000;C01;1;0
V12905;RALN;CC;045000;C03;1;1
C6345;RALN;CC;045000;C03;0;1
C5461;RALN;CC;045000;C03;1;0
C5927;RALN;CC;045000;C18;0;1
C963;RALN;CC;045000;C01;1;3
C5881;RALN;CC;045000;C18;0;1
C3520;RALN;CC;045000;C03;1;0
C1231;RALN;CC;045000;C03;0;1
C4110;RALN;CC;045000;C01;0;1
C526;RALN;CC;045000;C03;1;0
C441;RALN;CC;045000;C18;0;1
C2074;RALN;CC;045000;C03;2;4
C4443;RALN;CC;045000;C99;1;0
C1396;RALN;CC;045000;C03;1;0
C4143;RALN;CC;045000;C18;0;1
C3695;RALN;CC;045000;C03;0;1
C963;RALN;CC;045000;C18;0;1
CM12344;RALN;CC;045000;C99;0;1
C963;RALN;CC;045000;C03;3;10
C963;RALN;CC;045000;C21;2;4
C4004;RALN;CC;045000;C17;0;1
C3592;RALN;CC;045000;C21;1;0
C7230;RALN;CC;045000;C03;1;0
C3230;RALN;CC;045000;C03;0;1
P9093;RALN;CC;045000;C03;1;0
C6251;RALN;CC;045000;C03;0;1
R9201;RALN;CC;045000;C18;0;1
C5518;RALN;CC;045000;C01;0;1
C7835;RALN;CC;045000;C03;0;1
C1714;RALN;CC;045000;C01;1;0
C5916;RALN;CC;045000;C27;0;1
C4347;RALN;CC;045000;C01;0;2
C3333;RALN;CC;045000;C03;17;4
C3925;RALN;CC;045000;C03;2;0
C430;RALN;CC;045000;C01;1;0
C1816;RALN;CC;045000;C01;0;1
C5849;RALN;CC;045000;C03;0;1
CM12344;RALN;CC;045000;C18;0;1
C4312;RALN;CC;045000;C99;1;0
C4328;RALN;CC;045000;C99;0;1
C661;RALN;CC;045000;C99;0;1
C1348;RALN;CC;045000;C03;0;1
C4328;RALN;CC;045000;C01;1;0
C5885;RALN;CC;045000;C01;0;1
C4911;RALN;CC;045000;C03;0;1
C4226;RALN;CC;045000;C03;1;0
C5524;RALN;CC;045000;C03;1;3
C5692;RALN;CC;045000;C01;0;1
C7850;RALN;CC;045000;C99;0;1
C5955;RALN;CC;045000;C99;1;0
C8103;RALN;CC;045000;C03;0;3
C4045;RALN;CC;045000;C21;0;1
UC10797;RALN;CC;045000;C18;1;1
C7344;RALN;CC;045000;C01;1;0
UC11864;RALN;CC;045000;C03;1;1
C4851;RALN;CC;045000;C99;1;0
C661;RALN;CC;045000;C03;0;1
C8109;RALN;CC;045000;C01;1;0
C2481;RALN;CC;045000;C99;1;0
P9051;RALN;CC;045000;C27;0;1
R9201;RALN;CC;045000;C03;0;2
C5916;RALN;CC;045000;C99;0;1
C5015;RALN;CC;045000;C27;0;1
C586;RALN;CC;045000;C03;1;0
C963;RALN;CC;045000;C99;2;2
C3909;RALN;CC;045000;C03;0;1
C4400;RALN;CC;045000;C01;1;0
C5955;RALN;CC;045000;C01;0;1
C6425;RALN;CC;045000;C03;0;1
C2995;RALN;CC;045000;C27;0;1
C4911;RALN;CC;045000;C21;0;2
C7516;RALN;CC;045000;C03;1;0
C5862;RALN;CC;045000;C01;0;1
C5846;RALN;CC;045000;C01;0;1
ES159;RALN;CC;045000;C03;0;1
C6618;RALN;CC;045000;C03;0;1
C531;RALN;CC;045000;C03;0;1
C8003;RALN;CC;045000;C03;1;0
P9039;RALN;CC;045000;C18;1;0
C6945;RALN;CC;045000;C03;1;0
UC9893;RALN;CC;045000;C18;0;1
CM9053;RALN;CC;045000;C01;1;0
IP10655;RALN;CC;045000;C03;0;1
C1084;RALN;CC;045000;C01;0;1
C674;RALN;CC;045000;C19;0;1
C5031;RALN;CC;045000;C18;1;0
C7397;RALN;CC;045000;C99;1;0
C1085;RALN;CC;045000;C03;0;1
C653;RALN;CC;045000;C03;0;2
C3711;RALN;CC;045000;C01;0;2
C334;RALN;CC;045000;C03;0;1
C7076;RALN;CC;045000;C03;0;1
P9039;RALN;CC;045000;C27;0;1
C6789;RALN;CC;045000;C03;0;1
C964;RALN;CC;045000;C21;1;0
PA114;RALN;CC;045000;C01;1;0
C5467;RALN;CC;045000;C03;0;1
C747;RALN;CC;045000;C01;1;1
C2495;RALN;CC;045000;C18;0;1
C7873;RALN;CC;045000;C01;1;0
C3854;RALN;CC;045000;C99;0;1
C7872;RALN;CC;045000;C01;1;0
C7788;RALN;CC;045000;C99;1;1
C4124;RALN;CC;045000;C01;3;0
C7942;RALN;CC;045000;C03;1;1
C4124;RALN;CC;045000;C03;2;0
UC10946;RALN;CC;045000;C18;1;0
C334;RALN;CC;045000;C18;0;1
C6444;RALN;CC;045000;C03;1;0
C4347;RALN;CC;045000;C03;0;2
C6618;RALN;CC;045000;C27;0;1
V9727;RALN;CC;045000;C99;1;0
C1331;RALN;CC;045000;C03;0;1
C5015;RALN;CC;045000;C03;0;1
C4870;RALN;CC;045000;C01;0;1
C883;RALN;CC;045000;C01;0;1
C8032;RALN;CC;045000;C18;0;1
CM12343;RALN;CC;045000;C21;1;0
C792;RALN;CC;045000;C03;1;0
C385;RALN;CC;045000;C21;0;1
C4347;RALN;CC;045000;C19;0;1
C8254;RALN;CC;045000;C21;0;1
C3164;RALN;CC;045000;C01;0;1
C3333;RALN;CC;045000;C01;2;2
C4788;RALN;CC;045000;C03;0;1
C792;RALN;CC;045000;C01;1;0
C430;RALN;CC;045000;C27;2;0
C4768;RALN;CC;045000;C18;0;1
ER11809;RALN;CC;045000;C03;1;2
C4016;RALN;CC;045000;C99;1;1
C4347;RALN;CC;045000;C99;1;2
P9091;RALN;CC;045000;C18;1;0
C4587;RALN;CC;045000;C01;1;0
C7214;RALN;CC;045000;C03;1;0
C8173;RALN;CC;045000;C18;1;0
C2963;RALN;CC;045000;C03;2;1
C7550;RALN;CC;045000;C18;1;0
C7850;RALN;CC;045000;C18;0;1
C3757;RALN;CC;045000;C18;0;1
C3853;RALN;CC;045000;C18;0;1
C5120;RALN;CC;045000;C03;0;1
C4605;RALN;CC;045000;C03;0;1
C851;RALN;CC;045000;C03;0;1
C3481;RALN;CC;045000;C03;0;1
C8097;RALN;CC;045000;C18;0;1
C3488;RALN;CC;045000;C99;1;0
C3488;RALN;CC;045000;C03;1;0
C893;RALN;CC;045000;C03;1;0
C2020;RALN;CC;045000;C03;1;0
ER11898;RALN;CC;045000;C03;0;1
UC9848;RALN;CC;045000;C03;2;0
C779;RALN;CC;045000;C18;2;2
C1946;RALN;CC;045000;C18;0;1
C4959;RALN;CC;045000;C03;0;2
C2350;RALN;CC;045000;C27;0;1
ER10715;RALN;CC;045000;C03;1;0
C3591;RALN;CC;045000;C03;0;1
C7763;RALN;CC;045000;C18;0;1
C3866;RALN;CC;045000;C99;0;1
C7502;RALN;CC;045000;C03;1;0
C2061;RALN;CC;045000;C03;0;1
C7453;RALN;CC;045000;C03;0;1
C3591;RALN;CC;045000;C18;0;1
C7396;RALN;CC;045000;C01;2;0
C5525;RALN;CC;045000;C21;1;0
C6744;RALN;CC;045000;C01;0;1
C315;RALN;CC;045000;C18;1;0
C5916;RALN;CC;045000;C21;0;2
C530;RALN;CC;045000;C03;0;1
C4427;RALN;CC;045000;C01;1;0
R9200;RALN;CC;045000;C99;0;2
R9201;RALN;CC;045000;C01;0;1
C779;RALN;CC;045000;C27;0;1
C3373;RALN;CC;045000;C18;1;0
C4308;RALN;CC;045000;C18;1;3
C1661;RALN;CC;045000;C03;1;0
C691;RALN;CC;045000;C18;1;0
C1813;RALN;CC;045000;C21;0;1
C8061;RALN;CC;045000;C99;1;1
C1813;RALN;CC;045000;C03;0;1
C779;RALN;CC;045000;C03;1;2
C5713;RALN;CC;045000;C01;1;0
C4323;RALN;CC;045000;C01;2;0
C5917;RALN;CC;045000;C18;0;1
C1869;RALN;CC;045000;C03;0;3
IP10579;RALN;CC;045000;C21;0;1
C5880;RALN;CC;045000;C21;1;0
C8176;RALN;CC;045000;C01;1;0
C8069;RALN;CC;045000;C03;1;0
C932;RALN;CC;045000;C03;0;1
UC12390;RALN;CC;045000;C18;1;0
V12813;RALN;CC;045000;C21;1;0
C3818;RALN;CC;045000;C01;1;0
C3135;RALN;CC;045000;C01;1;0
C3501;RALN;CC;045000;C99;0;1
C6993;RALN;CC;045000;C03;0;1
C1236;RALN;CC;045000;C03;0;2
C5971;RALN;CC;045000;C03;0;1
C224;RALN;CC;045000;C01;1;1
C224;RALN;CC;045000;C03;1;1
C7095;RALN;CC;045000;C01;1;0
C1192;RALN;CC;045000;C27;1;1
C4448;RALN;CC;045000;C03;2;0
C467;RALN;CC;045000;C03;0;1
C4622;RALN;CC;045000;C99;1;1
C8069;RALN;CC;045000;C99;1;0
C315;RALN;CC;045000;C03;1;0
C4609;RALN;CC;045000;C03;0;1
C4751;RALN;CC;045000;C18;1;0
C5275;RALN;CC;045000;C03;1;0
C2856;RALN;CC;045000;C99;0;1
C2747;RALN;CC;045000;C01;0;1
C1192;RALN;CC;045000;C03;0;1
CM9074;RALN;CC;045000;C01;1;1
C7850;RALN;CC;045000;C01;1;0
C1006;RALN;CC;045000;C19;1;0
C4308;RALN;CC;045000;C27;2;2
P9076;RALN;CC;045000;C03;1;0
CM9074;RALN;CC;045000;C19;0;1
C744;RALN;CC;045000;C18;0;1
C5275;RALN;CC;045000;C01;1;0
C601;RALN;CC;045000;C27;0;1
P9051;RALN;CC;045000;C03;1;0
C3379;RALN;CC;045000;C21;1;0
C601;RALN;CC;045000;C03;1;2
C7850;RALN;CC;045000;C03;0;1
C6591;RALN;CC;045000;C01;0;1
C8108;RALN;CC;045000;C03;0;1
C5917;RALN;CC;045000;C25;1;0
CM9074;RALN;CC;045000;C99;0;1
C4308;RALN;CC;045000;C03;8;12
C7593;RALN;CC;045000;C03;0;1
C1647;RALN;CC;045000;C03;1;0
R9200;RALN;CC;045000;C03;0;2
C588;RALN;CC;045000;C01;1;0
C6236;RALN;CC;045000;C03;0;1
C3274;RALN;CC;045000;C03;1;0
C4308;RALN;CC;045000;C01;3;2
UC10778;RALN;CC;045000;C18;1;0
C4648;RALN;CC;045000;C01;0;1
C8186;RALN;CC;045000;C03;1;0
C7627;RALN;CC;045000;C18;1;0
C3192;RALN;CC;045000;C03;1;0
C2856;RALN;CC;045000;C21;0;1
C5732;RALN;CC;045000;C01;5;1
R9199;RALN;CC;045000;C99;1;0
C3869;RALN;CC;045000;C27;0;1
R9199;RALN;CC;045000;C21;1;1
C4308;RALN;CC;045000;C99;5;4
P9094;RALN;CC;045000;C01;1;0
R9199;RALN;CC;045000;C03;0;1
C4975;RALN;CC;045000;C03;1;0
C7396;RALN;CC;043000;C01;1;0
R9196;RALN;CC;043000;C27;3;0
R9196;RALN;CC;043000;C03;1;0
C6895;RALN;CC;043000;C99;0;1
C5625;RALN;CC;043000;C18;0;1
C5559;RALN;CC;043000;C27;1;0
C3233;RALN;CC;043000;C01;1;0
C1574;RALN;CC;043000;C21;0;1
V12813;RALN;CC;043000;C03;1;0
C6825;RALN;CC;043000;C03;1;0
C967;RALN;CC;043000;C99;1;0
C669;RALN;CC;043000;C21;1;0
C6395;RALN;CC;043000;C99;0;1
C3579;RALN;CC;043000;C21;0;2
C4969;RALN;CC;043000;C18;0;1
C5532;RALN;CC;043000;C21;1;0
C2770;RALN;CC;043000;C27;1;0
C3706;RALN;CC;043000;C03;0;2
C4622;RALN;CC;043000;C27;1;0
C7722;RALN;CC;043000;C27;0;1
C975;RALN;CC;043000;C03;0;1
C6296;RALN;CC;043000;C03;1;0
C4002;RALN;CC;043000;C01;1;0
C8104;RALN;CC;043000;C18;0;1
C3076;RALN;CC;043000;C99;0;1
C6591;RALN;CC;043000;C01;0;2
C7584;RALN;CC;043000;C18;0;1
C3244;RALN;CC;043000;C18;1;0
C2668;RALN;CC;043000;C99;1;0
C4249;RALN;CC;043000;C27;1;0
C4449;RALN;CC;043000;C18;0;1
C8071;RALN;CC;043000;C03;1;0
R9196;RALN;CC;043000;C18;0;1
C957;RALN;CC;043000;C19;0;1
R9196;RALN;CC;043000;C01;1;0
C2248;RALN;CC;043000;C27;0;1
C669;RALN;CC;043000;C18;0;1
C7151;RALN;CC;043000;C18;0;1
C315;RALN;CC;043000;C18;0;1
C2657;RALN;CC;043000;C27;1;0
C6008;RALN;CC;043000;C03;0;1
C670;RALN;CC;043000;C03;0;1
C2701;RALN;CC;043000;C03;0;1
C7551;RALN;CC;043000;C03;0;1
CS10168;RALN;CC;043000;C03;0;1
C1960;RALN;CC;043000;C99;1;0
C4609;RALN;CC;043000;C03;0;1
C392;RALN;CC;043000;C01;1;0
C4258;RALN;CC;043000;C27;0;1
C3038;RALN;CC;043000;C03;0;1
PA124;RALN;CC;043000;C18;1;0
C3851;RALN;CC;043000;C01;0;1
C412;RALN;CC;043000;C03;0;1
C6963;RALN;CC;043000;C03;1;0
C3038;RALN;CC;043000;C27;0;1
C4339;RALN;CC;043000;C01;0;1
C7083;RALN;CC;043000;C03;1;0
C669;RALN;CC;043000;C99;0;1
C3120;RALN;CC;043000;C99;2;0
P9063;RALN;CC;043000;C03;1;1
C5916;RALN;CC;043000;C99;0;2
C1128;RALN;CC;043000;C27;2;2
C6395;RALN;CC;043000;C01;0;1
UC10240;RALN;CC;043000;C19;0;1
C5916;RALN;CC;043000;C21;0;3
C5916;RALN;CC;043000;C03;0;1
R9197;RALN;CC;043000;C21;1;4
C5016;RALN;CC;043000;C03;1;0
C5873;RALN;CC;043000;C01;0;2
C2185;RALN;CC;043000;C21;1;0
C5873;RALN;CC;043000;C99;1;0
C5954;RALN;CC;043000;C03;0;1
C6296;RALN;CC;043000;C01;0;1
C4622;RALN;CC;043000;C99;0;2
C3851;RALN;CC;043000;C03;1;0
P9063;RALN;CC;043000;C99;0;1
C3769;RALN;CC;043000;C18;0;1
C7574;RALN;CC;043000;C01;1;0
P9105;RALN;CC;043000;C03;1;0
P9097;RALN;CC;043000;C03;3;0
V9755;RALN;CC;043000;C01;0;1
V9755;RALN;CC;043000;C03;0;1
C1590;RALN;CC;043000;C17;0;1
C7002;RALN;CC;043000;C18;1;0
C6704;RALN;CC;043000;C19;1;0
C5596;RALN;CC;043000;C03;1;0
C2047;RALN;CC;043000;C03;1;0
C7557;RALN;CC;043000;C21;0;2
C3164;RALN;CC;043000;C01;1;1
C5532;RALN;CC;043000;C03;1;0
C4187;RALN;CC;043000;C03;0;1
C6246;RALN;CC;043000;C03;0;1
C1325;RALN;CC;043000;C03;1;0
C3768;RALN;CC;043000;C18;0;1
C315;RALN;CC;043000;C03;1;0
C7151;RALN;CC;043000;C03;0;1
C2199;RALN;CC;043000;C18;1;0
C2204;RALN;CC;043000;C03;0;1
C7204;RALN;CC;043000;C19;1;0
P9081;RALN;CC;043000;C18;1;0
C5386;RALN;CC;043000;C99;0;1
P9097;RALN;CC;043000;C18;0;1
C5625;RALN;CC;043000;C03;1;1
R9196;RALN;CC;043000;C99;1;1
C670;RALN;CC;043000;C99;1;2
UC10954;RALN;CC;043000;C01;0;1
C3173;RALN;CC;043000;C01;0;1
UC11816;RALN;CC;043000;C18;1;2
C1697;RALN;CC;043000;C27;0;1
C1697;RALN;CC;043000;C18;1;2
C555;RALN;CC;043000;C18;0;1
C5873;RALN;CC;043000;C03;1;0
R9197;RALN;CC;043000;C18;1;0
C4689;RALN;CC;043000;C18;0;1
C7909;RALN;CC;043000;C27;0;1
C524;RALN;CC;043000;C01;1;0
PA136;RALN;CC;043000;C18;0;1
UC9702;RALN;CC;043000;C18;0;1
C2833;RALN;CC;043000;C21;1;0
C6938;RALN;CC;043000;C99;1;0
C2648;RALN;CC;043000;C99;0;1
C655;RALN;CC;043000;C03;0;1
C5057;RALN;CC;043000;C03;1;3
C5057;RALN;CC;043000;C01;0;1
CM9058;RALN;CC;043000;C03;0;1
C1591;RALN;CC;043000;C01;0;1
C7502;RALN;CC;043000;C03;1;0
C6187;RALN;CC;043000;C18;0;1
C5477;RALN;CC;043000;C03;1;0
AG14028;RALN;CC;043000;C27;0;2
UC9985;RALN;CC;043000;C19;0;1
C5560;RALN;CC;043000;C03;0;1
C8176;RALN;CC;043000;C18;1;0
C963;RALN;CC;043000;C99;1;3
C4442;RALN;CC;043000;C18;0;1
C7400;RALN;CC;043000;C27;0;1
C6239;RALN;CC;043000;C03;0;1
C4512;RALN;CC;043000;C03;0;1
C839;RALN;CC;043000;C19;1;0
C839;RALN;CC;043000;C03;1;0
C5560;RALN;CC;043000;C27;1;0
C8250;RALN;CC;043000;C18;0;1
C7973;RALN;CC;043000;C03;1;3
C5955;RALN;CC;043000;C21;0;1
C1440;RALN;CC;043000;C18;1;0
C5425;RALN;CC;043000;C03;1;0
C12902;RALN;CC;043000;C03;1;0
UC10772;RALN;CC;043000;C03;0;1
C963;RALN;CC;043000;C27;0;6
C2857;RALN;CC;043000;C27;0;1
R9202;RALN;CC;043000;C01;1;1
C1278;RALN;CC;043000;C03;1;1
D8369;RALN;CC;043000;C01;1;0
C1278;RALN;CC;043000;C21;0;1
C272;RALN;CC;043000;C03;0;1
P9100;RALN;CC;043000;C01;1;0
C4879;RALN;CC;043000;C03;1;0
C2067;RALN;CC;043000;C99;2;0
C5412;RALN;CC;043000;C18;0;1
C5412;RALN;CC;043000;C99;0;1
C1685;RALN;CC;043000;C99;0;1
C5863;RALN;CC;043000;C99;0;1
C2189;RALN;CC;043000;C18;1;0
C832;RALN;CC;043000;C99;1;0
C2792;RALN;CC;043000;C03;0;1
C4370;RALN;CC;043000;C27;0;1
C3653;RALN;CC;043000;C18;0;1
V9794;RALN;CC;043000;C27;0;1
C3591;RALN;CC;043000;C03;0;2
C4479;RALN;CC;043000;C99;1;0
C2395;RALN;CC;043000;C18;1;0
C8176;RALN;CC;043000;C27;0;1
C2989;RALN;CC;043000;C03;0;3
C3390;RALN;CC;043000;C21;1;0
C8130;RALN;CC;043000;C18;0;1
C7110;RALN;CC;043000;C18;0;1
UC10248;RALN;CC;043000;C18;1;0
C609;RALN;CC;043000;C01;1;0
UC10476;RALN;CC;043000;C18;1;0
C5518;RALN;CC;043000;C03;0;1
C4890;RALN;CC;043000;C01;0;1
R9202;RALN;CC;043000;C03;0;2
UC10248;RALN;CC;043000;C99;0;1
C6938;RALN;CC;043000;C01;0;1
C6564;RALN;CC;043000;C03;1;1
C7254;RALN;CC;043000;C21;0;1
C7973;RALN;CC;043000;C21;0;1
UC11820;RALN;CC;043000;C03;1;0
C1645;RALN;CC;043000;C99;1;0
C4839;RALN;CC;043000;C03;0;1
C963;RALN;CC;043000;C03;1;0
C430;RALN;CC;043000;C03;0;1
C3525;RALN;CC;043000;C27;0;1
D12586;RALN;CC;043000;C03;0;1
C1672;RALN;CC;043000;C18;0;1
C3654;RALN;CC;043000;C01;0;1
C4347;RALN;CC;043000;C99;2;2
C7893;RALN;CC;043000;C21;1;0
C5888;RALN;CC;043000;C03;1;0
C4839;RALN;CC;043000;C25;0;1
C3770;RALN;CC;043000;C27;0;2
UC10946;RALN;CC;043000;C18;1;0
C5444;RALN;CC;043000;C19;1;0
P9071;RALN;CC;043000;C18;2;0
C4347;RALN;CC;043000;C03;0;2
P9051;RALN;CC;043000;C03;1;0
P9101;RALN;CC;043000;C18;0;1
C2998;RALN;CC;043000;C99;1;0
C5015;RALN;CC;043000;C27;0;1
P9051;RALN;CC;043000;C27;1;0
C5338;RALN;CC;043000;C99;0;1
C1145;RALN;CC;043000;C01;0;2
C2466;RALN;CC;043000;C99;0;1
C2540;RALN;CC;043000;C18;1;0
C3045;RALN;CC;043000;C01;1;0
CM9098;RALN;CC;043000;C03;0;1
C3770;RALN;CC;043000;C18;0;1
C883;RALN;CC;043000;C01;0;1
C5263;RALN;CC;043000;C99;0;1
C4860;RALN;CC;043000;C03;1;0
C2791;RALN;CC;043000;C21;1;0
C1767;RALN;CC;043000;C03;0;1
C754;RALN;CC;043000;C03;1;0
C8249;RALN;CC;043000;C18;0;1
C4443;RALN;CC;043000;C99;1;0
C6175;RALN;CC;043000;C27;1;0
C2250;RALN;CC;043000;C03;2;0
C3950;RALN;CC;043000;C03;1;0
P9077;RALN;CC;043000;C21;1;0
C963;RALN;CC;043000;C01;2;1
C4618;RALN;CC;043000;C03;0;1
C754;RALN;CC;043000;C01;0;3
C672;RALN;CC;043000;C18;0;1
C4911;RALN;CC;043000;C21;0;1
C4877;RALN;CC;043000;C99;0;1
C7978;RALN;CC;043000;C27;2;0
P9051;RALN;CC;043000;C01;1;0
C1281;RALN;CC;043000;C01;0;1
C3542;RALN;CC;043000;C18;1;0
ER12309;RALN;CC;043000;C01;1;0
