"Istituzione","Contratto","Categoria","Qualifica","Causale Assunzione","Uomini","Donne"
"J8626","SSNA","DG","0D0163","A23","0","1"
"J8627","SSNA","SI","S16020","A23","0","5"
"J8627","SSNA","SI","S16020","A23","2","0"
"U12365","SSNA","MD","SD0035","A23","0","2"
"U12365","SSNA","MD","SD0035","A23","1","0"
"U12365","SSNA","MD","SD0036","A23","0","1"
"U12365","SSNA","SI","S16020","A23","0","13"
"U12365","SSNA","SI","S16020","A23","10","0"
"U12365","SSNA","LT","T13660","A23","0","18"
"U12365","SSNA","LT","T13660","A23","7","0"
"U12374","SSNA","MD","SD0035","A23","0","23"
"U12374","SSNA","MD","SD0035","A23","8","0"
"U12374","SSNA","MD","SD0036","A23","0","2"
"U12374","SSNA","MD","SD0036","A23","2","0"
"U12374","SSNA","ST","S16021","A23","0","2"
"U12374","SSNA","ST","S16021","A23","1","0"
"U12374","SSNA","LT","T13660","A23","0","1"
"U12374","SSNA","LA","A16028","A23","0","1"
"U12374","SSNA","LA","A14005","A23","0","2"
"U12363","SSNA","MD","SD0E33","A23","1","0"
"U12363","SSNA","MD","SD0035","A23","0","18"
"U12363","SSNA","MD","SD0035","A23","6","0"
"U12363","SSNA","DS","SD0A12","A23","0","1"
"U12363","SSNA","ST","S16021","A23","0","1"
"U12363","SSNA","ST","S16021","A23","1","0"
"U12363","SSNA","SF","S16019","A23","0","2"
"U12363","SSNA","LT","T16026","A23","1","0"
"U12363","SSNA","LT","T13059","A23","1","0"
"U12363","SSNA","LA","A14005","A23","0","1"
"U12363","SSNA","LA","A13018","A23","0","1"
"U12363","SSNA","LA","A13018","A23","1","0"
"U12373","SSNA","MD","SD0E33","A23","1","0"
"U12373","SSNA","MD","SD0035","A23","0","7"
"U12373","SSNA","MD","SD0035","A23","3","0"
"U12373","SSNA","SI","S16020","A23","0","6"
"U12373","SSNA","SI","S16020","A23","4","0"
"U12373","SSNA","ST","S16021","A23","0","3"
"U12373","SSNA","ST","S16021","A23","4","0"
"U12373","SSNA","SF","S16019","A23","0","1"
"U12373","SSNA","LT","T16024","A23","0","1"
"U12373","SSNA","LT","T16026","A23","1","0"
"U12373","SSNA","LT","T13660","A23","0","13"
"U12373","SSNA","LT","T13660","A23","4","0"
"U12373","SSNA","LA","A13018","A23","0","16"
"U12373","SSNA","LA","A13018","A23","7","0"
"IP12292","SSNA","LT","T13660","A23","0","1"
"IP12292","SSNA","LT","T13660","A23","2","0"
"U12366","SSNA","MD","SD0E33","A23","1","0"
"U12366","SSNA","MD","SD0035","A23","0","24"
"U12366","SSNA","MD","SD0035","A23","23","0"
"U12366","SSNA","DA","AD0612","A23","1","0"
"U12366","SSNA","SI","S16020","A23","0","21"
"U12366","SSNA","SI","S16020","A23","8","0"
"U12366","SSNA","SV","S16022","A23","0","4"
"U12366","SSNA","SF","S16019","A23","0","3"
"U12366","SSNA","LT","T13660","A23","0","6"
"U12366","SSNA","LT","T13660","A23","2","0"
"U12382","SSNA","MD","SD0035","A23","0","12"
"U12382","SSNA","MD","SD0035","A23","4","0"
"U12382","SSNA","MD","SD0036","A23","0","1"
"U12382","SSNA","DS","SD0A12","A23","1","0"
"U12382","SSNA","DS","SD0A65","A23","0","1"
"U12382","SSNA","SI","S16020","A23","0","1"
"U12382","SSNA","SV","S16022","A23","0","1"
"U12382","SSNA","LT","T13660","A23","0","7"
"U12376","SSNA","MD","SD0E33","A23","1","0"
"U12376","SSNA","SV","S16022","A23","0","3"
"K8639","SSNA","LT","T16026","A23","0","3"
"K8639","SSNA","LA","A14005","A23","1","0"
"U12354","SSNA","MD","SD0E33","A23","0","2"
"U12354","SSNA","MD","SD0E33","A23","1","0"
"U12354","SSNA","MD","SD0035","A23","0","8"
"U12354","SSNA","MD","SD0035","A23","6","0"
"U12354","SSNA","MD","SD0036","A23","1","0"
"U12354","SSNA","DS","SD0A38","A23","1","0"
"U12354","SSNA","SI","S16020","A23","0","28"
"U12354","SSNA","SI","S16020","A23","7","0"
"U12354","SSNA","ST","S16021","A23","0","2"
"U12354","SSNA","SV","S16022","A23","0","1"
"U12354","SSNA","LT","T13660","A23","0","14"
"U12354","SSNA","LT","T13660","A23","3","0"
"U12355","SSNA","MD","SD0035","A23","0","20"
"U12355","SSNA","MD","SD0035","A23","14","0"
"U12355","SSNA","SI","S16020","A23","0","14"
"U12355","SSNA","SI","S16020","A23","8","0"
"U12355","SSNA","SF","S16019","A23","0","1"
"U12355","SSNA","LT","T13660","A23","0","2"
"U12355","SSNA","LT","T13660","A23","1","0"
"U12358","SSNA","MD","SD0035","A23","0","23"
"U12358","SSNA","MD","SD0035","A23","15","0"
"U12358","SSNA","MD","SD0036","A23","0","1"
"U12358","SSNA","SI","S16020","A23","0","24"
"U12358","SSNA","SI","S16020","A23","19","0"
"U12358","SSNA","ST","S16021","A23","0","6"
"U12358","SSNA","ST","S16021","A23","1","0"
"U12358","SSNA","SF","S16019","A23","0","1"
"U12358","SSNA","LT","T13660","A23","0","17"
"U12358","SSNA","LT","T13660","A23","4","0"
"U12358","SSNA","LT","T12057","A23","2","0"
"U12368","SSNA","MD","SD0E33","A23","2","0"
"U12368","SSNA","MD","SD0035","A23","0","10"
"U12368","SSNA","MD","SD0035","A23","8","0"
"U12368","SSNA","SI","S16020","A23","0","16"
"U12368","SSNA","SI","S16020","A23","10","0"
"U12368","SSNA","ST","S16021","A23","1","0"
"U12368","SSNA","SF","S16019","A23","0","1"
"U12368","SSNA","SF","S16019","A23","1","0"
"U12368","SSNA","LT","T13660","A23","0","6"
"U12368","SSNA","LT","T13660","A23","6","0"
"U12368","SSNA","LA","A18029","A23","0","1"
"U12361","SSNA","MD","SD0N33","A23","1","0"
"U12361","SSNA","MD","SD0035","A23","0","6"
"U12361","SSNA","MD","SD0035","A23","11","0"
"U12361","SSNA","MD","SD0036","A23","2","0"
"U12361","SSNA","DS","SD0A12","A23","0","1"
"U12361","SSNA","SI","S16020","A23","0","6"
"U12361","SSNA","SI","S16020","A23","1","0"
"U12361","SSNA","ST","S16021","A23","0","1"
"U12361","SSNA","SF","S16019","A23","0","6"
"U12361","SSNA","LT","T13660","A23","0","4"
"U12361","SSNA","LT","T13660","A23","2","0"
"U12361","SSNA","LA","A13018","A23","0","1"
"U12380","SSNA","MV","SD0A73","A23","1","0"
"U12380","SSNA","DT","TD0A67","A23","0","1"
"U12357","SSNA","MD","SD0E33","A23","1","0"
"U12357","SSNA","MD","SD0035","A23","0","9"
"U12357","SSNA","MD","SD0035","A23","4","0"
"U12357","SSNA","MD","SD0036","A23","1","0"
"U12357","SSNA","DS","SD0A65","A23","0","1"
"U12357","SSNA","SI","S18023","A23","0","3"
"U12357","SSNA","SI","S18023","A23","2","0"
"U12357","SSNA","SF","S16019","A23","0","1"
"U12357","SSNA","LT","T14063","A23","1","0"
"U12357","SSNA","LA","A13018","A23","0","3"
"U12357","SSNA","LA","A13018","A23","1","0"
"U12364","SSNA","MD","SD0035","A23","0","25"
"U12364","SSNA","MD","SD0035","A23","20","0"
"U12364","SSNA","MD","SD0036","A23","0","1"
"U12364","SSNA","MD","SD0036","A23","2","0"
"U12364","SSNA","MD","SD0597","A23","1","0"
"U12364","SSNA","DS","SD0A12","A23","0","2"
"U12364","SSNA","SI","S16020","A23","0","8"
"U12364","SSNA","SI","S16020","A23","3","0"
"U12364","SSNA","ST","S16021","A23","0","3"
"U12364","SSNA","ST","S16021","A23","1","0"
"U12364","SSNA","SF","S16019","A23","0","1"
"U12364","SSNA","LT","T16024","A23","0","1"
"U12364","SSNA","LT","T14E59","A23","0","2"
"U12364","SSNA","LT","T14E59","A23","17","0"
"U12364","SSNA","LT","T13660","A23","0","3"
"U12364","SSNA","LA","A16028","A23","0","4"
"U12364","SSNA","LA","A14005","A23","0","2"
"U12364","SSNA","LA","A13018","A23","0","4"
"U12364","SSNA","LA","A13018","A23","2","0"
"U12367","SSNA","MD","SD0035","A23","0","5"
"U12367","SSNA","SI","S16020","A23","1","0"
"U12367","SSNA","SF","S16019","A23","0","1"
"U12367","SSNA","LT","T13059","A23","2","0"
"U12367","SSNA","LT","T13660","A23","0","4"
"U12367","SSNA","LT","T13660","A23","1","0"
"U12353","SSNA","MD","SD0035","A23","0","26"
"U12353","SSNA","MD","SD0035","A23","22","0"
"U12353","SSNA","MD","SD0036","A23","1","0"
"U12353","SSNA","DS","SD0A12","A23","0","1"
"U12353","SSNA","DS","SD0A41","A23","0","1"
"U12353","SSNA","DS","SD0A65","A23","0","1"
"U12353","SSNA","SI","S16020","A23","0","14"
"U12353","SSNA","SI","S16020","A23","6","0"
"U12353","SSNA","ST","S16021","A23","0","3"
"U12353","SSNA","SF","S16019","A23","0","3"
"U12353","SSNA","LT","T16024","A23","0","1"
"U12353","SSNA","LT","T13059","A23","1","0"
"U12353","SSNA","LT","T13660","A23","0","3"
"U12353","SSNA","LT","T13660","A23","2","0"
"U12353","SSNA","LA","A14005","A23","0","4"
"U12353","SSNA","LA","A14005","A23","1","0"
"U12353","SSNA","LA","A13018","A23","0","1"
"U12381","SSNA","MD","SD0035","A23","0","3"
"U12381","SSNA","MD","SD0035","A23","1","0"
"U12381","SSNA","SV","S16022","A23","0","1"
"U12381","SSNA","LT","T16024","A23","0","1"
"U12384","SSNA","MD","SD0035","A23","0","18"
"U12384","SSNA","MD","SD0035","A23","6","0"
"U12384","SSNA","MD","SD0036","A23","0","2"
"U12384","SSNA","MD","SD0036","A23","1","0"
"U12384","SSNA","SI","S16020","A23","0","6"
"U12384","SSNA","LT","T13660","A23","0","10"
"U12384","SSNA","LT","T13660","A23","6","0"
"U12369","SSNA","MD","SD0035","A23","0","11"
"U12369","SSNA","MD","SD0035","A23","10","0"
"U12369","SSNA","MD","SD0036","A23","0","1"
"U12369","SSNA","SI","S16020","A23","0","7"
"U12369","SSNA","ST","S16021","A23","0","1"
"U12369","SSNA","LA","A16028","A23","0","1"
"U12369","SSNA","LA","A16028","A23","2","0"
"U12378","SSNA","MD","SD0035","A23","0","1"
"U12378","SSNA","MV","SD0A73","A23","1","0"
"U12378","SSNA","DS","SD0A65","A23","0","1"
"U12378","SSNA","DA","AD0612","A23","0","1"
"U12378","SSNA","SV","S16022","A23","0","3"
"U12378","SSNA","SV","S16022","A23","2","0"
"U12378","SSNA","LA","A16028","A23","0","1"
"U12370","SSNA","MD","SD0035","A23","0","1"
"U12370","SSNA","SI","S16020","A23","0","4"
"U12370","SSNA","SF","S16019","A23","0","2"
"U12370","SSNA","LT","T16024","A23","0","1"
"U12370","SSNA","LT","T13660","A23","0","1"
"U12370","SSNA","LT","T13660","A23","1","0"
"U12370","SSNA","LA","A16028","A23","0","1"
"U12370","SSNA","LA","A16028","A23","1","0"
"U12362","SSNA","MD","SD0035","A23","0","8"
"U12362","SSNA","MD","SD0035","A23","4","0"
"U12362","SSNA","DS","SD0A12","A23","0","3"
"U12362","SSNA","SI","S16020","A23","0","11"
"U12362","SSNA","SI","S16020","A23","5","0"
"U12362","SSNA","ST","S16021","A23","0","6"
"U12362","SSNA","LT","T16024","A23","0","2"
"U12362","SSNA","LT","T14007","A23","1","0"
"U12362","SSNA","LT","T13660","A23","0","19"
"U12362","SSNA","LT","T13660","A23","5","0"
"U12362","SSNA","LA","A14005","A23","0","7"
"U12362","SSNA","LA","A14005","A23","5","0"
"U12377","SSNA","MD","SD0035","A23","1","0"
"U12377","SSNA","SI","S16020","A23","0","2"
"U12377","SSNA","SV","S16022","A23","0","2"
"U12377","SSNA","LT","T14007","A23","1","0"
"U12377","SSNA","LA","A16028","A23","0","1"
"J8633","SSNA","MD","SD0035","A23","0","16"
"J8633","SSNA","MD","SD0035","A23","20","0"
"J8633","SSNA","DS","SD0A12","A23","1","0"
"J8633","SSNA","SI","S16020","A23","0","45"
"J8633","SSNA","SI","S16020","A23","18","0"
"J8633","SSNA","ST","S16021","A23","0","4"
"J8633","SSNA","ST","S16021","A23","1","0"
"J8633","SSNA","SF","S16019","A23","0","1"
"J8633","SSNA","LT","T14E59","A23","2","0"
"J8633","SSNA","LT","T13660","A23","0","16"
"J8633","SSNA","LT","T13660","A23","13","0"
"J8633","SSNA","LA","A16028","A23","0","4"
"J8633","SSNA","LA","A14005","A23","0","1"
"J8633","SSNA","LA","A13018","A23","0","3"
"U12356","SSNA","MD","SD0E33","A23","1","0"
"U12356","SSNA","MD","SD0035","A23","0","17"
"U12356","SSNA","MD","SD0035","A23","22","0"
"U12356","SSNA","DS","SD0A12","A23","0","1"
"U12356","SSNA","DS","SD0A65","A23","0","4"
"U12356","SSNA","DS","SD0A65","A23","2","0"
"U12356","SSNA","SI","S16020","A23","0","18"
"U12356","SSNA","SI","S16020","A23","4","0"
"U12356","SSNA","ST","S16021","A23","0","1"
"U12356","SSNA","SF","S16019","A23","0","2"
"U12356","SSNA","LT","T13660","A23","0","6"
"U12356","SSNA","LT","T13660","A23","2","0"
"U12356","SSNA","DG","0D0097","A23","0","1"
"U12356","SSNA","DG","0D0482","A23","1","0"
"U12356","SSNA","DG","0D0163","A23","1","0"
"U12356","SSNA","DG","0D0484","A23","0","1"
"U12383","SSNA","MV","SD0A73","A23","0","1"
"U12383","SSNA","MV","SD0A73","A23","1","0"
"U12383","SSNA","SV","S16022","A23","5","0"
"U12383","SSNA","LA","A16028","A23","0","1"
"U12372","SSNA","MD","SD0E33","A23","2","0"
"U12372","SSNA","MD","SD0035","A23","0","11"
"U12372","SSNA","MD","SD0035","A23","6","0"
"U12372","SSNA","DS","SD0E12","A23","1","0"
"U12372","SSNA","DS","SD0A12","A23","0","2"
"U12372","SSNA","DS","SD0A12","A23","1","0"
"U12372","SSNA","DS","SD0A65","A23","0","1"
"U12372","SSNA","SI","S16020","A23","0","10"
"U12372","SSNA","SI","S16020","A23","2","0"
"U12372","SSNA","ST","S16021","A23","0","7"
"U12372","SSNA","SF","S16019","A23","0","4"
"U12372","SSNA","LT","T13660","A23","0","16"
"U12372","SSNA","LT","T13660","A23","10","0"
"U12372","SSNA","LA","A14005","A23","0","1"
"U12372","SSNA","LA","A13018","A23","1","0"
"U12372","SSNA","DG","0D0097","A23","1","0"
"U12372","SSNA","DG","0D0163","A23","1","0"
"U12372","SSNA","DG","0D0484","A23","1","0"
"U10864","SSNA","MD","SD0035","A23","0","5"
"U10864","SSNA","MD","SD0035","A23","4","0"
"U10864","SSNA","DS","SD0A12","A23","0","2"
"U10864","SSNA","SF","S16019","A23","0","1"
"U10839","SSNA","MD","SD0035","A23","0","11"
"U10839","SSNA","MD","SD0035","A23","7","0"
"U10839","SSNA","MD","SD0036","A23","1","0"
"U10839","SSNA","DS","SD0A41","A23","0","1"
"U10839","SSNA","DA","AD0A31","A23","1","0"
"U10839","SSNA","SI","S16020","A23","0","19"
"U10839","SSNA","SI","S16020","A23","2","0"
"U10839","SSNA","ST","S16021","A23","0","29"
"U10839","SSNA","ST","S16021","A23","10","0"
"U10839","SSNA","SF","S16019","A23","0","1"
"U10839","SSNA","LT","T16024","A23","0","1"
"U10839","SSNA","LT","T14063","A23","1","0"
"U10839","SSNA","LT","T13660","A23","0","101"
"U10839","SSNA","LT","T13660","A23","28","0"
"U10831","SSNA","MD","SD0035","A23","0","27"
"U10831","SSNA","MD","SD0035","A23","14","0"
"U10831","SSNA","ST","S16021","A23","0","18"
"U10831","SSNA","ST","S16021","A23","4","0"
"U9449","SSNA","MD","SD0E33","A23","0","1"
"U9449","SSNA","MD","SD0E33","A23","7","0"
"U9449","SSNA","MD","SD0035","A23","0","2"
"U9449","SSNA","MD","SD0035","A23","1","0"
"U9449","SSNA","MD","SD0036","A23","1","0"
"AP203","SSNA","DP","PD0A03","A23","0","1"
"AP203","SSNA","LA","A16028","A23","0","3"
"AP203","SSNA","LA","A16028","A23","1","0"
"AP203","SSNA","DG","0D0163","A23","1","0"
"U10620","SSNA","MD","SD0035","A23","0","7"
"U10620","SSNA","MD","SD0035","A23","4","0"
"U10620","SSNA","DP","PD0A09","A23","0","1"
"U10620","SSNA","SI","S16020","A23","0","9"
"U10620","SSNA","SI","S16020","A23","4","0"
"U10620","SSNA","ST","S16021","A23","0","1"
"U10620","SSNA","ST","S16021","A23","1","0"
"U10620","SSNA","LT","T13059","A23","6","0"
"J9694","SSNA","MD","SD0035","A23","0","1"
"J9694","SSNA","MD","SD0035","A23","1","0"
"J9694","SSNA","DS","SD0A41","A23","0","1"
"J9694","SSNA","LT","T13660","A23","0","1"
"U10621","SSNA","MD","SD0035","A23","0","3"
"U10621","SSNA","MD","SD0035","A23","4","0"
"U10621","SSNA","MD","SD0036","A23","0","1"
"U10621","SSNA","MD","SD0036","A23","1","0"
"U10621","SSNA","DS","SD0A41","A23","0","1"
"U10621","SSNA","SI","S16020","A23","0","3"
"U10621","SSNA","SI","S16020","A23","4","0"
"U10621","SSNA","SF","S16019","A23","0","1"
"U11894","SSNA","MD","SD0E33","A23","5","0"
"U11894","SSNA","MD","SD0035","A23","0","69"
"U11894","SSNA","MD","SD0035","A23","26","0"
"U11894","SSNA","MD","SD0036","A23","0","6"
"U11894","SSNA","MV","SD0A73","A23","1","0"
"U11894","SSNA","DS","SD0A41","A23","0","1"
"U11894","SSNA","DS","SD0A65","A23","0","2"
"U11894","SSNA","DS","SD0A65","A23","1","0"
"U11894","SSNA","SI","S16020","A23","0","94"
"U11894","SSNA","SI","S16020","A23","18","0"
"U11894","SSNA","ST","S16021","A23","0","12"
"U11894","SSNA","ST","S16021","A23","3","0"
"U11894","SSNA","SV","S16022","A23","0","1"
"U11894","SSNA","SF","S16019","A23","0","6"
"U11894","SSNA","SF","S16019","A23","1","0"
"U11894","SSNA","LT","T13660","A23","0","38"
"U11894","SSNA","LT","T13660","A23","9","0"
"U11894","SSNA","LA","A14005","A23","0","17"
"U11894","SSNA","LA","A14005","A23","2","0"
"U11894","SSNA","LA","A13018","A23","0","54"
"U11894","SSNA","LA","A13018","A23","9","0"
"U11894","SSNA","LA","A12017","A23","0","7"
"U9489","SSNA","MD","SD0035","A23","0","14"
"U9489","SSNA","MD","SD0035","A23","4","0"
"U9489","SSNA","SI","S16020","A23","0","37"
"U9489","SSNA","SI","S16020","A23","15","0"
"U9489","SSNA","ST","S16021","A23","0","3"
"U9489","SSNA","ST","S16021","A23","6","0"
"U9489","SSNA","SF","S16019","A23","0","1"
"U9489","SSNA","LT","T13660","A23","0","29"
"U9489","SSNA","LT","T13660","A23","9","0"
"AP192","SSNA","LT","T16026","A23","0","16"
"AP192","SSNA","LT","T16026","A23","4","0"
"U10291","SSNA","MD","SD0E33","A23","0","1"
"U10291","SSNA","MD","SD0035","A23","0","9"
"U10291","SSNA","MD","SD0035","A23","3","0"
"U10291","SSNA","MD","SD0036","A23","1","0"
"U10291","SSNA","DS","SD0A12","A23","0","1"
"U10291","SSNA","DS","SD0A15","A23","0","1"
"U10291","SSNA","SI","S16020","A23","0","17"
"U10291","SSNA","SI","S16020","A23","11","0"
"U10291","SSNA","ST","S16021","A23","0","8"
"U10291","SSNA","ST","S16021","A23","7","0"
"U10291","SSNA","SV","S16022","A23","0","1"
"U10291","SSNA","SV","S16022","A23","3","0"
"U10291","SSNA","SF","S16019","A23","0","8"
"U10291","SSNA","LT","T13059","A23","4","0"
"U10291","SSNA","LT","T13660","A23","0","38"
"U10291","SSNA","LT","T13660","A23","11","0"
"J8632","SSNA","MD","SD0035","A23","2","0"
"J8632","SSNA","DS","SD0A12","A23","0","1"
"J8632","SSNA","SI","S16020","A23","0","1"
"J8632","SSNA","SI","S16020","A23","1","0"
"J8632","SSNA","SF","S16019","A23","0","1"
"J8632","SSNA","LT","T13660","A23","0","5"
"J8632","SSNA","LT","T13660","A23","2","0"
"J8632","SSNA","LA","A16028","A23","0","1"
"U9480","SSNA","MD","SD0035","A23","0","8"
"U9480","SSNA","MD","SD0035","A23","2","0"
"U9480","SSNA","DS","SD0A65","A23","0","1"
"U9480","SSNA","SI","S16020","A23","0","26"
"U9480","SSNA","SI","S16020","A23","14","0"
"U9480","SSNA","ST","S16021","A23","0","4"
"U9480","SSNA","ST","S16021","A23","2","0"
"U9480","SSNA","LT","T13660","A23","0","17"
"U9480","SSNA","LT","T13660","A23","4","0"
"U9493","SSNA","MD","SD0E33","A23","1","0"
"U9493","SSNA","MD","SD0035","A23","0","12"
"U9493","SSNA","MD","SD0035","A23","4","0"
"U9493","SSNA","SI","S16020","A23","0","1"
"U9491","SSNA","MD","SD0035","A23","0","9"
"U9491","SSNA","MD","SD0035","A23","2","0"
"U9491","SSNA","DS","SD0A12","A23","0","1"
"U9491","SSNA","DS","SD0A65","A23","0","1"
"U9491","SSNA","DS","SD0A65","A23","1","0"
"U9491","SSNA","SI","S16020","A23","0","9"
"U9491","SSNA","SI","S16020","A23","5","0"
"U9491","SSNA","SV","S16022","A23","0","2"
"U9491","SSNA","LT","T13059","A23","2","0"
"U9491","SSNA","LT","T13660","A23","0","9"
"U9475","SSNA","MD","SD0E33","A23","1","0"
"U9475","SSNA","MD","SD0035","A23","0","9"
"U9475","SSNA","MD","SD0035","A23","5","0"
"U9475","SSNA","DS","SD0A12","A23","0","1"
"U9475","SSNA","SI","S16020","A23","0","71"
"U9475","SSNA","SI","S16020","A23","30","0"
"U9475","SSNA","ST","S16021","A23","0","1"
"U9475","SSNA","ST","S16021","A23","5","0"
"U9475","SSNA","SF","S16019","A23","0","2"
"U9475","SSNA","LT","T16026","A23","1","0"
"U9475","SSNA","LT","T13660","A23","0","9"
"U9475","SSNA","LT","T13660","A23","4","0"
"U9475","SSNA","LT","T12057","A23","0","1"
"U9475","SSNA","LT","T12057","A23","1","0"
"U9474","SSNA","MD","SD0035","A23","0","6"
"U9474","SSNA","MD","SD0035","A23","12","0"
"U9474","SSNA","MD","SD0036","A23","1","0"
"U9474","SSNA","MV","SD0A73","A23","0","1"
"U9474","SSNA","SI","S16020","A23","0","20"
"U9474","SSNA","SI","S16020","A23","15","0"
"U9474","SSNA","ST","S16021","A23","0","1"
"U9474","SSNA","ST","S16021","A23","3","0"
"U9474","SSNA","SF","S16019","A23","0","8"
"U9474","SSNA","SF","S16019","A23","3","0"
"U9474","SSNA","LT","T13660","A23","0","9"
"U9474","SSNA","LT","T13660","A23","2","0"
"U9474","SSNA","LA","A12017","A23","0","1"
"U9473","SSNA","MD","SD0035","A23","0","9"
"U9473","SSNA","MD","SD0035","A23","12","0"
"U9473","SSNA","MV","SD0A73","A23","0","1"
"U9473","SSNA","DS","SD0A38","A23","1","0"
"U9473","SSNA","DS","SD0A65","A23","0","1"
"U9473","SSNA","SI","S16020","A23","0","8"
"U9473","SSNA","SI","S16020","A23","1","0"
"U9473","SSNA","ST","S16021","A23","0","3"
"U9473","SSNA","SF","S16019","A23","0","5"
"U9473","SSNA","LT","T13660","A23","0","12"
"U9473","SSNA","LT","T13660","A23","1","0"
"U9546","SSNA","MD","SD0E33","A23","1","0"
"U9546","SSNA","MD","SD0035","A23","0","12"
"U9546","SSNA","MD","SD0035","A23","6","0"
"U9546","SSNA","DS","SD0A12","A23","0","2"
"U9546","SSNA","DS","SD0483","A23","1","0"
"U9546","SSNA","DP","PD0A45","A23","0","1"
"U9546","SSNA","DA","AD0A31","A23","0","1"
"U9546","SSNA","SI","S16020","A23","0","4"
"U9546","SSNA","SI","S16020","A23","4","0"
"U9546","SSNA","ST","S16021","A23","0","1"
"U9546","SSNA","ST","S16021","A23","2","0"
"U9546","SSNA","SF","S16019","A23","0","1"
"U9476","SSNA","MD","SD0E33","A23","1","0"
"U9476","SSNA","MD","SD0035","A23","0","13"
"U9476","SSNA","MD","SD0035","A23","11","0"
"U9476","SSNA","MV","SD0A73","A23","0","2"
"U9476","SSNA","MV","SD0A73","A23","1","0"
"U9476","SSNA","DS","SD0A38","A23","0","1"
"U9476","SSNA","DS","SD0A65","A23","0","4"
"U9476","SSNA","SI","S16020","A23","0","7"
"U9476","SSNA","ST","S16021","A23","0","2"
"U9476","SSNA","SV","S16022","A23","0","4"
"U9476","SSNA","SV","S16022","A23","2","0"
"U9476","SSNA","SF","S16019","A23","0","7"
"U9476","SSNA","SF","S16019","A23","2","0"
"U9476","SSNA","LT","T13660","A23","0","2"
"U9478","SSNA","MD","SD0E33","A23","1","0"
"U9478","SSNA","MD","SD0035","A23","0","16"
"U9478","SSNA","MD","SD0035","A23","7","0"
"U9478","SSNA","SI","S16020","A23","0","60"
"U9478","SSNA","SI","S16020","A23","18","0"
"U9478","SSNA","ST","S16021","A23","1","0"
"U9478","SSNA","SF","S16019","A23","0","1"
"U9477","SSNA","MD","SD0035","A23","0","14"
"U9477","SSNA","MD","SD0035","A23","5","0"
"U9477","SSNA","DS","SD0A38","A23","0","2"
"U9477","SSNA","DS","SD0A65","A23","0","1"
"U9477","SSNA","DS","SD0A65","A23","1","0"
"U9477","SSNA","SI","S16020","A23","0","37"
"U9477","SSNA","SI","S16020","A23","18","0"
"U9477","SSNA","ST","S16021","A23","0","1"
"U9477","SSNA","SF","S16019","A23","0","3"
"U9477","SSNA","SF","S16019","A23","1","0"
"U9477","SSNA","LT","T13059","A23","10","0"
"U9477","SSNA","LT","T13660","A23","0","16"
"U9477","SSNA","LT","T13660","A23","2","0"
"U9515","SSNA","MD","SD0N33","A23","1","0"
"U9515","SSNA","MD","SD0035","A23","0","42"
"U9515","SSNA","MD","SD0035","A23","32","0"
"U9515","SSNA","MD","SD0036","A23","0","4"
"U9515","SSNA","MD","SD0036","A23","9","0"
"U9515","SSNA","DS","SD0A41","A23","0","1"
"U9515","SSNA","SI","S16020","A23","0","34"
"U9515","SSNA","SI","S16020","A23","11","0"
"U9515","SSNA","ST","S16021","A23","0","1"
"U9515","SSNA","ST","S16021","A23","4","0"
"U9515","SSNA","LT","T13660","A23","0","13"
"U9515","SSNA","LT","T13660","A23","10","0"
"U10545","SSNA","MD","SD0035","A23","0","4"
"U10545","SSNA","MD","SD0035","A23","3","0"
"U10545","SSNA","DA","AD0A31","A23","1","0"
"U10545","SSNA","SI","S16020","A23","0","1"
"U10545","SSNA","SI","S16020","A23","2","0"
"U9517","SSNA","MD","SD0E33","A23","5","0"
"U9517","SSNA","MD","SD0035","A23","0","5"
"U9517","SSNA","MD","SD0035","A23","12","0"
"U9517","SSNA","DP","PD0A45","A23","1","0"
"U9517","SSNA","SI","S16020","A23","0","15"
"U9517","SSNA","ST","S16021","A23","2","0"
"U9517","SSNA","LT","T13660","A23","0","10"
"U9517","SSNA","LT","T13660","A23","7","0"
"U9517","SSNA","LT","T12057","A23","7","0"
"U9517","SSNA","LT","T11008","A23","0","3"
"U9517","SSNA","LA","A12017","A23","0","1"
"U9517","SSNA","LA","A12017","A23","3","0"
"U9517","SSNA","LA","A11030","A23","0","4"
"U9517","SSNA","LA","A11030","A23","1","0"
"U10532","SSNA","SI","S16020","A23","0","5"
"U10532","SSNA","SI","S16020","A23","2","0"
"U9834","SSNA","MD","SD0035","A23","0","16"
"U9834","SSNA","MD","SD0035","A23","3","0"
"U9834","SSNA","MD","SD0036","A23","0","1"
"U9834","SSNA","SI","S16020","A23","0","14"
"U9834","SSNA","SI","S16020","A23","3","0"
"U9834","SSNA","ST","S16021","A23","0","6"
"U9834","SSNA","ST","S16021","A23","4","0"
"U9516","SSNA","DS","SD0A38","A23","0","1"
"U9559","SSNA","MD","SD0E33","A23","1","0"
"U9559","SSNA","MD","SD0035","A23","0","8"
"U9559","SSNA","MD","SD0035","A23","5","0"
"U9559","SSNA","MD","SD0036","A23","0","3"
"U9559","SSNA","MD","SD0036","A23","1","0"
"U9559","SSNA","DS","SD0A12","A23","0","2"
"U9559","SSNA","ST","S16021","A23","0","2"
"U9559","SSNA","LT","T13660","A23","2","0"
"U11804","SSNA","MD","SD0035","A23","0","22"
"U11804","SSNA","MD","SD0035","A23","7","0"
