"Istituzione","Contratto","Categoria","Qualifica","Trattamento Iniziale Uomini","Fascia1_Uomini","Fascia2_Uomini","Fascia3_Uomini","Fascia4_Uomini","Fascia5_Uomini","Fascia6_Uomini","Trattamento Iniziale Donne","Fascia1_Donne","Fascia2_Donne","Fascia3_Donne","Fascia4_Donne","Fascia5_Donne","Fascia6_Donne"
"U9574","SSNA","ST","S18920","1","0","1","2","0","0","0","1","1","1","0","0","0","0"
"U9574","SSNA","ST","S16021","9","6","4","5","7","2","0","28","11","14","18","16","4","0"
"U9574","SSNA","SV","S18921","0","0","4","4","1","0","0","0","0","1","2","0","0","0"
"U9574","SSNA","SV","S16022","1","2","1","4","5","1","0","9","1","0","7","7","4","0"
"U9574","SSNA","SF","S18922","0","0","1","1","0","0","0","2","5","0","1","1","0","0"
"U9574","SSNA","SF","S16019","3","5","0","4","1","0","1","23","15","16","13","11","5","2"
"U9574","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9574","SSNA","LT","T18025","0","0","0","0","0","0","0","3","6","5","4","0","0","0"
"U9574","SSNA","LT","T16024","0","0","0","0","0","0","0","19","11","1","6","2","2","0"
"U9574","SSNA","LT","T16026","3","4","3","2","1","0","0","0","0","0","0","0","0","0"
"U9574","SSNA","LT","T14007","1","3","2","0","0","0","0","0","0","0","0","0","1","0"
"U9574","SSNA","LT","T14063","1","2","1","0","0","0","0","1","1","0","0","0","0","0"
"U9574","SSNA","LT","T14E59","0","5","6","0","0","0","0","0","0","0","0","0","0","0"
"U9574","SSNA","LT","T13059","11","4","7","8","12","8","0","0","1","0","0","4","3","0"
"U9574","SSNA","LT","T13660","14","8","11","4","0","0","0","105","145","79","32","4","0","0"
"U9574","SSNA","LT","T12057","6","9","3","4","3","0","0","2","1","8","6","4","2","0"
"U9574","SSNA","LT","T12058","0","0","1","2","2","0","0","0","2","1","2","1","0","0"
"U9574","SSNA","LT","T11008","0","0","0","0","0","2","0","0","0","0","0","0","5","0"
"U9574","SSNA","LA","A18029","0","1","2","0","0","0","0","6","5","2","2","1","1","0"
"U9574","SSNA","LA","A16028","3","3","2","2","2","1","0","4","6","8","5","1","1","0"
"U9574","SSNA","LA","A14005","8","3","4","5","1","4","0","21","27","32","25","22","21","0"
"U9574","SSNA","LA","A13018","0","0","0","0","0","0","0","0","0","5","5","2","1","0"
"U9574","SSNA","LA","A12017","2","2","1","0","1","0","0","7","3","0","3","2","3","0"
"K8641","SSNA","ST","S18920","1","3","0","0","0","0","0","5","4","2","0","0","0","0"
"K8641","SSNA","ST","S16021","0","1","0","4","4","0","0","9","13","28","27","3","0","0"
"K8641","SSNA","SV","S16022","0","0","0","0","0","2","2","0","0","0","1","0","1","1"
"K8641","SSNA","LT","T16026","7","9","1","0","0","0","0","10","7","0","0","0","0","0"
"K8641","SSNA","LT","T14007","4","4","0","0","0","0","0","11","8","1","0","0","0","0"
"K8641","SSNA","LT","T14063","1","1","0","0","0","0","0","1","0","0","0","0","0","0"
"K8641","SSNA","LT","T14E59","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K8641","SSNA","LT","T13059","7","2","6","2","0","0","0","0","2","0","2","0","0","0"
"K8641","SSNA","LT","T12057","8","6","3","1","0","2","0","7","10","0","1","0","0","0"
"K8641","SSNA","LA","A18029","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"K8641","SSNA","LA","A16028","3","1","0","0","0","1","0","10","8","1","0","0","0","0"
"K8641","SSNA","LA","A14005","2","2","0","0","0","2","0","18","20","6","1","2","3","0"
"K8641","SSNA","LA","A13018","3","1","0","0","0","0","0","6","2","2","1","0","0","0"
"K8641","SSNA","LA","A12017","1","1","0","0","0","0","0","5","7","2","1","0","0","0"
"U9576","SSNA","SI","S18023","0","0","0","0","2","0","1","0","2","1","13","10","1","1"
"U9576","SSNA","SI","S16020","18","16","11","43","27","25","16","85","72","24","164","101","146","66"
"U9576","SSNA","SI","S14E52","0","0","0","3","0","0","0","0","0","0","13","0","0","0"
"U9576","SSNA","ST","S18920","0","0","0","0","1","1","0","0","0","0","0","1","0","0"
"U9576","SSNA","ST","S16021","2","6","0","5","4","7","3","10","5","1","11","10","6","9"
"U9576","SSNA","SV","S18921","0","0","0","0","2","0","0","0","0","0","0","2","0","0"
"U9576","SSNA","SV","S16022","0","2","1","1","4","8","3","5","1","0","0","1","3","2"
"U9576","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9576","SSNA","SF","S16019","3","3","5","2","7","1","1","10","8","9","7","18","13","6"
"U9576","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9576","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","0","2","1","0"
"U9576","SSNA","LT","T16024","0","0","0","0","0","0","0","1","4","0","2","1","1","2"
"U9576","SSNA","LT","T18027","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"U9576","SSNA","LT","T16026","0","1","0","1","1","0","0","0","0","0","0","2","0","0"
"U9576","SSNA","LT","T14007","0","8","0","0","0","0","0","0","2","0","0","0","0","0"
"U9576","SSNA","LT","T14063","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"U9576","SSNA","LT","T14E59","0","13","3","0","0","0","0","0","0","0","0","0","0","0"
"U9576","SSNA","LT","T13059","0","1","8","0","2","4","0","0","1","3","0","4","2","0"
"U9576","SSNA","LT","T13660","5","10","5","7","4","5","0","44","62","31","35","16","10","0"
"U9576","SSNA","LT","T12057","7","4","2","2","2","3","0","3","6","5","0","0","0","0"
"U9576","SSNA","LT","T11008","0","0","0","1","0","1","0","0","0","0","0","0","2","0"
"U9576","SSNA","LA","A18029","0","1","0","0","2","0","0","0","0","1","0","3","0","0"
"U9576","SSNA","LA","A16028","0","3","3","1","0","1","1","1","6","4","6","19","5","0"
"U9576","SSNA","LA","A14005","2","4","3","3","0","1","0","7","17","9","25","7","18","0"
"U9576","SSNA","LA","A13018","0","3","1","1","0","0","0","0","4","2","2","1","1","0"
"U9576","SSNA","LA","A12017","1","1","0","0","0","1","0","0","1","1","0","3","0","0"
"U9565","SSNA","SI","S18023","0","0","1","2","7","9","2","0","4","4","7","16","20","1"
"U9565","SSNA","SI","S16020","46","41","36","19","56","94","51","136","112","92","65","189","413","147"
"U9565","SSNA","SI","S14E52","0","0","3","5","8","0","0","0","0","5","20","7","0","0"
"U9565","SSNA","SI","S13052","0","0","0","0","0","0","0","1","1","0","0","0","1","0"
"U9565","SSNA","ST","S18920","0","0","0","1","0","1","1","0","0","1","4","0","1","0"
"U9565","SSNA","ST","S16021","16","14","3","4","13","15","11","22","27","17","9","28","34","16"
"U9565","SSNA","SV","S18921","0","0","0","0","0","0","0","0","0","0","1","2","3","0"
"U9565","SSNA","SV","S16022","6","0","0","0","1","9","6","8","2","1","0","3","8","11"
"U9565","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","1","0","3","0","0"
"U9565","SSNA","SF","S16019","3","1","1","0","4","10","7","12","13","4","2","12","27","17"
"U9565","SSNA","SF","S13051","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9565","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","3","1","0","0"
"U9565","SSNA","LT","T16024","0","1","1","0","1","1","0","3","4","1","2","2","7","6"
"U9565","SSNA","LT","T18027","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9565","SSNA","LT","T16026","1","3","6","2","2","1","1","1","0","2","1","1","0","0"
"U9565","SSNA","LT","T14007","0","2","0","1","2","3","0","0","0","1","0","0","0","0"
"U9565","SSNA","LT","T14063","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"U9565","SSNA","LT","T14E59","0","3","9","3","0","0","0","0","0","0","0","0","0","0"
"U9565","SSNA","LT","T13059","4","10","6","5","12","20","0","0","0","1","3","2","2","0"
"U9565","SSNA","LT","T13660","24","34","24","14","7","15","0","136","79","106","68","27","7","0"
"U9565","SSNA","LT","T12057","4","18","17","13","7","12","0","5","5","11","9","1","1","0"
"U9565","SSNA","LT","T12058","0","1","0","0","0","0","0","0","0","1","1","1","4","0"
"U9565","SSNA","LT","T11008","0","0","0","0","0","14","0","0","0","1","0","0","13","0"
"U9565","SSNA","LA","A18029","0","2","2","0","1","0","3","1","1","1","5","3","1","2"
"U9565","SSNA","LA","A16028","2","1","3","3","1","1","1","3","7","8","14","9","4","4"
"U9565","SSNA","LA","A14005","1","3","7","5","17","7","0","9","19","21","26","34","63","0"
"U9565","SSNA","LA","A13018","0","1","2","2","0","1","0","0","4","6","4","4","6","0"
"U9565","SSNA","LA","A12017","6","4","6","3","1","2","0","6","12","7","6","0","11","0"
"U9565","SSNA","LA","A11030","0","2","1","0","0","0","0","0","1","1","0","0","1","0"
"U9573","SSNA","SI","S18023","0","3","0","0","4","1","0","0","2","0","0","6","1","0"
"U9573","SSNA","SI","S16020","4","2","3","15","13","19","3","15","11","14","57","59","79","4"
"U9573","SSNA","SI","S14E52","0","1","4","0","0","0","0","0","2","2","0","0","0","0"
"U9573","SSNA","ST","S18920","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"U9573","SSNA","ST","S16021","7","0","0","0","4","2","6","8","2","0","1","0","4","2"
"U9573","SSNA","SV","S18921","0","1","0","0","0","0","0","0","0","0","0","1","0","0"
"U9573","SSNA","SV","S16022","1","0","0","0","0","2","0","1","0","0","0","0","4","1"
"U9573","SSNA","SF","S16019","0","0","0","0","2","1","0","4","0","1","5","1","4","2"
"U9573","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9573","SSNA","LT","T16024","0","0","0","0","0","0","0","1","0","0","0","0","3","1"
"U9573","SSNA","LT","T16026","2","1","0","0","0","1","0","1","0","0","0","0","0","0"
"U9573","SSNA","LT","T14007","0","0","0","0","2","1","0","0","0","0","0","0","1","0"
"U9573","SSNA","LT","T13059","0","4","1","3","2","1","0","0","0","0","0","0","0","0"
"U9573","SSNA","LT","T13660","2","2","5","2","2","0","0","8","19","24","7","4","0","0"
"U9573","SSNA","LT","T12057","3","2","0","0","2","0","0","2","0","0","0","0","1","0"
"U9573","SSNA","LT","T11008","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U9573","SSNA","LA","A18029","0","1","0","1","0","0","0","3","1","1","0","0","0","0"
"U9573","SSNA","LA","A16028","1","0","0","0","9","2","0","1","2","1","1","10","2","0"
"U9573","SSNA","LA","A14005","0","0","0","0","1","2","0","2","1","0","0","8","5","0"
"U9573","SSNA","LA","A13018","1","1","0","1","0","0","0","0","3","0","0","0","0","0"
"U9573","SSNA","LA","A12017","2","2","0","1","2","1","0","1","4","0","1","4","1","0"
"U9573","SSNA","LA","A11030","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"U9566","SSNA","SI","S18023","0","1","1","1","6","1","0","3","5","3","5","11","0","0"
"U9566","SSNA","SI","S16020","61","28","8","40","30","22","1","198","123","78","244","221","33","1"
"U9566","SSNA","SI","S14E52","0","2","5","0","0","0","0","0","17","7","0","0","0","0"
"U9566","SSNA","ST","S18920","0","0","0","1","1","0","0","0","0","2","0","0","0","0"
"U9566","SSNA","ST","S16021","12","2","1","4","3","3","1","31","11","5","23","17","3","0"
"U9566","SSNA","SV","S18921","0","7","1","1","0","0","0","0","1","0","0","0","0","0"
"U9566","SSNA","SV","S16022","1","0","1","2","3","0","0","4","0","0","2","6","2","0"
"U9566","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","2","3","0","1","0"
"U9566","SSNA","SF","S16019","3","1","0","8","2","0","0","16","10","8","25","14","4","0"
"U9566","SSNA","LP","P16006","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9566","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"U9566","SSNA","LT","T16024","1","0","0","0","1","0","0","4","1","1","1","4","2","0"
"U9566","SSNA","LT","T18027","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"U9566","SSNA","LT","T16026","3","6","0","2","2","0","0","2","1","0","2","0","0","0"
"U9566","SSNA","LT","T14007","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"U9566","SSNA","LT","T14063","4","1","0","1","0","0","0","0","0","0","0","0","0","0"
"U9566","SSNA","LT","T14E59","1","40","2","0","0","0","0","0","5","0","0","0","0","0"
"U9566","SSNA","LT","T13059","14","3","4","3","0","0","0","0","4","5","1","0","0","0"
"U9566","SSNA","LT","T13660","13","9","6","4","0","0","0","111","80","116","31","1","0","0"
"U9566","SSNA","LT","T12057","8","4","1","2","2","0","0","5","7","8","1","0","0","0"
"U9566","SSNA","LT","T12058","0","0","0","0","0","0","0","1","0","0","1","0","0","0"
"U9566","SSNA","LT","T11008","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"U9566","SSNA","LA","A18029","0","0","2","0","0","0","1","3","3","3","0","3","2","0"
"U9566","SSNA","LA","A16028","1","4","0","3","0","0","0","10","12","2","15","2","0","0"
"U9566","SSNA","LA","A14005","9","3","3","3","3","0","0","20","27","4","11","10","6","0"
"U9566","SSNA","LA","A13018","2","1","0","1","0","0","0","1","3","6","11","0","0","0"
"U9566","SSNA","LA","A12017","0","0","0","0","0","1","0","3","1","1","2","2","3","0"
"U9556","SSNA","SI","S18023","0","5","1","0","0","0","0","0","18","12","0","0","0","0"
"U9556","SSNA","SI","S16020","31","45","34","11","26","0","2","63","160","164","65","268","0","2"
"U9556","SSNA","SI","S14E52","0","10","0","0","0","0","0","0","41","0","0","0","0","0"
"U9556","SSNA","ST","S18920","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"U9556","SSNA","ST","S16021","7","10","4","1","9","0","0","10","11","10","9","27","0","0"
"U9556","SSNA","ST","S14054","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"U9556","SSNA","SV","S16022","0","2","1","3","14","0","0","3","4","0","2","3","2","0"
"U9556","SSNA","SF","S18922","0","1","0","0","0","0","0","0","0","2","0","0","0","0"
"U9556","SSNA","SF","S16019","5","8","3","9","2","0","0","15","15","15","17","13","1","0"
"U9556","SSNA","LT","T18025","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"U9556","SSNA","LT","T16024","0","0","1","0","0","0","0","3","5","8","0","2","1","0"
"U9556","SSNA","LT","T18027","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9556","SSNA","LT","T16026","1","4","3","2","0","0","0","1","1","2","0","1","0","0"
"U9556","SSNA","LT","T14063","1","0","0","0","0","0","0","1","1","0","0","0","0","0"
"U9556","SSNA","LT","T14E59","0","21","0","1","0","0","0","0","4","0","0","0","0","0"
"U9556","SSNA","LT","T13059","3","11","6","0","0","1","0","0","1","0","0","0","0","0"
"U9556","SSNA","LT","T13660","6","16","13","3","0","0","0","50","163","34","6","0","0","0"
"U9556","SSNA","LT","T12057","5","13","4","2","1","7","0","2","29","6","2","1","5","0"
"U9556","SSNA","LT","T12058","0","0","1","0","2","0","0","0","0","0","0","0","0","0"
"U9556","SSNA","LT","T11008","0","3","0","1","1","2","0","0","5","3","0","0","3","0"
"U9556","SSNA","LA","A18029","0","0","2","0","0","2","0","0","2","0","2","0","2","0"
"U9556","SSNA","LA","A16028","0","10","4","1","0","0","0","0","21","18","8","0","0","0"
"U9556","SSNA","LA","A14005","1","16","1","1","2","3","0","4","56","4","1","2","11","0"
"U9556","SSNA","LA","A13018","0","1","1","0","0","0","0","0","5","4","0","0","0","0"
"U9556","SSNA","LA","A12017","2","7","1","2","1","3","0","5","45","3","0","0","2","0"
"U9556","SSNA","LA","A11030","0","3","0","0","0","0","0","0","0","2","0","0","0","0"
"U9579","SSNA","SI","S18023","0","0","4","0","0","0","0","0","0","9","2","1","0","0"
"U9579","SSNA","SI","S16020","12","6","1","2","11","15","2","45","31","11","10","40","68","2"
"U9579","SSNA","SI","S14E52","0","0","0","2","0","0","0","0","0","0","3","0","0","0"
"U9579","SSNA","ST","S18920","0","0","1","0","0","0","0","0","0","4","0","0","0","0"
"U9579","SSNA","ST","S16021","2","2","0","0","0","1","1","8","3","1","0","1","3","1"
"U9579","SSNA","SV","S18921","0","0","4","0","0","0","0","0","0","0","0","0","0","0"
"U9579","SSNA","SV","S16022","0","0","0","0","1","5","0","1","0","0","0","1","2","0"
"U9579","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","1","2","0","0","0"
"U9579","SSNA","SF","S16019","0","0","0","1","0","2","0","4","2","0","0","2","8","5"
"U9579","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","2","3","0","0","0"
"U9579","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","0","0","0","2","1"
"U9579","SSNA","LT","T18027","0","2","0","0","0","0","0","0","2","0","0","0","0","0"
"U9579","SSNA","LT","T16026","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"U9579","SSNA","LT","T14007","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"U9579","SSNA","LT","T14E59","0","0","7","1","0","0","0","0","0","0","0","0","0","0"
"U9579","SSNA","LT","T13059","0","0","3","3","1","0","0","0","0","2","2","0","0","0"
"U9579","SSNA","LT","T13660","2","1","2","2","5","0","0","21","22","8","7","15","0","0"
"U9579","SSNA","LT","T12057","0","1","3","0","0","1","0","1","0","2","1","0","0","0"
"U9579","SSNA","LA","A18029","0","1","3","0","0","1","0","0","3","2","1","2","0","2"
"U9579","SSNA","LA","A16028","0","1","1","1","1","0","0","0","0","4","2","2","0","0"
"U9579","SSNA","LA","A14005","0","2","3","1","1","2","0","1","11","6","7","0","8","0"
"U9579","SSNA","LA","A13018","1","0","1","2","0","0","0","1","0","1","1","0","0","0"
"U9579","SSNA","LA","A12017","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"U9578","SSNA","SI","S18023","0","0","0","2","0","0","0","0","0","1","27","0","0","0"
"U9578","SSNA","SI","S16020","24","29","9","13","36","42","3","50","91","39","46","198","295","15"
"U9578","SSNA","SI","S14E52","0","0","1","8","0","0","0","0","0","1","22","0","0","0"
"U9578","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"U9578","SSNA","ST","S16021","5","17","0","3","7","12","0","6","17","4","7","9","42","2"
"U9578","SSNA","SV","S16022","0","0","2","1","3","13","0","2","0","0","0","0","16","3"
"U9578","SSNA","SF","S18922","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"U9578","SSNA","SF","S16019","0","1","1","2","2","5","1","3","6","1","1","19","20","13"
"U9578","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9578","SSNA","LT","T16024","0","0","0","0","0","0","0","3","7","0","0","3","10","0"
"U9578","SSNA","LT","T16026","0","1","0","3","6","0","0","0","0","0","0","0","0","0"
"U9578","SSNA","LT","T14007","0","1","2","5","1","3","0","0","0","0","0","0","0","0"
"U9578","SSNA","LT","T14063","1","3","0","1","1","0","0","0","1","0","0","2","0","0"
"U9578","SSNA","LT","T14E59","0","3","9","2","0","0","0","0","0","0","0","0","0","0"
"U9578","SSNA","LT","T13059","0","3","3","4","1","12","0","0","0","0","0","0","2","0"
"U9578","SSNA","LT","T13660","3","6","10","4","8","0","0","34","82","56","33","22","0","0"
"U9578","SSNA","LT","T12057","2","5","3","3","4","1","0","1","2","11","4","1","2","0"
"U9578","SSNA","LT","T11008","0","0","0","0","0","6","0","0","0","2","0","0","5","0"
"U9578","SSNA","LA","A18029","0","0","0","0","1","0","0","0","0","2","3","3","0","0"
"U9578","SSNA","LA","A16028","0","2","2","2","1","1","0","0","1","10","10","10","4","0"
"U9578","SSNA","LA","A14005","3","3","9","3","3","4","0","2","12","40","10","13","10","0"
"U9578","SSNA","LA","A13018","0","0","2","0","0","1","0","0","0","2","2","3","1","0"
"U9578","SSNA","LA","A12017","2","0","1","1","2","0","0","2","4","1","2","0","5","0"
"U9578","SSNA","LA","A11030","1","0","0","0","0","5","0","0","0","0","0","0","0","0"
"U9541","SSNA","SI","S18023","0","0","2","0","0","1","0","0","0","18","0","0","0","0"
"U9541","SSNA","SI","S16020","20","4","5","26","26","3","0","77","61","42","91","114","10","0"
"U9541","SSNA","SI","S14E52","1","1","5","0","0","0","0","0","2","17","0","0","0","0"
"U9541","SSNA","SI","S13052","0","0","0","0","0","0","0","0","0","1","0","0","4","0"
"U9541","SSNA","ST","S16021","12","4","0","2","6","0","0","14","2","4","4","3","1","0"
"U9541","SSNA","SV","S16022","2","0","1","1","1","0","0","4","0","1","2","4","0","0"
"U9541","SSNA","SF","S18922","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"U9541","SSNA","SF","S16019","0","1","0","1","1","0","0","4","4","6","13","12","5","0"
"U9541","SSNA","SF","S13051","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"U9541","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9541","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9541","SSNA","LT","T16024","0","0","0","0","0","0","0","4","1","2","1","7","0","0"
"U9541","SSNA","LT","T18027","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9541","SSNA","LT","T16026","2","1","2","0","0","0","0","1","0","0","0","0","0","0"
"U9541","SSNA","LT","T14007","0","2","0","1","0","0","0","0","0","0","0","0","0","0"
"U9541","SSNA","LT","T14063","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9541","SSNA","LT","T14E59","3","7","12","0","0","0","0","0","1","2","0","0","0","0"
"U9541","SSNA","LT","T13059","7","7","5","1","1","0","0","0","5","2","0","1","0","0"
"U9541","SSNA","LT","T13660","8","2","2","5","0","0","0","48","43","10","33","0","0","0"
"U9541","SSNA","LT","T12057","2","2","4","0","0","0","0","3","2","2","0","2","0","0"
"U9541","SSNA","LT","T12058","0","0","0","0","0","0","0","0","2","3","4","6","0","0"
"U9541","SSNA","LT","T11008","2","1","0","0","3","0","0","2","6","9","1","11","0","0"
"U9541","SSNA","LA","A18029","0","3","1","0","0","0","0","3","2","1","1","0","1","0"
"U9541","SSNA","LA","A16028","2","2","2","0","0","0","0","2","5","7","0","0","0","0"
"U9541","SSNA","LA","A14005","0","5","3","0","0","0","0","11","16","14","5","18","1","0"
"U9541","SSNA","LA","A13018","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"U9541","SSNA","LA","A12017","3","0","0","1","0","0","0","3","0","0","0","4","0","0"
"U9540","SSNA","SI","S18023","0","1","0","2","2","0","0","0","3","5","11","7","2","1"
"U9540","SSNA","SI","S16020","16","24","23","43","6","1","0","39","105","100","269","149","20","2"
"U9540","SSNA","SI","S14E52","0","1","1","2","0","0","0","0","0","13","11","0","0","0"
"U9540","SSNA","SI","S13052","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"U9540","SSNA","ST","S18920","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"U9540","SSNA","ST","S16021","9","13","6","6","5","2","0","13","19","7","18","7","0","1"
"U9540","SSNA","SV","S18921","0","0","1","1","0","0","0","0","0","1","0","0","0","0"
"U9540","SSNA","SV","S16022","3","1","0","2","6","0","0","1","1","1","4","7","1","0"
"U9540","SSNA","SF","S18922","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"U9540","SSNA","SF","S16019","2","2","2","6","0","0","0","3","15","15","34","9","6","0"
"U9540","SSNA","LP","P16006","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"U9540","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"U9540","SSNA","LT","T16024","0","0","1","0","1","0","0","3","9","5","7","1","0","0"
"U9540","SSNA","LT","T16026","0","1","0","7","0","0","0","0","0","0","4","0","0","0"
"U9540","SSNA","LT","T14007","1","3","9","4","1","0","0","0","0","0","0","0","0","0"
"U9540","SSNA","LT","T14063","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"U9540","SSNA","LT","T14E59","0","13","7","0","0","0","0","0","0","0","0","0","0","0"
"U9540","SSNA","LT","T13059","7","9","6","18","5","10","0","0","0","1","9","3","2","0"
"U9540","SSNA","LT","T13660","7","11","7","12","0","0","0","17","82","60","24","0","0","0"
"U9540","SSNA","LT","T12057","2","11","5","9","4","1","0","0","2","6","7","7","11","0"
"U9540","SSNA","LT","T12058","0","1","0","0","0","0","0","0","0","4","6","8","2","0"
"U9540","SSNA","LT","T11008","0","1","1","3","1","10","0","0","0","6","14","1","46","0"
"U9540","SSNA","LA","A18029","0","0","0","0","0","0","0","0","0","1","5","0","0","1"
"U9540","SSNA","LA","A16028","2","0","2","4","0","0","0","6","6","5","17","0","0","0"
"U9540","SSNA","LA","A14005","0","0","3","3","2","2","0","4","4","5","18","10","8","0"
"U9540","SSNA","LA","A13018","1","0","0","3","0","0","0","5","0","6","22","0","0","0"
"U9540","SSNA","LA","A12017","1","4","2","0","3","0","0","3","14","4","4","4","5","0"
"U9540","SSNA","LA","A11030","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","SI","S18023","0","4","4","0","0","0","0","0","3","5","3","0","0","0"
"U9553","SSNA","SI","S16020","33","5","31","46","6","0","0","208","64","148","361","23","2","0"
"U9553","SSNA","SI","S14E52","0","3","0","0","0","0","0","0","15","0","0","0","0","0"
"U9553","SSNA","ST","S18920","0","1","2","0","0","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","ST","S16021","15","8","4","12","5","2","0","31","4","9","15","5","1","0"
"U9553","SSNA","SV","S16022","4","0","0","10","1","0","0","10","0","0","7","3","0","0"
"U9553","SSNA","SF","S18922","0","0","2","0","0","0","0","0","1","1","0","0","0","0"
"U9553","SSNA","SF","S16019","4","1","1","6","1","0","0","21","6","24","25","8","0","0"
"U9553","SSNA","SF","S14E51","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"U9553","SSNA","LT","T18025","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"U9553","SSNA","LT","T16024","0","0","0","0","0","0","0","0","0","1","8","4","1","0"
"U9553","SSNA","LT","T18027","1","2","1","0","0","0","0","1","0","0","0","0","0","0"
"U9553","SSNA","LT","T16026","1","2","2","0","0","0","0","1","3","0","0","0","0","0"
"U9553","SSNA","LT","T14007","3","0","2","1","1","0","0","0","0","0","0","0","0","0"
"U9553","SSNA","LT","T14063","4","0","0","1","0","0","0","0","0","0","0","0","1","0"
"U9553","SSNA","LT","T14E59","14","0","1","0","0","0","0","2","0","0","1","0","0","0"
"U9553","SSNA","LT","T13059","12","13","1","0","5","0","0","19","9","0","1","0","0","0"
"U9553","SSNA","LT","T13660","20","17","13","1","0","0","0","120","120","57","4","0","0","0"
"U9553","SSNA","LT","T12057","13","0","8","1","15","1","0","24","0","7","1","10","0","0"
"U9553","SSNA","LT","T12058","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"U9553","SSNA","LT","T11008","0","0","0","0","3","0","0","0","0","0","1","6","0","0"
"U9553","SSNA","LA","A18029","1","1","3","0","0","0","0","2","1","3","0","2","0","0"
"U9553","SSNA","LA","A16028","1","1","1","1","0","0","0","9","4","11","4","0","0","0"
"U9553","SSNA","LA","A14005","9","2","0","1","1","2","0","16","8","0","3","2","23","0"
"U9553","SSNA","LA","A13018","8","1","2","1","0","0","0","6","4","5","2","1","0","0"
"U9553","SSNA","LA","A12017","0","0","0","1","0","4","0","1","0","0","2","0","16","0"
"U9551","SSNA","SI","S18023","0","2","2","2","1","0","0","1","12","12","1","0","0","0"
"U9551","SSNA","SI","S16020","41","9","25","18","14","1","1","144","116","125","185","132","37","3"
"U9551","SSNA","SI","S14E52","2","2","0","0","0","0","0","3","11","6","0","0","0","0"
"U9551","SSNA","SI","S13052","0","0","0","1","0","0","0","0","0","0","1","3","1","0"
