ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C5386;RALN;CC;046000;C03;0;2
C6146;RALN;CC;046000;C01;1;0
C2762;RALN;CC;046000;C18;0;1
C2757;RALN;CC;046000;C03;1;0
C7461;RALN;CC;046000;C01;1;0
C1647;RALN;CC;046000;C03;0;3
C5133;RALN;CC;046000;C99;1;0
C4846;RALN;CC;046000;C18;0;1
C7504;RALN;CC;046000;C01;2;3
P9054;RALN;CC;046000;C18;9;0
C4846;RALN;CC;046000;C01;0;1
C1992;RALN;CC;046000;C03;0;3
C7523;RALN;CC;046000;C01;1;0
C4729;RALN;CC;046000;C18;0;1
C2701;RALN;CC;046000;C03;0;1
C7688;RALN;CC;046000;C03;0;1
C7461;RALN;CC;046000;C03;0;1
C1300;RALN;CC;046000;C99;0;1
C4931;RALN;CC;046000;C03;0;5
C3042;RALN;CC;046000;C99;0;1
C3324;RALN;CC;046000;C03;2;0
C3042;RALN;CC;046000;C01;0;2
C5981;RALN;CC;046000;C03;1;0
C487;RALN;CC;046000;C01;0;1
C3042;RALN;CC;046000;C03;0;1
C4036;RALN;CC;046000;C18;1;0
C7273;RALN;CC;046000;C01;1;0
C820;RALN;CC;046000;C03;1;0
C4320;RALN;CC;046000;C01;1;0
C5386;RALN;CC;046000;C25;2;1
C12277;RALN;CC;046000;C03;0;1
C3841;RALN;CC;046000;C01;1;0
C4036;RALN;CC;046000;C99;0;1
C5593;RALN;CC;046000;C99;1;0
C3841;RALN;CC;046000;C21;1;0
C7349;RALN;CC;046000;C18;1;0
C6042;RALN;CC;046000;C03;0;1
C2224;RALN;CC;046000;C18;0;1
C3324;RALN;CC;046000;C01;2;0
C5660;RALN;CC;046000;C01;1;0
N8738;RALN;CC;046000;C03;0;1
C1449;RALN;CC;046000;C03;1;0
C4465;RALN;CC;046000;C18;2;2
C7504;RALN;CC;046000;C99;2;0
C8277;RALN;CC;046000;C21;0;1
C6376;RALN;CC;046000;C03;1;0
C369;RALN;CC;046000;C01;0;1
C4818;RALN;CC;046000;C99;22;4
C5523;RALN;CC;046000;C21;1;0
UC9993;RALN;CC;046000;C99;1;0
C5562;RALN;CC;046000;C03;0;1
C8277;RALN;CC;046000;C99;0;1
C7593;RALN;CC;046000;C03;0;1
C7187;RALN;CC;046000;C01;0;1
C3450;RALN;CC;046000;C03;0;1
C8277;RALN;CC;046000;C03;1;0
C3207;RALN;CC;046000;C03;0;1
C5977;RALN;CC;046000;C18;0;1
C7589;RALN;CC;046000;C03;1;0
C4593;RALN;CC;046000;C18;2;0
C8277;RALN;CC;046000;C01;0;1
C8277;RALN;CC;046000;C18;1;0
C4818;RALN;CC;046000;C25;3;0
C1576;RALN;CC;046000;C03;0;1
UC10154;RALN;CC;046000;C18;0;1
C2642;RALN;CC;046000;C03;1;1
C4036;RALN;CC;046000;C01;0;2
C7629;RALN;CC;046000;C03;0;1
C6755;RALN;CC;046000;C01;3;1
C7141;RALN;CC;046000;C21;0;1
C1835;RALN;CC;046000;C18;2;1
C2080;RALN;CC;046000;C01;0;1
C4818;RALN;CC;046000;C01;112;33
C5133;RALN;CC;046000;C01;1;0
C1616;RALN;CC;046000;C01;1;0
C1262;RALN;CC;046000;C01;1;0
UC12749;RALN;CC;046000;C03;0;1
C5386;RALN;CC;046000;C01;0;1
C1128;RALN;CC;046000;C03;1;1
PA93;RALN;CC;046000;C03;1;0
C5669;RALN;CC;046000;C03;0;1
C1430;RALN;CC;046000;C18;0;1
C1128;RALN;CC;046000;C21;3;7
C3853;RALN;CC;046000;C01;0;1
C932;RALN;CC;046000;C99;1;0
C4121;RALN;CC;046000;C03;0;1
C4818;RALN;CC;046000;C18;0;4
C2642;RALN;CC;046000;C01;1;0
C4294;RALN;CC;046000;C18;1;0
C2530;RALN;CC;046000;C18;1;1
C6493;RALN;CC;046000;C03;1;0
C6671;RALN;CC;046000;C03;1;0
C5702;RALN;CC;046000;C18;1;0
C2841;RALN;CC;046000;C99;1;0
V9735;RALN;CC;046000;C99;0;1
C5929;RALN;CC;046000;C01;4;1
C207;RALN;CC;046000;C03;0;1
C7068;RALN;CC;046000;C18;0;1
C3333;RALN;CC;046000;C21;9;47
C6236;RALN;CC;046000;C03;1;2
C6992;RALN;CC;046000;C99;1;0
C5167;RALN;CC;046000;C03;0;1
C5702;RALN;CC;046000;C03;0;1
C538;RALN;CC;046000;C03;1;0
C538;RALN;CC;046000;C21;1;2
C6889;RALN;CC;046000;C03;0;1
C405;RALN;CC;046000;C01;1;1
C4223;RALN;CC;046000;C03;1;2
C5929;RALN;CC;046000;C03;1;2
C3751;RALN;CC;046000;C03;0;1
C3333;RALN;CC;046000;C99;1;6
C4827;RALN;CC;046000;C03;0;1
C5015;RALN;CC;046000;C18;0;1
C5929;RALN;CC;046000;C99;0;1
UC10784;RALN;CC;046000;C03;0;1
C388;RALN;CC;046000;C99;0;1
C4208;RALN;CC;046000;C03;0;2
C3333;RALN;CC;046000;C01;3;2
C2800;RALN;CC;046000;C03;1;0
V9785;RALN;CC;046000;C03;0;1
C490;RALN;CC;046000;C99;1;0
C7120;RALN;CC;046000;C01;1;2
C5961;RALN;CC;046000;C21;1;0
C2670;RALN;CC;046000;C01;1;0
V9785;RALN;CC;046000;C01;1;0
C388;RALN;CC;046000;C18;1;0
C6004;RALN;CC;046000;C03;0;1
C1483;RALN;CC;046000;C03;1;0
P10801;RALN;CC;046000;C19;1;0
C2125;RALN;CC;046000;C01;0;1
C751;RALN;CC;046000;C99;1;0
C751;RALN;CC;046000;C01;0;1
C2692;RALN;CC;046000;C01;1;0
C2670;RALN;CC;046000;C03;2;1
C478;RALN;CC;046000;C99;0;1
C3312;RALN;CC;046000;C01;1;0
N8898;RALN;CC;046000;C18;0;2
C5963;RALN;CC;046000;C03;1;0
C3333;RALN;CC;046000;C03;1;9
C6358;RALN;CC;046000;C03;0;1
C5513;RALN;CC;046000;C03;1;0
C3124;RALN;CC;046000;C18;0;1
D8330;RALN;CC;046000;C99;1;0
ER9953;RALN;CC;046000;C03;1;0
C5336;RALN;CC;046000;C03;0;1
C585;RALN;CC;046000;C03;0;1
C2975;RALN;CC;046000;C01;1;0
C4081;RALN;CC;046000;C03;0;1
C5336;RALN;CC;046000;C19;1;0
C4778;RALN;CC;046000;C03;0;1
C3591;RALN;CC;046000;C03;0;1
C5336;RALN;CC;046000;C21;1;6
C2916;RALN;CC;046000;C17;2;8
C4442;RALN;CC;046000;C01;1;0
C4152;RALN;CC;046000;C03;1;0
C487;RALN;CC;046000;C03;0;1
C3042;RALN;CC;046000;C21;3;6
C884;RALN;CC;046000;C21;1;0
C4436;RALN;CC;046000;C01;1;0
C4778;RALN;CC;046000;C01;1;0
C7200;RALN;CC;046000;C99;1;0
C5981;RALN;CC;046000;C01;1;0
C4168;RALN;CC;046000;C21;0;1
C911;RALN;CC;046000;C18;0;1
C1976;RALN;CC;046000;C01;0;1
C1847;RALN;CC;046000;C21;1;0
C4457;RALN;CC;046000;C03;0;1
C7640;RALN;CC;046000;C03;1;0
C5127;RALN;CC;046000;C03;0;2
C5858;RALN;CC;046000;C03;1;1
V9707;RALN;CC;046000;C18;1;0
C6483;RALN;CC;046000;C99;1;0
C2289;RALN;CC;046000;C21;1;0
C6004;RALN;CC;046000;C01;0;2
V9707;RALN;CC;046000;C03;0;2
C8057;RALN;CC;046000;C18;1;0
C7758;RALN;CC;046000;C18;0;1
C7349;RALN;CC;046000;C01;5;3
C3438;RALN;CC;046000;C03;1;0
C2289;RALN;CC;046000;C03;0;1
C7068;RALN;CC;046000;C03;0;6
C6627;RALN;CC;046000;C18;1;0
C6365;RALN;CC;046000;C03;0;1
C7837;RALN;CC;046000;C03;0;1
V9754;RALN;CC;046000;C03;0;1
C7349;RALN;CC;046000;C03;5;4
C7068;RALN;CC;046000;C01;0;2
C4918;RALN;CC;046000;C01;1;0
C250;RALN;CC;046000;C99;1;0
C6865;RALN;CC;046000;C01;2;1
C4563;RALN;CC;046000;C99;1;0
C2340;RALN;CC;046000;C01;0;1
C4852;RALN;CC;046000;C03;1;0
C4894;RALN;CC;046000;C03;0;1
C3997;RALN;CC;046000;C01;1;0
C7582;RALN;CC;046000;C18;0;1
R9207;RALN;CC;046000;C01;1;0
C4558;RALN;CC;046000;C25;0;1
C7582;RALN;CC;046000;C25;1;0
R9207;RALN;CC;046000;C03;0;1
C5031;RALN;CC;046000;C03;1;0
C6418;RALN;CC;046000;C01;1;1
C963;RALN;CC;046000;C21;3;13
C4421;RALN;CC;046000;C99;1;0
C963;RALN;CC;046000;C99;1;0
C6941;RALN;CC;046000;C01;0;1
C963;RALN;CC;046000;C18;0;1
C7351;RALN;CC;046000;C01;1;0
C963;RALN;CC;046000;C01;3;1
R9207;RALN;CC;046000;C21;0;1
C4421;RALN;CC;046000;C03;2;0
C963;RALN;CC;046000;C03;2;19
C6865;RALN;CC;046000;C03;1;0
D8321;RALN;CC;046000;C03;1;0
P9093;RALN;CC;046000;C99;1;0
C4371;RALN;CC;046000;C03;0;1
C4371;RALN;CC;046000;C01;1;1
C5412;RALN;CC;046000;C03;1;0
C4371;RALN;CC;046000;C99;1;1
C3187;RALN;CC;046000;C01;1;0
C5450;RALN;CC;046000;C01;1;0
C1114;RALN;CC;046000;C19;0;1
C3191;RALN;CC;046000;C18;0;1
C2944;RALN;CC;046000;C03;1;0
C4167;RALN;CC;046000;C18;1;0
C8129;RALN;CC;046000;C18;0;1
C7631;RALN;CC;046000;C01;1;0
C1415;RALN;CC;046000;C01;1;1
C4823;RALN;CC;046000;C03;0;1
C7484;RALN;CC;046000;C18;0;4
C4167;RALN;CC;046000;C01;1;0
C1097;RALN;CC;046000;C01;1;0
C5897;RALN;CC;046000;C03;0;4
C7484;RALN;CC;046000;C01;3;4
C4167;RALN;CC;046000;C03;1;0
C779;RALN;CC;046000;C03;1;2
C7484;RALN;CC;046000;C03;3;17
C601;RALN;CC;046000;C21;1;0
C6704;RALN;CC;046000;C01;0;2
C7484;RALN;CC;046000;C21;13;145
C601;RALN;CC;046000;C03;1;4
C1470;RALN;CC;046000;C01;1;0
C6704;RALN;CC;046000;C99;3;0
P9094;RALN;CC;046000;C03;1;1
C6281;RALN;CC;046000;C01;0;1
C2540;RALN;CC;046000;C18;0;3
C5388;RALN;CC;046000;C18;0;1
C1497;RALN;CC;046000;C18;0;1
C2540;RALN;CC;046000;C01;0;1
C7571;RALN;CC;046000;C03;0;1
C4821;RALN;CC;046000;C03;0;3
C7330;RALN;CC;046000;C03;1;0
C8198;RALN;CC;046000;C99;1;0
C2294;RALN;CC;046000;C99;1;2
UC10068;RALN;CC;046000;C01;1;0
C1004;RALN;CC;046000;C99;0;1
C6874;RALN;CC;046000;C03;1;1
C359;RALN;CC;046000;C03;1;1
C6672;RALN;CC;046000;C21;1;0
C6162;RALN;CC;046000;C03;0;1
C1470;RALN;CC;046000;C03;1;0
C345;RALN;CC;046000;C03;1;0
V9725;RALN;CC;046000;C18;4;3
C584;RALN;CC;046000;C18;0;1
C3399;RALN;CC;046000;C99;0;1
C3399;RALN;CC;046000;C01;1;1
C2755;RALN;CC;046000;C18;3;1
UC10014;RALN;CC;046000;C18;0;1
C6516;RALN;CC;046000;C01;1;0
C3399;RALN;CC;046000;C18;1;0
C715;RALN;CC;046000;C99;1;0
P9060;RALN;CC;046000;C03;1;0
C1110;RALN;CC;046000;C03;1;0
C235;RALN;CC;046000;C18;0;1
C5770;RALN;CC;046000;C01;1;0
C7641;RALN;CC;046000;C01;0;1
C4352;RALN;CC;046000;C19;1;0
C6776;RALN;CC;046000;C03;0;1
C2096;RALN;CC;046000;C18;0;1
C1136;RALN;CC;046000;C18;0;1
C359;RALN;CC;046000;C99;0;1
C7995;RALN;CC;046000;C03;0;1
C359;RALN;CC;046000;C18;0;1
V9733;RALN;CC;046000;C01;1;0
UC10004;RALN;CC;046000;C99;0;1
C561;RALN;CC;046000;C99;0;1
C8178;RALN;CC;046000;C25;0;1
C5536;RALN;CC;046000;C18;0;1
C1289;RALN;CC;046000;C01;0;2
UC12334;RALN;CC;046000;C03;0;1
C3479;RALN;CC;046000;C18;1;0
C1088;RALN;CC;046000;C03;1;1
C1088;RALN;CC;046000;C99;1;0
IP10490;RALN;CC;046000;C99;0;2
R9209;RALN;CC;046000;C03;5;8
R9209;RALN;CC;046000;C01;1;0
C5057;RALN;CC;046000;C03;0;1
C1169;RALN;CC;046000;C99;0;1
C1169;RALN;CC;046000;C03;0;1
C5559;RALN;CC;046000;C01;0;1
C5369;RALN;CC;046000;C21;0;1
C5557;RALN;CC;046000;C01;0;1
C7864;RALN;CC;046000;C03;0;1
C955;RALN;CC;046000;C01;1;0
C3441;RALN;CC;046000;C18;1;0
C592;RALN;CC;046000;C03;1;0
C5330;RALN;CC;046000;C18;0;3
C446;RALN;CC;046000;C03;1;0
C5057;RALN;CC;046000;C21;0;1
C2754;RALN;CC;046000;C03;1;0
C7400;RALN;CC;046000;C21;1;1
C1286;RALN;CC;046000;C01;0;1
C5344;RALN;CC;046000;C01;0;1
C5990;RALN;CC;046000;C03;1;0
C8043;RALN;CC;046000;C03;1;0
C5131;RALN;CC;046000;C18;0;1
C5131;RALN;CC;046000;C01;1;0
C4204;RALN;CC;046000;C01;0;1
C5131;RALN;CC;046000;C21;3;10
UC9986;RALN;CC;046000;C03;0;1
C4171;RALN;CC;046000;C03;1;0
D8323;RALN;CC;046000;C03;0;1
D8323;RALN;CC;046000;C01;0;1
C3456;RALN;CC;046000;C99;1;0
D8323;RALN;CC;046000;C99;1;0
PA88;RALN;CC;046000;C01;1;0
C1122;RALN;CC;046000;C18;0;1
C4674;RALN;CC;046000;C03;0;1
C6038;RALN;CC;046000;C99;1;0
C344;RALN;CC;046000;C01;1;0
P9124;RALN;CC;046000;C03;0;1
C1122;RALN;CC;046000;C03;0;1
C2350;RALN;CC;046000;C18;0;1
C5058;RALN;CC;046000;C21;0;1
C5354;RALN;CC;046000;C01;0;1
C343;RALN;CC;046000;C19;1;0
C976;RALN;CC;046000;C01;0;1
C642;RALN;CC;046000;C03;0;1
UC11794;RALN;CC;046000;C99;1;0
C2582;RALN;CC;046000;C18;0;2
C6073;RALN;CC;046000;C01;1;0
C4690;RALN;CC;046000;C03;1;0
N11084;RALN;CC;046000;C18;1;0
C2920;RALN;CC;046000;C01;1;0
C8229;RALN;CC;046000;C03;2;2
C12757;RALN;CC;046000;C18;1;0
UC10767;RALN;CC;046000;C03;0;1
C6395;RALN;CC;046000;C01;0;1
C7631;RALN;CC;046000;C21;2;2
C4226;RALN;CC;046000;C03;1;0
C4309;RALN;CC;046000;C01;1;0
C6940;RALN;CC;046000;C01;0;2
C7484;RALN;CC;046000;C19;1;2
C545;RALN;CC;046000;C03;1;0
C6759;RALN;CC;046000;C99;1;0
C7631;RALN;CC;046000;C03;0;1
C3592;RALN;CC;046000;C01;1;0
C5112;RALN;CC;046000;C03;1;0
C1886;RALN;CC;046000;C99;1;0
CM9114;RALN;CC;046000;C03;1;2
C6249;RALN;CC;046000;C18;1;0
C2350;RALN;CC;046000;C03;2;2
CM9114;RALN;CC;046000;C18;1;0
CM9114;RALN;CC;046000;C21;0;2
CM9114;RALN;CC;046000;C99;1;1
C4577;RALN;CC;046000;C01;1;0
C1857;RALN;CC;046000;C03;0;1
RA68;RALN;CC;046000;C01;0;1
C4443;RALN;CC;046000;C01;1;1
C5189;RALN;CC;046000;C99;0;1
C6199;RALN;CC;046000;C01;1;0
C8209;RALN;CC;046000;C03;0;2
C5189;RALN;CC;046000;C21;0;1
C3580;RALN;CC;046000;C18;1;0
R9201;RALN;CC;046000;C03;1;9
P9120;RALN;CC;046000;C19;1;1
P9120;RALN;CC;046000;C03;0;2
C5732;RALN;CC;046000;C01;4;0
R9201;RALN;CC;046000;C01;1;1
R9201;RALN;CC;046000;C19;0;1
C1081;RALN;CC;046000;C21;0;1
C6779;RALN;CC;046000;C01;0;1
C7201;RALN;CC;046000;C03;1;0
C1213;RALN;CC;046000;C01;1;0
C1505;RALN;CC;046000;C03;0;1
C1732;RALN;CC;046000;C03;0;1
C6581;RALN;CC;046000;C03;1;0
C923;RALN;CC;046000;C99;1;0
C4877;RALN;CC;046000;C01;2;0
C3977;RALN;CC;046000;C01;0;1
C6581;RALN;CC;046000;C01;1;0
C4877;RALN;CC;046000;C03;1;0
C7543;RALN;CC;046000;C01;1;0
C306;RALN;CC;046000;C03;1;0
V9761;RALN;CC;046000;C18;1;0
C322;RALN;CC;046000;C17;0;1
C2608;RALN;CC;046000;C03;0;1
C6023;RALN;CC;046000;C01;1;0
V9746;RALN;CC;046000;C21;0;1
C2989;RALN;CC;046000;C01;2;2
C2838;RALN;CC;046000;C03;0;1
C503;RALN;CC;046000;C03;1;0
C4054;RALN;CC;046000;C99;0;1
C315;RALN;CC;046000;C03;0;2
C1965;RALN;CC;046000;C18;0;1
C923;RALN;CC;046000;C03;1;0
C5955;RALN;CC;046000;C21;1;4
C5703;RALN;CC;046000;C03;1;0
C5740;RALN;CC;046000;C01;0;1
C3766;RALN;CC;046000;C03;0;2
V12588;RALN;CC;046000;C21;0;2
C2981;RALN;CC;046000;C99;0;1
C2072;RALN;CC;046000;C18;1;0
C4336;RALN;CC;046000;C01;1;0
C3224;RALN;CC;046000;C21;0;2
C2072;RALN;CC;046000;C01;13;6
C2981;RALN;CC;046000;C03;0;1
C5283;RALN;CC;046000;C03;1;0
C6347;RALN;CC;046000;C03;0;1
V9768;RALN;CC;046000;C03;0;1
C3371;RALN;CC;046000;C01;1;0
C473;RALN;CC;046000;C03;1;0
C7085;RALN;CC;046000;C18;1;0
UC9701;RALN;CC;046000;C03;1;0
V9714;RALN;CC;046000;C99;0;1
C4197;RALN;CC;046000;C99;0;1
P9125;RALN;CC;046000;C03;0;1
V9714;RALN;CC;046000;C03;0;1
C5726;RALN;CC;046000;C01;0;1
C7279;RALN;CC;046000;C01;1;0
C3277;RALN;CC;046000;C03;0;2
C2523;RALN;CC;046000;C99;0;1
P9037;RALN;CC;046000;C18;1;12
P9037;RALN;CC;046000;C03;1;0
C3499;RALN;CC;046000;C03;0;1
V9718;RALN;CC;046000;C03;0;1
C6669;RALN;CC;046000;C01;1;0
V12538;RALN;CC;046000;C03;1;1
C3756;RALN;CC;046000;C21;1;0
C6520;RALN;CC;046000;C18;3;6
C4394;RALN;CC;046000;C99;1;0
C806;RALN;CC;046000;C18;0;1
V12459;RALN;CC;046000;C03;0;1
C4944;RALN;CC;046000;C03;0;1
C5137;RALN;CC;046000;C01;3;1
C4331;RALN;CC;046000;C18;2;4
C8149;RALN;CC;046000;C03;0;1
C1279;RALN;CC;046000;C03;1;0
C4108;RALN;CC;046000;C01;0;2
CS10096;RALN;CC;046000;C18;0;1
C7194;RALN;CC;046000;C99;0;1
C1466;RALN;CC;046000;C01;1;0
C4658;RALN;CC;046000;C03;0;1
C1870;RALN;CC;046000;C01;1;0
C2072;RALN;CC;046000;C21;4;5
C6647;RALN;CC;046000;C03;0;1
C6647;RALN;CC;046000;C99;1;0
C2731;RALN;CC;046000;C21;1;1
UC11070;RALN;CC;046000;C03;1;0
C5203;RALN;CC;046000;C03;0;1
C8295;RALN;CC;046000;C01;0;1
C1691;RALN;CC;046000;C25;1;0
UC11070;RALN;CC;046000;C18;1;0
C8295;RALN;CC;046000;C03;0;1
C1516;RALN;CC;046000;C01;1;0
D8375;RALN;CC;046000;C01;1;0
C5873;RALN;CC;046000;C03;0;2
C3203;RALN;CC;046000;C03;0;1
C2930;RALN;CC;046000;C01;0;1
V9706;RALN;CC;046000;C03;0;1
C5715;RALN;CC;046000;C01;0;1
C4339;RALN;CC;046000;C01;0;1
C7282;RALN;CC;046000;C03;1;0
C5096;RALN;CC;046000;C03;1;0
C3231;RALN;CC;046000;C18;1;0
C6044;RALN;CC;046000;C03;0;1
C6098;RALN;CC;046000;C21;0;1
C1654;RALN;CC;046000;C01;1;0
C1070;RALN;CC;046000;C99;1;1
UC10445;RALN;CC;046000;C18;0;4
UC10445;RALN;CC;046000;C21;1;0
UC10305;RALN;CC;046000;C01;0;1
C5131;RALN;CC;046000;C19;0;1
V9743;RALN;CC;046000;C03;2;0
C6634;RALN;CC;046000;C03;0;1
R9200;RALN;CC;046000;C99;1;1
C1679;RALN;CC;046000;C99;1;1
C3784;RALN;CC;046000;C18;0;1
C3893;RALN;CC;046000;C99;1;0
UC10445;RALN;CC;046000;C03;1;0
C4862;RALN;CC;046000;C03;0;1
C3205;RALN;CC;046000;C03;1;0
C7249;RALN;CC;046000;C03;1;0
V9715;RALN;CC;046000;C03;0;1
C2443;RALN;CC;046000;C03;1;0
C5170;RALN;CC;046000;C18;1;1
V9715;RALN;CC;046000;C18;0;1
C5209;RALN;CC;046000;C18;0;1
C2585;RALN;CC;046000;C18;0;1
C3554;RALN;CC;046000;C03;1;0
UC10159;RALN;CC;046000;C99;1;0
V9715;RALN;CC;046000;C21;0;1
C247;RALN;CC;046000;C03;1;0
C8118;RALN;CC;046000;C03;0;1
C6510;RALN;CC;046000;C03;1;0
C6571;RALN;CC;046000;C03;0;1
C6571;RALN;CC;046000;C01;1;0
C2073;RALN;CC;046000;C01;1;0
C2182;RALN;CC;046000;C03;0;2
C2073;RALN;CC;046000;C03;0;1
C6482;RALN;CC;046000;C01;0;1
C819;RALN;CC;046000;C18;1;0
C819;RALN;CC;046000;C03;0;1
C325;RALN;CC;046000;C03;0;1
C3794;RALN;CC;046000;C03;0;1
C8259;RALN;CC;046000;C01;2;0
C6538;RALN;CC;046000;C18;0;2
C504;RALN;CC;046000;C03;1;0
N8802;RALN;CC;046000;C03;1;0
UC9702;RALN;CC;046000;C19;0;1
C7551;RALN;CC;046000;C03;1;1
C3228;RALN;CC;046000;C01;1;1
C1363;RALN;CC;046000;C01;0;1
C1163;RALN;CC;046000;C21;1;0
C3162;RALN;CC;046000;C01;1;0
C7551;RALN;CC;046000;C99;0;1
P9111;RALN;CC;046000;C19;0;1
C7377;RALN;CC;046000;C03;1;0
C2294;RALN;CC;046000;C25;0;1
C5945;RALN;CC;046000;C99;1;0
C4982;RALN;CC;046000;C03;1;0
C2600;RALN;CC;046000;C18;0;1
C5945;RALN;CC;046000;C18;0;1
UC10029;RALN;CC;046000;C99;1;0
C1658;RALN;CC;046000;C03;1;0
C7015;RALN;CC;046000;C18;1;0
C3283;RALN;CC;046000;C01;1;1
C5304;RALN;CC;046000;C01;0;1
N10923;RALN;CC;046000;C18;0;1
C3482;RALN;CC;046000;C03;1;0
C1092;RALN;CC;046000;C18;1;0
P9043;RALN;CC;046000;C99;1;0
C5843;RALN;CC;046000;C01;1;0
ER11087;RALN;CC;046000;C03;0;1
IP12417;RALN;CC;046000;C99;0;1
C2206;RALN;CC;046000;C99;0;1
C5616;RALN;CC;046000;C03;0;1
C1655;RALN;CC;046000;C99;1;0
C2280;RALN;CC;046000;C03;0;1
C3226;RALN;CC;046000;C18;0;2
C7460;RALN;CC;046000;C03;0;1
C2072;RALN;CC;046000;C03;5;1
C3166;RALN;CC;046000;C01;0;1
C1510;RALN;CC;046000;C21;1;2
C7484;RALN;CC;046000;C99;1;5
C7625;RALN;CC;046000;C18;0;1
C777;RALN;CC;046000;C03;1;0
C1893;RALN;CC;046000;C01;1;1
C686;RALN;CC;046000;C03;1;0
P9111;RALN;CC;046000;C18;4;0
C2404;RALN;CC;046000;C03;1;0
C5170;RALN;CC;046000;C01;1;0
C982;RALN;CC;046000;C18;0;1
IP10315;RALN;CC;046000;C19;0;2
C2430;RALN;CC;046000;C03;0;1
R9196;RALN;CC;046000;C01;2;0
R9196;RALN;CC;046000;C25;0;1
R9196;RALN;CC;046000;C03;1;0
C1510;RALN;CC;046000;C03;1;1
C219;RALN;CC;046000;C21;0;1
C979;RALN;CC;046000;C03;0;1
R9196;RALN;CC;046000;C99;1;7
C1729;RALN;CC;046000;C01;1;0
C1756;RALN;CC;046000;C03;1;0
C259;RALN;CC;046000;C18;1;0
C7473;RALN;CC;046000;C01;0;1
CS10487;RALN;CC;046000;C03;1;0
C2615;RALN;CC;046000;C18;0;1
V9711;RALN;CC;046000;C19;0;1
CM9044;RALN;CC;046000;C18;1;1
C7373;RALN;CC;046000;C01;0;1
C5229;RALN;CC;046000;C21;1;0
R9199;RALN;CC;046000;C99;0;1
C1036;RALN;CC;046000;C18;0;1
C7373;RALN;CC;046000;C99;0;1
R9199;RALN;CC;046000;C19;1;0
R9199;RALN;CC;046000;C03;0;1
C2563;RALN;CC;046000;C03;0;1
V9711;RALN;CC;046000;C99;0;1
UC9893;RALN;CC;046000;C18;2;1
C2615;RALN;CC;046000;C01;1;0
V9711;RALN;CC;046000;C21;2;1
C7544;RALN;CC;046000;C18;1;0
C1701;RALN;CC;046000;C03;0;1
C2615;RALN;CC;046000;C03;1;3
C7229;RALN;CC;046000;C01;1;0
C540;RALN;CC;046000;C21;1;0
C4427;RALN;CC;046000;C01;1;0
P9083;RALN;CC;046000;C18;1;0
C1162;RALN;CC;046000;C01;0;1
C12503;RALN;CC;046000;C18;0;1
C3164;RALN;CC;046000;C01;1;0
CM12343;RALN;CC;046000;C03;1;0
C6490;RALN;CC;046000;C03;0;1
C8163;RALN;CC;046000;C03;1;0
UC10613;RALN;CC;046000;C18;2;1
C962;RALN;CC;046000;C03;1;1
C7276;RALN;CC;046000;C01;0;1
C3376;RALN;CC;046000;C03;0;1
C6399;RALN;CC;046000;C03;0;1
C12503;RALN;CC;046000;C03;0;2
C7048;RALN;CC;046000;C03;0;1
C7283;RALN;CC;046000;C99;1;0
C2066;RALN;CC;046000;C01;1;2
C2066;RALN;CC;046000;C03;1;0
C6570;RALN;CC;046000;C03;0;1
C6570;RALN;CC;046000;C18;1;0
C5312;RALN;CC;046000;C01;1;0
C4135;RALN;CC;046000;C03;0;2
C7622;RALN;CC;046000;C03;2;1
C1825;RALN;CC;046000;C03;0;1
C3938;RALN;CC;046000;C01;1;0
C2163;RALN;CC;046000;C01;1;0
C3490;RALN;CC;046000;C99;1;0
C4110;RALN;CC;046000;C03;0;1
C3889;RALN;CC;046000;C01;1;0
C5396;RALN;CC;046000;C03;0;1
C12510;RALN;CC;046000;C03;1;0
C5699;RALN;CC;046000;C21;0;1
C4338;RALN;CC;046000;C18;0;1
D8366;RALN;CC;046000;C01;1;1
C6589;RALN;CC;046000;C01;1;0
V9766;RALN;CC;046000;C03;0;1
PA100;RALN;CC;046000;C21;1;0
C4338;RALN;CC;046000;C01;1;0
C2314;RALN;CC;046000;C01;0;1
C2351;RALN;CC;046000;C99;0;1
C7710;RALN;CC;046000;C03;0;1
C7893;RALN;CC;046000;C18;0;1
C5340;RALN;CC;046000;C21;2;3
C5340;RALN;CC;046000;C01;1;0
C7893;RALN;CC;046000;C21;1;0
C4110;RALN;CC;046000;C01;0;1
C2649;RALN;CC;046000;C01;1;0
C2704;RALN;CC;046000;C01;2;0
C4080;RALN;CC;046000;C03;1;0
C12340;RALN;CC;046000;C03;1;0
C4701;RALN;CC;046000;C18;0;1
C3113;RALN;CC;046000;C03;1;0
C4274;RALN;CC;046000;C01;1;2
C1264;RALN;CC;046000;C03;7;4
UC9981;RALN;CC;046000;C01;1;0
C6494;RALN;CC;046000;C03;1;0
C1264;RALN;CC;046000;C01;6;1
C527;RALN;CC;046000;C03;0;1
C3702;RALN;CC;046000;C01;0;1
C4560;RALN;CC;046000;C01;0;1
C2015;RALN;CC;046000;C03;0;1
C1264;RALN;CC;046000;C99;0;1
C3025;RALN;CC;046000;C03;1;0
C6452;RALN;CC;046000;C01;3;0
V9766;RALN;CC;046000;C01;0;1
C6495;RALN;CC;046000;C18;0;1
C4274;RALN;CC;046000;C18;1;0
C4274;RALN;CC;046000;C03;0;4
