ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;PERSONALE_TEMPO_PIENO_UOMINI;PERSONALE_TEMPO_PIEDO_DONNE;PART_TIME_INF50%_UOMINI;PART_TIME_INF50%_DONNE;PART_TIME_SUP50%_UOMINI;PART_TIME_SUP50%_DONNE
Q9142;UNIV;CE;60000;17;13;2;2;0;0
Q9142;UNIV;DG;0D0097;1;0;0;0;0;0
Q9142;UNIV;CC;0C7000;5;5;2;0;1;0
Q9142;PRUN;PR;0D0175;2;0;0;0;0;0
Q9142;PRUN;PR;0D0172;15;1;0;0;0;0
C2991;RALN;CB;0B7000;1;0;0;0;0;0
C2991;RALN;CC;46000;2;1;0;0;0;0
C2991;RALN;CB;36494;0;1;0;0;0;0
C2991;RALN;CB;34000;1;0;0;0;0;0
C2991;RALN;CB;38491;0;0;0;0;0;1
C2991;RALN;CD;0D6000;0;1;0;0;0;0
C6141;REVA;CB;34000;1;0;0;0;0;0
C6141;REVA;CC;42000;1;2;0;1;0;0
C6141;REVA;CB;30000;0;0;0;2;0;0
C6141;REVA;FP;0D0103;1;1;0;0;0;0
C6141;REVA;CB;32000;0;1;0;0;1;0
C6141;REVA;CC;40000;1;1;0;0;0;0
C7433;RALN;FP;0D0103;0;0;1;0;0;0
C7433;RALN;CC;56000;1;0;0;0;0;0
C7433;RALN;CD;57000;0;2;0;0;0;0
C7433;RALN;CD;50000;0;1;0;0;0;0
C1981;RALN;CB;0B7A00;2;0;0;0;0;0
C1981;RALN;CD;51489;1;0;0;0;0;0
C1981;RALN;FP;0D0103;0;1;0;0;0;0
C1981;RALN;CC;56000;1;0;0;0;0;0
C1981;RALN;CB;36495;1;0;0;0;0;0
C1981;RALN;CC;45000;2;0;0;0;0;0
C1981;RALN;CB;37493;1;0;0;0;0;0
C6274;REVA;CB;32000;1;2;0;0;0;0
C6274;REVA;CC;40000;1;0;0;0;0;0
C6274;REVA;CC;42000;0;2;0;0;0;2
C6580;PRBZ;CB;725;1;0;0;0;0;0
C6580;PRBZ;CA;729;0;0;0;2;0;0
C6580;PRBZ;CB;723;0;1;0;0;0;0
C6580;PRBZ;CC;721;0;2;0;0;0;2
C6580;PRBZ;CA;730;0;0;0;1;0;0
C6580;PRBZ;CA;727;0;0;0;1;0;1
C6580;PRBZ;FP;0D0485;1;0;0;0;0;0
C7862;RALN;CD;0D6000;1;0;0;0;0;0
C7862;RALN;CC;46000;0;1;0;0;0;0
C7862;RALN;CB;37493;1;0;0;0;0;0
C7862;RALN;CC;56000;1;0;0;0;0;0
C7862;RALN;CB;38491;0;2;0;0;0;0
P9073;RALN;FP;0D0102;1;0;0;0;0;0
P9073;RALN;CD;0D6A00;8;2;0;0;0;0
P9073;RALN;CD;51488;1;1;0;0;0;0
P9073;RALN;CC;45000;1;9;0;0;0;1
P9073;RALN;CD;52487;0;4;0;0;0;4
P9073;RALN;CB;0B7A00;12;1;0;0;0;1
P9073;RALN;CB;32000;4;0;0;0;0;0
P9073;RALN;CD;58000;0;0;0;0;0;1
P9073;RALN;CD;49000;5;7;2;0;0;0
P9073;RALN;CB;38491;8;2;0;0;0;0
P9073;RALN;CD;51489;11;7;0;1;0;1
P9073;RALN;CD;0D6000;0;1;0;0;0;0
P9073;RALN;CB;36495;2;0;0;0;0;0
P9073;RALN;CC;43000;4;7;1;0;0;0
P9073;RALN;CB;37493;19;0;0;0;0;0
P9073;RALN;CC;42000;1;6;0;0;0;0
P9073;RALN;CC;56000;6;18;0;0;0;1
P9073;RALN;CD;57000;5;4;0;0;0;4
P9073;RALN;CC;46000;7;8;0;0;0;0
P9073;RALN;CB;37492;3;5;0;1;0;2
P9073;RALN;CB;34000;15;1;0;0;0;1
P9073;RALN;CB;0B7000;0;1;0;0;0;0
P9073;RALN;DI;0D0164;3;1;0;0;0;0
P9073;RALN;CB;54000;1;0;0;0;2;1
P9073;RALN;CB;38490;3;1;0;0;0;0
P9073;RALN;CD;50000;10;17;4;1;0;2
C8271;RALN;CC;56000;2;2;0;0;0;0
C8271;RALN;CC;46000;0;1;0;0;0;0
C8271;RALN;CD;57000;0;1;0;1;0;0
C8271;RALN;CB;38490;1;0;0;0;0;0
C8271;RALN;CB;55000;1;0;0;0;0;0
C8271;RALN;CB;54000;1;0;0;0;0;0
C8271;RALN;CA;28000;1;0;0;0;0;0
C8271;RALN;CD;49000;1;0;0;0;0;0
P9093;RALN;CB;37492;8;0;0;0;0;1
P9093;RALN;CD;51489;5;2;0;0;0;0
P9093;RALN;CB;32000;0;2;0;0;0;3
P9093;RALN;CD;52487;6;3;0;0;0;0
P9093;RALN;CB;54000;3;2;0;0;0;4
P9093;RALN;DG;0D0097;1;0;0;0;0;0
P9093;RALN;CB;38491;6;2;0;0;0;0
P9093;RALN;CB;37493;1;1;0;0;0;0
P9093;RALN;CB;36495;6;0;0;0;0;0
P9093;RALN;CC;43000;7;9;0;0;0;2
P9093;RALN;DI;0D0164;4;0;0;0;0;0
P9093;RALN;FP;0D0102;0;1;0;0;0;0
P9093;RALN;CD;51488;1;0;0;0;0;0
P9093;RALN;CD;50000;20;12;0;0;0;1
P9093;RALN;CB;36494;1;0;0;0;0;0
P9093;RALN;CB;38490;2;0;1;0;0;0
P9093;RALN;CC;56000;8;21;1;0;2;28
P9093;RALN;CC;46000;6;9;1;0;0;1
P9093;RALN;CC;45000;8;7;0;0;0;1
P9093;RALN;CB;0B7000;19;0;0;0;0;0
P9093;RALN;CB;34000;0;1;0;0;0;0
P9093;RALN;CC;42000;1;12;1;0;0;3
P9093;RALN;CD;52486;2;1;0;0;0;0
P9093;RALN;CD;57000;2;11;0;1;0;2
P9093;RALN;CD;0D6000;3;0;0;0;0;0
P9093;RALN;CA;0A5000;0;0;0;1;0;9
P9093;RALN;CB;0B7A00;8;2;2;0;0;3
P9093;RALN;CB;55000;2;1;0;0;0;0
P9093;RALN;CD;49000;8;8;0;0;0;0
P9093;RALN;CD;0D6A00;10;7;1;0;0;0
Q9173;UNIV;CE;61000;0;3;0;0;0;0
Q9173;PRUN;PR;0D0168;21;1;0;0;0;0
Q9173;PRUN;RI;0D0176;14;4;0;0;0;0
Q9173;PRUN;PR;0D0169;374;166;0;0;0;0
Q9173;UNIV;CD;0D6000;1;0;0;0;0;0
Q9173;UNIV;CB;37000;3;13;0;0;0;0
Q9173;UNIV;DG;0D0097;1;0;0;0;0;0
Q9173;UNIV;CD;50000;35;29;1;0;0;10
Q9173;UNIV;CD;48000;74;97;0;5;1;6
Q9173;UNIV;CD;49000;53;74;2;0;1;13
Q9173;UNIV;CE;62000;5;1;0;0;0;0
Q9173;UNIV;CE;60000;5;7;0;0;1;0
Q9173;UNIV;CC;0C7000;2;10;0;0;1;1
Q9173;UNIV;CB;34000;2;8;0;0;0;3
Q9173;UNIV;D2;0D0079;4;2;0;0;0;0
Q9173;UNIV;CE;0E6000;0;2;0;0;0;0
Q9173;PRUN;PR;0D0172;18;2;0;0;0;0
Q9173;UNIV;CC;46000;26;22;0;0;0;8
Q9173;UNIV;CC;42000;38;82;0;1;2;14
Q9173;UNIV;CD;52000;5;2;0;0;0;1
Q9173;PRUN;RI;0D0177;150;77;0;0;0;0
Q9173;UNIV;CD;51000;15;9;0;0;1;0
Q9173;UNIV;CC;43000;28;35;1;1;0;10
Q9173;UNIV;CB;36000;9;11;0;0;0;1
Q9173;UNIV;CB;38000;2;3;0;0;0;0
Q9173;UNIV;CE;59000;44;25;1;0;0;2
Q9173;UNIV;CC;40000;48;90;0;2;3;22
Q9173;PRUN;PR;0D0173;260;69;0;0;0;0
Q9173;UNIV;CC;97000;6;2;0;0;0;0
Q9173;UNIV;CC;45000;22;21;2;0;0;4
Q9173;UNIV;CB;32000;1;0;0;0;1;0
PA143;RALN;CB;0B7A00;1;0;0;0;0;0
PA143;RALN;CC;42000;1;1;0;0;0;0
PA143;RALN;CD;0D6000;2;0;0;0;0;0
PA143;RALN;CD;52487;0;2;0;0;0;0
PA143;RALN;CD;51489;1;0;0;0;0;0
PA143;RALN;CC;46000;0;0;0;1;0;0
C3200;RALN;CB;36494;0;1;0;0;0;0
C3200;RALN;CC;46000;1;0;0;0;0;0
C3200;RALN;CB;37492;1;0;0;0;0;0
C3200;RALN;CC;43000;0;1;0;0;0;0
C3200;RALN;CD;57000;1;0;0;0;0;0
C3913;RALN;CD;52487;0;1;0;0;0;0
C3913;RALN;CD;57000;0;2;0;1;0;0
C3913;RALN;CC;45000;0;1;0;0;0;0
C3913;RALN;CC;42000;1;1;0;0;0;0
C3913;RALN;CD;51489;0;1;0;0;0;0
C3913;RALN;CB;38490;1;0;0;0;0;0
C3913;RALN;CB;37493;1;0;0;0;0;0
C3913;RALN;CD;49000;0;1;0;0;0;0
C3913;RALN;CC;46000;1;1;0;0;0;0
C3913;RALN;CB;0B7A00;0;2;0;0;0;0
C3913;RALN;CB;36495;1;0;0;0;0;0
C450;RALN;CC;42000;0;1;0;0;0;0
C450;RALN;CC;43000;1;1;0;0;0;0
C450;RALN;CD;50000;0;1;0;0;0;0
C450;RALN;CB;55000;1;0;0;0;0;0
C450;RALN;CC;56000;0;0;0;0;1;0
C450;RALN;CD;49000;1;0;0;0;0;0
C2838;RALN;CB;0B7A00;1;0;0;0;0;0
C2838;RALN;CD;52487;2;1;0;0;0;0
C2838;RALN;CB;37493;1;1;0;0;0;0
C2838;RALN;CB;37492;1;0;0;0;0;0
C2838;RALN;CC;45000;0;2;0;0;0;0
C2838;RALN;FP;0D0103;0;1;0;0;0;0
C2838;RALN;CC;56000;1;0;0;0;0;0
C2838;RALN;CC;43000;0;2;0;0;0;0
C2838;RALN;CB;36495;0;0;1;0;0;0
C2838;RALN;CC;46000;2;3;0;0;0;0
C2838;RALN;CB;0B7000;0;1;0;1;0;0
C12415;REFR;CB;32000;1;0;0;0;0;0
C12415;REFR;CD;50000;0;2;0;0;0;0
C12415;REFR;CB;30000;0;0;0;0;0;1
C12415;REFR;CA;27000;0;1;0;0;0;0
C12415;REFR;CC;42000;0;1;0;0;0;0
C12415;REFR;CC;43000;0;1;0;0;0;0
C12415;REFR;CC;45000;0;0;0;0;0;3
C12415;REFR;CD;52000;2;0;0;0;0;0
C12415;REFR;CC;0PL909;1;1;0;0;0;0
C12415;REFR;CC;40000;2;1;0;0;0;2
C12415;REFR;CB;0B7000;1;0;0;0;0;0
C12415;REFR;CD;49000;0;1;0;0;0;0
C8203;RALN;SP;0D0I95;0;0;1;0;0;0
C8203;RALN;CB;37493;1;0;0;0;0;0
C8203;RALN;CB;37492;0;1;0;0;0;0
C8203;RALN;CD;50000;0;1;0;0;0;0
C8203;RALN;CD;57000;0;1;0;0;0;0
C8203;RALN;CC;45000;1;0;0;0;0;0
C1885;RALN;CB;54000;2;0;0;0;0;0
C1885;RALN;FP;0D0103;0;1;0;0;0;0
C1885;RALN;CD;57000;0;1;0;0;0;0
C1885;RALN;CC;56000;0;0;0;1;0;2
C1885;RALN;CC;42000;2;0;0;0;0;1
C1885;RALN;CC;46000;7;7;0;0;0;0
C1885;RALN;CA;0A5000;9;0;0;0;0;0
C1885;RALN;CB;37493;5;1;0;0;0;0
C1885;RALN;RP;96;0;0;0;3;0;0
C1885;RALN;CD;50000;0;0;1;0;0;0
C1885;RALN;CB;55000;1;0;0;0;0;0
C1885;RALN;CD;49000;5;1;0;0;0;0
C1885;RALN;CD;58000;0;0;1;0;0;0
C1885;RALN;CD;0D6000;2;1;0;0;0;0
C5957;RALN;CC;42000;0;1;0;0;0;0
C5957;RALN;CC;46000;0;0;0;1;0;0
C5957;RALN;CB;36494;1;0;0;0;0;0
C5957;RALN;CD;50000;1;1;0;0;0;0
C2316;RALN;CB;37493;2;0;0;0;0;0
C2316;RALN;FP;0D0485;1;0;0;0;0;0
C2316;RALN;CC;43000;0;1;0;0;0;0
C2316;RALN;CB;38491;2;0;0;0;0;0
C2316;RALN;CC;56000;1;0;0;0;0;0
C2316;RALN;CA;28000;1;0;0;0;0;0
C2316;RALN;CB;0B7A00;3;1;0;0;0;0
C2316;RALN;CD;57000;0;1;0;0;0;0
C2316;RALN;CD;52487;1;0;0;0;0;0
C2316;RALN;CB;32000;1;0;0;0;0;0
C7280;RALN;CA;27000;1;0;0;0;0;0
C7280;RALN;CB;36495;1;0;0;0;0;0
C7280;RALN;CD;52487;1;0;0;0;0;0
C7280;RALN;CB;0B7A00;1;0;0;0;0;0
C7280;RALN;CB;34000;0;3;0;0;0;0
C7280;RALN;SP;0D0I95;0;0;1;0;0;0
C7280;RALN;CC;45000;2;0;0;0;0;0
C7280;RALN;CB;37493;1;1;0;0;0;0
C7280;RALN;CD;50000;1;0;0;0;0;0
C5775;PRBZ;CB;725;1;0;0;0;0;0
C5775;PRBZ;CB;723;0;0;0;0;0;1
C5775;PRBZ;CA;727;0;0;0;0;0;1
C1385;RALN;CD;50000;1;1;0;0;0;0
C1385;RALN;CD;58000;0;1;0;0;0;0
C1385;RALN;CB;55000;0;1;0;0;0;0
C1385;RALN;CC;56000;1;1;0;0;0;0
C3074;RALN;CB;37493;1;0;0;0;0;0
C3074;RALN;CD;52487;0;1;0;0;0;0
C3074;RALN;CB;54000;0;0;0;0;1;0
C3074;RALN;CB;38490;0;0;0;0;0;1
C3074;RALN;CD;57000;1;1;0;0;0;0
C3074;RALN;CC;56000;0;2;0;0;0;0
C3074;RALN;CB;34000;1;0;0;0;0;0
C3074;RALN;FP;0D0103;0;0;1;0;0;0
C3074;RALN;CC;45000;0;1;0;0;0;1
C3074;RALN;CD;49000;0;1;0;0;0;0
C3074;RALN;CC;42000;0;1;0;0;0;0
C3074;RALN;CD;50000;0;1;0;0;0;1
C3074;RALN;CD;51489;1;0;0;0;0;0
C3074;RALN;CC;46000;0;0;0;0;0;1
C6702;RALN;CC;56000;0;1;0;0;0;1
C6702;RALN;CD;50000;0;1;0;0;0;0
C6702;RALN;CB;37492;5;6;0;0;0;0
C6702;RALN;CB;32000;1;2;0;0;0;0
C6702;RALN;CC;43000;4;4;0;0;0;0
C6702;RALN;DF;0D0095;1;0;0;0;0;0
C6702;RALN;CB;36494;2;1;0;0;0;0
C6702;RALN;CD;52487;0;1;0;0;0;0
C6702;RALN;CD;51489;0;3;0;0;0;0
C6702;RALN;CC;45000;0;2;0;0;0;0
C6702;RALN;CC;46000;2;2;0;0;0;0
C6702;RALN;CD;51488;0;1;0;1;0;0
C6702;RALN;CD;57000;2;3;0;0;0;0
C6702;RALN;CD;0D6A00;1;0;0;0;0;0
C6702;RALN;CC;42000;8;3;0;0;1;1
C6702;RALN;CD;49000;0;4;0;0;0;0
C4272;RALN;CC;43000;1;2;0;0;0;0
C4272;RALN;CB;37492;2;0;0;0;0;0
C4272;RALN;CB;38491;1;0;0;0;0;0
C4272;RALN;CC;45000;0;4;0;0;0;0
C4272;RALN;CB;36495;2;0;0;0;0;0
C4272;RALN;CD;52487;1;0;0;0;0;0
C4272;RALN;CC;56000;0;2;0;0;0;1
C4272;RALN;CB;34000;1;0;0;0;0;0
C4272;RALN;CC;46000;1;7;0;0;0;0
C4272;RALN;CD;49000;0;1;0;0;0;0
C4272;RALN;CD;0D6A00;3;0;0;0;0;0
C4272;RALN;CC;42000;0;1;0;0;0;1
C4272;RALN;CD;57000;3;1;0;0;0;0
C661;RALN;CB;36494;1;0;0;0;0;0
C661;RALN;CD;51489;1;0;0;0;0;0
C661;RALN;CB;55000;1;0;0;0;0;0
C661;RALN;CC;42000;0;1;0;0;0;0
C661;RALN;CC;45000;0;0;0;0;0;1
C661;RALN;CC;43000;0;1;0;0;0;1
P9059;RALN;CD;50000;1;1;0;0;0;0
P9059;RALN;CD;52486;4;4;0;0;0;0
P9059;RALN;CC;56000;9;26;0;0;0;2
P9059;RALN;CB;55000;12;4;0;0;0;0
P9059;RALN;FP;0D0102;0;1;0;0;0;0
P9059;RALN;CD;0D6A00;2;2;0;0;0;0
P9059;RALN;CC;43000;5;6;2;0;1;1
P9059;RALN;CD;51488;1;0;0;0;0;0
P9059;RALN;CB;32000;5;0;0;0;0;0
P9059;RALN;CB;38490;6;0;0;0;0;0
P9059;RALN;CB;36495;1;0;0;0;0;0
P9059;RALN;CD;57000;3;5;0;0;0;0
P9059;RALN;CD;58000;0;2;0;0;0;0
P9059;RALN;CC;45000;9;8;0;0;0;1
P9059;RALN;CD;51489;3;6;0;0;0;0
P9059;RALN;CB;37492;6;0;0;0;1;0
P9059;RALN;CB;34000;4;0;0;0;0;0
P9059;RALN;CB;36494;10;5;0;0;0;0
P9059;RALN;CD;49000;2;5;0;0;0;2
P9059;RALN;DI;0D0164;2;0;0;0;0;0
P9059;RALN;CB;54000;5;0;0;0;0;0
P9059;RALN;CC;42000;7;12;0;0;0;3
P9059;RALN;CC;46000;3;3;0;0;0;0
C7151;RALN;CC;56000;0;3;0;0;0;0
C7151;RALN;CB;36495;2;0;0;0;0;0
C7151;RALN;CD;58000;3;1;0;0;0;0
C7151;RALN;CB;55000;1;0;0;0;0;0
C7151;RALN;CD;57000;3;3;0;0;0;1
C7151;RALN;CC;42000;2;4;0;0;0;0
C7151;RALN;CC;43000;1;2;0;0;0;0
C7151;RALN;CB;34000;1;0;0;0;0;0
C4163;RALN;CC;42000;0;2;0;0;0;2
C4163;RALN;CD;51489;0;1;0;0;0;0
C4163;RALN;CC;45000;1;0;0;0;0;0
C4163;RALN;CC;56000;0;1;0;0;0;1
C4163;RALN;CA;28000;0;0;0;0;0;1
C4163;RALN;CD;51488;0;1;0;0;0;0
C4163;RALN;CB;54000;1;0;0;0;1;0
C4163;RALN;CC;43000;2;0;0;1;0;0
N8886;RALN;CB;32000;1;1;0;0;0;0
N8886;RALN;DI;0D0164;1;0;0;0;0;0
N8886;RALN;CB;34000;1;0;0;0;0;0
N8886;RALN;CC;42000;0;1;0;0;0;0
C4485;RALN;CD;50000;1;1;0;0;0;1
C4485;RALN;CB;54000;1;0;0;0;0;0
C4485;RALN;CC;45000;1;0;0;0;0;0
C4485;RALN;CD;51488;0;1;0;0;0;0
C4485;RALN;CD;52486;0;1;0;0;0;0
C4485;RALN;CD;57000;0;0;0;0;0;1
C4485;RALN;CD;49000;0;1;0;0;0;0
C4485;RALN;CB;36495;1;0;0;0;0;0
C4485;RALN;CC;56000;1;4;0;0;0;0
C4485;RALN;CB;0B7A00;0;0;0;0;1;0
C4485;RALN;CC;42000;0;1;0;0;0;1
C4485;RALN;CC;46000;0;3;0;0;0;0
U9413;SSNA;DS;SD0E39;0;1;0;0;0;0
U9413;SSNA;MD;SD0E33;31;3;0;0;0;0
U9413;SSNA;DA;AD0S31;3;4;0;0;0;0
U9413;SSNA;ST;S16021;74;137;0;3;0;16
U9413;SSNA;LA;A18029;10;17;0;1;0;1
U9413;SSNA;SV;S18921;2;1;0;0;0;0
U9413;SSNA;DA;AD0032;2;1;0;0;0;0
U9413;SSNA;MD;SD0N33;4;0;0;0;0;0
U9413;SSNA;LA;A16028;11;44;0;0;0;5
U9413;SSNA;SI;S16020;236;1296;2;14;3;123
U9413;SSNA;DG;0D0097;1;0;0;0;0;0
U9413;SSNA;LA;A12017;12;23;0;0;0;1
U9413;SSNA;LT;T11008;11;23;0;0;1;3
U9413;SSNA;DS;SD0E12;0;2;0;0;0;0
U9413;SSNA;LT;T12058;1;1;0;0;0;0
U9413;SSNA;DP;PD0010;1;0;0;0;0;0
U9413;SSNA;LT;T12057;61;94;1;1;0;6
U9413;SSNA;LA;A11030;4;0;0;0;0;0
U9413;SSNA;LT;T16026;18;4;0;0;0;0
U9413;SSNA;LA;A13018;11;60;0;2;0;3
U9413;SSNA;DS;SD0483;0;2;0;0;0;0
U9413;SSNA;ST;S18920;5;3;0;0;0;0
U9413;SSNA;LT;T13059;63;22;0;0;0;0
U9413;SSNA;DS;SD0E65;0;4;0;0;0;1
U9413;SSNA;DS;SD0A41;0;3;0;0;0;0
U9413;SSNA;DG;0D0163;1;0;0;0;0;0
U9413;SSNA;SI;S13052;0;1;0;0;0;0
U9413;SSNA;SI;S14E52;4;9;0;0;0;0
U9413;SSNA;LT;T18025;0;2;0;0;0;0
U9413;SSNA;LT;T16024;1;13;0;0;0;1
U9413;SSNA;LA;A14005;23;110;0;4;0;7
U9413;SSNA;SF;S14053;0;1;0;0;0;0
U9413;SSNA;LT;T13660;66;332;0;2;1;6
U9413;SSNA;DP;PD0S45;1;0;0;0;0;0
U9413;SSNA;MD;SD0N34;17;2;0;0;0;0
U9413;SSNA;MV;SD0A73;5;0;0;0;0;0
U9413;SSNA;LT;T14E59;44;4;0;0;0;1
U9413;SSNA;DS;SD0A65;8;17;0;0;0;0
U9413;SSNA;SF;S18922;1;6;1;0;0;0
U9413;SSNA;MD;SD0035;183;200;0;0;0;4
U9413;SSNA;SF;S16019;34;133;2;4;0;16
U9413;SSNA;DT;TD0A01;1;0;0;0;0;0
U9413;SSNA;DS;SD0A12;0;13;0;0;0;0
U9413;SSNA;LT;T18027;10;0;0;1;0;1
U9413;SSNA;SI;S14056;1;1;0;0;0;0
U9413;SSNA;MV;SD0072;2;0;0;0;0;0
U9413;SSNA;SV;S16022;19;3;0;0;0;3
U9413;SSNA;MV;SD0E74;2;0;0;0;0;0
U9413;SSNA;DS;SD0E38;2;3;0;0;0;0
U9413;SSNA;LT;T14007;6;1;0;0;0;0
U9413;SSNA;MV;SD0E73;4;1;0;0;0;0
U9413;SSNA;DS;SD0A38;2;8;0;0;0;0
U9413;SSNA;MD;SD0036;32;7;0;0;1;2
U9413;SSNA;DT;TD0002;1;0;0;0;0;0
U9413;SSNA;DP;PD0S03;1;0;0;0;0;0
U9413;SSNA;MD;SD0E34;91;50;0;0;0;0
U9413;SSNA;SI;S18023;6;41;0;0;0;0
U9413;SSNA;DP;PD0004;1;0;0;0;0;0
U9413;SSNA;DS;SD0E41;0;1;0;0;0;0
C2688;RALN;CB;32000;2;0;0;0;0;0
C2688;RALN;CB;36494;0;0;0;0;0;1
C2688;RALN;CB;36495;0;1;0;0;0;0
C2688;RALN;CA;28000;1;0;0;0;0;0
C2688;RALN;CD;50000;0;1;0;0;0;0
UC9996;RALN;CB;32000;1;0;0;0;0;0
UC9996;RALN;CB;36494;1;0;0;0;0;0
UC9996;RALN;CD;51489;1;0;0;0;0;0
UC9996;RALN;CC;43000;0;1;0;0;0;0
UC9996;RALN;CC;42000;2;7;0;0;0;0
UC9996;RALN;CB;36495;1;0;0;0;0;0
UC9996;RALN;CC;45000;2;3;0;0;0;0
UC9996;RALN;CD;50000;1;0;0;0;0;0
UC9996;RALN;CD;52487;2;2;0;0;0;0
UC9996;RALN;CC;46000;0;1;0;0;0;0
C3062;RALN;CB;54000;1;0;0;0;0;0
C3062;RALN;CB;36494;4;0;0;0;0;0
C3062;RALN;CB;37493;3;0;0;0;0;0
C3062;RALN;CA;53000;0;2;0;0;0;0
C3062;RALN;CC;56000;0;1;0;0;0;0
C3062;RALN;CA;0A5000;1;0;0;0;0;0
C3062;RALN;CB;0B7A00;1;0;0;0;0;0
C3062;RALN;CC;46000;3;0;0;0;0;0
C3062;RALN;CC;45000;1;0;0;0;0;1
C3062;RALN;CD;50000;2;0;0;0;0;0
C3062;RALN;CB;32000;1;0;0;0;0;0
C3062;RALN;CB;38490;1;0;0;0;0;0
C3062;RALN;CD;49000;2;1;0;0;0;0
C6499;RALN;CB;36494;1;0;0;0;0;0
C6499;RALN;CC;46000;4;2;0;0;0;0
C6499;RALN;CA;28000;1;0;0;0;0;0
C6499;RALN;CB;38490;1;0;0;0;0;0
C6499;RALN;CC;45000;2;0;0;0;0;0
C6499;RALN;CD;49000;1;0;0;0;0;0
C2127;RALN;CD;52487;0;1;0;0;0;0
C2127;RALN;CB;37493;2;3;0;0;0;0
C2127;AFAM;EP;13504;1;0;0;0;0;0
C2127;RALN;CC;45000;1;1;0;0;0;0
C2127;RALN;CD;51488;1;0;0;0;0;0
C2127;RALN;CC;56000;3;3;0;0;0;0
C2127;RALN;CC;46000;21;10;0;0;0;0
C2127;RALN;CB;0B7000;4;9;0;0;0;0
C2127;RALN;FP;0D0102;1;0;0;0;0;0
C2127;RALN;CD;58000;2;0;0;0;0;0
C2127;RALN;CD;0D6000;0;1;0;0;0;0
C2127;RALN;CC;43000;2;1;0;0;0;0
C2127;RALN;CB;38491;1;0;0;0;0;0
C2127;RALN;SP;0D0I95;1;0;0;0;0;0
C2127;RALN;CB;0B7A00;2;1;0;0;0;0
C2127;RALN;CD;0D6A00;2;0;0;0;0;0
C2127;RALN;CD;57000;0;1;0;0;0;0
C2127;RALN;CC;42000;1;0;0;0;0;0
C2127;RALN;CD;51489;1;0;0;0;0;0
C2127;RALN;CA;0A5000;2;0;0;0;0;0
C5948;RALN;CC;56000;1;2;0;0;0;0
C5948;RALN;CD;58000;3;0;0;0;0;0
C5948;RALN;CD;57000;0;1;1;0;0;0
C5948;RALN;CC;43000;2;0;0;0;0;0
C5948;RALN;FP;0D0103;0;1;0;0;0;0
C5948;RALN;PC;61;0;0;0;1;0;0
C5948;RALN;CB;38490;1;1;0;0;0;0
C5948;RALN;CB;37493;0;2;0;0;0;0
C5948;RALN;CB;54000;1;0;0;0;0;0
C5948;RALN;CB;36494;2;0;0;0;0;0
C5948;RALN;CB;55000;1;0;0;0;0;0
C5948;RALN;CC;45000;1;0;0;0;0;0
C5948;RALN;CB;34000;3;0;0;2;0;0
C5948;RALN;CD;49000;0;0;1;0;0;0
C5948;RALN;CC;46000;1;0;0;0;0;0
C5948;RALN;CB;38491;0;2;0;0;0;0
C5948;RALN;CC;42000;2;3;0;0;0;0
C5948;RALN;CD;52486;0;1;0;0;0;0
C5948;RALN;CB;0B7A00;1;0;0;0;0;0
C5948;RALN;CB;32000;0;1;0;0;0;0
C777;RALN;CC;56000;1;0;1;0;0;0
C777;RALN;CC;45000;2;0;0;0;0;0
C777;RALN;CD;51489;1;0;0;0;0;0
C777;RALN;CD;57000;0;1;0;1;0;0
C777;RALN;CB;34000;0;0;0;1;0;0
C777;RALN;CD;0D6000;2;1;0;0;0;0
C777;RALN;CB;0B7A00;1;0;0;0;0;0
C777;RALN;CB;38490;2;0;0;0;0;0
C777;RALN;CB;36494;2;0;0;0;0;0
C777;RALN;CC;46000;1;1;0;0;0;0
C777;RALN;CD;50000;2;0;0;0;0;0
C777;RALN;CB;55000;0;0;1;0;0;0
LS12069;LS13;LI;0000ND;5;8;0;0;0;5
C6990;RALN;CC;46000;0;1;0;0;0;0
C6990;RALN;CB;38490;1;0;0;0;0;0
C3151;RALN;CD;50000;0;1;0;0;0;0
C3151;RALN;CC;45000;1;1;0;0;0;0
C3151;RALN;CB;32000;1;0;0;0;0;0
C3151;RALN;CB;36495;1;0;0;0;0;0
C3151;RALN;CB;0B7A00;0;1;0;0;0;0
C3151;RALN;CB;0B7000;1;6;0;0;0;0
C3151;RALN;FP;0D0103;1;0;0;0;0;0
C3151;RALN;CB;37493;1;0;0;0;0;0
C3151;RALN;CD;52487;0;1;0;0;0;0
C3151;RALN;CD;51489;1;0;0;0;0;0
C3151;RALN;CD;0D6000;4;3;0;0;0;0
C3151;RALN;CB;54000;1;0;0;0;0;0
C3151;RALN;CC;56000;0;1;0;0;0;0
C3151;RALN;CD;0D6A00;0;1;0;0;0;0
C3151;RALN;CC;42000;1;3;0;0;0;0
C3151;RALN;CC;46000;6;10;0;0;0;0
M8653;CDIP;E1;0D0107;193;40;0;0;0;0
M8653;MNST;3A;040F01;80;66;2;1;2;4
M8653;MNST;3A;042F03;83;156;0;3;1;11
M8653;MNST;2A;032F02;184;74;2;1;1;9
M8653;CDIP;E1;0D0106;20;4;0;0;0;0
M8653;MNST;3A;044F05;36;48;0;0;1;1
M8653;MNST;D1;0D0078;1;0;0;0;0;0
M8653;SCLA;SA;12119;0;3;0;0;0;0
