ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_ASSENZA;FORM_UOMINI;FORM_DONNE;FORM_MEDIA_UOMINI;FORM_MEDIA_DONNE
Q9152;UNIV;CD;050000;Z01;18;60;0;0
Q9152;UNIV;CD;049000;Z01;84;97;0;0
Q9152;UNIV;CC;042000;Z01;26;56;0;0
Q9152;UNIV;CB;0B7000;Z01;2;12;0;0
C7371;RALN;CB;038490;Z01;1;0;0;0
C7371;RALN;CB;055000;Z01;1;0;0;0
C7371;RALN;CB;0B8000;Z01;1;0;0;0
C7371;RALN;CC;097000;Z01;0;1;0;0
C7371;RALN;CB;036495;Z01;1;0;0;0
C963;RALN;CC;042000;Z01;104;418;0,24586288416076;0,98817966903073
C963;RALN;DI;0D0164;Z01;25;63;0;0
C963;RALN;DI;0D0165;Z01;6;15;0;0
C963;RALN;CB;032000;Z01;24;127;0;0
C963;RALN;CC;0C1000;Z01;121;597;0,33893557422969;1,672268907563
C963;RALN;CD;0D1000;Z01;57;140;0,43511450381679;1,0687022900763
C963;RALN;CD;099000;Z01;38;81;0,44186046511628;0,94186046511628
C963;RALN;CD;050000;Z01;61;126;0,46564885496183;0,9618320610687
C963;RALN;CB;0B7A00;Z01;9;3;0;0
C963;RALN;CA;0A5000;Z01;6;4;0;0
C963;RALN;CC;043000;Z01;130;159;0,80246913580247;0,98148148148148
C963;RALN;CD;0D4000;Z01;24;47;0,55813953488372;1,093023255814
C963;RALN;CB;038490;Z01;0;2;0;0
C963;RALN;CB;054000;Z01;28;205;0,15217391304348;1,1141304347826
C963;RALN;CC;045000;Z01;75;198;0,36057692307692;0,95192307692308
C963;RALN;CB;034000;Z01;32;138;0;0
C963;RALN;DF;0D0095;Z01;3;2;0;0
C963;RALN;CD;049000;Z01;35;83;0,42168674698795;1
C963;RALN;CB;038491;Z01;15;57;0;0
C963;RALN;CB;036494;Z01;1;2;0;0
C963;RALN;CB;036495;Z01;9;9;0;0
C963;RALN;CB;037493;Z01;16;64;0;0
C963;RALN;CB;0B7000;Z01;15;55;0;0
C963;RALN;CA;027000;Z01;0;1;0;0
C963;RALN;CC;046000;Z01;115;520;0,21821631878558;0,98671726755218
C963;RALN;CD;0D5000;Z01;15;47;0;0
C963;SCLA;DO;014155;Z01;0;348;0;2,188679245283
C963;RALN;FP;0D0102;Z01;1;0;0;0
C1170;RALN;CD;0D4000;Z01;0;1;0;0
C7550;RALN;CC;042000;Z01;0;1;0;0
C7550;RALN;CA;028000;Z01;0;4;0;0
C7550;RALN;CC;046000;Z01;0;3;0;0
C6561;RALN;CB;0B7A00;Z01;2;2;0;0
C6561;RALN;CB;034000;Z01;2;0;0;0
C6561;RALN;CC;045000;Z01;2;20;0;0
C6561;RALN;CB;036494;Z01;2;0;0;0
C6561;RALN;CD;0D5000;Z01;1;0;0;0
C6561;RALN;CD;050000;Z01;17;1;0;0
C6561;RALN;CD;0D4000;Z01;1;2;0;0
C6561;RALN;CD;049000;Z01;3;2;3;2
C6561;RALN;CB;037492;Z01;5;0;0;0
C6561;RALN;DI;0D0164;Z01;6;0;0;0
C6561;RALN;DI;0D0165;Z01;1;0;0;0
C6561;RALN;CC;043000;Z01;7;3;0;0
C6561;RALN;CC;0C1000;Z01;8;2;0;0
C6561;RALN;CB;038490;Z01;1;0;0;0
C6561;RALN;CD;0D1000;Z01;3;1;0;0
C6561;RALN;CC;042000;Z01;8;0;0;0
C6561;RALN;CC;046000;Z01;0;1;0;0
C6561;RALN;CD;099000;Z01;0;3;0;0
C6561;RALN;CB;037493;Z01;2;0;0;0
U10852;SSNA;MD;SD0E33;Z01;2;4;0;0
U10852;SSNA;MD;SD0N34;Z01;0;8;0;0
U10852;SSNA;DS;SD0A38;Z01;0;1;0;0
U10852;SSNA;LA;A16028;Z01;2;0;0,055555555555556;0
U10852;SSNA;LT;T14063;Z01;0;2;0;0
U10852;SSNA;LA;A14005;Z01;0;1;0;0
U10852;SSNA;DS;SD0A65;Z01;1;0;0;0
U10852;SSNA;ST;S16021;Z01;2;0;0,032258064516129;0
U10852;SSNA;SI;S16020;Z01;3;9;0,0040160642570281;0,012048192771084
U10852;SSNA;DS;SD0E65;Z01;0;8;0;0
U10852;SSNA;MD;SD0E34;Z01;3;0;0;0
U10852;SSNA;MD;SD0N33;Z01;2;0;0;0
U10852;SSNA;MD;SD0036;Z01;1;0;0;0
U10852;SSNA;MD;SD0035;Z01;5;2;0,020576131687243;0,0082304526748971
U10852;SSNA;SV;S16022;Z01;1081;0;120,11111111111;0
U10852;SSNA;DA;AD0032;Z01;1;0;0;0
U10852;SSNA;LT;T12057;Z01;0;2;0;0
C1739;RALN;CB;036494;Z01;0;2;0;0
C1739;RALN;CC;043000;Z01;0;4;0;0
CS11806;RALN;CB;036494;Z01;5;0;0;0
CS11806;RALN;DI;0D0164;Z01;5;0;0;0
CS11806;RALN;DG;0D0097;Z01;5;0;0;0
CS11806;RALN;CD;050000;Z01;5;0;0;0
CS11806;RALN;CD;0D4000;Z01;5;0;0;0
CS11806;RALN;CD;0D1000;Z01;10;0;10;0
C2858;RALN;CB;036494;Z01;1;0;0;0
C6331;RALN;CB;038491;Z01;0;3;0;0
C6331;RALN;CD;0D1000;Z01;0;3;0;0
C6331;RALN;CD;0D7000;Z01;1;0;0;0
C6331;RALN;CC;042000;Z01;0;1;0;1
C3746;RALN;FP;0D0103;Z01;1;0;0;0
C3746;RALN;CA;027000;Z01;0;1;0;0
C3746;RALN;CD;0D4000;Z01;1;2;0;0
C3746;RALN;CA;0A5000;Z01;1;0;0;0
C3746;RALN;CC;046000;Z01;0;2;0;0
C3746;RALN;CB;0B7000;Z01;1;1;0;0
C3746;RALN;CD;050000;Z01;0;1;0;0
C3746;RALN;CD;0D1000;Z01;2;7;0;0
C3746;RALN;CB;038491;Z01;2;2;0;0
C3746;RALN;CD;049000;Z01;0;1;0;0
C3746;RALN;CD;0D5000;Z01;2;0;0;0
C3746;RALN;CA;0A1000;Z01;1;0;0;0
C3746;RALN;CC;0C1000;Z01;1;3;0;0
C3746;RALN;CA;0A6000;Z01;2;2;0;0
C3746;RALN;CB;037493;Z01;1;1;0;0
C3746;RALN;CC;097000;Z01;2;1;0;0
U9577;SSNA;ST;S16021;Z01;20;56;0,080321285140562;0,22489959839357
U9577;SSNA;DP;PD0010;Z01;0;2;0;0
U9577;SSNA;MD;SD0N34;Z01;3;3;3;3
U9577;SSNA;SI;S18863;Z01;0;4;0;0,11764705882353
U9577;SSNA;MD;SD0035;Z01;120;170;0,34985422740525;0,49562682215743
U9577;SSNA;LA;A16028;Z01;11;19;0,17741935483871;0,30645161290323
U9577;SSNA;LA;A14005;Z01;1;5;0,0066225165562914;0,033112582781457
U9577;SSNA;SV;S16022;Z01;2;1;0,66666666666667;0,33333333333333
U9577;SSNA;SF;S16019;Z01;0;5;0;0,098039215686275
U9577;SSNA;LT;T13660;Z01;0;4;0;0,0048192771084337
U9577;SSNA;MD;SD0E33;Z01;9;4;1,8;0,8
U9577;SSNA;MD;SD0E34;Z01;12;15;0,92307692307692;1,1538461538462
U9577;SSNA;LT;T12057;Z01;1;0;0,035714285714286;0
U9577;SSNA;LA;A18869;Z01;0;3;0;0,17647058823529
U9577;SSNA;LT;T16024;Z01;1;0;0;0
U9577;SSNA;LT;T18868;Z01;0;6;0;6
U9577;SSNA;LT;T16026;Z01;22;0;5,5;0
U9577;SSNA;LT;T14007;Z01;12;0;0;0
U9577;SSNA;DT;TD0S67;Z01;0;1;0;0
U9577;SSNA;DS;SD0A38;Z01;0;2;0;0,15384615384615
U9577;SSNA;LT;T13059;Z01;1;0;0,16666666666667;0
U9577;SSNA;DS;SD0E65;Z01;0;3;0;0
U9577;SSNA;DS;SD0A65;Z01;0;5;0;0,45454545454545
U9577;SSNA;DS;SD0A12;Z01;2;22;0,071428571428571;0,78571428571429
U9577;SSNA;LT;T14S59;Z01;7;0;7;0
U9577;SSNA;DS;SD0A15;Z01;1;0;0;0
U9577;SSNA;DP;PD0S45;Z01;0;3;0;0
U9577;SSNA;MD;SD0036;Z01;8;0;2;0
U9577;SSNA;DS;SD0E12;Z01;4;0;0;0
U9577;SSNA;SI;S16020;Z01;25;145;0,010399334442596;0,060316139767055
C4074;REFR;CC;040000;Z01;0;1;0;0
C4074;REFR;CD;052000;Z01;2;0;0;0
C4074;REFR;CB;038000;Z01;1;0;0;0
C4074;REFR;XA;0PL911;Z01;0;1;0;1
C4074;REFR;CD;048000;Z01;23;4;0;0
C4074;REFR;XA;0PL910;Z01;1;0;0;0
C4074;REFR;CB;030000;Z01;2;0;0;0
C4074;REFR;CC;042000;Z01;0;1;0;0
C4074;REFR;CC;046000;Z01;0;1;0;0
ER14013;SSNA;DT;TD0A01;Z01;16;0;0;0
ER14013;SSNA;PS;SD048D;Z01;30;0;0;0
ER14013;SSNA;LA;A16028;Z01;263;506;23,909090909091;46
ER14013;SSNA;MD;SD0E33;Z01;0;120;0;0
ER14013;SSNA;MD;SD0035;Z01;0;16;0;0
ER14013;SSNA;LA;A18869;Z01;22;56;0;0
ER14013;SSNA;LT;T14007;Z01;0;30;0;0
ER14013;SSNA;LT;T16026;Z01;150;282;21,428571428571;40,285714285714
ER14013;SSNA;LA;A14005;Z01;88;153;0;0
ER14013;SSNA;DA;AD0A31;Z01;30;0;0;0
ER14013;SSNA;LA;A12017;Z01;0;16;0;0
C7569;RALN;CD;0D5000;Z01;2;0;0;0
UC12763;REFR;CC;042000;Z01;0;1;0;0
UC12763;REFR;CB;0B7000;Z01;2;0;0;0
C6350;RALN;CC;042000;Z01;2;0;0;0
C6350;RALN;CD;0D4000;Z01;3;0;0;0
C6350;RALN;CD;0D1000;Z01;3;0;0;0
C6350;RALN;FP;0D0103;Z01;3;0;0;0
C2301;REFR;CB;030000;Z01;5;0;0;0
C2301;REFR;CC;046000;Z01;0;2;0;0
C2301;REFR;CC;045000;Z01;0;4;0;0
C2301;REFR;CD;050000;Z01;0;2;0;0
C2301;REFR;CC;097000;Z01;0;3;0;0
C2301;REFR;CB;034000;Z01;2;0;0;0
C2301;REFR;CB;038000;Z01;2;0;0;0
C4248;RALN;CD;0D4000;Z01;0;21;0;0
C4248;RALN;CC;0C1000;Z01;9;1;0;0
C4248;RALN;CC;042000;Z01;4;6;2;3
C4248;RALN;CD;050000;Z01;15;8;0;0
C4248;RALN;CD;049000;Z01;8;0;0;0
C4248;RALN;CD;0D1000;Z01;3;10;0;0
C7330;RALN;CC;043000;Z01;1;0;0;0
C7330;RALN;CD;049000;Z01;1;0;0;0
C7330;RALN;CC;097000;Z01;1;0;0;0
C1095;RALN;CD;0D7000;Z01;1;0;0;0
C1095;RALN;CB;0B7000;Z01;0;1;0;0
C1095;RALN;CC;0C1000;Z01;4;9;0;0
C1095;RALN;CC;043000;Z01;7;20;0,38888888888889;1,1111111111111
C1095;RALN;CC;045000;Z01;4;9;0;0
C1095;RALN;CB;0B7A00;Z01;0;1;0;0
C1095;RALN;CB;034000;Z01;5;5;0,625;0,625
C1095;RALN;CA;028000;Z01;0;1;0;0
C1095;RALN;DI;0D0165;Z01;1;0;0;0
C1095;RALN;CB;037493;Z01;0;3;0;0,75
C1095;RALN;CC;097000;Z01;0;2;0;0
C1095;RALN;CD;049000;Z01;5;10;0,45454545454545;0,90909090909091
C1095;RALN;CB;036495;Z01;0;2;0;0,5
C1095;RALN;CA;0A5000;Z01;0;1;0;0
C1095;RALN;DI;0D0164;Z01;10;0;0;0
C1095;RALN;CB;036494;Z01;0;2;0;0
C1095;RALN;CB;054000;Z01;7;2;0;0
C1095;RALN;CB;037492;Z01;1;0;0;0
C1095;RALN;CB;055000;Z01;7;1;0;0
C1095;RALN;CD;099000;Z01;2;7;0;0
C1095;RALN;CC;046000;Z01;3;10;0;0
C1095;RALN;CD;0D1000;Z01;4;6;0;0
C1095;RALN;CD;0D5000;Z01;5;2;1,25;0,5
C1095;RALN;CD;0D4000;Z01;3;7;0,5;1,1666666666667
C1095;RALN;CC;042000;Z01;9;5;1;0,55555555555556
C1095;RALN;CD;050000;Z01;2;5;0,25;0,625
C1095;RALN;CB;032000;Z01;3;4;0;0
C1810;RALN;CC;043000;Z01;0;6;0;0
C1810;RALN;CC;045000;Z01;5;0;0;0
C1810;RALN;CD;050000;Z01;0;5;0;0
C1810;RALN;CC;046000;Z01;0;7;0;0
C1810;RALN;CD;0D4000;Z01;6;0;0;0
C1810;RALN;CD;099000;Z01;0;8;0;0
C1810;RALN;CB;0B7000;Z01;0;6;0;0
C1810;RALN;CC;042000;Z01;0;6;0;0
C2034;RALN;CC;046000;Z01;1;0;0;0
U9508;SSNA;LT;T14007;Z01;7;0;0;0
U9508;SSNA;ST;S16021;Z01;21;37;0,15909090909091;0,28030303030303
U9508;SSNA;SF;S16019;Z01;0;11;0;0
U9508;SSNA;MV;SD0E73;Z01;0;3;0;0
U9508;SSNA;MD;SD0N34;Z01;17;0;0;0
U9508;SSNA;MD;SD0035;Z01;156;141;0,64197530864198;0,58024691358025
U9508;SSNA;MV;SD0A73;Z01;6;0;0;0
U9508;SSNA;SI;S16020;Z01;43;88;0,034510433386838;0,070626003210273
U9508;SSNA;DS;SD0A12;Z01;1;2;0,11111111111111;0,22222222222222
U9508;SSNA;MD;SD0036;Z01;50;21;1,6666666666667;0,7
U9508;SSNA;DS;SD0A65;Z01;4;13;0;0
U9508;SSNA;MD;SD0N33;Z01;14;0;0;0
U9508;SSNA;DS;SD0E38;Z01;0;3;0;0
U9508;SSNA;PS;SD0AI1;Z01;0;5;0;0
U9508;SSNA;SI;S18863;Z01;15;0;0;0
U9508;SSNA;MV;SD0072;Z01;1;0;0;0
U9508;SSNA;DS;SD0E41;Z01;0;6;0;0
U9508;SSNA;LT;T12057;Z01;0;21;0;0
U9508;SSNA;DS;SD0A38;Z01;0;39;0;2,4375
U9508;SSNA;MD;SD0E33;Z01;125;1;0;0
U9508;SSNA;MD;SD0E34;Z01;54;55;3,8571428571429;3,9285714285714
U9508;SSNA;LT;T16024;Z01;0;2;0;0
U9508;SSNA;DA;AD0032;Z01;0;3;0;0,6
U9508;SSNA;DA;AD0S31;Z01;0;2;0;0
C2020;RALN;CD;0D5000;Z01;0;13;0;0
C2020;RALN;CC;043000;Z01;0;1;0;0
C2020;RALN;CD;099000;Z01;0;3;0;0
C2020;RALN;CC;046000;Z01;0;1;0;0
C2020;RALN;CA;028000;Z01;1;0;0;0
C2020;RALN;CC;0C1000;Z01;1;2;0,2;0,4
C2020;RALN;CD;0D4000;Z01;0;7;0;0
C2020;RALN;CC;045000;Z01;1;1;0;0
C2020;RALN;CB;034000;Z01;1;1;0;0
C2020;RALN;CD;0D1000;Z01;0;5;0;2,5
C2020;RALN;CC;042000;Z01;0;1;0;0,2
U10508;SSNA;MD;SD0N34;Z01;1;0;0;0
U10508;SSNA;SI;S16020;Z01;17;45;0,0080606922712186;0,021337126600284
U10508;SSNA;MD;SD0035;Z01;122;78;0,28110599078341;0,17972350230415
U10508;SSNA;SV;S16022;Z01;9;20;0,64285714285714;1,4285714285714
U10508;SSNA;LA;A14005;Z01;2;0;0,024096385542169;0
U10508;SSNA;SI;S18863;Z01;0;3;0;0,090909090909091
U10508;SSNA;SF;S16019;Z01;3;9;0,017241379310345;0,051724137931034
U10508;SSNA;LT;T13660;Z01;2;0;0,0041237113402062;0
U10508;SSNA;MD;SD0N33;Z01;7;0;0;0
U10508;SSNA;MD;SD0036;Z01;59;0;0;0
U10508;SSNA;DS;SD0A65;Z01;0;2;0;0
U10508;SSNA;ST;S16021;Z01;10;9;0,036231884057971;0,032608695652174
U10508;SSNA;MD;SD0E34;Z01;1;5;0;0
U10508;SSNA;MD;SD0E33;Z01;5;0;0;0
U10508;SSNA;DS;SD0A12;Z01;10;0;0,27027027027027;0
Q9170;UNIV;CE;060000;Z01;0;1;0;0
Q9170;UNIV;CE;059000;Z01;0;1;0;0
Q9170;UNIV;CC;0C7000;Z01;0;1;0;0
C713;RALN;CC;046000;Z01;0;1;0;0
C713;RALN;CD;0D4000;Z01;4;0;0;0
C4479;RALN;CC;043000;Z01;2;6;0;0
C4479;RALN;CD;0D4000;Z01;2;0;0;0
C4479;RALN;CC;046000;Z01;0;2;0;0
C4479;RALN;CB;038490;Z01;0;5;0;0
C4479;RALN;RP;000096;Z01;0;2;0;0
C4479;RALN;CC;0C1000;Z01;1;1;0;0
C4479;RALN;CD;099000;Z01;1;0;0;0
C4479;RALN;CC;042000;Z01;4;0;0;0
C4479;RALN;CC;097000;Z01;1;2;0;0
C4479;RALN;CD;050000;Z01;0;4;0;4
C4479;RALN;CB;037492;Z01;0;2;0;0
C4479;RALN;CC;045000;Z01;0;2;0;0
C4479;RALN;CD;0D1000;Z01;0;5;0;0
C4479;RALN;CD;049000;Z01;0;1;0;0
C12345;PRTN;CC;056000;Z01;5;12;0,71428571428571;1,7142857142857
C12345;PRTN;CD;057000;Z01;1;0;0;0
C12345;PRTN;CB;0BE000;Z01;0;2;0;0
C12345;PRTN;FP;0D034C;Z01;0;4;0;0
C12345;PRTN;CC;0CE000;Z01;6;4;0;0
C12345;PRTN;CB;054000;Z01;1;0;0;0
C8241;RALN;CC;046000;Z01;0;1;0;0
C8241;RALN;CB;038491;Z01;0;1;0;0
C8241;RALN;CB;054000;Z01;0;1;0;0
C8241;RALN;CC;0C1000;Z01;0;5;0;0
C8241;RALN;CA;027000;Z01;0;1;0;0
C8241;RALN;CD;0D1000;Z01;0;2;0;0
C8241;RALN;CA;0A1000;Z01;0;1;0;0
C8241;RALN;CB;038490;Z01;0;1;0;0
C8241;RALN;SP;0D0I95;Z01;0;3;0;0
C8241;RALN;FP;0D0103;Z01;0;3;0;0
C8241;RALN;CB;034000;Z01;0;1;0;0
C3499;RALN;SP;0D0I95;Z01;0;1;0;0
C3499;RALN;CB;037492;Z01;24;0;0;0
C3499;RALN;CC;042000;Z01;21;0;10,5;0
C3499;RALN;CB;036494;Z01;17;0;0;0
C3499;RALN;CD;0D1000;Z01;0;6;0;1,5
C3499;RALN;CC;046000;Z01;0;1;0;0,25
C3499;RALN;CB;0B7000;Z01;0;1;0;0
C3499;RALN;CC;045000;Z01;1;1;0,5;0,5
C3499;RALN;CB;038490;Z01;27;0;0;0
C3499;RALN;CC;043000;Z01;18;0;0;0
C3499;RALN;CB;036495;Z01;6;0;0;0
C3499;RALN;CB;032000;Z01;0;6;0;0
C3499;RALN;CD;050000;Z01;0;2;0;0,66666666666667
C3499;RALN;CB;0B7A00;Z01;14;6;0;0
C3499;RALN;CB;037493;Z01;6;0;0;0
C3499;RALN;CD;0D4000;Z01;1;6;0,5;3
V12813;RALN;CD;050000;Z01;1;9;0,33333333333333;3
V12813;RALN;CA;0A5000;Z01;0;1;0;0
V12813;RALN;CD;0D5000;Z01;0;4;0;0
V12813;RALN;CB;0B7000;Z01;0;1;0;0
V12813;RALN;CB;054000;Z01;2;0;0;0
V12813;RALN;CA;027000;Z01;0;1;0;0
V12813;RALN;CB;038490;Z01;1;0;0;0
V12813;RALN;DI;0D0164;Z01;1;8;0,25;2
V12813;RALN;CD;0D1000;Z01;0;9;0;0
V12813;RALN;CA;028000;Z01;1;0;0;0
V12813;RALN;CD;0D4000;Z01;2;7;0;0
V12813;RALN;CC;0C1000;Z01;0;2;0;0
V12813;RALN;CC;046000;Z01;14;8;0;0
V12813;RALN;CD;049000;Z01;2;0;0;0
V12813;RALN;CC;042000;Z01;4;10;0;0
V12813;RALN;CD;099000;Z01;7;0;0;0
V12813;RALN;CC;043000;Z01;4;3;0;0
V12813;RALN;CB;0B7A00;Z01;1;7;0;0
V12813;RALN;CB;037493;Z01;1;0;0;0
V12813;RALN;CC;045000;Z01;8;40;0;0
C5231;RALN;CD;0D1000;Z01;0;2;0;0
C3687;RALN;CD;099000;Z01;0;10;0;0
C3687;RALN;CB;038490;Z01;0;5;0;0
C3687;RALN;CD;0D1000;Z01;0;2;0;0
C1767;RALN;CC;097000;Z01;0;4;0;0
C1767;RALN;CB;037492;Z01;2;0;0;0
C1767;RALN;CB;032000;Z01;2;4;0;0
C1767;RALN;CB;037493;Z01;2;0;0;0
C1767;RALN;CC;045000;Z01;0;5;0;0
C1767;RALN;CB;034000;Z01;0;2;0;0
C1767;RALN;FP;0D0103;Z01;0;2;0;0
C1767;RALN;CC;046000;Z01;4;15;0;0
C1767;RALN;CD;049000;Z01;2;14;0;0
C1767;RALN;CD;0D1000;Z01;3;0;0;0
C1767;RALN;CB;036495;Z01;2;4;0;0
C1767;RALN;CC;0C1000;Z01;4;2;0;0
C1767;RALN;CC;043000;Z01;0;25;0;0
C1767;RALN;CB;055000;Z01;0;6;0;0
C1767;RALN;CD;050000;Z01;11;4;0;0
C1767;RALN;CD;0D5000;Z01;2;2;0;0
C1767;RALN;CB;036494;Z01;2;0;0;0
C1767;RALN;CC;042000;Z01;8;0;0;0
C4241;RALN;CB;037492;Z01;0;2;0;0
C4241;RALN;CD;0D4000;Z01;0;2;0;0
C4241;RALN;CD;050000;Z01;0;12;0;0
C4241;RALN;CD;0D5000;Z01;0;13;0;0
C4241;RALN;CC;042000;Z01;0;3;0;0
C4241;RALN;CC;043000;Z01;6;0;0;0
C4241;RALN;CD;049000;Z01;10;0;0;0
C4241;RALN;CC;0C1000;Z01;17;29;0;0
C4241;RALN;CC;046000;Z01;3;33;0;0
C4241;RALN;CB;0B7A00;Z01;0;1;0;0
C4241;RALN;CD;0D1000;Z01;2;1;0;0
C4241;RALN;CC;045000;Z01;0;7;0;0
C4220;RALN;CD;050000;Z01;0;4;0;0
C771;PRTN;CB;0BE000;Z01;0;1;0;0
C771;PRTN;CC;0CE000;Z01;2;4;2;4
C771;PRTN;CC;056000;Z01;0;3;0;0,42857142857143
C771;PRTN;CD;0DE000;Z01;0;9;0;0
C771;PRTN;CD;057000;Z01;1;1;0;0
C771;PRTN;FP;0D0105;Z01;0;6;0;0
C6973;RALN;CC;043000;Z01;6;5;0;0
C6973;RALN;CC;042000;Z01;5;2;0;0
C6973;RALN;CD;0D4000;Z01;7;4;0;0
C6973;RALN;CD;0D1000;Z01;10;7;0;0
C6973;RALN;CD;0D5000;Z01;0;1;0;0
C6973;RALN;CD;049000;Z01;0;2;0;0
C6973;RALN;DI;0D0164;Z01;4;0;0;0
C6973;RALN;CB;038490;Z01;0;3;0;0
C6973;RALN;CD;050000;Z01;12;11;0;0
C6973;RALN;CC;045000;Z01;3;3;0;0
C6973;RALN;CC;0C1000;Z01;6;4;0;0
C6973;RALN;CC;046000;Z01;0;1;0;0
C6973;RALN;CB;037492;Z01;2;0;0;0
C6828;RALN;CC;042000;Z01;2;2;0;0
C6828;RALN;CC;046000;Z01;2;4;0;0
C3461;REFR;DI;0D0099;Z01;2;0;0;0
C3461;REFR;XB;0PL906;Z01;2;0;0;0
C3461;REFR;CD;049000;Z01;2;3;0;0
C3461;REFR;CB;0B7000;Z01;0;2;0;0
C3461;REFR;XA;0PL908;Z01;6;4;0;0
C3461;REFR;CB;0B8000;Z01;2;1;0;0
C3461;REFR;XA;0PL909;Z01;1;0;0;0
C3461;REFR;CB;036000;Z01;4;0;0;0
C3461;REFR;CD;052000;Z01;1;0;1;0
C3461;REFR;CC;046000;Z01;6;0;0;0
C3461;REFR;CB;030000;Z01;1;1;0;0
C3461;REFR;XA;0PL916;Z01;2;0;0;0
C3461;REFR;CD;051000;Z01;3;1;0;0
C3461;REFR;CC;040000;Z01;0;4;0;0
C3461;REFR;CC;043000;Z01;0;1;0;0
C3461;REFR;CD;048000;Z01;0;3;0;0
C3461;REFR;CB;038000;Z01;2;0;0;0
C3461;REFR;CC;045000;Z01;3;2;0;0
C3461;REFR;CC;042000;Z01;1;7;0;0
C3461;REFR;XA;0PL910;Z01;4;0;0;0
C3461;REFR;CB;037000;Z01;3;0;0;0
C3461;REFR;CC;097000;Z01;1;0;0;0
C2092;RALN;CC;0C1000;Z01;1;1;0;0
C2092;RALN;DF;0D0095;Z01;6;0;0;0
C2092;RALN;CD;050000;Z01;1;1;0;0
C924;RALN;CD;0D1000;Z01;1;0;0;0
C1872;RALN;DI;0D0164;Z01;4;0;0;0
C1872;RALN;CC;042000;Z01;0;1;0;0,16666666666667
C1872;RALN;CC;046000;Z01;10;9;0;0
C1872;RALN;FP;0D0103;Z01;0;2;0;0
C1872;RALN;CB;036494;Z01;0;4;0;0
C1872;RALN;CD;0D4000;Z01;15;10;0;0
C1872;RALN;CC;043000;Z01;2;5;0;0
C1872;RALN;CD;049000;Z01;5;1;0;0
C1872;RALN;CD;0D1000;Z01;12;18;4;6
C1872;RALN;CC;0C1000;Z01;40;55;5,7142857142857;7,8571428571429
C1872;RALN;CC;045000;Z01;3;5;0;0
C1872;RALN;CD;0D5000;Z01;4;2;0;0
C1872;RALN;CB;038490;Z01;3;5;0;0
C1872;RALN;FP;0D0102;Z01;5;0;0;0
C1872;RALN;CD;099000;Z01;7;0;0;0
C1872;RALN;CB;0B7A00;Z01;2;0;0;0
C1872;RALN;CD;050000;Z01;8;3;0;0
