ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;COMANDATI_DISTACCATI_UOMINI;COMANDATI_DISTACCATI_DOMME;FUORI_RUOLO_UOMINI;FUORI_RUOLO_DONNE;COMANDATI_DISTACCATI_ESTERO_UOMINI;COMANDATI_DISTACCATI_ESTERO_DONNE;FUORI_RUOLO_ESTERO_UOMINI;FUORI_RUOLO_ESTERO_DONNE;CONVENZIONI_UOMINI;CONVENZIONI_DONNE;CONVENZIONI_ESTERO_UOMINI;CONVENZIONI_ESTERO_DONNE;ESONERI_UOMINI;ESONERI_DONNE;ASPETTATIVE_UOMINI;ASPETTATIVE_DONNE
C6478;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3004;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C816;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1003;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C212;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9081;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3869;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C643;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5115;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3025;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5644;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2939;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8212;RALN;FP;0D0102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C7066;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3769;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4921;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3152;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5913;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C588;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2137;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9045;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3249;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5565;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4087;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1205;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1169;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6368;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1778;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4495;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8002;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1803;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7215;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4382;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6936;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C563;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C408;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C633;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1554;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9051;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2393;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6924;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C925;RALN;FP;0D0102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2138;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1360;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1176;RALN;FP;0D0102;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C1666;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5869;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8035;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1641;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8190;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C569;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1044;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C852;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6649;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3008;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1495;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS10541;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7152;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3805;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2767;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
CS9914;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6732;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC11945;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5849;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3246;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7084;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4762;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5863;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5697;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2275;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5513;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2459;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7381;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5201;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4337;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1434;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6839;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6241;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4941;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4488;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5405;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1464;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5086;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4746;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C671;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2522;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4195;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1304;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9029;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5957;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C14030;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3028;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5254;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6722;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4449;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5528;RALN;FP;0D0102;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C8020;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4326;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1542;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1516;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7327;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4694;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1358;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2210;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4973;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C226;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4158;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C819;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C811;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2602;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8054;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4479;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7616;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5609;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3889;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6020;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
CS10373;RALN;FP;0D0102;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C6295;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5090;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1945;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5897;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3193;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7656;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3229;RALN;FP;0D0102;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C3766;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6884;RALN;FP;0D0102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C2979;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4347;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2761;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C600;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7805;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3734;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7502;RALN;FP;0D0102;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C7704;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C801;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7154;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C6860;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4841;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6063;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6447;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2961;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C682;RALN;FP;0D0102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C5280;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6358;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7554;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
P9034;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4211;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2588;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7043;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6753;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C412;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C12457;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7740;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1381;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6377;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4763;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
N8914;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5915;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6304;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3977;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1578;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C7887;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7836;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5346;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2513;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
UC9997;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3089;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2076;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2665;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5098;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5612;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8078;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5725;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C617;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3671;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3836;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7466;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4656;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3645;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6612;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7698;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
P9050;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
UC12392;RALN;FP;0D0102;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C6686;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2562;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2213;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C527;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4657;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C947;RALN;FP;0D0102;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C8079;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9108;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7368;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1114;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3533;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C8064;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1671;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5716;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5696;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6861;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1118;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C385;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3659;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1948;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9099;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C8234;RALN;FP;0D0102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C307;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2380;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1040;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3703;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3038;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C12502;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4540;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5817;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4397;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6004;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C2611;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1821;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C4489;RALN;FP;0D0102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C7430;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C8109;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C1297;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5955;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C467;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5165;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2295;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2283;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1531;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4069;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C3998;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C2731;RALN;FP;0D0102;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
C4904;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5215;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1300;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C747;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4780;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5419;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1392;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C5158;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C6540;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7015;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C1960;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C420;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3989;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C8007;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C340;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C463;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C5714;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1419;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C7968;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C854;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5136;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3026;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3377;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3279;RALN;FP;0D0102;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
C2410;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5325;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7198;RALN;FP;0D0102;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
C650;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
P9092;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C4169;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C7864;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1496;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C3236;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C4805;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C4506;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
N8924;RALN;FP;0D0102;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
C5814;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C525;RALN;FP;0D0102;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
C4880;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C5743;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1497;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C6613;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3709;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
P9089;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7096;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C2511;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
C7863;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C3265;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C1672;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
C2730;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
UC12501;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C1659;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C5663;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
C6008;RALN;FP;0D0102;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
C3437;RALN;FP;0D0102;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
