ISTITUZIONE;CONTRATTO;MACROCATEGORIA;CATEGORIA;PERSONALE_TEMPO_DETERMINATO_UOMINI;PERSONALE_TEMPO_DETERMINATO_DONNE;FORMAZIONE_LAVORO_UOMINI;FORMAZIONE_LAVORO_DONNE;INTERINALE_UOMINI;INTERINALE_DONNE;LAVORO_SOCIALMENTE_UTILE_UOMINI;LAVORO_SOCIALMENTE_UTILE_DONNE
U10507;SSNA;AP;LP;0;1,69;0;0;0;0;0;0
U10507;SSNA;AP;DP;3;0;0;0;0;0;0;0
U10507;SSNA;AP;LT;35,02;78,5;0;0;0;0;0;0
U10507;SSNA;AP;SV;0,3;4,38;0;0;0;0;0;0
C1366;RALN;NF;CA;0;0;0;0;1;0;2;0
C7417;RALN;NF;CB;0,17;0;0;0;0;0;0;0
C7417;RALN;NF;CC;0,11;0,21;0;0;0;0;0;0
C5217;RALN;NF;CC;0;1,11;0;0;0;0;0;0
C6726;RALN;NF;CB;1;0;0;0;0;0;0;0
C6726;RALN;NF;CD;0;2;0;0;0;0;0;0
AG10325;MNST;2F;3A;0;0;0;0;8,25;15,95;0;0
AG10325;MNST;2F;2A;0;0;0;0;8;12,05;0;0
C3575;RALN;NF;CB;0;0;0;0;0;0,38;0;0
FL12055;LS13;NF;LI;29,96;16,12;0;0;0;0;0;0
C4245;RALN;NF;CC;0;0;0;0;0,95;0;0;0
C4245;RALN;NF;PC;0;0;0,25;0,25;0;0;0;0
D8392;EN60;ND;LI;0,78;0,75;0;0;0;0;0;0
C4615;RALN;NF;CD;0;0,25;0;0;0;0;0;0
N8719;REVA;SC;CA;0;0;0;0;0;0,66;0;0
N8719;REVA;SC;CD;0;0;0;0;0;1;0;0
N8719;REVA;SC;CB;0,04;3,39;0;0;1,49;5,45;0;0
C4299;RALN;NF;CC;0;2;0;0;0;0;0;0
C2386;RALN;NF;CC;1,4;0;0;0;0;0;0;0
C2386;RALN;NF;CD;0,17;3,17;0;0;0;0;0;0
Q9148;UNIV;AP;CC;0,37;2,71;0;0;15,6;42,21;0;0
Q9148;UNIV;AP;CB;2,72;3,05;0;0;0;0;0;0
Q9148;UNIV;AP;CD;1,27;4,82;0;0;0,55;2,91;0;0
Q9148;UNIV;AP;RC;177,33;186,85;0;0;0;0;0;0
C3960;PRBZ;NF;CB;0;1,13;0;0;0;0;0;0
C5192;PRTN;DV;CB;0,17;0,42;0;0;0;0;0;0
C8248;RALN;NF;CC;7,33;9,83;0;0;0;0;1;0
C8248;RALN;NF;CA;6,67;2,67;0;0;0;0;0,5;0
C8248;RALN;NF;CB;0;13,33;0;0;0;0;0,5;0,5
ON13974;EPNE;2F;AB;0;0;0;0;0;0,35;0;0
C2638;PRBZ;NF;CB;0;0,5;0;0;0;0;0;0
C2638;PRBZ;NF;CA;0,32;0,5;0;0;0;0;0,05;0
PN8572;EPNE;2F;AC;0;0;0;0;1;0;0;0
C12502;RALN;NF;CC;0;0,08;0;0;0;0;0;0
LS11967;LS13;NF;LI;0,67;1,7;0;0;0;0;0;0
C5942;RALN;NF;CD;1;0;0;0;0;0;0;0
OL13187;EPNE;2F;AB;0;0;0;0;0;2;0;0
C5668;RALN;NF;CD;0,1;0;0;0;0;0;0;0
C5668;RALN;NF;CC;0,06;0,07;0;0;1;0;0;0
P9055;RALN;NF;CD;0;0,51;0;0;0;0;0;0
P9055;RALN;NF;CB;17,19;5,69;0;0;0;0;0;0
P9055;RALN;NF;CC;6,62;21,07;0;0;0;0;0;0
C3814;PRTN;DV;CA;0;4,65;0;0;0;0;0;0
C3814;PRTN;DV;CC;1,41;7;0;0;0;0;0;0
C3242;RALN;NF;CC;0,07;0;0;0;0;0;0;0
CS11833;RALN;NF;CD;4,98;1,76;0;0;0;0;0;0
C3248;RALN;NF;CC;0,14;0,19;0;0;0;0;0;0
IP10766;RALN;NF;CB;0;0;0;0;0;0,58;0;0
C6374;RALN;NF;CD;1;0;0;0;0;0;0;0
C6374;RALN;NF;CC;1;0;0;0;0;0;0;0
C7555;RALN;NF;CB;4,42;4,69;0;0;0;0;0;0
C7555;RALN;NF;CC;2,01;1,34;0;0;0;0;0;0
C7555;RALN;NF;CA;18,86;7,31;0;0;0;0;0;0
C7948;RALN;NF;CD;0,1;0,08;0;0;0;0;0;0
C6170;RALN;NF;CC;0;0,5;0;0;0;0;0;0
C3486;RALN;NF;CB;0;0;0;0;2;2;0;0
C7447;RALN;NF;CC;0,5;1,5;0;0;0;0;0;0
C7447;RALN;NF;CD;0,5;0,5;0;0;0;0;0;0
C952;RALN;NF;CC;0,5;0;0;0;0;0;0;0
LS12307;LS13;NF;LI;0;0;0;0;1,52;5,39;0;0
C1339;RALN;NF;CC;0,08;0;0;0;0;0;0;0
C7473;RALN;NF;CC;2;7;0;0;0;0;0;0
C7473;RALN;NF;CA;3;5;0;0;0;0;0;0
C7473;RALN;NF;CD;1;3;0;0;0;0;0;0
C2056;RALN;NF;CC;0,33;0;0;0;0;0;0;0
C2056;RALN;NF;CB;0,33;0;0;0;0;0;0;0
C2056;RALN;NF;CD;0,33;0;0;0;0;0;0;0
C7995;RALN;NF;CC;0;0,5;0;0;0;0;0;0
OL13600;EPNE;2F;AA;0;0,02;0;0;0;0;0;0
C6293;RALN;NF;PC;0,4;0;0;0;0;0;0;0
C6293;RALN;NF;CA;0;0;0;0;0;0;1,11;0,56
C6293;RALN;NF;CD;0;1,01;0;0;0;0;0;0
C7331;RALN;NF;CB;0,21;0;0;0;0;0;0;0
C7331;RALN;NF;CC;0,75;0,25;0;0;0;0;0;0
C4324;RALN;NF;CC;0;1;0;0;0;0;0;0
IR9964;ERIC;2F;RC;13;6;0;0;0;0;0;0
IR9964;ERIC;2F;5L;0;1;0;0;0;0;0;0
IR9964;ERIC;2F;4L;1;0;0;0;0;0;0;0
IR9964;ERIC;2F;RI;2;0;0;0;0;0;0;0
C12490;PRTN;DV;CB;0;0;0;0;0;0;2,33;1,46
C12490;PRTN;DV;CC;0;0,11;0;0;0;0;0;0
C5184;RALN;NF;CC;0,25;0,42;0;0;0;0;0;0
C5184;RALN;NF;CB;0,5;0;0;0;0;0;0;0
C5184;RALN;NF;CD;0;0,53;0;0;0;0;0;0
C3369;RALN;NF;CC;0;0;0;0;0,74;0,91;0;0
C3244;RALN;NF;CB;0;0;0;0;0;0;3,97;1,65
C3244;RALN;NF;CC;0;0;0;0;0;0;1,65;1,1
C3244;RALN;NF;CA;0;0;0;0;0;0;5,5;5,5
CS9942;RALN;NF;CD;3;0;0;0;0;0;0;0
C4966;RALN;NF;CC;0;1,13;0;0;0;0;0;0
C1461;RALN;NF;CA;0;0;0;0;0;0;1;0
C1461;RALN;NF;CD;2;0;0;0;0;0;0;0
N8935;RALN;NF;PC;1;3;0;0;20;2;0;0
OR13510;EPNE;2F;AC;0;0;0;0;0;0,08;0;0
OR13510;EPNE;2F;AB;0;0;0;0;0;1;0;0
Q9180;UNIV;AP;RC;37,92;53,83;0;0;0;0;0;0
Q9180;UNIV;AP;CC;0;1,67;0;0;0;0;0;0
Q9180;UNIV;AP;CD;0,92;0,92;0;0;0;0;0;0
C271;RALN;NF;CB;0;0;0;0;0;0;0,09;0,03
C2104;PRTN;DV;CB;0,73;0,85;0;0;0;0;0;0
C2104;PRTN;DV;CC;0;0,84;0;0;0;0;0;0
CS11099;SSNA;AP;LA;0;0,25;0;0;0;0;0;0
CS11099;SSNA;AP;LT;0,92;3;0;0;0;0;0;0
C5110;RALN;NF;CC;0,67;0;0;0;0;0;0;0
C5110;RALN;NF;CD;0;0,83;0;0;0;0;0;0
C6647;RALN;NF;CD;1;11,32;0;0;0;0;0;0
C6647;RALN;NF;CB;1,43;0,15;0;0;0;0;0;0
C6647;RALN;NF;CC;1,17;1,5;0;0;0;0;0;0
C7168;RALN;NF;CC;0;0;1;0;0;0;0;0
C5660;RALN;NF;CC;0;1;0;0;0;0;0;0
C518;RALN;NF;CC;0;0,01;0;0;0;0;0;0
C3654;RALN;NF;PC;0;1;0;0;0;0;0;0
C3654;RALN;NF;CC;0;0;0;0;0;0;0,55;3,85
C3654;RALN;NF;CA;4;5;0;0;0;0;0;0
C7923;RALN;NF;CC;0,63;0;0;0;0;0;0;0
PN9970;EPNE;2F;AB;1;2;0;0;1,66;1;0;0
C4013;RALN;NF;CA;1,44;2,89;0;0;0;0;0;0
C4013;RALN;NF;CB;1,44;0,72;0;0;0;0;0;0
N10886;PRTN;DV;CC;0;0,99;0;0;0;0;0;0
N10886;PRTN;DV;CD;0;1,33;0;0;0;0;0;0
U12350;SSNA;AP;SV;2,54;0,54;0;0;0;0;0;0
U12350;SSNA;AP;SF;6,99;18,79;0;0;0;0;0;0
U12350;SSNA;AP;LA;14,12;27,53;2,5;4,68;0;0;0;0
U12350;SSNA;AP;LP;0,09;0;1,42;4,19;0,5;0,12;0;0
U12350;SSNA;AP;DA;1,5;1;0;0;1,4;9,8;0;0
U12350;SSNA;AP;ST;9,04;25,87;0;0;4,1;1,7;0;0
U12350;SSNA;AP;MV;2,21;6,78;0;0;0;0;0;0
U12350;SSNA;AP;MD;20,76;44,99;0;0;0;0;0;0
U12350;SSNA;AP;LT;17,35;132,97;1;1;16,8;75,3;0;0
U12350;SSNA;AP;DS;4,73;9,83;0;0;0;0;0;0
U12350;SSNA;AP;SI;42,29;129,98;0;0;3;29,5;0;0
C1044;RALN;NF;CC;0;0,08;0;0;0;0;0;0
IR10216;ERIC;2F;RC;60;72;0;0;0;0;0;0
IR10216;ERIC;2F;7L;11;15;0;0;0,64;0,32;0;0
IR10216;ERIC;2F;5L;0;0;0;0;0;0,32;0;0
IR10216;ERIC;2F;PC;0;0;0;0;0,32;0;0;0
IR10216;ERIC;2F;8L;20;4;0;0;0,64;0;0;0
IR10216;ERIC;2F;6L;59;37;0;0;3,84;8;0;0
IR10216;ERIC;2F;RI;28;34;0;0;0;0;0;0
IR10216;ERIC;2F;TC;23;29;0;0;0;0;0;0
IP11014;PRTN;DV;CA;0;5,84;0;0;0;0;0,28;1,8
IP11014;PRTN;DV;CB;1,28;12,03;0;0;0;0;0;0
IP11014;PRTN;DV;CC;0,18;4,19;0;0;0;0;0;0
C1793;RALN;NF;CC;0,17;0,29;0;0;0;0;0;0
C1793;RALN;NF;CD;0;0,21;0;0;0;0;0;0
C308;RALN;NF;CC;1;1;0;0;0;0;0;0
C308;RALN;NF;CB;0;0;0;0;0;0,58;0;0
AS12915;LS13;NF;LI;1;6;0;0;0;0;0;0
OR13318;EPNE;2F;AB;0;1;0;0;0;0;0;0
C3705;PRBZ;NF;CA;0;0;0;0;0;0;2,05;0,23
C3705;PRBZ;NF;CB;0,67;0;0;0;0;0;0;0
C3705;PRBZ;NF;CC;1,68;3,94;0;0;0;0;0;0
C6188;RALN;NF;CB;19;9;0;0;0;0;0;0
C6188;RALN;NF;CA;7;0;0;0;0;0;0;0
C6188;RALN;NF;CD;0;1;0;0;0;0;0;0
C6188;RALN;NF;CC;2;0;0;0;0;0;0;0
C276;RALN;NF;CB;0;1;0;0;0;0;0;0
C276;RALN;NF;PC;0;0;1;0;0;0;0;0
AU10046;AUIN;ND;LI;0;0;0;0;1;1;0;0
C4016;RALN;NF;CD;0;1;0;0;0;0;0;0
C4016;RALN;NF;CC;2,66;0,66;0;0;0;0;0;0
C3136;PRBZ;NF;CC;0;1;0;0;0;0;0;0
N10882;PRTN;DV;CB;0;0,41;0;0;0;0;0;0
N10882;PRTN;DV;CD;0;2,02;0;0;0;0;0;0
OL13004;EPNE;2F;AC;0;0;0;0;0;0,23;0;0
C7071;RALN;NF;CC;0,17;0,17;0;0;0;0;0;0
C7785;PRBZ;NF;CC;2;1,61;0;0;0;0;0;0
C7785;PRBZ;NF;CA;0;0;0;0;0,5;0;0,3;0,2
C5893;RALN;NF;CD;1;0;0;0;0;0;0;0
C1631;PRBZ;NF;CA;0,29;0,42;0;0;0;0;0,6;0,55
C1631;PRBZ;NF;CC;1;1,01;0;0;0;0;0;0
C1631;PRBZ;NF;CB;0,5;0,55;0;0;0;0;0;0
C1631;PRBZ;NF;CD;0;0,33;0;0;0;0;0;0
C5867;RALN;NF;CD;1,5;0,19;0;0;0;0;0;0
C5861;RALN;NF;CB;0;0;0;0;0;0;1,95;0,75
C5861;RALN;NF;CA;0;0;0;0;0;0;1,8;0
P9050;RALN;NF;CC;0,92;0,54;0;0;0;0;0;0
C5372;RALN;NF;CD;1;0;0;0;0;0;0;0
C5372;RALN;NF;CA;0;0;0;0;0;0;0;1
C4316;RALN;NF;CD;0;0,22;0;0;0;0;0;0
C4316;RALN;NF;CC;1;0,22;0;0;0;0;0;0
OL13139;EPNE;2F;AC;0;0;0;0;0;1;0;0
IP11033;PRTN;DV;CB;1,34;7,31;0;0;0;0;0;0
IP11033;PRTN;DV;CA;0;7,57;0;0;0;0;0;0
IP11033;PRTN;DV;CC;1,76;0;0;0;0;0;0;0
IP11033;PRTN;DV;CD;0;1;0;0;0;0;0;0
C3193;RALN;NF;CC;0;0,23;0;0;0;0;0;0
C3193;RALN;NF;CB;0;0;0;0;0;0,56;0;0
C3193;RALN;NF;CD;0;0,11;0;0;0;0;0;0
C6752;RALN;NF;CC;2,44;0,44;0;0;0;0;0;0
C6752;RALN;NF;CB;5,4;3,03;0;0;0;0;0;0
C6752;RALN;NF;CD;0,83;0;0;0;0;0;0;0
C2756;RALN;NF;CD;2;0;0;0;0;0;0;0
CS10065;RALN;NF;CD;0,5;0,92;0;0;0;0;0;0
CS10065;RALN;NF;CC;0;1;0;0;0;0;0;0
CS10065;RALN;NF;CB;0;1;0;0;0;0;0;0
C3336;RALN;NF;CC;0;0,1;0;0;0;0;0;0
UC11827;RALN;NF;CD;0,74;0;0;0;0;0;0;0
UC11827;RALN;NF;CC;0;0,33;0;0;0;0;0;0
C6637;RALN;NF;CB;0;0;0;0;0;0;0;0,56
C6637;RALN;NF;CA;0;0;0;0;0;0;0;0,56
C6637;RALN;NF;CD;0,34;1,02;0;0;0;0;0;0
C6637;RALN;NF;CC;0;0;0;0;0;0;0;0,56
C6904;RALN;NF;CD;3,25;10,48;0;0;2;0;0;0
C6904;RALN;NF;CC;0,3;0;0;0;1;0;0;0
M8653;MNST;2F;PC;21;30;0;0;0;0;0;0
M8653;SCLA;CO;DO;23;21;0;0;0;0;0;0
M8653;SCLA;CO;SR;2;4;0;0;0;0;0;0
M8653;MNST;2F;2A;1;4;0;0;0;0;0;0
M8653;MNST;2F;3A;10;2;0;0;0;0;0;0
C1063;RALN;NF;CB;1;0;0;0;0;0;0;0
C1063;RALN;NF;CD;0;0,25;0;0;0;0;0;0
C1063;RALN;NF;CC;0,25;0,75;0;0;0;0;0;0
C1281;RALN;NF;CB;0;0;0;0;0,45;0;0;0
C7626;RALN;NF;CC;0,66;0;0;0;0;0;0;0
C318;RALN;NF;CD;0;0,33;0;0;0;0;0;0
C2941;RALN;NF;CC;3,22;2,22;0;0;0;0;0;0
C8001;RALN;NF;CC;0;0,21;0;0;0;0;0;0
PN8575;EPNE;2F;AC;0;0;0;0;0,5;0,66;0;0
M10400;MNST;2F;PC;19,33;10,35;0;0;0;0;0;0
M10400;MNST;2F;3A;0,19;1,75;0;0;0;0;0;0
D8385;EN60;ND;LI;1,25;1;0;0;0;0,17;0;0
C1099;PRBZ;NF;CB;0,58;0,63;0;0;0;0;0;0
C1099;PRBZ;NF;CC;0;2,03;0;0;0;0;0;0
C7493;RALN;NF;CD;0,5;0;0;0;0;0;0;0
OL13772;EPNE;2F;AB;0;0;0;0;1;0;0;0
C6901;REFR;SC;CC;0;1;0;0;0;0,17;0;0
C6901;REFR;SC;XA;0;0,12;0;0;0;0;0;0
C4131;PRBZ;NF;CD;1;0;0;0;0;0;0;0
C4131;PRBZ;NF;PC;3,41;0;0;0;0;0;0;0
C4131;PRBZ;NF;CB;0;1;0;0;0;0;0;0
OL13073;EPNE;2F;AB;0;0;0;0;0;1;0;0
C7524;RALN;NF;CA;0;0;0;0;0;0;6;0
C214;RALN;NF;CD;2;1;0;0;0;0;0;0
OL13467;EPNE;2F;AB;0;0;0;0;0;2;0;0
C4200;PRTN;DV;CB;1;0,39;0;0;0;0;0;0
C224;RALN;NF;CC;2;7;0;0;0;0;0;0
Q9135;UNIV;AP;RC;18,85;11,95;0;0;0;0;0;0
Q9135;UNIV;AP;CD;1;2;0;0;0;0;0;0
C5070;RALN;NF;CD;1;0;0;0;0;0;0;0
P9028;RALN;NF;CB;27,88;30;0;0;0;0;0;0
P9028;RALN;NF;CD;1,66;0,5;0;0;0;0;0;0
P9028;RALN;NF;CC;3,88;3,88;0;0;0;0;0;0
P9028;RALN;NF;CA;0;2;0;0;0;0;0;0
C2757;RALN;NF;CC;0;0,14;0;0;0;0;0;0
C2757;RALN;NF;CB;0;0;0;0;0,23;0;0;0
C7931;RALN;NF;CC;0,02;0;0;0;0;0;0;0
C7931;RALN;NF;CD;0,04;0;0;0;0;0;0;0
C5715;RALN;NF;CD;1;9;0;0;0;3,58;0;0
C859;RALN;NF;CC;3,71;17,76;0;0;1,33;8,2;0;0
C859;RALN;NF;CB;5,91;0;0;0;3,17;1,77;0,56;0
C859;RALN;NF;CD;1,1;2,11;0;0;0;2,82;0;0
C3051;RALN;NF;CC;0;1;0;0;0;0;0;0
C3051;RALN;NF;CD;2;0;0;0;0;0;0;0
C6153;RALN;NF;CC;1;0;0;0;0;0;0;0
