ISTITUZIONE;CONTRATTO;CATEGORIA;QUALIFICA;CAUSALE_CESSAZIONE;UOMINI;DONNE
C747;RALN;CC;097000;C01;1;0
C7096;RALN;CC;097000;C18;0;1
C4612;RALN;CC;097000;C03;0;1
C625;RALN;CC;097000;C01;1;0
C4646;RALN;CC;097000;C01;0;1
C1893;RALN;CC;097000;C01;1;0
R9193;RALN;CC;097000;C01;31;14
UC10784;RALN;CC;097000;C03;0;3
IP10633;RALN;CC;097000;C21;0;1
C1892;RALN;CC;097000;C03;1;0
C1892;RALN;CC;097000;C01;1;0
P9116;RALN;CC;046000;C03;0;1
C1616;RALN;CC;046000;C99;1;0
C4862;RALN;CC;046000;C01;0;1
C3554;RALN;CC;046000;C03;1;0
C7079;RALN;CC;046000;C99;0;6
C7048;RALN;CC;046000;C03;1;0
UC9986;RALN;CC;046000;C18;0;1
IP10550;RALN;CC;046000;C03;0;1
C7281;RALN;CC;046000;C01;1;0
C4997;RALN;CC;046000;C03;0;1
C830;RALN;CC;046000;C03;0;1
C7218;RALN;CC;046000;C03;1;0
C1327;RALN;CC;046000;C01;1;0
C6418;RALN;CC;046000;C01;0;1
C856;RALN;CC;046000;C03;1;0
C4347;RALN;CC;046000;C03;0;8
C6622;RALN;CC;046000;C01;1;0
C4326;RALN;CC;046000;C99;0;1
C1816;RALN;CC;046000;C03;0;1
UC13142;RALN;CC;046000;C18;4;0
C1074;RALN;CC;046000;C01;0;1
C658;RALN;CC;046000;C01;2;0
C12913;RALN;CC;046000;C03;3;1
C7349;RALN;CC;046000;C01;2;3
C7164;RALN;CC;046000;C03;0;1
C218;RALN;CC;046000;C03;1;0
C2262;RALN;CC;046000;C03;1;0
C4276;RALN;CC;046000;C03;1;1
C605;RALN;CC;046000;C03;1;0
C7079;RALN;CC;046000;C03;0;2
C4326;RALN;CC;046000;C03;1;0
C5949;RALN;CC;046000;C03;1;0
C6169;RALN;CC;046000;C03;1;0
C2698;RALN;CC;046000;C01;0;1
C1263;RALN;CC;046000;C03;1;0
C924;RALN;CC;046000;C03;1;1
C2348;RALN;CC;046000;C03;1;0
C495;RALN;CC;046000;C03;1;0
V9784;RALN;CC;046000;C03;0;2
C1830;RALN;CC;046000;C18;0;2
C5059;RALN;CC;046000;C99;1;0
C5059;RALN;CC;046000;C01;0;1
C229;RALN;CC;046000;C01;1;1
C5634;RALN;CC;046000;C19;0;1
C7902;RALN;CC;046000;C03;1;3
C2179;RALN;CC;046000;C03;1;0
C2159;RALN;CC;046000;C03;2;0
C3358;RALN;CC;046000;C01;1;0
C7922;RALN;CC;046000;C03;0;1
C4924;RALN;CC;046000;C03;0;1
C730;RALN;CC;046000;C01;2;1
C4124;RALN;CC;046000;C01;3;0
C12913;RALN;CC;046000;C01;4;1
C5502;RALN;CC;046000;C03;0;3
C7906;RALN;CC;046000;C03;0;1
C4124;RALN;CC;046000;C99;1;0
C7635;RALN;CC;046000;C03;1;1
C3573;RALN;CC;046000;C18;0;1
C7635;RALN;CC;046000;C99;0;1
C1377;RALN;CC;046000;C99;1;0
C7635;RALN;CC;046000;C18;1;0
C3358;RALN;CC;046000;C21;0;2
C5165;RALN;CC;046000;C21;0;1
C3810;RALN;CC;046000;C03;0;1
C5165;RALN;CC;046000;C03;1;1
C4308;RALN;CC;046000;C27;2;3
C7975;RALN;CC;046000;C99;2;0
C2103;RALN;CC;046000;C03;1;0
C3810;RALN;CC;046000;C25;0;1
C1140;RALN;CC;046000;C01;1;0
C4135;RALN;CC;046000;C03;1;0
C753;RALN;CC;046000;C03;0;1
C1163;RALN;CC;046000;C03;0;3
C4195;RALN;CC;046000;C01;0;1
C1564;RALN;CC;046000;C03;0;1
C1163;RALN;CC;046000;C01;1;1
C4878;RALN;CC;046000;C18;1;0
CM12343;RALN;CC;046000;C03;1;1
C4124;RALN;CC;046000;C03;2;1
C3218;RALN;CC;046000;C17;1;0
C1402;RALN;CC;046000;C03;0;1
C3623;RALN;CC;046000;C03;1;0
C1946;RALN;CC;046000;C03;0;1
C5983;RALN;CC;046000;C03;0;1
CM12343;RALN;CC;046000;C01;1;1
C1070;RALN;CC;046000;C01;5;3
C4308;RALN;CC;046000;C25;0;1
CS10364;RALN;CC;046000;C01;0;1
C2045;RALN;CC;046000;C03;1;0
C730;RALN;CC;046000;C03;3;0
C7747;RALN;CC;046000;C99;0;1
C7708;RALN;CC;046000;C03;4;0
C5996;RALN;CC;046000;C03;1;0
C7303;RALN;CC;046000;C27;0;1
C3938;RALN;CC;046000;C01;0;1
CM12343;RALN;CC;046000;C19;1;0
CM12343;RALN;CC;046000;C18;1;0
CM12343;RALN;CC;046000;C99;1;0
C6345;RALN;CC;046000;C03;1;0
C5862;RALN;CC;046000;C03;1;1
CM12343;RALN;CC;046000;C21;4;2
C6559;RALN;CC;046000;C03;1;2
C7708;RALN;CC;046000;C18;1;0
C8013;RALN;CC;046000;C99;0;1
C3396;RALN;CC;046000;C03;0;1
C2777;RALN;CC;046000;C03;1;0
C3387;RALN;CC;046000;C01;1;0
N8738;RALN;CC;046000;C18;1;0
C4348;RALN;CC;046000;C01;0;1
C730;RALN;CC;046000;C99;0;2
C3475;RALN;CC;046000;C01;0;2
C4421;RALN;CC;046000;C01;2;0
UC12416;RALN;CC;046000;C03;1;0
V9791;RALN;CC;046000;C27;0;1
C4421;RALN;CC;046000;C18;0;1
C4883;RALN;CC;046000;C03;0;2
C1677;RALN;CC;046000;C03;1;0
C2063;RALN;CC;046000;C21;1;0
C344;RALN;CC;046000;C03;0;1
C2226;RALN;CC;046000;C03;1;0
V9791;RALN;CC;046000;C03;1;0
P9118;RALN;CC;046000;C03;3;0
C2464;RALN;CC;046000;C18;0;1
C3402;RALN;CC;046000;C01;1;0
C6456;RALN;CC;046000;C03;1;0
C4347;RALN;CC;046000;C01;0;2
C2652;RALN;CC;046000;C03;1;0
P9048;RALN;CC;046000;C03;1;1
C3475;RALN;CC;046000;C03;1;1
C7349;RALN;CC;046000;C03;7;8
C7349;RALN;CC;046000;C99;0;1
P9048;RALN;CC;046000;C99;1;0
C7677;RALN;CC;046000;C99;1;0
C5959;RALN;CC;046000;C03;0;1
C4308;RALN;CC;046000;C19;1;2
C1825;RALN;CC;046000;C01;0;1
C3657;RALN;CC;046000;C01;1;0
C658;RALN;CC;046000;C03;1;3
C7297;RALN;CC;046000;C03;1;0
C4421;RALN;CC;046000;C03;1;2
C7897;RALN;CC;046000;C99;1;1
C7095;RALN;CC;046000;C21;1;0
C6885;RALN;CC;046000;C99;1;0
P9042;RALN;CC;046000;C18;1;0
P9042;RALN;CC;046000;C03;0;1
C7837;RALN;CC;046000;C03;0;2
C1843;RALN;CC;046000;C03;0;1
C14057;RALN;CC;046000;C03;1;0
C2379;RALN;CC;046000;C03;0;1
C6668;RALN;CC;046000;C03;0;1
C5916;RALN;CC;046000;C21;1;4
C5165;RALN;CC;046000;C01;0;1
C4000;RALN;CC;046000;C03;1;0
C7837;RALN;CC;046000;C99;0;1
C1249;RALN;CC;046000;C03;0;1
C1843;RALN;CC;046000;C01;1;1
C6682;RALN;CC;046000;C03;0;2
C1314;RALN;CC;046000;C01;0;3
C1552;RALN;CC;046000;C21;1;0
C883;RALN;CC;046000;C01;0;1
C7507;RALN;CC;046000;C18;1;0
P9118;RALN;CC;046000;C27;1;0
C254;RALN;CC;046000;C03;1;0
C4308;RALN;CC;046000;C99;5;5
C2305;RALN;CC;046000;C99;1;0
C7202;RALN;CC;046000;C03;0;1
C3784;RALN;CC;046000;C18;1;0
C3784;RALN;CC;046000;C03;0;1
C6216;RALN;CC;046000;C03;0;1
C2027;RALN;CC;046000;C03;0;1
C4308;RALN;CC;046000;C21;0;2
C7507;RALN;CC;046000;C03;1;0
C600;RALN;CC;046000;C03;1;0
N8932;RALN;CC;046000;C99;1;0
P9048;RALN;CC;046000;C01;1;1
C4309;RALN;CC;046000;C01;0;1
C3605;RALN;CC;046000;C01;0;1
C5861;RALN;CC;046000;C01;0;1
C3529;RALN;CC;046000;C01;2;0
C7194;RALN;CC;046000;C03;0;1
C4752;RALN;CC;046000;C03;0;1
C277;RALN;CC;046000;C01;1;0
C4309;RALN;CC;046000;C03;1;0
C6669;RALN;CC;046000;C03;0;1
P9110;RALN;CC;046000;C27;1;0
R9192;RALN;CC;046000;C01;5;0
C449;RALN;CC;046000;C03;0;1
C4489;RALN;CC;046000;C99;1;0
R9192;RALN;CC;046000;C99;2;0
C7001;RALN;CC;046000;C03;1;1
D8366;RALN;CC;046000;C18;0;2
P9035;RALN;CC;046000;C17;2;0
C4904;RALN;CC;046000;C18;1;0
C903;RALN;CC;046000;C03;1;0
C6233;RALN;CC;046000;C03;3;0
C224;RALN;CC;046000;C99;0;1
V9795;RALN;CC;046000;C03;0;1
C6339;RALN;CC;046000;C99;1;0
C5405;RALN;CC;046000;C03;0;2
C4365;RALN;CC;046000;C03;0;1
C5234;RALN;CC;046000;C03;1;1
C2762;RALN;CC;046000;C03;0;3
C1098;RALN;CC;046000;C99;1;0
ER9953;RALN;CC;046000;C03;1;0
C1098;RALN;CC;046000;C01;1;0
C716;RALN;CC;046000;C27;0;1
C4260;RALN;CC;046000;C01;1;0
C2055;RALN;CC;046000;C01;1;0
C8244;RALN;CC;046000;C03;0;1
C5691;RALN;CC;046000;C03;0;1
R9192;RALN;CC;046000;C21;7;2
V12529;RALN;CC;046000;C18;0;8
C452;RALN;CC;046000;C03;0;1
C6672;RALN;CC;046000;C03;0;1
C798;RALN;CC;046000;C03;0;1
C6952;RALN;CC;046000;C99;1;0
C3000;RALN;CC;046000;C03;2;0
C4900;RALN;CC;046000;C03;1;0
C5129;RALN;CC;046000;C03;1;1
C4063;RALN;CC;046000;C03;1;4
C7460;RALN;CC;046000;C21;1;0
C7460;RALN;CC;046000;C03;1;0
R9196;RALN;CC;046000;C03;2;2
C5873;RALN;CC;046000;C03;0;2
C6647;RALN;CC;046000;C03;2;0
C6952;RALN;CC;046000;C21;1;0
R9196;RALN;CC;046000;C18;0;2
R9196;RALN;CC;046000;C21;4;10
C798;RALN;CC;046000;C18;0;1
C449;RALN;CC;046000;C99;1;0
P9095;RALN;CC;046000;C99;0;1
C6902;RALN;CC;046000;C21;0;2
C3109;RALN;CC;046000;C03;0;1
R9192;RALN;CC;046000;C03;6;0
C6678;RALN;CC;046000;C01;1;0
C3794;RALN;CC;046000;C03;0;1
C5027;RALN;CC;046000;C18;0;1
CM9123;RALN;CC;046000;C99;1;0
V9752;RALN;CC;046000;C03;1;0
C2941;RALN;CC;046000;C03;2;3
C2941;RALN;CC;046000;C01;1;0
C1889;RALN;CC;046000;C03;1;3
CM9123;RALN;CC;046000;C19;0;1
C4014;RALN;CC;046000;C03;0;2
C3283;RALN;CC;046000;C01;0;3
C1889;RALN;CC;046000;C01;1;0
C6162;RALN;CC;046000;C03;0;1
C4716;RALN;CC;046000;C03;1;0
ER9837;RALN;CC;046000;C03;0;2
C7418;RALN;CC;046000;C03;1;0
C4724;RALN;CC;046000;C01;1;0
C7967;RALN;CC;046000;C01;0;1
C9839;RALN;CC;046000;C21;0;1
C1598;RALN;CC;046000;C01;1;0
C4724;RALN;CC;046000;C03;2;1
R9191;RALN;CC;046000;C03;2;2
C399;RALN;CC;046000;C03;1;0
C6946;RALN;CC;046000;C03;1;0
C927;RALN;CC;046000;C03;1;0
C3458;RALN;CC;046000;C03;0;1
ES10584;RALN;CC;046000;C27;1;0
C3977;RALN;CC;046000;C03;0;1
ES10584;RALN;CC;046000;C03;1;0
C318;RALN;CC;046000;C03;0;1
ES10584;RALN;CC;046000;C99;1;0
ER12885;RALN;CC;046000;C03;1;2
C7259;RALN;CC;046000;C03;0;1
C1668;RALN;CC;046000;C03;0;1
C7969;RALN;CC;046000;C21;1;1
C2073;RALN;CC;046000;C03;1;2
C546;RALN;CC;046000;C01;1;0
C5423;RALN;CC;046000;C99;0;1
C5493;RALN;CC;046000;C03;1;0
C6848;RALN;CC;046000;C01;1;2
C7075;RALN;CC;046000;C19;1;0
V9754;RALN;CC;046000;C18;2;6
C6161;RALN;CC;046000;C18;1;0
C7967;RALN;CC;046000;C27;0;1
C494;RALN;CC;046000;C99;1;0
C659;RALN;CC;046000;C03;0;1
R9192;RALN;CC;046000;C99;1;0
C2531;RALN;CC;046000;C99;0;1
C1430;RALN;CC;046000;C18;1;0
C362;RALN;CC;046000;C01;1;0
C473;RALN;CC;046000;C03;1;0
C2565;RALN;CC;046000;C03;0;1
P9049;RALN;CC;046000;C03;2;0
C3333;RALN;CC;046000;C99;1;0
C5234;RALN;CC;046000;C99;0;1
C7249;RALN;CC;046000;C03;2;0
C3608;RALN;CC;046000;C18;1;0
C8282;RALN;CC;046000;C01;1;2
C3466;RALN;CC;046000;C01;2;0
C2259;RALN;CC;046000;C03;0;1
C6133;RALN;CC;046000;C01;1;0
C3466;RALN;CC;046000;C03;2;0
C3333;RALN;CC;046000;C27;1;0
C5047;RALN;CC;046000;C03;1;0
V9754;RALN;CC;046000;C03;0;2
C3466;RALN;CC;046000;C99;1;2
C7557;RALN;CC;046000;C03;1;0
C5097;RALN;CC;046000;C03;1;0
ES10584;RALN;CC;046000;C01;0;1
V9717;RALN;CC;046000;C03;0;2
UC10004;RALN;CC;046000;C03;1;0
C7641;RALN;CC;046000;C03;2;0
C3059;RALN;CC;046000;C03;1;0
C5873;RALN;CC;046000;C99;4;0
C2073;RALN;CC;046000;C01;0;1
C7418;RALN;CC;046000;C01;0;1
C6767;RALN;CC;046000;C03;0;1
C1363;RALN;CC;046000;C01;0;1
C3709;RALN;CC;046000;C03;0;1
C3471;RALN;CC;046000;C03;0;1
V12813;RALN;CC;046000;C03;2;1
C5047;RALN;CC;046000;C99;1;0
C3144;RALN;CC;046000;C03;0;1
C1430;RALN;CC;046000;C03;1;0
C5311;RALN;CC;046000;C19;0;1
C6144;RALN;CC;046000;C27;0;1
C6144;RALN;CC;046000;C25;3;0
C1081;RALN;CC;046000;C03;0;1
C6144;RALN;CC;046000;C01;7;24
C2199;RALN;CC;046000;C01;0;1
C6144;RALN;CC;046000;C19;1;4
C949;RALN;CC;046000;C03;0;1
C8027;RALN;CC;046000;C03;1;0
C6144;RALN;CC;046000;C03;10;22
C2385;RALN;CC;046000;C01;2;0
C4669;RALN;CC;046000;C03;1;0
C12510;RALN;CC;046000;C03;1;0
C4911;RALN;CC;046000;C03;0;1
C2199;RALN;CC;046000;C18;1;0
C7595;RALN;CC;046000;C03;0;1
C4371;RALN;CC;046000;C99;2;1
C3522;RALN;CC;046000;C01;0;1
UC9864;RALN;CC;046000;C03;1;0
C7919;RALN;CC;046000;C99;0;1
V9710;RALN;CC;046000;C03;0;1
C1518;RALN;CC;046000;C03;1;0
C5461;RALN;CC;046000;C27;1;0
V9747;RALN;CC;046000;C03;0;1
C6151;RALN;CC;046000;C03;0;1
C2096;RALN;CC;046000;C18;1;1
C2910;RALN;CC;046000;C03;1;0
C2260;RALN;CC;046000;C18;0;1
C4898;RALN;CC;046000;C03;1;0
C4339;RALN;CC;046000;C01;2;0
C6144;RALN;CC;046000;C99;2;3
C537;RALN;CC;046000;C21;2;0
C4371;RALN;CC;046000;C01;1;1
C3436;RALN;CC;046000;C01;0;1
C6053;RALN;CC;046000;C19;1;0
C3441;RALN;CC;046000;C18;1;0
IP10490;RALN;CC;046000;C03;1;0
C7166;RALN;CC;046000;C03;1;0
C2378;RALN;CC;046000;C21;0;1
P9043;RALN;CC;046000;C01;1;0
C3646;RALN;CC;046000;C03;0;7
C5346;RALN;CC;046000;C03;0;1
C2378;RALN;CC;046000;C03;1;0
V9735;RALN;CC;046000;C18;0;2
C517;RALN;CC;046000;C21;0;1
C2399;RALN;CC;046000;C01;0;1
C7571;RALN;CC;046000;C21;0;1
C6223;RALN;CC;046000;C18;0;2
C507;RALN;CC;046000;C03;0;1
C7571;RALN;CC;046000;C03;1;2
C8217;RALN;CC;046000;C18;0;1
C5584;RALN;CC;046000;C03;1;1
C5461;RALN;CC;046000;C99;1;0
C3646;RALN;CC;046000;C01;1;0
C7571;RALN;CC;046000;C01;1;0
C7465;RALN;CC;046000;C03;0;3
C305;RALN;CC;046000;C21;1;0
C1633;RALN;CC;046000;C99;1;0
C7067;RALN;CC;046000;C99;1;0
V12896;RALN;CC;046000;C03;0;1
D8326;RALN;CC;046000;C18;3;0
C7432;RALN;CC;046000;C03;1;1
C696;RALN;CC;046000;C03;1;0
P9043;RALN;CC;046000;C19;1;1
C4082;RALN;CC;046000;C18;1;0
C1400;RALN;CC;046000;C03;1;0
P9107;RALN;CC;046000;C03;1;1
C1145;RALN;CC;046000;C03;5;4
C1400;RALN;CC;046000;C01;3;1
UC10484;RALN;CC;046000;C03;0;1
V9771;RALN;CC;046000;C27;0;1
UC10484;RALN;CC;046000;C18;1;0
C5876;RALN;CC;046000;C03;2;5
C5617;RALN;CC;046000;C03;2;0
C3333;RALN;CC;046000;C21;4;7
C3987;RALN;CC;046000;C03;0;1
D8332;RALN;CC;046000;C03;1;0
C4880;RALN;CC;046000;C03;0;1
C6308;RALN;CC;046000;C03;0;3
C2692;RALN;CC;046000;C03;0;1
C5617;RALN;CC;046000;C99;1;0
C7978;RALN;CC;046000;C03;0;1
C3524;RALN;CC;046000;C03;0;1
C4026;RALN;CC;046000;C03;0;1
C408;RALN;CC;046000;C18;1;0
C5411;RALN;CC;046000;C99;2;0
UC9891;RALN;CC;046000;C27;1;0
C2881;RALN;CC;046000;C03;1;0
C7192;RALN;CC;046000;C01;1;0
C5411;RALN;CC;046000;C01;3;0
C5701;RALN;CC;046000;C99;0;1
C5340;RALN;CC;046000;C19;2;0
C1115;RALN;CC;046000;C03;1;0
C4063;RALN;CC;046000;C19;0;1
C5617;RALN;CC;046000;C01;2;0
R9196;RALN;CC;046000;C01;2;1
C4063;RALN;CC;046000;C99;0;1
C5340;RALN;CC;046000;C01;6;3
V9727;RALN;CC;046000;C03;0;2
C6135;RALN;CC;046000;C01;2;0
R9196;RALN;CC;046000;C99;2;2
C3333;RALN;CC;046000;C19;3;0
C779;RALN;CC;046000;C25;0;1
C779;RALN;CC;046000;C03;0;2
C779;RALN;CC;046000;C01;2;0
C597;RALN;CC;046000;C21;1;0
C335;RALN;CC;046000;C18;0;1
C779;RALN;CC;046000;C21;0;1
C3663;RALN;CC;046000;C18;0;1
C5101;RALN;CC;046000;C18;1;0
UC9885;RALN;CC;046000;C03;0;1
C4420;RALN;CC;046000;C03;0;1
UC9885;RALN;CC;046000;C01;1;0
C7571;RALN;CC;046000;C18;1;0
UC9885;RALN;CC;046000;C99;0;3
C7670;RALN;CC;046000;C03;0;2
C2964;RALN;CC;046000;C01;1;1
C5393;RALN;CC;046000;C01;0;1
C472;RALN;CC;046000;C01;1;0
C4327;RALN;CC;046000;C01;1;0
C5028;RALN;CC;046000;C18;0;1
C6254;RALN;CC;046000;C01;1;0
C3991;RALN;CC;046000;C01;1;0
C7670;RALN;CC;046000;C21;1;0
V9714;RALN;CC;046000;C03;0;1
C388;RALN;CC;046000;C21;0;2
C2761;RALN;CC;046000;C18;0;1
C257;RALN;CC;046000;C01;4;1
CS10096;RALN;CC;046000;C01;0;1
C257;RALN;CC;046000;C03;1;3
C2285;RALN;CC;046000;C03;0;1
C2285;RALN;CC;046000;C27;0;1
P9066;RALN;CC;046000;C19;1;0
C2285;RALN;CC;046000;C18;0;1
C4880;RALN;CC;046000;C01;1;0
R9196;RALN;CC;046000;C27;2;0
C3075;RALN;CC;046000;C03;0;1
C2166;RALN;CC;046000;C01;0;1
C440;RALN;CC;046000;C01;1;0
C388;RALN;CC;046000;C99;1;0
C1621;RALN;CC;046000;C03;0;1
C597;RALN;CC;046000;C03;1;0
C6806;RALN;CC;046000;C01;1;0
C5905;RALN;CC;046000;C03;0;1
C2964;RALN;CC;046000;C03;0;1
C4862;RALN;CC;046000;C03;2;1
C5226;RALN;CC;046000;C03;3;14
C5210;RALN;CC;046000;C01;0;1
C747;RALN;CC;046000;C01;3;0
R9207;RALN;CC;046000;C01;0;3
C7469;RALN;CC;046000;C03;1;0
C676;RALN;CC;046000;C03;0;1
C7509;RALN;CC;046000;C21;1;0
C5210;RALN;CC;046000;C03;2;1
C2704;RALN;CC;046000;C03;1;0
C1627;RALN;CC;046000;C18;0;1
C6495;RALN;CC;046000;C19;1;0
C2195;RALN;CC;046000;C03;0;1
C4549;RALN;CC;046000;C03;2;0
R9207;RALN;CC;046000;C21;0;3
R9207;RALN;CC;046000;C03;2;2
C3535;RALN;CC;046000;C21;0;1
C2670;RALN;CC;046000;C01;0;1
C5747;RALN;CC;046000;C01;1;0
P9077;RALN;CC;046000;C21;1;0
C1353;RALN;CC;046000;C01;0;1
C1114;RALN;CC;046000;C18;1;0
C315;RALN;CC;046000;C27;0;1
C5007;RALN;CC;046000;C18;1;0
C6301;RALN;CC;046000;C01;2;3
C2735;RALN;CC;046000;C18;0;1
C5022;RALN;CC;046000;C03;1;0
C1401;RALN;CC;046000;C03;1;0
C3569;RALN;CC;046000;C03;0;1
C3374;RALN;CC;046000;C01;1;3
C4963;RALN;CC;046000;C19;2;0
R9207;RALN;CC;046000;C19;0;1
C3308;RALN;CC;046000;C03;1;1
C4963;RALN;CC;046000;C03;2;1
C5683;RALN;CC;046000;C99;1;1
C6301;RALN;CC;046000;C03;0;5
C1785;RALN;CC;046000;C03;1;0
C3208;RALN;CC;046000;C03;0;1
C4477;RALN;CC;046000;C03;1;0
C1644;RALN;CC;046000;C21;1;0
C2967;RALN;CC;046000;C03;0;1
C1647;RALN;CC;046000;C03;1;0
C5786;RALN;CC;046000;C18;0;1
C7931;RALN;CC;046000;C99;1;0
C1435;RALN;CC;046000;C27;0;1
C4477;RALN;CC;046000;C01;1;0
C3829;RALN;CC;046000;C03;1;0
UC11819;RALN;CC;046000;C18;1;0
C4248;RALN;CC;046000;C03;1;0
C6068;RALN;CC;046000;C18;0;1
C6671;RALN;CC;046000;C03;1;1
C4549;RALN;CC;046000;C01;0;1
C6986;RALN;CC;046000;C18;0;1
C4806;RALN;CC;046000;C03;1;0
C3399;RALN;CC;046000;C03;1;3
C6964;RALN;CC;046000;C03;1;0
CM9114;RALN;CC;046000;C03;0;1
C7056;RALN;CC;046000;C01;3;0
C2250;RALN;CC;046000;C03;0;1
C7056;RALN;CC;046000;C03;2;2
C3980;RALN;CC;046000;C01;4;0
C4151;RALN;CC;046000;C01;0;1
C6986;RALN;CC;046000;C21;0;1
C747;RALN;CC;046000;C03;2;0
C5702;RALN;CC;046000;C01;0;1
C6495;RALN;CC;046000;C03;0;1
V9805;RALN;CC;046000;C18;5;6
C2767;RALN;CC;046000;C03;0;2
C4201;RALN;CC;046000;C03;0;1
C3371;RALN;CC;046000;C03;1;2
CM9114;RALN;CC;046000;C21;2;0
C527;RALN;CC;046000;C03;0;1
C2670;RALN;CC;046000;C03;3;0
C747;RALN;CC;046000;C21;1;1
C8241;RALN;CC;046000;C03;1;0
C1040;RALN;CC;046000;C03;1;0
ER10715;RALN;CC;046000;C18;0;1
C3038;RALN;CC;046000;C03;0;1
C1212;RALN;CC;046000;C01;1;0
C7973;RALN;CC;046000;C03;1;5
C637;RALN;CC;046000;C03;0;1
C2884;RALN;CC;046000;C03;1;0
C637;RALN;CC;046000;C01;4;2
C8055;RALN;CC;046000;C21;1;0
C5030;RALN;CC;046000;C01;1;0
P9079;RALN;CC;046000;C01;1;1
C3566;RALN;CC;046000;C03;0;1
R9209;RALN;CC;046000;C03;1;3
R9209;RALN;CC;046000;C18;2;0
C4851;RALN;CC;046000;C03;2;3
C1992;RALN;CC;046000;C99;0;1
C5408;RALN;CC;046000;C03;0;1
D8330;RALN;CC;046000;C18;3;2
C2072;RALN;CC;046000;C03;14;8
C8277;RALN;CC;046000;C03;1;0
P9079;RALN;CC;046000;C03;0;1
C8055;RALN;CC;046000;C01;0;1
C2072;RALN;CC;046000;C01;8;18
C6815;RALN;CC;046000;C03;1;0
C2072;RALN;CC;046000;C21;6;2
C3290;RALN;CC;046000;C03;0;1
C2082;RALN;CC;046000;C01;1;0
C4877;RALN;CC;046000;C03;1;0
IP10474;RALN;CC;046000;C99;0;1
C1592;RALN;CC;046000;C99;0;1
C4877;RALN;CC;046000;C99;1;0
C3355;RALN;CC;046000;C01;0;1
C8004;RALN;CC;046000;C03;1;0
C1896;RALN;CC;046000;C03;0;1
C1992;RALN;CC;046000;C03;1;0
N8924;RALN;CC;046000;C03;1;0
C487;RALN;CC;046000;C03;1;0
C6540;RALN;CC;046000;C03;0;1
C3115;RALN;CC;046000;C03;3;5
C2958;RALN;CC;046000;C03;0;1
C2748;RALN;CC;046000;C01;1;0
C4241;RALN;CC;046000;C03;0;3
C3770;RALN;CC;046000;C01;0;1
C8049;RALN;CC;046000;C01;0;3
C3770;RALN;CC;046000;C03;1;1
C3036;RALN;CC;046000;C03;0;1
C2350;RALN;CC;046000;C27;1;0
C2251;RALN;CC;046000;C01;0;1
ER10171;RALN;CC;046000;C21;1;0
C315;RALN;CC;046000;C03;1;1
C1625;RALN;CC;046000;C03;2;1
C307;RALN;CC;046000;C03;0;2
C6310;RALN;CC;046000;C21;0;1
C6867;RALN;CC;046000;C19;1;0
C3231;RALN;CC;046000;C03;0;1
C315;RALN;CC;046000;C99;1;0
C889;RALN;CC;046000;C01;1;0
C5239;RALN;CC;046000;C01;1;0
T9320;RALN;CC;046000;C18;0;2
C930;RALN;CC;046000;C01;0;1
C3990;RALN;CC;046000;C18;0;1
CS11807;RALN;CC;046000;C19;2;0
C5523;RALN;CC;046000;C01;1;0
C3703;RALN;CC;046000;C27;0;1
C8018;RALN;CC;046000;C03;0;1
C4877;RALN;CC;046000;C01;3;0
C6404;RALN;CC;046000;C03;1;0
C615;RALN;CC;046000;C01;1;1
C653;RALN;CC;046000;C03;2;0
C5325;RALN;CC;046000;C18;1;0
C615;RALN;CC;046000;C19;1;0
C5392;RALN;CC;046000;C03;1;0
C560;RALN;CC;046000;C99;1;0
C1266;RALN;CC;046000;C03;0;1
C615;RALN;CC;046000;C03;1;1
C775;RALN;CC;046000;C19;1;0
C8263;RALN;CC;046000;C21;1;0
C4125;RALN;CC;046000;C03;0;1
P9120;RALN;CC;046000;C01;3;1
C4630;RALN;CC;046000;C18;1;0
C3897;RALN;CC;046000;C03;1;0
C5665;RALN;CC;046000;C01;1;0
CS10072;RALN;CC;046000;C03;0;1
C3737;RALN;CC;046000;C03;2;2
C3541;RALN;CC;046000;C03;2;0
C6485;RALN;CC;046000;C03;0;2
C8188;RALN;CC;046000;C03;0;1
ES158;RALN;CC;046000;C99;1;0
C4274;RALN;CC;046000;C03;0;1
C246;RALN;CC;046000;C03;1;0
UC10784;RALN;CC;046000;C01;0;2
C5137;RALN;CC;046000;C01;4;1
C4274;RALN;CC;046000;C99;0;1
C5832;RALN;CC;046000;C03;0;1
C4321;RALN;CC;046000;C27;1;0
ES155;RALN;CC;046000;C27;0;1
C6760;RALN;CC;046000;C03;1;0
C5569;RALN;CC;046000;C03;3;2
C5176;RALN;CC;046000;C01;1;0
C4368;RALN;CC;046000;C01;1;0
C1228;RALN;CC;046000;C01;1;0
C1532;RALN;CC;046000;C21;1;0
C1470;RALN;CC;046000;C01;1;1
C1324;RALN;CC;046000;C03;0;1
N10731;RALN;CC;046000;C03;0;1
C3725;RALN;CC;046000;C01;0;1
C8284;RALN;CC;046000;C01;1;0
C3263;RALN;CC;046000;C01;2;0
C747;RALN;CC;046000;C19;2;0
C8284;RALN;CC;046000;C03;1;0
C5832;RALN;CC;046000;C01;1;0
C3482;RALN;CC;046000;C03;1;0
C5838;RALN;CC;046000;C01;1;0
C6499;RALN;CC;046000;C03;2;0
P9046;RALN;CC;046000;C01;1;0
C3665;RALN;CC;046000;C03;0;3
